Alt Stock Year ABC OFL Catch SSB F Total_Biom SPR_Implied
EBS_Pollock_2013 2 131 2019.5 2142.87 16608.2 7785.28 0.44952 0.31745 7785.58
EBS_Pollock_2013 2 132 2019.5 2242.78 17636.5 8638.66 0.44732 0.323699 8485.79
EBS_Pollock_2013 2 133 2019.5 2232.71 19118.9 8572.73 0.441838 0.331416 8388.55
EBS_Pollock_2013 2 134 2019.5 2501.72 23144.1 9831.19 0.423776 0.354477 9531.1
EBS_Pollock_2013 2 135 2019.5 2504.16 21844.9 9623.11 0.428746 0.348124 9545.58
EBS_Pollock_2013 2 136 2019.5 2542.97 21078.2 9843.01 0.417089 0.364526 9744.93
EBS_Pollock_2013 2 137 2019.5 1943.11 16814.7 7163.32 0.476293 0.285191 6943.86
EBS_Pollock_2013 7 370 2019.5 2609.4 24862.5 10547.4 0.378324 0.438646 10372.7
EBS_Pollock_2013 2 138 2019.5 2107.33 19928.5 7956.59 0.45326 0.311685 7717.41
EBS_Pollock_2013 7 371 2019.5 2344.64 19271.8 9217.19 0.394391 0.410379 9160.28
EBS_Pollock_2013 2 139 2019.5 3014.66 24664.8 11809.5 0.405836 0.382743 11676.2
EBS_Pollock_2013 7 372 2019.5 2450.73 26852.7 10263.7 0.376946 0.440872 9818.98
EBS_Pollock_2013 7 373 2019.5 2382.62 24646.2 9970.91 0.386929 0.419737 9628.43
EBS_Pollock_2013 7 374 2019.5 2629.79 22890.8 10489.6 0.383887 0.427558 10436.6
EBS_Pollock_2013 7 375 2019.5 2370.61 24784.9 9889.46 0.384959 0.425365 9473.17
EBS_Pollock_2013 7 376 2019.5 2420.01 27537.7 9913.64 0.379388 0.436838 9686.31
EBS_Pollock_2013 7 377 2019.5 3152.54 33879 13149.2 0.365288 0.466993 12841.7
EBS_Pollock_2013 7 378 2019.5 2532.05 25602.8 10210.7 0.389411 0.418572 10078.5
EBS_Pollock_2013 7 379 2019.5 2258.39 23960.1 9101.13 0.392449 0.410616 8883.98
EBS_Pollock_2013 3 190 2019.5 2860.38 29249.1 11356.8 0.41734 0.362868 11119.2
EBS_Pollock_2013 3 191 2019.5 2309.24 21105.8 9149 0.41734 0.362868 8917.14
EBS_Pollock_2013 3 192 2019.5 2606.38 20589.8 9974.44 0.41734 0.362868 9798.98
EBS_Pollock_2013 3 193 2019.5 1851.58 19613 7235 0.41734 0.362868 6863.48
EBS_Pollock_2013 3 194 2019.5 2866.28 24799.9 11282.2 0.41734 0.362868 11042.1
EBS_Pollock_2013 7 830 2019.5 2591.24 27437 10808.2 0.375006 0.445621 10456.7
EBS_Pollock_2013 3 195 2019.5 3031.4 30745.2 12154.7 0.41734 0.362868 11827.5
EBS_Pollock_2013 7 831 2019.5 2528.39 22171.4 10077.6 0.376748 0.442165 10025
EBS_Pollock_2013 3 196 2019.5 2871.64 25686.1 11282.3 0.41734 0.362868 10978
EBS_Pollock_2013 7 832 2019.5 2073.28 18733.8 8073.12 0.417491 0.37186 7939.47
EBS_Pollock_2013 3 197 2019.5 2685.55 25333.6 10845.3 0.41734 0.362868 10421.9
EBS_Pollock_2013 7 833 2019.5 2148.73 21345.4 8224.4 0.403638 0.388263 8208.63
EBS_Pollock_2013 3 198 2019.5 2450.9 21497 9405.72 0.41734 0.362868 9318.05
EBS_Pollock_2013 7 834 2019.5 2060.64 15438.3 7874.38 0.414226 0.370197 7840.23
EBS_Pollock_2013 3 199 2019.5 2250.64 17128.4 8303.4 0.41734 0.362868 8340.56
EBS_Pollock_2013 7 835 2019.5 2830.72 28863.7 11986.8 0.365317 0.466787 11671.6
EBS_Pollock_2013 7 836 2019.5 2391.87 24276.1 9737.6 0.380797 0.433638 9546.94
EBS_Pollock_2013 7 837 2019.5 2057.29 15241.3 7906.47 0.416386 0.369514 7818.55
EBS_Pollock_2013 7 838 2019.5 2443.21 25075.5 10165.3 0.384247 0.42645 9818.45
EBS_Pollock_2013 7 839 2019.5 2357.93 22275.8 9563.83 0.382271 0.430045 9408.57
EBS_Pollock_2013 6 320 2019.5 2775.64 27832.8 11610.4 0.360958 0.474863 11335
EBS_Pollock_2013 6 321 2019.5 2314.4 21706.9 9378.38 0.38463 0.425703 9222.23
EBS_Pollock_2013 6 322 2019.5 1966.93 15463.4 7553.27 0.417915 0.365922 7401.08
EBS_Pollock_2013 6 323 2019.5 2381.03 24902.2 9553.31 0.377372 0.439857 9437.99
EBS_Pollock_2013 6 324 2019.5 1978.9 14872.1 7511.62 0.419586 0.36838 7504.26
EBS_Pollock_2013 6 325 2019.5 2440.74 24405.1 10284.9 0.369408 0.456126 9970.27
EBS_Pollock_2013 6 326 2019.5 2461.96 23404.6 9841.92 0.383495 0.429802 9752.32
EBS_Pollock_2013 6 327 2019.5 2267.89 19243.5 9032.95 0.382653 0.427635 8942.53
EBS_Pollock_2013 6 328 2019.5 2659.19 26175 11012.9 0.362675 0.471566 10814.8
EBS_Pollock_2013 6 329 2019.5 2147.9 19707.6 8454.44 0.395728 0.403027 8351.11
EBS_Pollock_2013 3 650 2019.5 2998.27 26170.3 11690.6 0.41734 0.362868 11503.7
EBS_Pollock_2013 3 651 2019.5 3065.94 25901.4 11732.6 0.41734 0.362868 11652.3
EBS_Pollock_2013 3 652 2019.5 2352.92 22274.8 9222.58 0.41734 0.362868 8973.61
EBS_Pollock_2013 3 653 2019.5 3265.13 28246.2 12775.4 0.41734 0.362868 12554.6
EBS_Pollock_2013 3 654 2019.5 2717.24 23053.3 10339.5 0.41734 0.362868 10272.4
EBS_Pollock_2013 3 655 2019.5 3087.34 27853.9 11985.9 0.41734 0.362868 11805.3
EBS_Pollock_2013 3 656 2019.5 3082.15 28694.1 12218.8 0.41734 0.362868 11892.1
EBS_Pollock_2013 3 657 2019.5 2856.2 26324.8 11201.3 0.41734 0.362868 10941.7
EBS_Pollock_2013 3 658 2019.5 2029.38 20173.3 7951.35 0.41734 0.362868 7819.53
EBS_Pollock_2013 3 659 2019.5 2226.64 17853.5 8560.46 0.41734 0.362868 8427.46
EBS_Pollock_2013 2 140 2019.5 2321.98 18216.4 8892.19 0.430117 0.344566 8807.38
EBS_Pollock_2013 2 141 2019.5 2389.67 19640.3 9231.55 0.421813 0.356649 9108.36
EBS_Pollock_2013 2 142 2019.5 2480.32 28607.1 9743.82 0.423083 0.355438 9445.99
EBS_Pollock_2013 2 143 2019.5 2454.5 22729.8 9310.45 0.432242 0.342937 9160.82
EBS_Pollock_2013 2 144 2019.5 2389.52 25802.2 9286.8 0.430425 0.3468 9003.26
EBS_Pollock_2013 2 145 2019.5 2945.34 30648.8 12172.3 0.406733 0.381261 11568
EBS_Pollock_2013 2 146 2019.5 2349.63 26424.2 9093.39 0.428186 0.34825 8925.26
EBS_Pollock_2013 2 147 2019.5 2799.2 24694 11038.4 0.418952 0.362738 10861.1
EBS_Pollock_2013 7 380 2019.5 2118.56 18802.1 8368.37 0.406853 0.382067 8115.12
EBS_Pollock_2013 2 148 2019.5 2197.04 20907.9 8628.17 0.443898 0.326129 8203.47
EBS_Pollock_2013 7 381 2019.5 2685.95 24887.8 10938.5 0.3669 0.463838 10812.4
EBS_Pollock_2013 2 149 2019.5 2510.91 25092.7 10216.1 0.415014 0.367539 9772.68
EBS_Pollock_2013 7 382 2019.5 2291.57 20903.2 9166.23 0.392194 0.411997 8920.88
EBS_Pollock_2013 7 383 2019.5 2161.45 23004.7 8837.89 0.401818 0.390862 8379.19
EBS_Pollock_2013 7 384 2019.5 2226.43 17876.9 8637.65 0.395854 0.404192 8622.8
EBS_Pollock_2013 7 385 2019.5 2223.71 20403 8986.61 0.3997 0.39854 8799.71
EBS_Pollock_2013 7 386 2019.5 2318.79 23999 9598.95 0.386149 0.421657 9140.14
EBS_Pollock_2013 7 387 2019.5 2576.19 26479.9 10538.7 0.381478 0.436113 10203.8
EBS_Pollock_2013 7 388 2019.5 2731.68 30277 11312.6 0.384296 0.428772 10951.5
EBS_Pollock_2013 7 389 2019.5 2268.73 22859.5 9534.88 0.400017 0.398035 9072.31
EBS_Pollock_2013 2 600 2019.5 2862.38 26057.7 11419.1 0.424253 0.355754 11136.9
EBS_Pollock_2013 2 601 2019.5 2300.01 19012.2 8601.75 0.431306 0.342675 8540.67
EBS_Pollock_2013 2 602 2019.5 2109.55 20149 7913.78 0.454905 0.311856 7739.3
EBS_Pollock_2013 2 603 2019.5 3048.58 32494.3 12344.3 0.409226 0.37733 11926.3
EBS_Pollock_2013 2 604 2019.5 2614.37 24712.1 10330.8 0.415295 0.36768 10048.6
EBS_Pollock_2013 2 605 2019.5 2318.65 20636.1 8893.88 0.429435 0.345612 8718.69
EBS_Pollock_2013 2 606 2019.5 2286.4 22651.1 8741.91 0.432177 0.340586 8574.41
EBS_Pollock_2013 2 607 2019.5 2265.8 18647.8 8389.7 0.436068 0.336802 8360.77
EBS_Pollock_2013 7 840 2019.5 2003.16 15159.1 7456.22 0.421797 0.358411 7460.29
EBS_Pollock_2013 2 608 2019.5 2378.77 19651 8989.65 0.426991 0.348798 8953.06
EBS_Pollock_2013 7 841 2019.5 2529.44 33201.3 11299.7 0.38063 0.433276 10441.4
EBS_Pollock_2013 2 609 2019.5 2112.56 14768 7698.91 0.453261 0.312566 7690.16
EBS_Pollock_2013 7 842 2019.5 2672.03 29996.6 10938.6 0.373774 0.447685 10699.3
EBS_Pollock_2013 7 843 2019.5 2254.84 21578 8811.14 0.402756 0.397071 8648.09
EBS_Pollock_2013 7 844 2019.5 2069.44 19164.6 7933.48 0.414427 0.372007 7779.54
EBS_Pollock_2013 7 845 2019.5 2195.3 20084.9 8691.66 0.397851 0.397812 8538.61
EBS_Pollock_2013 7 846 2019.5 2312.44 23162.6 9415.01 0.387163 0.420208 9151.83
EBS_Pollock_2013 7 847 2019.5 2319.64 21659.3 9384.39 0.385118 0.423301 9110.42
EBS_Pollock_2013 7 848 2019.5 2257.53 18186.2 8726.6 0.398898 0.403071 8703.09
EBS_Pollock_2013 7 849 2019.5 2657.97 25243.5 10813.9 0.370769 0.454678 10658.8
EBS_Pollock_2013 6 330 2019.5 2210.13 21689.8 9002.25 0.389457 0.415789 8774.32
EBS_Pollock_2013 6 331 2019.5 2670.82 27884.3 11075.3 0.366859 0.463149 10826.2
EBS_Pollock_2013 6 332 2019.5 2085.87 19494 8212.28 0.404343 0.390312 8087.13
EBS_Pollock_2013 6 333 2019.5 2384.47 23453.2 9785.47 0.396374 0.407543 9526.22
EBS_Pollock_2013 6 334 2019.5 2454.69 25987.3 10182 0.376909 0.443086 9950.81
EBS_Pollock_2013 6 335 2019.5 2064.31 16753.7 7868.23 0.405963 0.385887 7864.64
EBS_Pollock_2013 6 336 2019.5 2750.49 34988.5 11832.4 0.373938 0.448819 11219.4
EBS_Pollock_2013 6 337 2019.5 2242.46 20346.9 8882.87 0.385231 0.422418 8792.27
EBS_Pollock_2013 6 338 2019.5 2825.41 27761.1 11674.7 0.372969 0.449548 11401.8
EBS_Pollock_2013 6 339 2019.5 2082.26 21570.7 8286.91 0.411794 0.382509 8116.67
EBS_Pollock_2013 3 660 2019.5 1859.6 20913 7416.79 0.41734 0.362868 7119.81
EBS_Pollock_2013 3 661 2019.5 2553.46 20697.3 9871.13 0.41734 0.362868 9741.57
EBS_Pollock_2013 3 662 2019.5 2585.53 23452 9968.9 0.41734 0.362868 9843.36
EBS_Pollock_2013 3 663 2019.5 3200.07 30149.5 12567.2 0.41734 0.362868 12242
EBS_Pollock_2013 3 664 2019.5 2272.1 18890.4 8831.61 0.41734 0.362868 8710.8
EBS_Pollock_2013 3 665 2019.5 2289.63 18522.6 8666.28 0.41734 0.362868 8656.5
EBS_Pollock_2013 3 666 2019.5 2714.17 31479.9 11166.2 0.41734 0.362868 10635.1
EBS_Pollock_2013 3 667 2019.5 2315.71 17223.6 8711.2 0.41734 0.362868 8653.13
EBS_Pollock_2013 3 668 2019.5 3004.66 24931.9 11497.1 0.41734 0.362868 11427.2
EBS_Pollock_2013 3 669 2019.5 2085.9 16853.5 8045.27 0.41734 0.362868 7936.56
EBS_Pollock_2013 2 150 2019.5 2332.33 17824.8 8862.93 0.430175 0.344417 8822.91
EBS_Pollock_2013 2 151 2019.5 2299.61 22835.9 9044.45 0.43155 0.342623 8605.78
EBS_Pollock_2013 2 152 2019.5 2736.6 23175.3 10629.2 0.412127 0.372261 10506.5
EBS_Pollock_2013 2 153 2019.5 2433.77 19595 9412.45 0.422387 0.355695 9307.86
EBS_Pollock_2013 2 154 2019.5 3176.75 29526 12820.4 0.410984 0.374153 12603.8
EBS_Pollock_2013 2 155 2019.5 2533.75 21353.1 9855.53 0.418193 0.362253 9658.36
EBS_Pollock_2013 2 156 2019.5 3192.33 27298.6 12566.6 0.406372 0.381781 12352
EBS_Pollock_2013 2 157 2019.5 2389.09 22870.7 9600.91 0.427251 0.348859 9168.55
EBS_Pollock_2013 7 390 2019.5 2201.87 19937.8 8752.65 0.397893 0.399155 8516.95
EBS_Pollock_2013 2 158 2019.5 2407.78 22746.5 9641.81 0.421913 0.356258 9248.48
EBS_Pollock_2013 4 10 2019.5 2945.41 24048 10413.8 0.587005 0.180097 10128.2
EBS_Pollock_2013 7 391 2019.5 2047.57 16627.1 7924.07 0.415097 0.36752 7793.08
EBS_Pollock_2013 2 159 2019.5 2427.08 24321.4 9583.92 0.417536 0.363138 9180.6
EBS_Pollock_2013 4 11 2019.5 2896.73 20154.5 9999.02 0.587005 0.180097 9757.77
EBS_Pollock_2013 7 392 2019.5 2510.18 25890.2 10289.3 0.381441 0.43278 9995.38
EBS_Pollock_2013 4 12 2019.5 3869.15 29379.8 13469.7 0.587005 0.180097 13129.7
EBS_Pollock_2013 7 393 2019.5 1975.6 15749.5 7495.69 0.427847 0.352759 7401.95
EBS_Pollock_2013 4 13 2019.5 3525.08 26777.2 12150.6 0.587005 0.180097 11842.2
EBS_Pollock_2013 7 394 2019.5 2175.87 23770.6 9182.58 0.402201 0.390445 8596.32
EBS_Pollock_2013 4 14 2019.5 3402.92 23680.6 11805.2 0.587005 0.180097 11466.1
EBS_Pollock_2013 7 395 2019.5 2455.12 27565.1 10080.7 0.380135 0.435539 9745.39
EBS_Pollock_2013 4 15 2019.5 3363.81 19356.4 11417.8 0.587005 0.180097 11356.8
EBS_Pollock_2013 7 396 2019.5 2267 18606.6 8907.57 0.409191 0.387006 8738.32
EBS_Pollock_2013 4 16 2019.5 3022.85 20052.7 10154 0.587005 0.180097 9937.07
EBS_Pollock_2013 7 397 2019.5 2310 21057.5 9140.48 0.388295 0.417207 9056.57
EBS_Pollock_2013 4 17 2019.5 2831.33 22185.2 9792.55 0.587005 0.180097 9429.11
EBS_Pollock_2013 7 398 2019.5 2228.05 21614.6 9067.07 0.412753 0.379347 8823.2
EBS_Pollock_2013 4 18 2019.5 2946.78 22691.9 10341.7 0.587005 0.180097 9998.29
EBS_Pollock_2013 7 399 2019.5 2418.18 21760 9780.13 0.387637 0.421575 9610.21
EBS_Pollock_2013 4 19 2019.5 3012.51 20108.6 10542.1 0.587005 0.180097 10327.4
EBS_Pollock_2013 2 610 2019.5 2677.57 25230.3 10830.5 0.405409 0.383452 10496.1
EBS_Pollock_2013 2 611 2019.5 2168.58 21754 8496.76 0.449317 0.318454 8164.34
EBS_Pollock_2013 2 612 2019.5 2340.51 19421.4 9027.39 0.431262 0.344211 8785.86
EBS_Pollock_2013 2 613 2019.5 2142.76 21129.9 8191.68 0.448957 0.317359 7884.71
EBS_Pollock_2013 2 614 2019.5 2808.39 32246.1 11549.8 0.405739 0.382864 11131.1
EBS_Pollock_2013 2 615 2019.5 2402.04 17485.7 9094 0.431124 0.344754 9020.33
EBS_Pollock_2013 2 616 2019.5 2168.03 19878.3 8339.49 0.445923 0.321502 8047.17
EBS_Pollock_2013 2 617 2019.5 3222.15 34532 13539 0.412828 0.370909 12981
EBS_Pollock_2013 7 850 2019.5 2317.1 23657.7 9413 0.388348 0.417016 9210.63
EBS_Pollock_2013 2 618 2019.5 2381.36 24660.5 9200.36 0.42425 0.353592 9046.86
EBS_Pollock_2013 7 851 2019.5 2519.53 24406.2 10429.7 0.369657 0.456712 10207.2
EBS_Pollock_2013 2 619 2019.5 2876.23 27555.6 11611.1 0.411325 0.373865 11264.9
EBS_Pollock_2013 7 852 2019.5 2441.23 21596.6 9774.57 0.390401 0.416565 9619.63
EBS_Pollock_2013 7 853 2019.5 2603.4 24232.6 10733.6 0.369367 0.457661 10533.3
EBS_Pollock_2013 7 854 2019.5 2399.26 27311.6 10252.3 0.400907 0.396935 9703.87
EBS_Pollock_2013 1 100 2019.5 2857.63 27202.5 11333.5 0.405667 0.382911 11138.2
EBS_Pollock_2013 7 855 2019.5 2453.38 21841.4 9827.28 0.378994 0.436541 9713.15
EBS_Pollock_2013 1 101 2019.5 2493.75 23074 9676.15 0.414747 0.367769 9590.76
EBS_Pollock_2013 7 856 2019.5 2281.67 20663.8 9028.11 0.394672 0.406611 8885.71
EBS_Pollock_2013 1 102 2019.5 2736.82 24393.3 10669.5 0.407881 0.379539 10514.5
EBS_Pollock_2013 7 857 2019.5 2208.62 19532.5 8635.62 0.402612 0.394406 8545.3
EBS_Pollock_2013 1 103 2019.5 2361.74 22316.4 9293.71 0.42217 0.356945 8996.56
EBS_Pollock_2013 7 858 2019.5 2370.28 27820.1 9887.86 0.381106 0.431656 9426.43
EBS_Pollock_2013 1 104 2019.5 2381.59 22210 9505.2 0.421302 0.357607 9168.13
EBS_Pollock_2013 7 859 2019.5 2253.78 19086.7 8816.69 0.393851 0.407206 8777.66
EBS_Pollock_2013 1 105 2019.5 3337.24 32040 13521.9 0.402341 0.388649 13198
EBS_Pollock_2013 1 106 2019.5 2491.78 25256.9 9702.6 0.429099 0.348901 9506.91
EBS_Pollock_2013 1 107 2019.5 2420.02 26553.5 9913.47 0.424728 0.35374 9405.59
EBS_Pollock_2013 6 340 2019.5 2471.15 25344 10156.1 0.383951 0.428314 9805.44
EBS_Pollock_2013 1 108 2019.5 2553.25 25118.3 10186.7 0.42044 0.359833 9811.88
EBS_Pollock_2013 6 341 2019.5 2572.17 22066.7 10393.1 0.371948 0.452418 10329.7
EBS_Pollock_2013 1 109 2019.5 2352.52 18101.2 8789.99 0.427323 0.349623 8778.37
EBS_Pollock_2013 6 342 2019.5 2495.63 22769 10177.3 0.385117 0.428003 10014.6
EBS_Pollock_2013 6 343 2019.5 2525.87 36722.3 11421 0.385417 0.430082 10478.1
EBS_Pollock_2013 6 344 2019.5 2560.88 24909.4 10626.3 0.367914 0.460277 10327.6
EBS_Pollock_2013 6 345 2019.5 1981.3 15956.2 7603.79 0.417065 0.368868 7491.16
EBS_Pollock_2013 6 346 2019.5 3316.35 37131.8 14460.6 0.364247 0.468847 13984.7
EBS_Pollock_2013 6 347 2019.5 2055.69 16607.8 7912.83 0.408855 0.384126 7844.41
EBS_Pollock_2013 6 348 2019.5 2416.01 22841.1 9754.36 0.380359 0.436211 9583.22
EBS_Pollock_2013 6 349 2019.5 2346.81 26796.8 9620.91 0.382051 0.434211 9307.11
EBS_Pollock_2013 3 670 2019.5 2511.03 20103.4 9597.96 0.41734 0.362868 9459.87
EBS_Pollock_2013 3 671 2019.5 2648.41 25777.6 10467.9 0.41734 0.362868 10231.6
EBS_Pollock_2013 3 672 2019.5 2076 16479.6 8040.33 0.41734 0.362868 7877.45
EBS_Pollock_2013 3 673 2019.5 2570.68 20087.4 9833.27 0.41734 0.362868 9769.43
EBS_Pollock_2013 3 674 2019.5 2733.26 25302.9 10733.9 0.41734 0.362868 10582.9
EBS_Pollock_2013 3 675 2019.5 2483 23836.4 9978.76 0.41734 0.362868 9709.1
EBS_Pollock_2013 3 676 2019.5 2375.62 21836.7 9193.07 0.41734 0.362868 9001.57
EBS_Pollock_2013 3 677 2019.5 2945.64 24495 11374.8 0.41734 0.362868 11282.1
EBS_Pollock_2013 3 678 2019.5 2758.65 21624.3 10521 0.41734 0.362868 10441.5
EBS_Pollock_2013 3 679 2019.5 2486.98 21255.3 9578.62 0.41734 0.362868 9486.15
EBS_Pollock_2013 2 160 2019.5 2358.06 19941.5 9141.98 0.437924 0.335259 8989.46
EBS_Pollock_2013 2 161 2019.5 2369.19 19108.7 9050.46 0.424086 0.353571 8972.04
EBS_Pollock_2013 2 162 2019.5 2330.53 22315.2 9071.05 0.428015 0.347514 8848.49
EBS_Pollock_2013 2 163 2019.5 2580.59 23366.4 9863.66 0.417061 0.36634 9776.54
EBS_Pollock_2013 2 164 2019.5 2654.77 28663.8 10449.5 0.413338 0.370345 10148.7
EBS_Pollock_2013 6 800 2019.5 2300.07 21516.6 9252.26 0.379569 0.434235 9107.62
EBS_Pollock_2013 2 165 2019.5 2708.06 24670.1 10696.6 0.415155 0.368601 10459.8
EBS_Pollock_2013 6 801 2019.5 2703.44 28747.7 11096.4 0.375426 0.445716 10935
EBS_Pollock_2013 2 166 2019.5 2338.31 20067.7 9071.69 0.426928 0.348809 8791.18
EBS_Pollock_2013 6 802 2019.5 2213.07 25588.4 9264.31 0.3907 0.412793 8842.7
EBS_Pollock_2013 2 167 2019.5 2248.83 24758.9 8426.46 0.436343 0.334426 8335.97
EBS_Pollock_2013 6 803 2019.5 2719.28 28422.9 11501.8 0.361397 0.473813 11106
EBS_Pollock_2013 4 20 2019.5 2284.92 15006.3 7658.52 0.587005 0.180097 7464.01
EBS_Pollock_2013 2 168 2019.5 2464.8 19873.7 9357.62 0.422801 0.355949 9315.54
EBS_Pollock_2013 6 804 2019.5 2464.32 24499.2 10041 0.372169 0.451303 9891.03
EBS_Pollock_2013 4 21 2019.5 3822.95 26232.2 13257.7 0.587005 0.180097 13101.6
EBS_Pollock_2013 2 169 2019.5 2417.44 20851.8 9480.93 0.428793 0.346422 9309.57
EBS_Pollock_2013 6 805 2019.5 2635.3 32657.4 11136.1 0.377147 0.442838 10757
EBS_Pollock_2013 4 22 2019.5 3404.34 22646.8 11811.4 0.587005 0.180097 11662.5
EBS_Pollock_2013 6 806 2019.5 2274.33 19652.7 9084.68 0.384409 0.42709 8962.37
EBS_Pollock_2013 4 23 2019.5 2984.97 20372.1 10243.9 0.587005 0.180097 10021.7
EBS_Pollock_2013 6 807 2019.5 2169.6 19145.2 8651.3 0.393637 0.407477 8463.79
EBS_Pollock_2013 4 24 2019.5 3074.78 23305 10790.3 0.587005 0.180097 10482.3
EBS_Pollock_2013 6 808 2019.5 2590.61 28640.8 11324.1 0.366672 0.462029 10780.7
EBS_Pollock_2013 4 25 2019.5 2915.06 19321.1 10000.3 0.587005 0.180097 9629.24
EBS_Pollock_2013 6 809 2019.5 2890.45 36812.2 13061.2 0.374693 0.446469 12423.6
EBS_Pollock_2013 4 26 2019.5 4056.91 25568.2 14007.9 0.587005 0.180097 13692.7
EBS_Pollock_2013 4 27 2019.5 3790.78 28250 13098.3 0.587005 0.180097 12899.1
EBS_Pollock_2013 4 28 2019.5 2866.81 25052.5 9910.87 0.587005 0.180097 9508.09
EBS_Pollock_2013 4 29 2019.5 2928.67 23424.5 10245.2 0.587005 0.180097 10003.4
EBS_Pollock_2013 2 620 2019.5 2326.56 20160.3 8982.77 0.429735 0.345936 8813.8
EBS_Pollock_2013 2 621 2019.5 2952.55 28323.5 11691.9 0.406374 0.381795 11408
EBS_Pollock_2013 2 622 2019.5 2350.21 20084.4 8989.71 0.432556 0.341763 8820.19
EBS_Pollock_2013 2 623 2019.5 2265.5 19232.8 8757.86 0.435626 0.337018 8457.42
EBS_Pollock_2013 2 624 2019.5 2282.11 19946.2 8599.79 0.432679 0.339912 8538.64
EBS_Pollock_2013 2 625 2019.5 2232.91 18227.3 8593.08 0.444011 0.329359 8380.81
EBS_Pollock_2013 2 626 2019.5 2449.56 19560.4 9350.45 0.428066 0.349263 9243.83
EBS_Pollock_2013 2 627 2019.5 2634.12 23816.5 10328 0.427131 0.351258 10052.8
EBS_Pollock_2013 7 860 2019.5 2200.67 18988.1 8623.36 0.398069 0.398915 8504.98
EBS_Pollock_2013 2 628 2019.5 2562.26 26168.1 10014.9 0.41382 0.369409 9772.25
EBS_Pollock_2013 7 861 2019.5 2350.49 19294.1 9252.27 0.391587 0.412804 9200.3
EBS_Pollock_2013 2 629 2019.5 3035 32614 12512.7 0.419664 0.360765 12078.9
EBS_Pollock_2013 7 862 2019.5 1803.46 13778.8 6480.06 0.450876 0.317477 6492.93
EBS_Pollock_2013 7 863 2019.5 1973.78 14269.4 7446.97 0.429326 0.352394 7376.68
EBS_Pollock_2013 7 864 2019.5 2370.18 24723 9820.2 0.380735 0.432283 9456.23
EBS_Pollock_2013 1 110 2019.5 2456.39 18721.1 9318.14 0.432104 0.344682 9218.32
EBS_Pollock_2013 7 865 2019.5 2702.88 24892.2 11029.7 0.370219 0.456522 10903
EBS_Pollock_2013 1 111 2019.5 2629.13 21030 10018 0.410251 0.375812 10023.5
EBS_Pollock_2013 7 866 2019.5 2092.62 21536.2 8435.61 0.412875 0.37676 8062.67
EBS_Pollock_2013 1 112 2019.5 2707.12 25134.1 10900.2 0.418014 0.36554 10531.4
EBS_Pollock_2013 7 867 2019.5 2694.85 26475.9 11115.7 0.381314 0.434515 10890
EBS_Pollock_2013 1 113 2019.5 2539.86 19317.1 9766.73 0.415824 0.366236 9745.21
EBS_Pollock_2013 7 868 2019.5 2185.67 19014.3 8495.96 0.407251 0.38861 8413.86
EBS_Pollock_2013 1 114 2019.5 2406.23 22898.1 9350.34 0.419983 0.36045 9184.24
EBS_Pollock_2013 7 869 2019.5 2133.11 20197 8378.59 0.406173 0.38506 8211.72
EBS_Pollock_2013 1 115 2019.5 2180.62 23812.2 8963.23 0.444511 0.325244 8311.23
EBS_Pollock_2013 1 116 2019.5 2240.18 16897.9 8403.14 0.435025 0.337347 8318.96
EBS_Pollock_2013 1 117 2019.5 3013.33 27897 12051.3 0.405853 0.38268 11930.2
EBS_Pollock_2013 6 350 2019.5 2406.09 31308 10747.2 0.38314 0.430817 9839.57
EBS_Pollock_2013 1 118 2019.5 2486.55 29609.3 9832.3 0.415415 0.367041 9595.01
EBS_Pollock_2013 6 351 2019.5 2214.09 23189.5 9302.46 0.390248 0.414643 8830.83
EBS_Pollock_2013 1 119 2019.5 2883.09 27038.2 11486.3 0.40523 0.383738 11292
EBS_Pollock_2013 6 352 2019.5 2547.52 26495.1 10709 0.371049 0.453138 10323
EBS_Pollock_2013 6 353 2019.5 2287.77 20088.4 9183.56 0.380635 0.431713 9061.23
EBS_Pollock_2013 6 354 2019.5 2635.11 27647.2 11319.8 0.361512 0.473578 10820.3
EBS_Pollock_2013 6 355 2019.5 2200.76 20443.1 8763.38 0.389888 0.413867 8610.92
EBS_Pollock_2013 6 356 2019.5 2560.47 27227.5 10760.9 0.369797 0.456158 10419.8
EBS_Pollock_2013 6 357 2019.5 2135.37 18880.3 8503.54 0.396557 0.400457 8259.63
EBS_Pollock_2013 6 358 2019.5 2446.4 22208.9 10054.3 0.369239 0.456027 9883.08
EBS_Pollock_2013 6 359 2019.5 2386.95 28059.6 10195.9 0.37468 0.445415 9617
EBS_Pollock_2013 3 680 2019.5 2309.05 17781.9 8711.7 0.41734 0.362868 8701.96
EBS_Pollock_2013 3 681 2019.5 2043.2 18621 7842.05 0.41734 0.362868 7726.86
EBS_Pollock_2013 3 682 2019.5 2400.69 24557.8 9240.89 0.41734 0.362868 9086.07
EBS_Pollock_2013 3 683 2019.5 2826.54 28629.2 11542.2 0.41734 0.362868 11104
EBS_Pollock_2013 3 684 2019.5 2505.47 21707.5 9856.97 0.41734 0.362868 9626
EBS_Pollock_2013 3 685 2019.5 2530.45 23327.6 9974.61 0.41734 0.362868 9670.1
EBS_Pollock_2013 3 686 2019.5 2178.54 18087.3 8482.55 0.41734 0.362868 8330.12
