"","Total_1982","Total_1983","Total_1984","Total_1985","Total_1986","Total_1987","Total_1988","Total_1989","Total_1990","Total_1991","Total_1992","Total_1993","Total_1994","Total_1995","Total_1996","Total_1997","Total_1998","Total_1999","Total_2000","Total_2001","Total_2002","Total_2003","Total_2004","Total_2005","Total_2006","Total_2007","Total_2008","Total_2009","Total_2010","Total_2011","Total_2012","Total_2013","Total_2014","Total_2015","Total_2016","Total_2017","Total_2018","Total_2019","EBS_1982","EBS_1983","EBS_1984","EBS_1985","EBS_1986","EBS_1987","EBS_1988","EBS_1989","EBS_1990","EBS_1991","EBS_1992","EBS_1993","EBS_1994","EBS_1995","EBS_1996","EBS_1997","EBS_1998","EBS_1999","EBS_2000","EBS_2001","EBS_2002","EBS_2003","EBS_2004","EBS_2005","EBS_2006","EBS_2007","EBS_2008","EBS_2009","EBS_2010","EBS_2011","EBS_2012","EBS_2013","EBS_2014","EBS_2015","EBS_2016","EBS_2017","EBS_2018","EBS_2019","NBS_1982","NBS_1983","NBS_1984","NBS_1985","NBS_1986","NBS_1987","NBS_1988","NBS_1989","NBS_1990","NBS_1991","NBS_1992","NBS_1993","NBS_1994","NBS_1995","NBS_1996","NBS_1997","NBS_1998","NBS_1999","NBS_2000","NBS_2001","NBS_2002","NBS_2003","NBS_2004","NBS_2005","NBS_2006","NBS_2007","NBS_2008","NBS_2009","NBS_2010","NBS_2011","NBS_2012","NBS_2013","NBS_2014","NBS_2015","NBS_2016","NBS_2017","NBS_2018","NBS_2019"
"NBS_1991",9.81453293388302e-05,0.000277579113352622,0.000274858580699143,0.000534892761332651,0.00024979399406422,0.000180899854048314,5.59790431656371e-05,0.000109233486147854,0.000197208287039012,0.00269116852837134,0.000675107712360702,0.000520659393638628,0.000328445326890363,0.000159444360004223,0.000339417520020429,0.000247176125032166,0.000322831286927655,9.66440095477198e-05,0.000210861028260742,0.000205609223347943,0.000215410082785567,0.000276103716049243,0.000250607990507391,0.000156510178612247,1.8938537397459e-05,-6.73259318694484e-05,-6.79855916948468e-05,5.89447402478876e-06,-1.98572318366105e-05,6.91712337434935e-05,7.65450346669039e-05,0.000104751821465586,0.000281486800210248,0.000683534235561913,0.00105631720186636,0.000170707159060577,0.000288810370419379,0.000164715209244896,5.3809528421997e-06,4.77157196425428e-05,0.000103652322907812,-1.36234256508265e-05,1.69701613267321e-05,1.87890555325226e-05,1.26692138257465e-05,-3.92887710604356e-05,-4.11003870659127e-05,0.00049288744763667,-1.71536265367236e-05,-5.36624578836244e-05,2.77078581180734e-05,-1.80046333443546e-05,2.00559148908248e-05,-3.30154955365686e-05,-4.79452003443235e-05,-2.29913902122977e-05,3.89391332176514e-05,-1.27805298549689e-05,2.24818499560869e-05,-7.6930186232444e-06,-1.78614420609552e-05,1.40710629317e-05,-3.21250527342702e-05,-0.00010248391365785,-0.000101479163455964,-1.10349750230535e-05,-3.30123538490936e-05,2.09631291750764e-06,-9.59234828093767e-06,-4.2031681182021e-06,-1.48857518097958e-05,5.56493031251735e-06,1.81237048340565e-05,-2.56031747959038e-05,3.40829701995149e-05,9.14117625888396e-05,0.0217524284050369,0.0196174359028627,0.0255208814838953,0.011708757929893,0.0226046109130816,0.0254779529828233,0.0280854142279935,0.0310967619032489,0.0517990076565844,0.0974520766992057,0.0670264842977286,0.0480289737153837,0.0387491314190842,0.0298891478142215,0.0247497850198461,0.0239120777697966,0.0155832895815947,0.0294712519514909,0.0262742745687476,0.0295405948883019,0.0175214767171627,0.0130276467008696,0.0119149295326047,0.0122904089336147,0.0221532211039356,0.0180005635082311,0.0121262919769882,0.0111542124775162,0.00916409682293205,0.0123333223692625,0.0182226233883949,0.0159660261064843,0.0142777158851742,0.0117429702577792,0.00862133921070197,0.00101045759484333,0.00118562979863436,0.000590590039947893
"NBS_1992",0.000133369135984,0.000778520576023043,0.000705289902964882,0.000874892370861872,0.000616003461562367,0.00046746072490855,6.68418315525463e-05,0.000251866390718446,0.000242333421477033,0.000119112763212538,0.00955803338467043,0.00276119141464282,0.0014184712290396,0.000577019768322087,0.00107331660425772,0.000889764736700618,0.00107952915938963,0.000233396262107449,0.00054045852016348,0.00059060693665555,0.000564080076656317,0.000935440775274377,0.000829410649549919,0.00053093572822518,1.27949764549866e-05,-0.000193868212515564,-0.000134013542286303,6.4682082662373e-05,-0.000207839770829242,0.000155522138220052,0.000245118407360512,0.000274963883107681,0.000917438708656816,0.00203881588243241,0.00290778284389104,0.000232465794594665,0.000455999443441581,0.000198305961537504,-0.000141113919968389,0.000144159824957439,0.000264180662523335,-0.000296219110904892,1.73983723334168e-05,6.18333157450744e-05,-3.72411925891385e-05,-5.06392946011516e-05,-0.000112263402261754,-0.00143301682107582,0.0040329684069255,-0.000369013070052334,5.10488363250571e-05,-0.000141553829914219,-0.000108939764020736,-9.69429022893964e-05,-0.000210470886803735,-0.000159392649786369,-1.09927216051045e-05,-6.29311734842284e-05,-4.52766592075804e-05,1.04903191462213e-05,-3.67020192981269e-05,5.40919322179438e-05,-0.000147143486078707,-0.000308271955014321,-0.000249427929751785,8.04132827837721e-06,-0.000241885509273264,-4.79255780238417e-05,-2.46221489842334e-05,-7.46349034505388e-05,-1.79484139831772e-05,-1.84031794580796e-05,-2.42694840743604e-05,-0.000147304835265903,-6.30343206878187e-05,3.91472984225674e-05,0.0642068207947628,0.054151290726487,0.0657511248546907,0.0247316938748834,0.0580916794658779,0.0637647747474382,0.0674277255727394,0.0633663362107708,0.0770244070256976,0.0670264842977286,0.539120564756055,0.261693945159035,0.176113386100801,0.120966431860564,0.091438945925838,0.084226800945846,0.0541734889460336,0.0966765921218545,0.0841406407891336,0.0883764614068339,0.0552246557752254,0.042495275893741,0.0384598275073647,0.0411516199767783,0.0693405315075837,0.0585988743129717,0.0418858428710991,0.0373635416052777,0.0235604306666974,0.0373544261319207,0.0570698454085728,0.0511682939131631,0.04509120703626,0.0355973891430525,0.0242728178354614,0.00185699847027039,0.00228336298253913,0.00112297829007086
"NBS_1993",0.00019406512113898,0.000769767435818304,0.000675491641889787,0.000840684048135182,0.000655674387550571,0.000460431484625791,6.36169983144055e-05,0.000244125905297808,0.000238560844650091,0.000267272140815982,0.00253332601904565,0.00894353692627745,0.00228747671592681,0.000949598156564006,0.00144678953993653,0.00113677508792607,0.00133853232074025,0.000339019755345995,0.000697107914300774,0.000717376310174214,0.000725946050292981,0.00113453879964225,0.0010138449461918,0.00056398065913154,5.49493219570163e-05,-0.000197081792965409,-0.000156041995206293,5.69596574216001e-05,-0.000241837297966849,0.000134335808296309,0.000259977785237821,0.000357674168173443,0.0010331001873265,0.00236907689853307,0.00344977708906898,0.000279431248907457,0.000534733948473403,0.000182028704267465,-0.000117264710420916,5.18975344203099e-05,0.00018556922961651,-0.000438628957168164,1.19969394806112e-06,1.89272007582236e-05,-4.7175061021521e-05,-7.10479872878636e-05,-9.89613309960479e-05,-0.000840712649344228,-0.000170564788170353,0.00237845512188932,-6.80610722524561e-05,-0.000138088543234099,-0.000213553716617303,-0.000186805350211026,-0.000356917458626118,-0.00015404856087194,1.76339872631507e-05,-7.32671281967009e-05,-1.34970193297078e-05,-8.24699435801704e-06,-3.50471893746117e-05,-3.09023329563664e-06,-0.000130245308266209,-0.00033210225099809,-0.000292686768355484,-8.06116946854859e-06,-0.00027935369161829,-0.000102344408489029,-5.52593572667878e-05,-4.91602394726881e-05,-6.21606308104357e-05,-2.30816096130864e-05,1.7853762935908e-05,-0.000161082084936372,-3.52791801149069e-05,-5.30865211999563e-06,0.0728687766545732,0.0611686889972345,0.0729193021229039,0.0269016670580608,0.063495727236052,0.069356257227481,0.0717664819941588,0.0660016772407218,0.0733234019897782,0.0480289737153836,0.261693945159035,0.552011799232772,0.303218977893347,0.183180009419402,0.128354935094532,0.112925988569297,0.0711200355630081,0.121404260533338,0.103705569669103,0.106919767175809,0.0670555383942388,0.0524821421871629,0.046585569872859,0.0488708011750188,0.0803303522965876,0.0691907096499808,0.0495933339141371,0.0428742334489268,0.0259493934080869,0.0434095557220663,0.06666921489147,0.0595831594158899,0.0527569228353584,0.0413913803730434,0.0284572304867716,0.00216380104644402,0.00254158067016243,0.00127041224658849
"NBS_1994",0.00016439422100472,0.00088641474032212,0.000879693644774661,0.00103683735284727,0.000743628000391812,0.000498092235770261,9.65787672878221e-05,0.000261117221159414,0.000228153860950576,0.000265188841487257,0.00173987858268128,0.00328388826578848,0.00695432035214476,0.00154034514152471,0.00202158179411481,0.00151353032285009,0.00170842537287555,0.000422290523282852,0.000812246765152466,0.000823243344180868,0.000851124253769543,0.00136198423245676,0.00116119907574306,0.00068708361219067,5.61408785813466e-05,-0.000229712173410021,-0.000153898396521677,0.000175418151785866,-0.000277239595009089,0.00017853617968065,0.00030379942537398,0.000418477054569657,0.00117372649846833,0.00260809287033811,0.00362430324648094,0.000275493254223909,0.000532346004060836,0.000214366277556829,-0.000172177738841439,0.000117984663832828,0.000356623343490212,-0.000358379803448184,3.40207429866686e-05,3.52535616059944e-05,-1.923799644926e-05,-5.4453091962752e-05,-9.83578662430725e-05,-0.000627568778858344,-7.94060199138828e-05,-0.000341988140702877,0.00227499838529592,-0.000217631840431933,-0.000288952833364587,-0.000182460011363359,-0.000384894956606769,-0.000167394261915319,9.80560934212512e-06,-8.25296944024269e-05,-4.79559856967987e-06,4.77924177185613e-05,-3.78394880082701e-05,2.48157873585917e-05,-0.000154035879826339,-0.0003826396384915,-0.000309589887466341,0.000100795801925548,-0.000316204078243932,-7.95395350260219e-05,-4.17882618079152e-05,-3.2058773337514e-05,-3.15861273798018e-05,-4.9169275965677e-06,3.28660284476716e-05,-0.000125201549240282,-1.30239644359387e-06,4.87547389346219e-05,0.0787314559436366,0.0655392826554197,0.0780114817964861,0.0294589126812658,0.0688772899935863,0.0727231052366525,0.0750513528210901,0.0661013773227549,0.0709288646165914,0.0387491314190843,0.176113386100801,0.303218977893347,0.604760643410435,0.296070809173155,0.178627029887841,0.1447563738032,0.0878655272443674,0.145210199530821,0.122462579205638,0.122490302868973,0.0776289280050744,0.0604111957579975,0.0532564086315248,0.0571034036434896,0.0911604237446098,0.0783605933816074,0.0565299712487407,0.0493154512420322,0.0269249424491921,0.047365763992902,0.0731068152017363,0.0660058573935692,0.0580947588794573,0.0452330531184348,0.029794089202025,0.00198953259802495,0.00241116333189926,0.00117652821114389
"NBS_1995",0.000187216830277603,0.000759633509955047,0.000730023237267487,0.000942757888829618,0.00068198075610553,0.00042106848560917,9.94202539094836e-05,0.000213981169859906,0.000227516170607766,0.000206791970600823,0.00122188601812621,0.00202122505183995,0.00218218165843063,0.0051652993146102,0.00271905434735541,0.00176390655262946,0.00182972073026911,0.000493554225266246,0.000834939844938953,0.000772805407025456,0.000863771292897468,0.00133098964006926,0.00112505832279289,0.000590927982181601,0.000103585635920039,-0.000166668423980559,-0.000115815449020643,0.000192275445039993,-0.000252057673795909,0.000164018286402598,0.000263665921328554,0.000438200666011802,0.00108664058257279,0.00245558319158445,0.00339419930462562,0.000259867129851725,0.000512205192159899,0.000188950528754097,-0.000119807149109753,4.85507011455625e-05,0.000261787172598757,-0.000364646459866519,4.26930811783146e-05,9.21492401914258e-06,-2.47822966506993e-06,-6.20188242118846e-05,-4.87829738574047e-05,-0.000481784812190378,-2.74402791800359e-05,-0.000168780001862316,-0.000118228118939074,0.00209744549331738,-0.0004533615557034,-0.000227031937739042,-0.00047705278389904,-0.000102958790487325,4.47954398549948e-05,-8.0952585287111e-05,3.93688664536828e-05,4.91077698444155e-05,-3.68048562773704e-05,-2.25179866778035e-05,-8.5888951682733e-05,-0.000308652535625294,-0.000263519536438435,0.000121543024558486,-0.000285478985151267,-7.71213801684155e-05,-5.16865025354312e-05,1.96368422329708e-05,-3.8004033674889e-05,3.7747071457957e-06,7.17210331658705e-05,-9.53822131522249e-05,4.53672886596691e-05,4.30289294682375e-05,0.0718567996136412,0.0605875141737316,0.069775971470871,0.027575991802048,0.0620638365719374,0.064689960651999,0.0660465039602013,0.0577983312880198,0.0600555231544928,0.0298891478142215,0.120966431860564,0.183180009419402,0.296070809173155,0.519151784257558,0.245202298457212,0.169917984321669,0.0967721515926339,0.146958028830604,0.120621080994923,0.115452995748017,0.0748143959181032,0.0589284520932498,0.0516050909244492,0.0528482818855817,0.0822342006270307,0.072799784738473,0.0536600151147585,0.0467707266666758,0.0230802829648318,0.0442546154750031,0.0666971887036361,0.0613712119957739,0.0541981165977641,0.042450932335605,0.0276041575824601,0.00177950588110135,0.00215580262739785,0.00103671880196179
"NBS_1996",0.00017039324654677,0.000662408486055151,0.000460830627624785,0.000739736523284861,0.000572374473491232,0.00034243396859659,7.48888273263109e-05,0.000185487858791544,0.000177499162772837,0.000177633938632391,0.000917503303223537,0.00141306607828273,0.00134206906390662,0.00113327388594811,0.00716484818913957,0.00229440788765922,0.00200390306311663,0.000481665916587933,0.000759396842975971,0.000732133513792157,0.000774617771092568,0.00116565656159716,0.00100665116139215,0.000486053224465881,9.04566714167124e-05,-0.000126906551424345,-0.000116686495342618,6.52725464917151e-06,-0.000206793026619581,0.000135301003179249,0.000225845523991593,0.00033671694616393,0.000969103464639085,0.00216654290757913,0.00309193312429781,0.000198402797684193,0.000397924296665951,0.000104365821427222,-0.000102623754076101,2.5652781082318e-05,4.67980011549045e-05,-0.000409483019669733,1.43367326047194e-05,-2.04592550759648e-05,-1.32274882565309e-05,-5.54446613245263e-05,-5.83711520615692e-05,-0.000392395368572884,-2.69306828334903e-05,-0.000121517715942431,-4.56268830539513e-05,-0.000323511674810797,0.00175768527608297,-0.000338494376347722,-0.00065626880617407,-0.000136542414582213,-2.37842487683535e-05,-9.03983953339439e-05,-8.94328811641245e-06,-4.96290499040877e-05,-8.02664732381959e-05,-7.16857372579029e-05,-7.96389871845531e-05,-0.000253987344215521,-0.000248882878488916,-5.57776073405584e-05,-0.000236356008339814,-7.83892358900048e-05,-5.26161008821194e-05,-3.24750014181869e-05,-2.99248409275925e-05,-2.08400666198078e-05,2.75076209101234e-05,-0.000153835409196535,-3.70465911030055e-05,-4.87813585974787e-05,0.0639016189525194,0.0542366812108806,0.0615139562865518,0.0241505756685502,0.0541529352981411,0.0569711671767929,0.0571023718258709,0.050453396884935,0.0512513121871321,0.0247497850198461,0.091438945925838,0.128354935094532,0.178627029887841,0.245202298457212,0.420460722580726,0.224668556663174,0.111491541199632,0.152273087109769,0.119489897493316,0.111217911391676,0.0710616862000987,0.055770818709695,0.0482304883737584,0.0479979186340702,0.0738209828860804,0.0651806451712901,0.0480131278212514,0.0410352939122113,0.0204319411169027,0.03920697422855,0.0588877910177909,0.0540823486679411,0.0481483342394535,0.0378484268393916,0.0254215339586629,0.00170516090825623,0.00192932744576762,0.000994112925293736
"NBS_1997",0.000127538613730182,0.000684931781215791,0.000506053090197801,0.000707262362718896,0.000597136191753802,0.000346003280327681,7.04747485013842e-05,0.00018217944641883,0.000212916897155394,0.000193697038047507,0.000874764167341054,0.00123738440888333,0.00113203800925065,0.000860562826290006,0.00230594855594799,0.00789565459482827,0.00288805150711649,0.000635931150217279,0.000924547412527618,0.000831651131245468,0.000866469860536559,0.00128270003237253,0.0010757087977341,0.000508044415654611,0.000129332264382794,-0.000147579396782629,-0.000158568802455588,8.95217677465608e-05,-0.000233444910172701,7.91261095134365e-05,0.000211650153869635,0.000369701444159386,0.00100223992457526,0.00217678945420699,0.0030720888616843,0.000224389293388118,0.000401963241472273,4.92848425157434e-05,-0.000161822561935075,2.5949311465788e-05,7.71426979383234e-05,-0.000441712570994789,2.59408268317048e-05,-2.97473335789483e-05,-2.20530011930034e-05,-6.86977642269901e-05,-2.33585708221264e-05,-0.000356526346623308,5.1304754775015e-06,-0.000112804644361634,7.82020904983564e-06,-0.00014849766799515,-0.00060322843396972,0.00289921812542547,-0.00115954600508598,-0.000167687238115342,-2.01401480018274e-05,-0.000121693703581114,-9.51743363199005e-06,-4.60252415264738e-05,-8.54833881350374e-05,-8.69572961934237e-05,-5.36106683095129e-05,-0.000282674577045113,-0.000299098850595676,2.54746038189466e-05,-0.000265525640502665,-0.000143453380249477,-7.98535255102649e-05,-1.04638936311203e-05,-2.1288208836096e-05,-1.45678822853782e-05,3.94731987144011e-05,-0.000116146411964118,-3.25339036074578e-05,-0.00012385169041934,0.0676740370180787,0.0561292823846732,0.0637530495849094,0.0241131185544364,0.0554410396602629,0.0589811055079078,0.0599529679926139,0.0525249383043892,0.0513744591293774,0.0239120777697966,0.084226800945846,0.112925988569297,0.1447563738032,0.169917984321669,0.224668556663175,0.42989320535217,0.169479502553646,0.197951902339253,0.144139479695936,0.128888744713893,0.0794443651815745,0.0609849283356466,0.0515265884326072,0.0511941954502426,0.0794287030160669,0.0692786122305972,0.0510053508291452,0.0422656226360747,0.0221629990844365,0.0407761328074537,0.0616210919711446,0.0557127997215857,0.0493384779887588,0.0379235055328039,0.025169900397093,0.0016810879874979,0.00193169848344157,0.00105516512531059
"NBS_1998",0.000125264202482965,0.000434043336231279,0.000311343203836406,0.000543189447373394,0.000456125973588565,0.000212262506574059,5.09280331730849e-05,0.000107638769996556,0.000255608493674372,0.000107056305926715,0.000589275259254918,0.000786562337589325,0.000672326304747498,0.000512367665619863,0.00111929497669808,0.00170842674547459,0.00818367551064458,0.000670921707371448,0.00080770861540705,0.000669772674284248,0.000711825908778184,0.00103781510600617,0.000846155024237586,0.000346074328921079,0.000144003421327259,-4.70920720365445e-06,-4.5799594710434e-05,0.000118163592705725,-0.000138946361452268,7.3447849154819e-05,0.000165635853356458,0.00032304352569766,0.000733558332010715,0.0015974606874816,0.0022747333994309,0.000158777334692007,0.000315584341841422,5.16559106755044e-05,-8.15069171005196e-05,-3.9710709284969e-05,1.26379963278657e-05,-0.000306382783132438,5.05366000331515e-05,-5.36792806652327e-05,-1.41751570397229e-05,-6.95307908141569e-05,9.46425058013437e-05,-0.000251964217067738,3.02170841336475e-05,-6.36899002241866e-05,-1.01774506984918e-05,-6.21823558462602e-05,-0.00032470858923624,-0.000277977014865956,0.00203170221352288,-0.000157047300577992,-3.69952010685035e-05,-9.5498352918179e-05,1.46787730671623e-05,-2.36944498217588e-05,-6.16277897403429e-05,-0.000100686607669039,1.2915382605306e-05,-0.000103493579753346,-0.000150013804584644,7.09381873170605e-05,-0.000160712047553716,-8.89657616834619e-05,-4.16229821261932e-05,4.96632223841049e-05,-8.67147211688941e-06,1.28438905418647e-06,5.89918947882203e-05,-7.99162894771401e-05,-2.23374544924795e-06,-8.18511728227523e-05,0.0483925034643602,0.040293958592208,0.044358322603713,0.017849890288471,0.0393992018757574,0.0417119255922458,0.0421846809988534,0.0370721106509353,0.0351101291809458,0.0155832895815947,0.0541734889460335,0.0711200355630081,0.0878655272443674,0.0967721515926339,0.111491541199633,0.169479502553645,0.261387250045255,0.203965808049007,0.128865073749212,0.103464039729175,0.0632473843785568,0.048733517967275,0.0402870348716384,0.0384041031672433,0.0569660890341409,0.0507611490943515,0.0378963169066598,0.0312168624120618,0.0150562803294845,0.0297695704126653,0.0438276898821858,0.0401207617535873,0.0357854492762005,0.0276352318903296,0.0184202142721462,0.00117982941573593,0.00143452731803644,0.000827298928516849
"NBS_1999",0.000120644090498512,0.00094448780141855,0.000981468919300624,0.0010398432648699,0.00079872011871062,0.000517185860979569,7.4698876949493e-05,0.000196439503787427,0.000231695191313373,0.00027149757310499,0.00099847015999629,0.00132493261893886,0.00122931526842258,0.000858293220956569,0.00173417789023624,0.00203055178055912,0.00372681646441013,0.00451045983214556,0.0021741253195787,0.0015931662360733,0.00149834684403013,0.00202843208021892,0.00163031378937802,0.00086403809256753,9.38329562346836e-05,-0.000370389367211573,-0.000270376009777928,0.00027105409792208,-0.000390865972449992,0.000151768080377992,0.000277453236884861,0.000505604793282305,0.00122909845987837,0.00270369107029278,0.00364096479641937,0.000356239337484168,0.000587424204431214,0.000252085836340889,-0.000258817746883544,0.000111746312600399,0.000416855718297978,-0.00035313698194134,6.3301303597165e-05,3.57356092925443e-05,-4.75483040287948e-05,-0.000116249647071571,-6.78739266350468e-05,-0.000405883731602931,2.35184006674532e-07,-0.000126690805758734,0.000102306589275991,-1.3738720174217e-05,-0.00023532738997521,-0.000289150263467752,-0.00113830019729291,0.00193399727533538,-2.15235148067659e-05,-0.000239701741308943,2.93388518953019e-05,1.65885822875726e-06,-6.63167471362059e-05,-3.00016954405332e-05,-0.000182288403922612,-0.000562696382789869,-0.000459049793063095,0.000185051881611959,-0.000436318939515977,-0.000139477969269972,-0.000112995812419282,1.0171748398716e-05,-6.49778360833809e-05,1.61200569467872e-06,9.78808951848582e-05,-1.68676745003836e-05,0.000122292704974268,9.93796614973942e-05,0.0886996261682174,0.0710082803717955,0.0842391604771179,0.0294163503392081,0.0714107050575395,0.0756464968464255,0.0791911370614203,0.0654355769239794,0.0650984298150078,0.0294712519514909,0.0966765921218544,0.121404260533338,0.145210199530821,0.146958028830604,0.152273087109769,0.197951902339253,0.203965808049007,0.637120687535627,0.335035181474936,0.247791328254757,0.133271441043182,0.0930953215231719,0.0753446429281507,0.0770242151535107,0.119782797101019,0.0984572941140786,0.0684216255397347,0.0569049146400563,0.0313411058626989,0.0534039452953465,0.082531160040375,0.0726289599950813,0.0623420057390812,0.0467816018407554,0.0294584138255343,0.00195226726812026,0.00222501389846431,0.00113927080956479
"NBS_2000",0.000152821954030596,0.000862539876396445,0.000842097318996296,0.00103737497659826,0.000735651071481151,0.000451945196153115,0.000107728095857677,0.000152015431867349,0.000224608395574416,0.000239777379319964,0.000890876228343137,0.00113597129346337,0.00101548180130984,0.000684279291154977,0.00140903022366548,0.00147776528305815,0.0024068553592702,0.000982840688292392,0.00604253233907121,0.00198002158337143,0.00173645173352339,0.00213238128663049,0.0016437122279397,0.000841483845996614,0.000125560954095978,-0.000322637407854007,-0.000264333404836215,0.00021569865350827,-0.000309242446950544,0.000175632226531399,0.000262823270902793,0.000480367448916754,0.00111795319855408,0.0024804751912014,0.00331867747539401,0.000301950457352611,0.000559549821632076,0.000239530784333538,-0.000187833580132674,0.000108806520629929,0.000331175369293003,-0.00026575173211741,6.32500993473042e-05,1.56091675210785e-05,-1.76411046088018e-06,-0.000127006760855027,-4.40954401743444e-05,-0.000364175703471734,2.23095693879873e-05,-0.000103979281293672,6.48560739223044e-05,-3.15927914761856e-05,-0.000135825473677052,-0.000211344503007764,-0.000665643060890483,-0.000377670587626869,0.00239123406037862,-0.000385856708293292,4.97802139025147e-05,-3.3930608733972e-05,-0.000102306749512513,-6.45273565973789e-05,-0.000144842797786364,-0.000507405057486091,-0.000443410665071568,0.000133326971451251,-0.00035102236079969,-9.21663392306634e-05,-9.2672966606197e-05,2.82824952736037e-05,-6.02444273328871e-05,4.23514888477018e-06,9.29846898337118e-05,-3.7839328684025e-05,0.000153759893488018,0.000113488501450737,0.0796731254019023,0.0642788800022476,0.076182493227159,0.0275834687588093,0.0652969137716202,0.0685412754527812,0.0709693488182923,0.0583669139158622,0.0584079769792715,0.0262742745687477,0.0841406407891335,0.103705569669103,0.122462579205638,0.120621080994923,0.119489897493316,0.144139479695936,0.128865073749212,0.335035181474936,0.559580503598498,0.319774262170021,0.153034420313691,0.0994690165518209,0.0775038448947063,0.0780214645742494,0.117336141639568,0.094630522467802,0.0649337838077737,0.05445879324328,0.0288584694785132,0.0491406111476581,0.0751532176563491,0.0662932639234547,0.0567584764753474,0.0428743663476446,0.0268233873259763,0.0017554583562649,0.00198821548939935,0.000971805163408609
"NBS_2001",0.000172198440244733,0.000927009876953996,0.000935612404638552,0.00104755358733895,0.000751960801792149,0.00050471773960846,0.000107908414194272,0.00020661194380169,0.000133995696086026,0.000342513960801948,0.0008950175010246,0.00118689386748833,0.00107805393768102,0.000641935645238676,0.00135084910755887,0.00132553675254109,0.00200024102919681,0.000746490666978969,0.00215413235983398,0.00648815529610461,0.00247094678609292,0.00271346916050404,0.00197528055469119,0.00103793263842777,0.000104695080474482,-0.000364980561140886,-0.000292899380509713,0.000142564626533919,-0.00031027094394508,0.000175494675002275,0.000276386011321095,0.000426498042098363,0.0011312748501912,0.00247569726321642,0.0033799112885883,0.000322045022517763,0.000571785720997082,0.000291714177255597,-0.000177289271858476,0.000153290794965017,0.000390625146410915,-0.000283185959623812,4.83742710369298e-05,4.79459255115815e-05,-4.54638163390327e-06,-8.30963792121352e-05,-0.000151189616911626,-0.000334828522882713,-1.7699379974331e-05,-9.1297127754028e-05,0.000127700986306567,-4.33421972360254e-05,-8.65451210277987e-05,-0.000184807237058626,-0.000464979224404214,-0.00025966090317439,5.90171311254428e-05,0.00210685460161959,-3.48855763189169e-05,-8.48748936103763e-05,-0.00011628766026316,-3.49496184319343e-05,-0.00021350315464166,-0.00057124892267182,-0.000481923127888589,5.77929545878185e-05,-0.000358060847426335,-9.9554652640244e-05,-9.86315916106398e-05,-3.61886266520455e-05,-6.60637109142356e-05,-5.87839821980897e-06,8.23997657539253e-05,-6.09284987695846e-05,0.000112474630512858,0.000168595365317976,0.0817542252399877,0.0660248751762536,0.0812992683869653,0.0281561506079607,0.0683075366068366,0.0717830098381669,0.0728868701169172,0.0606510534760796,0.061886155409614,0.0295405948883019,0.088376461406834,0.106919767175809,0.122490302868973,0.115452995748017,0.111217911391677,0.128888744713893,0.103464039729175,0.247791328254757,0.319774262170021,0.595001998925025,0.227249358957631,0.128448546886243,0.092848658402823,0.0924330850063545,0.138032514688505,0.105637519057943,0.0685265164480058,0.0559660916575836,0.033053180754802,0.0504662215575875,0.0792792367358119,0.0677827539520442,0.0576757310735162,0.0429566261923658,0.0274079439394751,0.00196027860440031,0.00218888348584466,0.00100700391576279
