"","Stock","Alt","Sim","Yr","SSB","Rec","Tot_biom","SPR_Implied","F","Ntot","Catch","ABC","OFL","AvgAge","AvgAgeTot","SexRatio","FABC","FOFL"
"391","EBS_Pollock_2018",1,28,2030,2184.44,19753,9865.4,0.418772,0.424313,8646.01,1244.06,1244.06,1525.34,3.82104,2.28727,0.5,0.424313,0.53984
"392","EBS_Pollock_2018",1,28,2031,2167.92,12159.9,10662.1,0.420438,0.420917,8613.23,1157.7,1157.7,1418.56,3.38777,2.67792,0.5,0.420917,0.535796
"393","EBS_Pollock_2018",1,29,2018,3559.29,18497,11904.2,0.533819,0.251205,12416,1350,2310.79,2853.5,4.81433,2.69908,0.5,0.465179,0.603371
"394","EBS_Pollock_2018",1,29,2019,3004.65,18167.1,10921.8,0.4,0.465179,10667.3,2163.4,2163.4,2659.86,4.56971,2.50299,0.5,0.465179,0.603371
"395","EBS_Pollock_2018",1,29,2020,2345.07,13706.7,9299.51,0.403435,0.457325,8630.57,1533.28,1533.28,1858.07,4.20889,2.57552,0.5,0.457325,0.579529
"396","EBS_Pollock_2018",1,29,2021,2086.46,18010.3,8545.42,0.428911,0.404173,7882.75,1140.26,1140.26,1396.5,4.03549,2.38198,0.5,0.404173,0.514174
"397","EBS_Pollock_2018",1,29,2022,2031.15,15108.1,8194.14,0.434922,0.392809,7795.07,1061.35,1061.35,1303.53,4.09276,2.44604,0.5,0.392809,0.500221
"398","EBS_Pollock_2018",1,29,2023,1973.28,33975.5,8037.78,0.441452,0.380916,7502.78,1023.56,1023.56,1258.32,4.03374,1.91842,0.5,0.380916,0.485131
"399","EBS_Pollock_2018",1,29,2024,1916.45,7060.08,8291.55,0.448118,0.369239,7318.36,963.229,963.229,1184.65,3.97337,2.67883,0.5,0.369239,0.470431
"400","EBS_Pollock_2018",1,29,2025,1887.44,16761.2,8870.66,0.451621,0.363278,7281.66,944.893,944.893,1163.07,3.52312,2.46323,0.5,0.363278,0.462936
"401","EBS_Pollock_2018",1,29,2026,2052.89,13434.5,8575.07,0.432529,0.397283,8446.95,1005.26,1005.26,1235.87,3.84371,2.58386,0.5,0.397283,0.506557
"402","EBS_Pollock_2018",1,29,2027,2150.16,22867.5,8382.06,0.422247,0.417269,8515.11,1211.73,1211.73,1487.64,4.14834,2.19309,0.5,0.417269,0.531079
"403","EBS_Pollock_2018",1,29,2028,2023.08,89516.5,8011.71,0.435818,0.39115,7658.48,1054.71,1054.71,1295.34,4.14443,1.44728,0.5,0.39115,0.498006
"404","EBS_Pollock_2018",1,29,2029,1878.88,21707.5,9965.35,0.452675,0.361509,7059.69,1007.02,1007.02,1235.2,3.73924,2.10962,0.5,0.361509,0.46003
"405","EBS_Pollock_2018",1,29,2030,1873.18,25347.3,13699.8,0.453367,0.360352,7540.91,878.56,878.56,1082.99,2.58283,2.3634,0.5,0.360352,0.459657
"406","EBS_Pollock_2018",1,29,2031,2772.34,8144.42,15155.9,0.4,0.465179,13182.7,1270.51,1270.51,1580.66,3.09839,3.09278,0.5,0.465179,0.603371
"407","EBS_Pollock_2018",2,1,2018,3559.29,26774.3,11904.2,0.533819,0.251205,12416,1350,2310.79,2853.5,4.81433,2.41355,0.5,0.465179,0.603371
"408","EBS_Pollock_2018",2,1,2019,3126.95,20670,11130.2,0.518886,0.268279,10667.3,1350,2163.41,2659.86,4.75967,2.47949,0.5,0.465179,0.603371
"409","EBS_Pollock_2018",2,1,2020,2709.34,13485.6,10756.6,0.47041,0.333248,9540,1350,1792.01,2208.15,4.27957,2.72025,0.5,0.465179,0.603371
"410","EBS_Pollock_2018",2,1,2021,2484.2,21159.8,10271.9,0.4,0.465179,9404.99,1546.49,1546.49,1911.43,3.977,2.39774,0.5,0.465179,0.603371
"411","EBS_Pollock_2018",2,1,2022,2368.89,48195.8,9508.89,0.401284,0.462223,9264.89,1424.14,1424.14,1737.35,4.10821,1.80146,0.5,0.462223,0.587299
"412","EBS_Pollock_2018",2,1,2023,2236.94,14574.6,9897.03,0.413594,0.4351,8560.44,1294.4,1294.4,1583.57,3.96991,2.38433,0.5,0.4351,0.553164
"413","EBS_Pollock_2018",2,1,2024,2118.28,33953,11029.6,0.425549,0.410713,8205.33,1179.3,1179.3,1442.53,3.24328,2.09701,0.5,0.410713,0.522369
"414","EBS_Pollock_2018",2,1,2025,2379.76,47595.4,11417.1,0.400312,0.464458,10264.9,1309.28,1309.28,1598.46,3.48861,1.91808,0.5,0.464458,0.591243
"415","EBS_Pollock_2018",2,1,2026,2674.96,8455.52,12705.8,0.4,0.465179,11213.6,1559.87,1559.87,1943.91,3.62299,2.7338,0.5,0.465179,0.603371
"416","EBS_Pollock_2018",2,1,2027,2792.77,14119,13491.3,0.4,0.465179,11443.1,1585.05,1585.05,1969.5,3.32785,2.84123,0.5,0.465179,0.603371
"417","EBS_Pollock_2018",2,1,2028,3072.79,25714,12578.4,0.4,0.465179,13065,1807.84,1807.84,2239.29,3.81292,2.42759,0.5,0.465179,0.603371
"418","EBS_Pollock_2018",2,1,2029,3112.13,59654.9,11486.1,0.4,0.465179,12527.1,1902.84,1902.84,2366.98,4.36261,1.77543,0.5,0.465179,0.603371
"419","EBS_Pollock_2018",2,1,2030,2719.37,8370.97,11686.1,0.4,0.465179,10152.8,1757.83,1757.83,2174.81,4.05521,2.6031,0.5,0.465179,0.603371
"420","EBS_Pollock_2018",2,1,2031,2340.28,37669.2,12616.8,0.403872,0.45634,9076.11,1545.43,1545.43,1870.35,3.11202,2.11204,0.5,0.45634,0.578313
"421","EBS_Pollock_2018",2,2,2018,3559.29,17938.7,11904.2,0.533819,0.251205,12416,1350,2310.79,2853.5,4.81433,2.72254,0.5,0.465179,0.603371
"422","EBS_Pollock_2018",2,2,2019,3126.95,15821.9,10907.7,0.518886,0.268279,10667.3,1350,2163.4,2659.86,4.774,2.71697,0.5,0.465179,0.603371
"423","EBS_Pollock_2018",2,2,2020,2706.89,5830.85,9965.52,0.470333,0.333366,9511.26,1350,1791.43,2207.4,4.54578,3.25763,0.5,0.465179,0.603371
"424","EBS_Pollock_2018",2,2,2021,2379.86,13561.4,8938.62,0.400304,0.464478,8727.31,1532.12,1532.12,1859.17,4.32776,2.69569,0.5,0.464478,0.588884
"425","EBS_Pollock_2018",2,2,2022,2107.18,13047,7531.5,0.426715,0.40843,7811.73,1174.35,1174.35,1437.5,4.57741,2.54555,0.5,0.40843,0.519398
"426","EBS_Pollock_2018",2,2,2023,1868.19,12663.9,6838.89,0.45399,0.359317,6658.21,965.901,965.901,1188.17,4.54864,2.47101,0.5,0.359317,0.45748
"427","EBS_Pollock_2018",2,2,2024,1655.61,26869.5,6430.12,0.482399,0.315638,5856.81,758.371,758.371,936.053,4.28419,1.94131,0.5,0.315638,0.402481
"428","EBS_Pollock_2018",2,2,2025,1565.79,15650.4,6636.59,0.495826,0.297188,5722.4,676.532,676.532,837.529,4.14689,2.23693,0.5,0.297188,0.379394
"429","EBS_Pollock_2018",2,2,2026,1561.31,19853.9,7395.91,0.496517,0.296274,5845.19,629.947,629.947,782.443,3.6403,2.2057,0.5,0.296274,0.378671
"430","EBS_Pollock_2018",2,2,2027,1737.34,15748.6,7958.88,0.470941,0.332445,6943.33,733.504,733.504,907.967,3.66798,2.39053,0.5,0.332445,0.424747
"431","EBS_Pollock_2018",2,2,2028,1939.25,15647.7,8406.82,0.445408,0.37393,7794.97,943.41,943.41,1164.47,3.7999,2.44322,0.5,0.37393,0.47702
"432","EBS_Pollock_2018",2,2,2029,2035.39,26882.2,8390.72,0.434451,0.393685,8060.08,1025.08,1025.08,1261.77,3.90884,2.09364,0.5,0.393685,0.501765
"433","EBS_Pollock_2018",2,2,2030,2033.75,17128,8505.35,0.434635,0.393342,7915.71,1105.18,1105.18,1355.49,3.99523,2.32263,0.5,0.393342,0.500634
"434","EBS_Pollock_2018",2,2,2031,1957.97,25341.9,8786.12,0.443223,0.37777,7571.61,1008.58,1008.58,1239.73,3.70245,2.14452,0.5,0.37777,0.481163
"435","EBS_Pollock_2018",2,3,2018,3559.29,36799.1,11904.2,0.533819,0.251205,12416,1350,2310.79,2853.5,4.81433,2.17451,0.5,0.465179,0.603371
"436","EBS_Pollock_2018",2,3,2019,3126.95,5113.74,11382.7,0.518886,0.268278,10667.3,1350,2163.41,2659.87,4.74351,3.09143,0.5,0.465179,0.603371
"437","EBS_Pollock_2018",2,3,2020,2712.12,6969.43,11123.8,0.470497,0.333117,9572.61,1350,1792.65,2208.99,4.04761,3.31737,0.5,0.465179,0.603371
"438","EBS_Pollock_2018",2,3,2021,2597.22,7572.4,9807.6,0.4,0.465179,10105.4,1559.24,1559.24,1927.91,4.19168,3.27291,0.5,0.465179,0.603371
"439","EBS_Pollock_2018",2,3,2022,2437.23,13065.5,8202.6,0.4,0.465179,9290.71,1539.38,1539.38,1910.9,4.7743,2.66813,0.5,0.465179,0.603282
"440","EBS_Pollock_2018",2,3,2023,2036.35,17479,6736.17,0.434352,0.393869,7122.71,1132.58,1132.58,1387.52,4.97383,2.23578,0.5,0.393869,0.5007
"441","EBS_Pollock_2018",2,3,2024,1633.73,35441.5,6155.73,0.485599,0.311124,5456.59,831.131,831.131,1021.81,4.60105,1.74145,0.5,0.311124,0.395938
"442","EBS_Pollock_2018",2,3,2025,1412.8,13594.4,6644.63,0.521027,0.265756,4990.7,554.333,554.333,688.214,3.96444,2.26447,0.5,0.265756,0.33957
"443","EBS_Pollock_2018",2,3,2026,1476.29,10780.3,8014.23,0.51018,0.278809,5652.77,551.041,551.041,685.784,3.28056,2.61676,0.5,0.278809,0.356707
"444","EBS_Pollock_2018",2,3,2027,1850.84,12906.7,8479.37,0.456137,0.355771,7809.31,759.463,759.463,941.366,3.56962,2.64922,0.5,0.355771,0.454946
"445","EBS_Pollock_2018",2,3,2028,2174.31,13676.8,8398.34,0.41979,0.422234,8908.95,1157.61,1157.61,1425.56,4.11311,2.57629,0.5,0.422234,0.538121
"446","EBS_Pollock_2018",2,3,2029,2114.93,36423,7818.43,0.425899,0.410026,8038.95,1160.99,1160.99,1424.78,4.31001,1.84876,0.5,0.410026,0.521755
"447","EBS_Pollock_2018",2,3,2030,1883.35,11809.5,7810.82,0.452129,0.362425,6910.45,1022.85,1022.85,1253.5,4.19663,2.39818,0.5,0.362425,0.460984
"448","EBS_Pollock_2018",2,3,2031,1708.57,35164.8,8467.04,0.474899,0.326522,6416.23,804.507,804.507,992.217,3.44753,1.93629,0.5,0.326522,0.416321
"449","EBS_Pollock_2018",2,4,2018,3559.29,6129.65,11904.2,0.533819,0.251205,12416,1350,2310.79,2853.5,4.81433,3.43351,0.5,0.465179,0.603371
"450","EBS_Pollock_2018",2,4,2019,3126.95,10623.7,10610.3,0.518885,0.26828,10667.3,1350,2163.4,2659.85,4.79329,3.16737,0.5,0.465179,0.603371
"451","EBS_Pollock_2018",2,4,2020,2703.61,7724.12,8940.54,0.47023,0.333523,9472.85,1350,1790.66,2206.4,4.97096,3.22098,0.5,0.465179,0.603371
"452","EBS_Pollock_2018",2,4,2021,2251.45,12124.3,7558.98,0.412194,0.438077,7825.75,1443.15,1443.15,1754.27,4.99068,2.65305,0.5,0.438077,0.555365
"453","EBS_Pollock_2018",2,4,2022,1796.67,16141,6206.04,0.463065,0.344616,6080.93,909.018,909.018,1117.17,4.90696,2.2632,0.5,0.344616,0.438643
"454","EBS_Pollock_2018",2,4,2023,1532.14,34593,5834.46,0.501111,0.290268,5177.7,679.535,679.535,840.51,4.58399,1.74552,0.5,0.290268,0.370266
"455","EBS_Pollock_2018",2,4,2024,1411.71,16281.3,6483.86,0.521215,0.265536,4951.83,533.32,533.32,663.425,4.03905,2.17197,0.5,0.265536,0.339509
"456","EBS_Pollock_2018",2,4,2025,1466.47,8551.59,7898.85,0.511821,0.27679,5506.21,553.293,553.293,688.414,3.31465,2.69495,0.5,0.27679,0.354057
"457","EBS_Pollock_2018",2,4,2026,1801.42,14457.4,8407.79,0.462432,0.345617,7545.52,729.621,729.621,904.476,3.50908,2.57652,0.5,0.345617,0.441983
"458","EBS_Pollock_2018",2,4,2027,2144.43,11823.4,8318.33,0.422833,0.416094,8843.36,1114.77,1114.77,1373.78,4.10017,2.66212,0.5,0.416094,0.530504
"459","EBS_Pollock_2018",2,4,2028,2111.12,10017.7,7808.84,0.426299,0.409243,8040.32,1156.34,1156.34,1420.11,4.29879,2.72639,0.5,0.409243,0.520842
"460","EBS_Pollock_2018",2,4,2029,1886.83,30222.8,7063.02,0.451703,0.363141,6931.76,1015.33,1015.33,1244.45,4.2884,1.90873,0.5,0.363141,0.461952
"461","EBS_Pollock_2018",2,4,2030,1696.71,30521.1,6843.27,0.476555,0.324081,6276.26,810.179,810.179,998.95,4.32108,1.88025,0.5,0.324081,0.413115
"462","EBS_Pollock_2018",2,4,2031,1591.01,68670.4,7927.79,0.491959,0.302372,5864.6,682.238,682.238,845.405,3.6117,1.5725,0.5,0.302372,0.38608
"463","EBS_Pollock_2018",2,5,2018,3559.29,59683.9,11904.2,0.533819,0.251205,12416,1350,2310.79,2853.5,4.81433,1.84738,0.5,0.465179,0.603371
"464","EBS_Pollock_2018",2,5,2019,3126.95,17602.5,11958.9,0.518887,0.268277,10667.3,1350,2163.42,2659.88,4.70703,2.4461,0.5,0.465179,0.603371
"465","EBS_Pollock_2018",2,5,2020,2718.47,14214.6,13171,0.470697,0.332814,9647.05,1350,1794.15,2210.93,3.57465,2.76465,0.5,0.465179,0.603371
"466","EBS_Pollock_2018",2,5,2021,2868.21,15405,12938.9,0.4,0.465179,11860.4,1591.47,1591.47,1969.59,3.59976,2.81258,0.5,0.465179,0.603371
"467","EBS_Pollock_2018",2,5,2022,3162.08,8093.56,12072.2,0.4,0.465179,13013.9,1851.52,1851.52,2306.54,4.17668,3.19173,0.5,0.465179,0.603371
"468","EBS_Pollock_2018",2,5,2023,3003.74,21518.4,10566.9,0.4,0.465179,11439.5,1810.81,1810.81,2250.32,4.42784,2.44678,0.5,0.465179,0.603371
"469","EBS_Pollock_2018",2,5,2024,2530.39,23243.9,9047.12,0.4,0.465179,9286.91,1766.03,1766.03,2175.65,4.59796,2.17768,0.5,0.465179,0.603371
"470","EBS_Pollock_2018",2,5,2025,2004.75,15220.5,8179.92,0.437877,0.387369,7236.04,1162.11,1162.11,1419.98,4.18901,2.37464,0.5,0.387369,0.492079
"471","EBS_Pollock_2018",2,5,2026,1808.6,11435.2,8175.66,0.461515,0.347075,6807.37,866.063,866.063,1065.76,3.7207,2.61787,0.5,0.347075,0.442345
"472","EBS_Pollock_2018",2,5,2027,1910.99,8953.39,8155.47,0.448769,0.368121,7629.99,920.13,920.13,1133.73,3.8374,2.84429,0.5,0.368121,0.4695
"473","EBS_Pollock_2018",2,5,2028,2024.17,42320.9,7739.47,0.435693,0.39138,8002.19,1015.07,1015.07,1251.21,4.15238,1.77783,0.5,0.39138,0.498963
"474","EBS_Pollock_2018",2,5,2029,1967.5,9633.86,7867.1,0.44212,0.379726,7401.24,1031.5,1031.5,1267.92,4.37013,2.46609,0.5,0.379726,0.483515
"475","EBS_Pollock_2018",2,5,2030,1769.53,24694.5,8745.99,0.46663,0.339043,6455.81,886.747,886.747,1091.54,3.42449,2.16441,0.5,0.339043,0.431849
"476","EBS_Pollock_2018",2,5,2031,1913.61,25355.5,8899.46,0.448453,0.368663,7958.11,869.583,869.583,1069.81,3.59041,2.16485,0.5,0.368663,0.470439
"477","EBS_Pollock_2018",2,6,2018,3559.29,61299.6,11904.2,0.533819,0.251205,12416,1350,2310.79,2853.5,4.81433,1.83104,0.5,0.465179,0.603371
"478","EBS_Pollock_2018",2,6,2019,3126.95,15269,11999.6,0.518887,0.268277,10667.3,1350,2163.42,2659.88,4.70448,2.5026,0.5,0.465179,0.603371
"479","EBS_Pollock_2018",2,6,2020,2718.92,12652.4,13234.5,0.470711,0.332793,9652.3,1350,1794.25,2211.06,3.54958,2.84645,0.5,0.465179,0.603371
"480","EBS_Pollock_2018",2,6,2021,2886.48,19863.2,12864.3,0.4,0.465179,11973.8,1593.53,1593.53,1972.26,3.62229,2.65158,0.5,0.465179,0.603371
"481","EBS_Pollock_2018",2,6,2022,3175.17,12899.9,12005.5,0.4,0.465179,13029.4,1869.05,1869.05,2328.64,4.24681,2.84816,0.5,0.465179,0.603371
"482","EBS_Pollock_2018",2,6,2023,2969.68,17713.7,10796.3,0.4,0.465179,11213.5,1802.6,1802.6,2239.54,4.34603,2.56683,0.5,0.465179,0.603371
"483","EBS_Pollock_2018",2,6,2024,2513.54,17750.9,9480.59,0.4,0.465179,9314.78,1743.95,1743.95,2147.26,4.30121,2.40613,0.5,0.465179,0.603371
"484","EBS_Pollock_2018",2,6,2025,2097.21,9618.63,8383.47,0.42777,0.406378,7877.54,1224.59,1224.59,1495.39,4.15485,2.71953,0.5,0.406378,0.516308
"485","EBS_Pollock_2018",2,6,2026,1932.73,10040.1,7871.44,0.446182,0.372583,7334.76,977.799,977.799,1201.92,3.98861,2.76152,0.5,0.372583,0.474581
"486","EBS_Pollock_2018",2,6,2027,1911.12,19077.4,7321.48,0.448756,0.368144,7346.43,959.176,959.176,1180.11,4.20307,2.26674,0.5,0.368144,0.469108
"487","EBS_Pollock_2018",2,6,2028,1841.51,16511.7,6932.2,0.457317,0.35384,6901.08,902.61,902.61,1113.1,4.41289,2.27219,0.5,0.35384,0.451038
"488","EBS_Pollock_2018",2,6,2029,1697.49,9745.93,6999.67,0.476444,0.324244,6142.74,793.54,793.54,979.721,4.07659,2.5941,0.5,0.324244,0.413446
"489","EBS_Pollock_2018",2,6,2030,1644.29,35039.5,6994.58,0.484036,0.313319,6193.37,725.208,725.208,896.173,3.87533,1.84057,0.5,0.313319,0.399872
"490","EBS_Pollock_2018",2,6,2031,1717,50098.4,7376.73,0.473726,0.328264,6691.99,755.557,755.557,935.23,4.06833,1.68059,0.5,0.328264,0.419177
"491","EBS_Pollock_2018",2,7,2018,3559.29,11319.4,11904.2,0.533819,0.251205,12416,1350,2310.79,2853.5,4.81433,3.05987,0.5,0.465179,0.603371
"492","EBS_Pollock_2018",2,7,2019,3126.95,6298.02,10741,0.518885,0.268279,10667.3,1350,2163.4,2659.85,4.78479,3.44121,0.5,0.465179,0.603371
"493","EBS_Pollock_2018",2,7,2020,2705.05,22366.6,9224.54,0.470275,0.333454,9489.73,1350,1790.99,2206.84,4.78509,2.3898,0.5,0.465179,0.603371
"494","EBS_Pollock_2018",2,7,2021,2306.24,85398.5,8054.52,0.407009,0.449341,8200.46,1480.85,1480.85,1798.73,4.91477,1.4495,0.5,0.449341,0.569666
"495","EBS_Pollock_2018",2,7,2022,1865.6,12764.8,9212.24,0.454314,0.358779,6398.37,982.998,982.998,1207.12,4.15467,2.24984,0.5,0.358779,0.456472
"496","EBS_Pollock_2018",2,7,2023,1723.38,19132.3,12526.9,0.472854,0.329567,6464.41,783.539,783.539,965.888,2.59885,2.4972,0.5,0.329567,0.420321
"497","EBS_Pollock_2018",2,7,2024,2534.77,10084.7,13412.3,0.4,0.465179,11987.4,1151.25,1151.25,1431.36,3.16993,3.0186,0.5,0.465179,0.603371
"498","EBS_Pollock_2018",2,7,2025,3427.41,24253.1,13354.8,0.4,0.465179,14978.1,1881.29,1881.29,2357.98,4.00302,2.54609,0.5,0.465179,0.603371
"499","EBS_Pollock_2018",2,7,2026,3450.02,40265.2,12035.1,0.4,0.465179,13390.7,2019.43,2019.43,2513.56,4.47931,2.03953,0.5,0.465179,0.603371
"500","EBS_Pollock_2018",2,7,2027,2858.2,16480.9,11434.9,0.4,0.465179,10430.2,2103.08,2103.08,2587.4,4.25408,2.42405,0.5,0.465179,0.603371
"501","EBS_Pollock_2018",2,7,2028,2279.53,9669.42,10994.1,0.409515,0.443851,8728.56,1422.55,1422.55,1726.3,3.46031,2.83341,0.5,0.443851,0.562974
"502","EBS_Pollock_2018",2,7,2029,2353.48,42298.9,10466.5,0.402671,0.459057,9926.49,1335.76,1335.76,1629.42,3.6138,1.95921,0.5,0.459057,0.583961
"503","EBS_Pollock_2018",2,7,2030,2555.99,51188.4,10363.2,0.4,0.465179,10526.6,1478.23,1478.23,1841.75,4.15499,1.80973,0.5,0.465179,0.603371
"504","EBS_Pollock_2018",2,7,2031,2404.3,27354.4,11784.7,0.4,0.465179,9209.27,1501.54,1501.54,1843.23,3.56593,2.16296,0.5,0.465179,0.595489
"505","EBS_Pollock_2018",2,8,2018,3559.29,11681.5,11904.2,0.533819,0.251205,12416,1350,2310.79,2853.5,4.81433,3.03804,0.5,0.465179,0.603371
"506","EBS_Pollock_2018",2,8,2019,3126.95,8805.9,10750.1,0.518885,0.268279,10667.3,1350,2163.4,2659.85,4.7842,3.21415,0.5,0.465179,0.603371
"507","EBS_Pollock_2018",2,8,2020,2705.15,18031.9,9315.11,0.470278,0.333449,9490.91,1350,1791.02,2206.87,4.76747,2.55859,0.5,0.465179,0.603371
"508","EBS_Pollock_2018",2,8,2021,2310.76,13557.6,8166.93,0.406588,0.450271,8235.75,1484.06,1484.06,1802.52,4.79398,2.52001,0.5,0.450271,0.570846
"509","EBS_Pollock_2018",2,8,2022,1899.55,18377.2,7323.97,0.450156,0.365756,6612.95,1005.14,1005.14,1233.7,4.39528,2.25815,0.5,0.365756,0.465342
"510","EBS_Pollock_2018",2,8,2023,1720.61,17912.6,7082.31,0.473236,0.328995,6227.67,798.422,798.422,984.31,4.12321,2.24273,0.5,0.328995,0.419465
"511","EBS_Pollock_2018",2,8,2024,1699.34,19778,7332.49,0.476181,0.324631,6375.29,762.412,762.412,942.926,3.943,2.20018,0.5,0.324631,0.414331
"512","EBS_Pollock_2018",2,8,2025,1759.25,36310.6,7721.36,0.46799,0.336945,6767.8,772.754,772.754,956.28,3.83224,1.86818,0.5,0.336945,0.430224
"513","EBS_Pollock_2018",2,8,2026,1856.42,10107.8,8631.27,0.455446,0.356908,7249.27,885.786,885.786,1092.68,3.7563,2.53263,0.5,0.356908,0.455235
"514","EBS_Pollock_2018",2,8,2027,1949.05,51186.5,9572.7,0.44426,0.375941,7752.21,954.575,954.575,1176.08,3.38956,1.78962,0.5,0.375941,0.479351
"515","EBS_Pollock_2018",2,8,2028,2206.62,46630.2,10347.8,0.416562,0.428875,9273.74,1151.84,1151.84,1412.5,3.68326,1.86447,0.5,0.428875,0.546431
"516","EBS_Pollock_2018",2,8,2029,2344.67,11683.3,12588.1,0.403471,0.457246,9561.59,1404.28,1404.28,1718.9,3.29586,2.57735,0.5,0.457246,0.581451
"517","EBS_Pollock_2018",2,8,2030,2583.68,8521.86,13794.9,0.4,0.465179,11076.7,1386.2,1386.2,1720.56,3.09383,3.07795,0.5,0.465179,0.603371
"518","EBS_Pollock_2018",2,8,2031,3169.56,17777.3,13242,0.4,0.465179,13966.5,1779.01,1779.01,2211.62,3.72555,2.79026,0.5,0.465179,0.603371
"519","EBS_Pollock_2018",2,9,2018,3559.29,18097.6,11904.2,0.533819,0.251205,12416,1350,2310.79,2853.5,4.81433,2.7158,0.5,0.465179,0.603371
"520","EBS_Pollock_2018",2,9,2019,3126.95,28830.3,10911.7,0.518886,0.268279,10667.3,1350,2163.4,2659.86,4.77374,2.27404,0.5,0.465179,0.603371
"521","EBS_Pollock_2018",2,9,2020,2706.94,54786.9,10305.1,0.470335,0.333363,9511.78,1350,1791.44,2207.42,4.51897,1.79711,0.5,0.465179,0.603371
"522","EBS_Pollock_2018",2,9,2021,2384.94,9857.6,11170.2,0.4,0.465179,8781.53,1535.13,1535.13,1863.78,3.87085,2.55984,0.5,0.465179,0.590173
"523","EBS_Pollock_2018",2,9,2022,2264.11,8416.04,12294.8,0.410978,0.440686,8961.59,1274.21,1274.21,1556.59,3.14767,3.00645,0.5,0.440686,0.560455
"524","EBS_Pollock_2018",2,9,2023,2705.93,24395.9,11812.5,0.4,0.465179,11809,1418.35,1418.35,1763.39,3.60787,2.46133,0.5,0.465179,0.603371
"525","EBS_Pollock_2018",2,9,2024,3032.34,14064.7,11046.4,0.4,0.465179,12445.6,1791.8,1791.8,2233.93,4.38359,2.68248,0.5,0.465179,0.603371
"526","EBS_Pollock_2018",2,9,2025,2708.53,31088.8,10138.3,0.4,0.465179,10049.1,1730.47,1730.47,2144.73,4.26121,2.08767,0.5,0.465179,0.603371
"527","EBS_Pollock_2018",2,9,2026,2255.91,10914.1,9345.44,0.411767,0.438991,8441.69,1484.88,1484.88,1797.16,4.05053,2.57873,0.5,0.438991,0.556193
"528","EBS_Pollock_2018",2,9,2027,2009.94,21773.3,9128.78,0.437287,0.388447,7808.53,1092.65,1092.65,1339.56,3.66906,2.29051,0.5,0.388447,0.494312
"529","EBS_Pollock_2018",2,9,2028,2100.32,19458.8,8935.74,0.427435,0.407029,8529.26,1045.89,1045.89,1285.6,3.84238,2.33522,0.5,0.407029,0.518818
"530","EBS_Pollock_2018",2,9,2029,2179.52,64762.5,9145.27,0.419267,0.4233,8617.37,1247.12,1247.12,1528.56,3.94027,1.6297,0.5,0.4233,0.538535
"531","EBS_Pollock_2018",2,9,2030,2120.45,25340.8,10145.5,0.42532,0.411163,8284.69,1128.78,1128.78,1384.39,3.77311,2.11401,0.5,0.411163,0.5234
"532","EBS_Pollock_2018",2,9,2031,2112.62,9004.91,12607.2,0.426142,0.40955,8428.98,1191.39,1191.39,1457.49,2.96583,2.7885,0.5,0.40955,0.520939
"533","EBS_Pollock_2018",2,10,2018,3559.29,6100.11,11904.2,0.533819,0.251205,12416,1350,2310.79,2853.5,4.81433,3.43602,0.5,0.465179,0.603371
"534","EBS_Pollock_2018",2,10,2019,3126.95,12657,10609.6,0.518885,0.26828,10667.3,1350,2163.4,2659.85,4.79334,3.01836,0.5,0.465179,0.603371
"535","EBS_Pollock_2018",2,10,2020,2703.61,17074.7,8989.51,0.47023,0.333523,9472.75,1350,1790.66,2206.4,4.96793,2.55791,0.5,0.465179,0.603371
"536","EBS_Pollock_2018",2,10,2021,2251.64,17727.2,7945.8,0.412176,0.438116,7830.15,1443.34,1443.34,1754.51,4.86761,2.31388,0.5,0.438116,0.555414
"537","EBS_Pollock_2018",2,10,2022,1820.51,8713.04,7230.19,0.459989,0.349516,6259.82,922.469,922.469,1133.29,4.33276,2.68786,0.5,0.349516,0.444887
"538","EBS_Pollock_2018",2,10,2023,1680.99,13830.9,7057.82,0.478767,0.320855,6127.56,767.177,767.177,946.736,3.97836,2.47237,0.5,0.320855,0.409231
"539","EBS_Pollock_2018",2,10,2024,1728.47,34879,6807.79,0.472151,0.330621,6618.96,749.198,749.198,927.66,4.17071,1.83141,0.5,0.330621,0.422233
"540","EBS_Pollock_2018",2,10,2025,1746.98,8536.99,7307.74,0.469639,0.334421,6506.06,800.89,800.89,990.972,4.20505,2.52454,0.5,0.334421,0.426764
"541","EBS_Pollock_2018",2,10,2026,1685.23,5426.94,8151.91,0.478165,0.32173,6234.34,758.938,758.938,938.072,3.47491,3.04266,0.5,0.32173,0.410508
"542","EBS_Pollock_2018",2,10,2027,1864.27,24407.5,7882.02,0.454467,0.358524,7654.14,846.851,846.851,1043.56,3.74355,2.17526,0.5,0.358524,0.457584
"543","EBS_Pollock_2018",2,10,2028,2043.83,24594.7,7604.34,0.433522,0.395419,8190.08,1060.61,1060.61,1307.6,4.42546,2.06782,0.5,0.395419,0.504047
"544","EBS_Pollock_2018",2,10,2029,1895.88,49839.5,7919.33,0.450595,0.365011,6903.56,957.928,957.928,1180.34,4.04487,1.69426,0.5,0.365011,0.464973
"545","EBS_Pollock_2018",2,10,2030,1770.94,18628.4,9175.82,0.466443,0.339332,6686.11,874.903,874.903,1074.53,3.52306,2.22736,0.5,0.339332,0.432224
