"BARCODE","T_TABLE","CRUISE","PERMIT","VESSEL","GEAR","NMFS_AREA","LATDD_START","LONDD_START","LATDD_END","LONDD_END","LENGTH_SEQ","PERFORMANCE","FISHING_DEPTH_FATHOMS","BOTTOM_DEPTH_FATHOMS","LENGTH","WEIGHT","SPECIES","SEX","HAUL_OFFLOAD_DATE","HAUL_OFFLOAD","SPECIMEN_NUMBER","AGE","MATURITY_CODE","MATURITY_DESCRIPTION","SPECIMEN_TYPE","SPECIMEN_TYPE_DESCRIPTION","HAUL_JOIN","PORT_JOIN","YEAR","VIABILITY","INJURY","SPECIAL_PROJECT_CODE","SAMPLE_SYSTEM","ADIPOSE_PRESENT","LANDING_REPORT_ID","HAUL_PURPOSE_CODE"
1341287,"ATL_HAUL",24284,"3396","A069",2,521,58.87833,-175.15833,58.82833,-175.16667,1666,1,60,71,40,NA,201,"F",2020-08-07,346,34610,NA,NA,NA,1,"Otoliths",2.4284003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362672,"ATL_HAUL",24441,"3671","A105",2,517,55.605,-168.54833,55.50833,-168.33833,288,1,80,105,50,NA,201,"M",2020-08-07,282,25,NA,NA,NA,1,"Otoliths",2.4441003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362648,"ATL_HAUL",24441,"3671","A105",2,517,55.605,-168.54833,55.50833,-168.33833,290,1,80,105,54,NA,201,"F",2020-08-07,282,24,NA,NA,NA,1,"Otoliths",2.4441003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1315404,"ATL_HAUL",24312,"515","A238",2,517,54.75,-165.6,54.65,-165.45,508,1,110,127,46,NA,201,"M",2020-08-07,87,89,NA,NA,NA,1,"Otoliths",2.4312000515e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1221580,"ATL_HAUL",24312,"515","A238",2,517,54.75,-165.6,54.65,-165.45,519,1,110,127,51,NA,201,"F",2020-08-07,87,88,NA,NA,NA,1,"Otoliths",2.4312000515e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286188,"ATL_HAUL",24225,"3870","A225",2,521,58.72167,-175.02,58.76,-175.11167,2055,1,70,80,37,NA,201,"F",2020-08-07,281,28101,NA,NA,NA,1,"Otoliths",2.422500387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286138,"ATL_HAUL",24225,"3870","A225",2,521,58.72167,-175.02,58.76,-175.11167,2067,1,70,80,49,NA,201,"M",2020-08-07,281,21802,NA,NA,NA,1,"Otoliths",2.422500387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341682,"ATL_OFFLOAD",24355,"4078","P059",2,517,NA,NA,NA,NA,2007,NA,NA,NA,53,NA,201,"F",2020-08-07,69,1341682,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6499247,NA
1366002,"ATL_HAUL",24350,"3794","A115",2,524,60.67,-176.215,60.62833,-176.13833,3192,1,47,63,34,NA,201,"M",2020-08-07,402,1366002,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1288963,"ATL_HAUL",24350,"3794","A115",2,524,60.67,-176.215,60.62833,-176.13833,3198,1,47,63,47,NA,201,"M",2020-08-07,402,1288963,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341319,"ATL_HAUL",24364,"4111","A291",2,524,60.84,-176.12833,60.81167,-175.99,3256,1,50,60,48,NA,201,"M",2020-08-07,767,76707,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341360,"ATL_HAUL",24364,"4111","A291",2,524,60.84,-176.12833,60.81167,-175.99,3260,1,50,60,34,NA,201,"F",2020-08-07,767,76708,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1320801,"ATL_HAUL",24288,"1652","A061",2,517,54.67,-165.44833,54.70167,-165.78167,574,1,106,121,52,NA,201,"F",2020-08-08,79,7909,NA,NA,NA,1,"Otoliths",2.4288001652e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1167086,"ATL_HAUL",24288,"1652","A061",2,517,54.67,-165.44833,54.70167,-165.78167,574,1,106,121,52,NA,201,"F",2020-08-08,79,7910,NA,NA,NA,1,"Otoliths",2.4288001652e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1327798,"ATL_HAUL",24388,"1167","A022",2,517,54.53667,-165.64667,54.67833,-165.84,244,1,140,150,54,NA,201,"F",2020-08-08,83,32,NA,NA,NA,1,"Otoliths",2.4388001167e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1327731,"ATL_HAUL",24388,"1167","A022",2,517,54.53667,-165.64667,54.67833,-165.84,245,1,140,150,52,NA,201,"F",2020-08-08,83,33,NA,NA,NA,1,"Otoliths",2.4388001167e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1327149,"ATL_HAUL",24432,"2943","A054",2,521,58.76667,-174.51667,58.8,-174.68333,839,1,60,74,32,NA,201,"M",2020-08-08,238,238012,NA,NA,NA,1,"Otoliths",2.4432002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1327166,"ATL_HAUL",24432,"2943","A054",2,521,58.76667,-174.51667,58.8,-174.68333,840,1,60,74,33,NA,201,"M",2020-08-08,238,238011,NA,NA,NA,1,"Otoliths",2.4432002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286630,"ATL_HAUL",24283,"4620","A359",2,517,54.76,-165.60611,54.5975,-165.53222,1122,1,96,110,50,NA,201,"M",2020-08-08,150,1286630,NA,NA,NA,1,"Otoliths",2.428300462e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286634,"ATL_HAUL",24283,"4620","A359",2,517,54.76,-165.60611,54.5975,-165.53222,1129,1,96,110,54,NA,201,"F",2020-08-08,150,1286634,NA,NA,NA,1,"Otoliths",2.428300462e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1260506,"ATL_HAUL",24183,"4063","A282",2,521,59.66667,-175.21167,59.68333,-175.11667,2465,1,52,66,30,NA,201,"M",2020-08-08,300,30002,NA,NA,NA,1,"Otoliths",2.4183004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1243814,"ATL_HAUL",24183,"4063","A282",2,521,59.66667,-175.21167,59.68333,-175.11667,2462,1,52,66,40,NA,201,"F",2020-08-08,300,30001,NA,NA,NA,1,"Otoliths",2.4183004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1335130,"ATL_HAUL",24322,"2810","A317",2,519,54.81,-165.545,54.395,-165.77833,677,1,110,120,33,NA,201,"M",2020-08-08,56,59,NA,NA,NA,1,"Otoliths",2.432200281e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1331609,"ATL_HAUL",24322,"2810","A317",2,519,54.81,-165.545,54.395,-165.77833,679,1,110,120,46,NA,201,"M",2020-08-08,56,60,NA,NA,NA,1,"Otoliths",2.432200281e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1378822,"ATL_HAUL",24302,"34279","78139",2,517,54.66667,-165.5,54.63333,-165.9,546,1,130,143,51,NA,201,"F",2020-08-08,88,82,NA,NA,NA,1,"Otoliths",2.4302034279e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1222594,"ATL_HAUL",24302,"34279","78139",2,517,54.66667,-165.5,54.63333,-165.9,553,1,130,143,48,NA,201,"M",2020-08-08,88,83,NA,NA,NA,1,"Otoliths",2.4302034279e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1250776,"ATL_HAUL",24350,"3794","A115",2,521,59.64833,-175.19333,59.59833,-175.22,3283,1,46,67,38,NA,201,"M",2020-08-08,407,1250776,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1275602,"ATL_HAUL",24350,"3794","A115",2,521,59.64833,-175.19333,59.59833,-175.22,3290,1,46,67,27,NA,201,"F",2020-08-08,407,1275602,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1281902,"ATL_OFFLOAD",24352,"5306","P001",2,519,NA,NA,NA,NA,3023,NA,NA,NA,38,NA,201,"M",2020-08-08,252,492,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6501428,NA
1281948,"ATL_OFFLOAD",24352,"5306","P001",2,519,NA,NA,NA,NA,3034,NA,NA,NA,51,NA,201,"F",2020-08-08,252,493,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6501428,NA
1341238,"ATL_HAUL",24284,"3396","A069",2,521,58.91333,-174.82833,58.83667,-174.755,1747,1,60,71,49,NA,201,"M",2020-08-08,351,35110,NA,NA,NA,1,"Otoliths",2.4284003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341254,"ATL_HAUL",24284,"3396","A069",2,521,58.91333,-174.82833,58.83667,-174.755,1750,1,60,71,47,NA,201,"F",2020-08-08,351,3519,NA,NA,NA,1,"Otoliths",2.4284003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286291,"ATL_HAUL",24285,"3800","A327",2,517,54.68667,-165.47833,54.77,-165.83167,801,2,96,110,48,NA,201,"M",2020-08-08,135,13501,NA,NA,NA,1,"Otoliths",2.42850038e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1222109,"ATL_HAUL",24285,"3800","A327",2,517,54.68667,-165.47833,54.77,-165.83167,802,2,96,110,49,NA,201,"M",2020-08-08,135,13502,NA,NA,NA,1,"Otoliths",2.42850038e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1364241,"ATL_HAUL",24337,"1998","A151",2,517,54.77833,-165.43,54.71333,-165.37,606,1,83,95,41,NA,201,"M",2020-08-08,85,8510,NA,NA,NA,1,"Otoliths",2.4337001998e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1281420,"ATL_HAUL",24337,"1998","A151",2,517,54.77833,-165.43,54.71333,-165.37,607,1,83,95,49,NA,201,"F",2020-08-08,85,8511,NA,NA,NA,1,"Otoliths",2.4337001998e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1340237,"ATL_HAUL",24336,"4133","A503",2,519,54.30167,-165.96611,54.32194,-165.89833,477,1,83,84,51,NA,201,"F",2020-08-08,56,5609,NA,NA,NA,1,"Otoliths",2.4336004133e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1340208,"ATL_HAUL",24336,"4133","A503",2,519,54.30167,-165.96611,54.32194,-165.89833,486,1,83,84,49,NA,201,"F",2020-08-08,56,5610,NA,NA,NA,1,"Otoliths",2.4336004133e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1282776,"ATL_HAUL",24304,"3011","A004",2,517,54.42472,-165.71611,54.67667,-165.83944,1275,5,120,130,49,NA,201,"F",2020-08-08,134,13402,NA,NA,NA,1,"Otoliths",2.4304003011e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353711,"ATL_HAUL",24294,"3010","A063",2,517,54.39972,-165.76111,54.67583,-165.75306,1282,1,145,160,48,NA,201,"F",2020-08-08,121,166,NA,NA,NA,1,"Otoliths",2.429400301e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353767,"ATL_HAUL",24294,"3010","A063",2,517,54.39972,-165.76111,54.67583,-165.75306,1286,1,145,160,54,NA,201,"F",2020-08-08,121,165,NA,NA,NA,1,"Otoliths",2.429400301e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328820,"ATL_HAUL",24330,"3414","A091",2,521,58.75333,-175.00833,58.88333,-174.815,1806,1,64,76,28,NA,201,"F",2020-08-08,379,37901,NA,NA,NA,1,"Otoliths",2.4330003414e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328882,"ATL_HAUL",24330,"3414","A091",2,521,58.75333,-175.00833,58.88333,-174.815,1810,1,64,76,49,NA,201,"F",2020-08-08,379,37902,NA,NA,NA,1,"Otoliths",2.4330003414e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1282788,"ATL_HAUL",24304,"3011","A004",2,517,54.42472,-165.71611,54.67667,-165.83944,1279,5,120,130,53,NA,201,"F",2020-08-08,134,13401,NA,NA,NA,1,"Otoliths",2.4304003011e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1130956,"ATL_HAUL",24305,"208","A053",2,517,54.74333,-165.68056,54.64944,-165.87556,721,1,165,177,49,NA,201,"M",2020-08-08,113,106,NA,NA,NA,1,"Otoliths",2.4305000208e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1329867,"ATL_HAUL",24305,"208","A053",2,517,54.74333,-165.68056,54.64944,-165.87556,725,1,165,177,52,NA,201,"F",2020-08-08,113,105,NA,NA,NA,1,"Otoliths",2.4305000208e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1264221,"ATL_HAUL",24398,"2142","A158",2,519,54.31139,-165.92278,54.32917,-165.87833,139,1,90,110,46,NA,201,"M",2020-08-09,71,22,NA,NA,NA,1,"Otoliths",2.4398002142e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1264202,"ATL_HAUL",24398,"2142","A158",2,519,54.31139,-165.92278,54.32917,-165.87833,145,1,90,110,53,NA,201,"M",2020-08-09,71,23,NA,NA,NA,1,"Otoliths",2.4398002142e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
905777,"ATL_HAUL",24340,"3988","A288",2,517,54.61667,-165.58333,54.7,-165.83333,623,1,145,160,49,NA,201,"M",2020-08-09,98,118,NA,NA,NA,1,"Otoliths",2.4340003988e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
636618,"ATL_HAUL",24340,"3988","A288",2,517,54.61667,-165.58333,54.7,-165.83333,626,1,145,160,56,NA,201,"M",2020-08-09,98,119,NA,NA,NA,1,"Otoliths",2.4340003988e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1258050,"ATL_HAUL",24183,"4063","A282",2,521,59.48833,-175.01667,59.48167,-174.94,2538,1,53,68,39,NA,201,"F",2020-08-09,305,30502,NA,NA,NA,1,"Otoliths",2.4183004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1258005,"ATL_HAUL",24183,"4063","A282",2,521,59.48833,-175.01667,59.48167,-174.94,2548,1,53,68,28,NA,201,"M",2020-08-09,305,30501,NA,NA,NA,1,"Otoliths",2.4183004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1376511,"ATL_HAUL",24369,"3442","A136",2,521,58.665,-173.31667,58.61333,-173.38167,2174,2,44,63,45,NA,201,"M",2020-08-09,344,34409,NA,NA,NA,1,"Otoliths",2.4369003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1376569,"ATL_HAUL",24369,"3442","A136",2,521,58.665,-173.31667,58.61333,-173.38167,2178,2,44,63,37,NA,201,"F",2020-08-09,344,34410,NA,NA,NA,1,"Otoliths",2.4369003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1351231,"ATL_HAUL",24432,"2943","A054",2,521,59.01667,-174.68333,58.93333,-174.71667,925,1,56,68,42,NA,201,"M",2020-08-09,243,24301,NA,NA,NA,1,"Otoliths",2.4432002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1351248,"ATL_HAUL",24432,"2943","A054",2,521,59.01667,-174.68333,58.93333,-174.71667,926,1,56,68,44,NA,201,"M",2020-08-09,243,24302,NA,NA,NA,1,"Otoliths",2.4432002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1319472,"ATL_HAUL",24350,"3794","A115",2,521,59.56167,-175.42167,59.48,-175.285,3363,1,46,71,36,NA,201,"M",2020-08-09,412,1319472,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1250798,"ATL_HAUL",24350,"3794","A115",2,521,59.56167,-175.42167,59.48,-175.285,3370,1,46,71,29,NA,201,"F",2020-08-09,412,1250798,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1335799,"ATL_HAUL",24313,"516","A285",2,517,54.78333,-166.06667,54.7,-165.6,738,1,149,150,48,NA,201,"M",2020-08-09,94,101,NA,NA,NA,1,"Otoliths",2.4313000516e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1335714,"ATL_HAUL",24313,"516","A285",2,517,54.78333,-166.06667,54.7,-165.6,744,1,149,150,53,NA,201,"F",2020-08-09,94,102,NA,NA,NA,1,"Otoliths",2.4313000516e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341204,"ATL_HAUL",24284,"3396","A069",2,521,58.90333,-174.76667,58.95,-174.75333,1812,1,60,69,43,NA,201,"M",2020-08-09,356,3569,NA,NA,NA,1,"Otoliths",2.4284003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341210,"ATL_HAUL",24284,"3396","A069",2,521,58.90333,-174.76667,58.95,-174.75333,1819,1,60,69,48,NA,201,"F",2020-08-09,356,35610,NA,NA,NA,1,"Otoliths",2.4284003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1329130,"ATL_HAUL",24318,"1222","A093",2,517,54.81167,-165.77,54.815,-166.035,811,1,77,90,41,NA,201,"F",2020-08-09,120,12012,NA,NA,NA,1,"Otoliths",2.4318001222e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1379069,"ATL_HAUL",24318,"1222","A093",2,517,54.81167,-165.77,54.815,-166.035,812,1,77,90,43,NA,201,"F",2020-08-09,120,12011,NA,NA,NA,1,"Otoliths",2.4318001222e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1366501,"ATL_HAUL",24238,"3002","A007",2,509,55.94667,-162.97667,56.01167,-163.055,468,1,34,44,47,NA,201,"M",2020-08-09,77,69,NA,NA,NA,1,"Otoliths",2.4238003002e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1366530,"ATL_HAUL",24238,"3002","A007",2,509,55.94667,-162.97667,56.01167,-163.055,480,1,34,44,54,NA,201,"F",2020-08-09,77,68,NA,NA,NA,1,"Otoliths",2.4238003002e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1154790,"ATL_HAUL",24323,"2811","A300",2,517,54.72028,-166.08667,54.72472,-166.20611,923,1,140,150,49,NA,201,"M",2020-08-09,103,10311,NA,NA,NA,1,"Otoliths",2.4323002811e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1209935,"ATL_HAUL",24323,"2811","A300",2,517,54.72028,-166.08667,54.72472,-166.20611,930,1,140,150,49,NA,201,"F",2020-08-09,103,10310,NA,NA,NA,1,"Otoliths",2.4323002811e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353203,"ATL_HAUL",24418,"533","A013",2,517,54.30361,-165.93806,54.63889,-165.50056,392,1,100,125,51,NA,201,"F",2020-08-09,75,7502,NA,NA,NA,1,"Otoliths",2.4418000533e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1326355,"ATL_HAUL",24402,"1607","A255",2,517,56.03333,-169.98333,56.03333,-169.95,2339,1,52,72,31,NA,201,"F",2020-08-09,492,49202,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1326337,"ATL_HAUL",24402,"1607","A255",2,517,56.03333,-169.98333,56.03333,-169.95,2342,1,52,72,42,NA,201,"F",2020-08-09,492,49201,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286108,"ATL_HAUL",24225,"3870","A225",2,521,58.95667,-174.93,58.95667,-174.61833,2175,1,60,68,31,NA,201,"F",2020-08-09,286,28601,NA,NA,NA,1,"Otoliths",2.422500387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286128,"ATL_HAUL",24225,"3870","A225",2,521,58.95667,-174.93,58.95667,-174.61833,2180,1,60,68,42,NA,201,"F",2020-08-09,286,28602,NA,NA,NA,1,"Otoliths",2.422500387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1370567,"ATL_OFFLOAD",24310,"5310","P009",2,517,NA,NA,NA,NA,1234,NA,NA,NA,48,NA,201,"M",2020-08-09,88,183,NA,NA,NA,1,"Otoliths",NA,2.431000531e+19,2020,NA,NA,NA,6,NA,6506989,NA
1370544,"ATL_OFFLOAD",24310,"5310","P009",2,517,NA,NA,NA,NA,1235,NA,NA,NA,49,NA,201,"M",2020-08-09,88,182,NA,NA,NA,1,"Otoliths",NA,2.431000531e+19,2020,NA,NA,NA,6,NA,6506989,NA
1341657,"ATL_OFFLOAD",24355,"4078","P059",2,519,NA,NA,NA,NA,2050,NA,NA,NA,47,NA,201,"M",2020-08-09,72,1341657,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6507072,NA
1341679,"ATL_OFFLOAD",24355,"4078","P059",2,519,NA,NA,NA,NA,2051,NA,NA,NA,48,NA,201,"M",2020-08-09,72,1341679,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6507072,NA
1341678,"ATL_OFFLOAD",24355,"4078","P059",2,517,NA,NA,NA,NA,2117,NA,NA,NA,54,NA,201,"F",2020-08-09,73,1341678,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6507248,NA
1341680,"ATL_OFFLOAD",24355,"4078","P059",2,517,NA,NA,NA,NA,2118,NA,NA,NA,55,NA,201,"F",2020-08-09,73,1341680,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6507248,NA
1265228,"ATL_HAUL",24276,"1650","A095",2,517,56.46667,-168.38333,56.36667,-168.66667,981,2,53,63,43,NA,201,"F",2020-08-09,136,146,NA,NA,NA,1,"Otoliths",2.427600165e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1265255,"ATL_HAUL",24276,"1650","A095",2,517,56.46667,-168.38333,56.36667,-168.66667,986,2,53,63,53,NA,201,"F",2020-08-09,136,147,NA,NA,NA,1,"Otoliths",2.427600165e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328858,"ATL_HAUL",24330,"3414","A091",2,521,58.98667,-174.57833,59.015,-174.82333,1874,1,56,68,27,NA,201,"M",2020-08-09,384,38401,NA,NA,NA,1,"Otoliths",2.4330003414e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328866,"ATL_HAUL",24330,"3414","A091",2,521,58.98667,-174.57833,59.015,-174.82333,1883,1,56,68,41,NA,201,"F",2020-08-09,384,38402,NA,NA,NA,1,"Otoliths",2.4330003414e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1325561,"ATL_HAUL",24430,"417","A138",2,517,54.66667,-165.49667,54.63333,-165.58,170,1,126,138,48,NA,201,"F",2020-08-09,85,19,NA,NA,NA,1,"Otoliths",2.4430000417e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1325551,"ATL_HAUL",24430,"417","A138",2,517,54.66667,-165.49667,54.63333,-165.58,171,1,126,138,50,NA,201,"F",2020-08-09,85,20,NA,NA,NA,1,"Otoliths",2.4430000417e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362649,"ATL_HAUL",24441,"3671","A105",2,521,58.88833,-174.42667,58.81167,-174.53,749,1,59,71,48,NA,201,"M",2020-08-09,287,36,NA,NA,NA,1,"Otoliths",2.4441003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362614,"ATL_HAUL",24441,"3671","A105",2,521,58.88833,-174.42667,58.81167,-174.53,751,1,59,71,50,NA,201,"M",2020-08-09,287,37,NA,NA,NA,1,"Otoliths",2.4441003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1330572,"ATL_HAUL",24346,"511","A382",2,517,54.66667,-165.85,54.71667,-165.8,559,1,141,155,47,NA,201,"M",2020-08-10,71,78,NA,NA,NA,1,"Otoliths",2.4346000511e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1330502,"ATL_HAUL",24346,"511","A382",2,517,54.66667,-165.85,54.71667,-165.8,566,1,141,155,52,NA,201,"F",2020-08-10,71,77,NA,NA,NA,1,"Otoliths",2.4346000511e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
526236,"ATL_HAUL",24447,"422","A169",2,509,55.80833,-163.50167,55.855,-163.40833,262,1,48,48,46,NA,201,"M",2020-08-10,68,39,NA,NA,NA,1,"Otoliths",2.4447000422e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1187693,"ATL_HAUL",24447,"422","A169",2,509,55.80833,-163.50167,55.855,-163.40833,270,1,48,48,51,NA,201,"F",2020-08-10,68,40,NA,NA,NA,1,"Otoliths",2.4447000422e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1258981,"ATL_HAUL",24360,"2770","A145",2,519,54.35,-165.81667,54.45,-165.76667,439,1,80,95,53,NA,201,"F",2020-08-10,92,77,NA,NA,NA,1,"Otoliths",2.436000277e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
658322,"ATL_HAUL",24283,"4620","A359",2,517,54.79111,-165.81694,54.74583,-165.8425,1199,1,98,112,49,NA,201,"F",2020-08-10,155,658322,NA,NA,NA,1,"Otoliths",2.428300462e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
658318,"ATL_HAUL",24283,"4620","A359",2,517,54.79111,-165.81694,54.74583,-165.8425,1203,1,98,112,53,NA,201,"F",2020-08-10,155,658318,NA,NA,NA,1,"Otoliths",2.428300462e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1351268,"ATL_HAUL",24432,"2943","A054",2,521,59.1,-174.55,59.06667,-174.55,993,1,59,66,43,NA,201,"M",2020-08-10,248,24801,NA,NA,NA,1,"Otoliths",2.4432002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1351236,"ATL_HAUL",24432,"2943","A054",2,521,59.1,-174.55,59.06667,-174.55,1002,1,59,66,39,NA,201,"F",2020-08-10,248,24802,NA,NA,NA,1,"Otoliths",2.4432002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1097906,"ATL_HAUL",24183,"4063","A282",2,521,59.41667,-175.495,59.52833,-175.54,2640,1,61,73,33,NA,201,"M",2020-08-10,310,31002,NA,NA,NA,1,"Otoliths",2.4183004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1240892,"ATL_HAUL",24183,"4063","A282",2,521,59.41667,-175.495,59.52833,-175.54,2642,1,61,73,35,NA,201,"M",2020-08-10,310,31001,NA,NA,NA,1,"Otoliths",2.4183004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1326831,"ATL_HAUL",24369,"3442","A136",2,521,59.43167,-174.64167,59.37333,-174.72833,2270,1,50,65,48,NA,201,"F",2020-08-10,349,34909,NA,NA,NA,1,"Otoliths",2.4369003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1370611,"ATL_HAUL",24345,"1641","A060",2,517,54.71667,-165.36667,54.5,-165.63333,552,1,120,140,53,NA,201,"F",2020-08-10,108,100,NA,NA,NA,1,"Otoliths",2.4345001641e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1128154,"ATL_HAUL",24350,"3794","A115",2,521,59.47167,-175.35333,59.44833,-175.15167,3456,1,52,71,29,NA,201,"M",2020-08-10,417,1128154,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
