"BARCODE","T_TABLE","CRUISE","PERMIT","VESSEL","GEAR","NMFS_AREA","LATDD_START","LONDD_START","LATDD_END","LONDD_END","LENGTH_SEQ","PERFORMANCE","FISHING_DEPTH_FATHOMS","BOTTOM_DEPTH_FATHOMS","LENGTH","WEIGHT","SPECIES","SEX","HAUL_OFFLOAD_DATE","HAUL_OFFLOAD","SPECIMEN_NUMBER","AGE","MATURITY_CODE","MATURITY_DESCRIPTION","SPECIMEN_TYPE","SPECIMEN_TYPE_DESCRIPTION","HAUL_JOIN","PORT_JOIN","YEAR","VIABILITY","INJURY","SPECIAL_PROJECT_CODE","SAMPLE_SYSTEM","ADIPOSE_PRESENT","LANDING_REPORT_ID","HAUL_PURPOSE_CODE"
1258061,"ATL_HAUL",24183,"4063","A282",2,521,59.99333,-175.45667,59.94833,-175.45333,2117,1,44,64,47,NA,201,"M",2020-07-29,280,28002,NA,NA,NA,1,"Otoliths",2.4183004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1373389,"ATL_OFFLOAD",24355,"4078","P059",2,521,NA,NA,NA,NA,1513,NA,NA,NA,48,NA,201,"F",2020-07-20,40,1373389,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6441802,NA
592628,"ATL_OFFLOAD",24352,"5306","P001",2,521,NA,NA,NA,NA,786,NA,NA,NA,24,NA,201,"M",2020-07-07,102,149,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6335503,NA
1420022,"ATL_HAUL",24546,"2770","A145",2,519,54.33333,-165.85,54.45,-165.65,414,1,68,81,50,NA,201,"M",2020-09-25,149,62,NA,NA,NA,1,"Otoliths",2.454600277e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
697921,"ATL_HAUL",24406,"3681","A074",2,521,58.57167,-176.05,58.585,-176.12833,955,1,75,103,48,NA,201,"M",2020-07-09,210,21001,NA,NA,NA,1,"Otoliths",2.4406003681e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1378367,"ATL_HAUL",24238,"3002","A007",2,519,54.645,-165.56333,54.315,-165.91333,73,1,128,140,49,NA,201,"M",2020-07-18,50,11,NA,NA,NA,1,"Otoliths",2.4238003002e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
617958,"ATL_OFFLOAD",24352,"5306","P001",2,517,NA,NA,NA,NA,4653,NA,NA,NA,49,NA,201,"F",2020-08-27,369,740,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6532611,NA
635784,"ATL_HAUL",24406,"3681","A074",2,524,60.40167,-176.14167,60.46,-176.29333,2665,2,55,64,46,NA,201,"M",2020-08-27,330,33011,NA,NA,NA,1,"Otoliths",2.4406003681e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1289610,"ATL_OFFLOAD",24310,"5310","P009",2,521,NA,NA,NA,NA,198,NA,NA,NA,46,NA,201,"F",2020-06-25,25,22,NA,NA,NA,1,"Otoliths",NA,2.431000531e+19,2020,NA,NA,NA,6,NA,6254737,NA
1272240,"ATL_HAUL",24517,"3794","A115",2,521,57.67833,-173.47667,57.66,-173.41333,600,1,58,77,44,NA,201,"M",2020-09-19,541,104,NA,NA,NA,1,"Otoliths",2.4517003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341618,"ATL_OFFLOAD",24355,"4078","P059",2,517,NA,NA,NA,NA,3015,NA,NA,NA,48,NA,201,"M",2020-08-29,113,1341618,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6538272,NA
1280621,"ATL_HAUL",24302,"34279","78139",2,519,54.28333,-165.95,54.36667,-165.78333,971,1,105,120,38,NA,201,"M",2020-09-08,113,133,NA,NA,NA,1,"Otoliths",2.4302034279e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
664744,"ATL_HAUL",24220,"3404","A124",2,517,54.58167,-165.54833,54.71833,-165.44333,148,1,115,125,34,NA,201,"F",2020-07-18,143,664744,NA,NA,NA,1,"Otoliths",2.4220003404e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1268072,"ATL_HAUL",24324,"1116","A167",2,519,54.305,-165.97167,54.39,-165.775,370,1,85,95,50,NA,201,"M",2020-08-19,86,8607,NA,NA,NA,1,"Otoliths",2.4324001116e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286101,"ATL_HAUL",24334,"3870","A225",2,521,58.62667,-175.405,58.62167,-175.395,1718,1,69,81,46,NA,201,"M",2020-09-29,384,38402,NA,NA,NA,1,"Otoliths",2.433400387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1338262,"ATL_HAUL",24533,"1641","A060",2,517,54.68333,-165.55,54.51667,-165.61667,84,1,133,150,50,NA,201,"M",2020-09-15,141,1338262,NA,NA,NA,1,"Otoliths",2.4533001641e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1338233,"ATL_HAUL",24533,"1641","A060",2,517,54.68333,-165.7,54.65,-165.73333,418,1,170,190,54,NA,201,"F",2020-10-02,160,1338233,NA,NA,NA,1,"Otoliths",2.4533001641e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1315403,"ATL_OFFLOAD",24352,"5306","P001",2,521,NA,NA,NA,NA,559,NA,NA,NA,51,NA,201,"M",2020-06-26,75,107,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6263956,NA
651590,"ATL_HAUL",24318,"1222","A093",2,509,56.08833,-163.33167,56.12667,-163.64333,580,1,37,47,46,NA,201,"M",2020-07-28,105,10511,NA,NA,NA,1,"Otoliths",2.4318001222e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1406554,"ATL_HAUL",24471,"3002","A007",2,519,54.30278,-165.93333,54.43972,-165.72972,840,4,159,170,39,NA,201,"F",2020-10-13,140,157,NA,NA,NA,1,"Otoliths",2.4471003002e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1218452,"ATL_HAUL",24343,"2657","A150",2,521,56.47833,-171.25028,56.42,-171.07167,274,1,60,74,48,NA,201,"M",2020-07-08,78,35,NA,NA,NA,1,"Otoliths",2.4343002657e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1379047,"ATL_HAUL",24511,"512","A342",2,519,54.105,-166.52833,54.07333,-166.72,821,1,165,190,51,NA,201,"M",2020-10-27,198,19802,NA,NA,NA,1,"Otoliths",2.4511000512e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1376472,"ATL_HAUL",24364,"4111","A291",2,521,59.945,-175.635,59.94167,-175.96833,2624,1,58,72,33,NA,201,"U",2020-07-31,723,72310,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1142921,"ATL_OFFLOAD",24355,"4078","P059",2,517,NA,NA,NA,NA,1337,NA,NA,NA,48,NA,201,"F",2020-07-01,23,1142921,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6300035,NA
1386043,"ATL_HAUL",24369,"3442","A136",2,521,59.02333,-174.86,58.97167,-174.70833,1237,1,53,68,37,NA,201,"F",2020-07-16,284,28409,NA,NA,NA,1,"Otoliths",2.4369003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1368385,"ATL_HAUL",24364,"4111","A291",2,517,56.345,-168.72667,56.49833,-168.31167,7226,1,52,66,32,NA,201,"M",2020-10-10,1023,102309,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362236,"ATL_HAUL",24402,"1607","A255",2,519,54.71667,-165.73333,54.45,-165.75,7324,1,130,150,37,NA,201,"F",2020-09-22,748,748002,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
659832,"ATL_HAUL",24383,"3261","A041",2,521,59.79333,-178.27167,59.875,-178.24833,332,1,62,76,24,NA,201,"F",2020-07-07,182,18202,NA,NA,NA,1,"Otoliths",2.4383003261e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1335744,"ATL_HAUL",24313,"516","A285",2,517,56.35,-169.86667,56.33333,-169.96667,1259,5,55,56,45,NA,201,"M",2020-09-25,130,171,NA,NA,NA,1,"Otoliths",2.4313000516e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1315164,"ATL_HAUL",24456,"434","A292",2,517,54.59667,-165.53667,54.62833,-165.485,535,1,102,115,51,NA,201,"M",2020-10-14,133,1315164,NA,NA,NA,1,"Otoliths",2.4456000434e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328816,"ATL_HAUL",24330,"3414","A091",2,521,59.61833,-176.72167,59.70667,-177.35333,291,1,64,76,48,NA,201,"M",2020-06-28,289,28901,NA,NA,NA,1,"Otoliths",2.4330003414e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286628,"ATL_HAUL",24283,"4620","A359",2,521,56.35722,-171.185,56.30528,-170.98861,1858,1,60,73,35,NA,201,"F",2020-09-11,195,1286628,NA,NA,NA,1,"Otoliths",2.428300462e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1275216,"ATL_HAUL",24349,"4194","A574",2,521,56.75,-172.11667,56.7,-171.71667,375,1,55,67,50,NA,201,"M",2020-07-03,90,909,NA,NA,NA,1,"Otoliths",2.4349004194e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341458,"ATL_HAUL",24382,"3357","A039",2,521,59.43333,-174.3,59.58333,-174.85,175,1,56,66,50,NA,201,"F",2020-08-15,500,50010,NA,NA,NA,1,"Otoliths",2.4382003357e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341315,"ATL_HAUL",24364,"4111","A291",2,524,60.37,-175.87333,60.38,-175.99833,4285,1,55,65,27,NA,201,"F",2020-08-25,827,82708,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
659816,"ATL_HAUL",24383,"3261","A041",2,521,59.64667,-178.40167,59.73667,-178.52833,635,1,90,105,50,NA,201,"M",2020-07-12,202,20209,NA,NA,NA,1,"Otoliths",2.4383003261e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1326296,"ATL_HAUL",24369,"3442","A136",2,521,56.23833,-170.58667,56.27167,-170.56667,81,1,49,65,46,NA,201,"M",2020-06-17,204,20413,NA,NA,NA,1,"Otoliths",2.4369003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362666,"ATL_HAUL",24371,"3671","A105",2,521,58.74833,-174.83,58.76,-175.00167,788,1,65,79,47,NA,201,"F",2020-07-13,214,21409,NA,NA,NA,1,"Otoliths",2.4371003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1315080,"ATL_HAUL",24507,"3396","A069",2,523,56.65667,-172.875,56.69667,-173.1,1187,1,59,70,48,NA,201,"M",2020-10-08,468,4689,NA,NA,NA,1,"Otoliths",2.4507003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1259549,"ATL_HAUL",24510,"3442","A136",2,524,60.00167,-178.91667,60.035,-178.98833,4226,1,86,104,48,NA,201,"F",2020-10-31,555,55511,NA,NA,NA,1,"Otoliths",2.4510003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1246076,"ATL_HAUL",24312,"515","A238",2,517,55.21667,-167.7,55.45,-168.25,459,1,118,131,55,NA,201,"F",2020-07-30,82,78,NA,NA,NA,1,"Otoliths",2.4312000515e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1289677,"ATL_OFFLOAD",24310,"5310","P009",2,521,NA,NA,NA,NA,705,NA,NA,NA,47,NA,201,"M",2020-07-26,61,110,NA,NA,NA,1,"Otoliths",NA,2.431000531e+19,2020,NA,NA,NA,6,NA,6465020,NA
1353716,"ATL_HAUL",24294,"3010","A063",2,509,55.765,-163.58278,55.84722,-163.62972,1002,1,35,47,51,NA,201,"M",2020-07-29,106,133,NA,NA,NA,1,"Otoliths",2.429400301e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1330529,"ATL_HAUL",24346,"511","A382",2,521,57.36667,-171.51667,57.36667,-171.61667,241,1,47,57,41,NA,201,"M",2020-07-15,51,42,NA,NA,NA,1,"Otoliths",2.4346000511e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1268097,"ATL_HAUL",24324,"1116","A167",2,521,56.18833,-170.125,56.16333,-170.11333,43,1,63,64,49,NA,201,"M",2020-07-23,56,5609,NA,NA,NA,1,"Otoliths",2.4324001116e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1327196,"ATL_HAUL",24522,"2943","A054",2,523,56.78333,-172.86667,56.76667,-172.93333,1358,1,59,71,33,NA,201,"F",2020-09-26,352,352010,NA,NA,NA,1,"Otoliths",2.4522002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
659837,"ATL_HAUL",24383,"3261","A041",2,521,59.79333,-178.27167,59.875,-178.24833,341,1,62,76,35,NA,201,"M",2020-07-07,182,18201,NA,NA,NA,1,"Otoliths",2.4383003261e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1265228,"ATL_HAUL",24276,"1650","A095",2,517,56.46667,-168.38333,56.36667,-168.66667,981,2,53,63,43,NA,201,"F",2020-08-09,136,146,NA,NA,NA,1,"Otoliths",2.427600165e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1321854,"ATL_HAUL",24303,"2888","A048",2,517,55.33833,-167.71167,55.425,-168.04167,205,2,85,97,53,NA,201,"F",2020-07-30,63,37,NA,NA,NA,1,"Otoliths",2.4303002888e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
668176,"ATL_HAUL",24327,"411","A082",2,517,54.73333,-165.97,54.79167,-165.73333,974,1,110,119,51,NA,201,"F",2020-08-22,130,139,NA,NA,NA,1,"Otoliths",2.4327000411e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1351264,"ATL_HAUL",24432,"2943","A054",2,521,59.2,-174.81667,59.03333,-174.43333,42,1,54,68,45,NA,201,"F",2020-07-18,188,18802,NA,NA,NA,1,"Otoliths",2.4432002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362761,"ATL_HAUL",24341,"512","A342",2,517,54.69667,-165.41,54.77,-165.56333,532,1,107,122,54,NA,201,"F",2020-08-05,89,61,NA,NA,NA,1,"Otoliths",2.4341000512e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1039494,"ATL_HAUL",24510,"3442","A136",2,517,55.57833,-168.445,55.67667,-168.85667,2970,1,133,154,54,NA,201,"F",2020-10-10,505,50513,NA,NA,NA,1,"Otoliths",2.4510003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353238,"ATL_HAUL",24418,"533","A013",2,517,54.84611,-165.56889,54.73972,-165.80139,610,1,85,125,53,NA,201,"F",2020-08-23,90,9009,NA,NA,NA,1,"Otoliths",2.4418000533e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1272276,"ATL_HAUL",24350,"3794","A115",2,524,60.525,-177.66333,60.42667,-177.72167,3937,1,67,83,47,NA,201,"F",2020-08-21,444,1272276,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1338465,"ATL_HAUL",24500,"4194","A574",2,517,55.63333,-168.58333,55.6,-168.5,96,1,75,87,55,NA,201,"F",2020-09-15,168,1338465,NA,NA,NA,1,"Otoliths",2.4500004194e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1250112,"ATL_HAUL",24214,"434","A292",2,519,54.35833,-165.84833,54.38,-165.80667,180,1,137,140,50,NA,201,"F",2020-07-17,73,7301,NA,NA,NA,1,"Otoliths",2.4214000434e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328867,"ATL_HAUL",24330,"3414","A091",2,521,59.635,-174.00667,59.565,-173.96833,1136,1,45,57,47,NA,201,"F",2020-07-21,339,33910,NA,NA,NA,1,"Otoliths",2.4330003414e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1370616,"ATL_HAUL",24345,"1641","A060",2,521,56.26667,-170.93333,56.25,-171,212,1,63,75,50,NA,201,"F",2020-07-14,83,45,NA,NA,NA,1,"Otoliths",2.4345001641e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
823135,"ATL_HAUL",24497,"2047","A254",2,519,54.325,-165.86167,54.45667,-165.60667,321,1,51,65,38,NA,201,"M",2020-10-09,231,60,NA,NA,NA,1,"Otoliths",2.4497002047e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1386272,"ATL_HAUL",24404,"4055","A262",2,521,59.65,-174.35,59.65,-174.73333,978,1,48,59,47,NA,201,"M",2020-08-20,239,23902,NA,NA,NA,1,"Otoliths",2.4404004055e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1255002,"ATL_HAUL",24302,"34279","78139",2,521,59.35,-176.66667,59.16667,-176.95,235,1,55,78,57,NA,201,"F",2020-07-06,66,40,NA,NA,NA,1,"Otoliths",2.4302034279e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353861,"ATL_OFFLOAD",24484,"5310","P009",2,519,NA,NA,NA,NA,4264,NA,NA,NA,33,NA,201,"M",2020-10-11,23,298,NA,NA,NA,1,"Otoliths",NA,2.448400531e+19,2020,NA,NA,NA,6,NA,6558387,NA
1386294,"ATL_HAUL",24404,"4055","A262",2,524,60.13333,-178.88333,60.08333,-178.96667,2105,1,130,147,43,NA,201,"F",2020-09-13,304,30402,NA,NA,NA,1,"Otoliths",2.4404004055e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1378867,"ATL_HAUL",24322,"2810","A317",2,519,54.30333,-165.96833,54.305,-165.92833,791,1,52,62,30,NA,201,"M",2020-08-16,67,87,NA,NA,NA,1,"Otoliths",2.432200281e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
738174,"ATL_HAUL",24327,"411","A082",2,509,55.605,-164.605,55.54333,-164.30833,99,1,43,53,54,NA,201,"F",2020-06-18,60,401,NA,NA,NA,1,"Otoliths",2.4327000411e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1284493,"ATL_HAUL",24343,"2657","A150",2,519,54.04,-166.65167,54.09333,-166.53917,748,1,40,53,55,NA,201,"F",2020-08-15,119,111,NA,NA,NA,1,"Otoliths",2.4343002657e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341693,"ATL_OFFLOAD",24355,"4078","P059",2,509,NA,NA,NA,NA,1717,NA,NA,NA,46,NA,201,"M",2020-07-30,57,1341693,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6476682,NA
1368322,"ATL_HAUL",24364,"4111","A291",2,524,60.48333,-176.86667,60.6,-177.15,4755,1,66,76,29,NA,201,"F",2020-08-29,857,85707,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
656981,"ATL_HAUL",24443,"3261","A041",2,524,59.835,-178.755,60.13,-178.93333,1310,1,125,143,43,NA,201,"M",2020-09-06,346,656981,NA,NA,NA,1,"Otoliths",2.4443003261e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328818,"ATL_HAUL",24330,"3414","A091",2,521,57.39,-171.77333,57.375,-171.84667,94,2,44,56,47,NA,201,"M",2020-06-25,279,27901,NA,NA,NA,1,"Otoliths",2.4330003414e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286120,"ATL_HAUL",24225,"3870","A225",2,521,59.25333,-177.59167,59.25667,-177.60667,1303,1,105,120,45,NA,201,"M",2020-07-24,241,24102,NA,NA,NA,1,"Otoliths",2.422500387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1330509,"ATL_HAUL",24346,"511","A382",2,517,55.85,-164.88333,55.88333,-165.08333,169,1,45,55,27,NA,201,"F",2020-07-10,46,30,NA,NA,NA,1,"Otoliths",2.4346000511e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1281404,"ATL_HAUL",24304,"3011","A004",2,517,54.47556,-165.63972,54.61167,-165.80917,2242,1,100,112,49,NA,201,"F",2020-10-03,196,19601,NA,NA,NA,1,"Otoliths",2.4304003011e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1281926,"ATL_HAUL",24307,"533","A013",2,509,55.28861,-164.31556,55.48139,-164.345,106,1,40,52,50,NA,201,"F",2020-06-13,52,4,NA,NA,NA,1,"Otoliths",2.4307000533e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1386283,"ATL_HAUL",24404,"4055","A262",2,521,60.15,-178.83333,59.93333,-178.78333,1993,1,145,158,28,NA,201,"M",2020-09-12,299,29902,NA,NA,NA,1,"Otoliths",2.4404004055e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1371885,"ATL_HAUL",24281,"236","A188",2,517,55.68722,-168.64083,55.77028,-168.66028,501,1,67,77,49,NA,201,"M",2020-07-25,101,10102,NA,NA,NA,1,"Otoliths",2.4281000236e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1365942,"ATL_HAUL",24527,"3357","A039",2,521,56.41667,-170.15,56.42667,-170.1,112,1,50,60,52,NA,201,"F",2020-09-25,599,59901,NA,NA,NA,1,"Otoliths",2.4527003357e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1365988,"ATL_HAUL",24527,"3357","A039",2,517,54.69333,-166.005,54.725,-166.26667,2082,1,145,155,33,NA,201,"M",2020-10-29,719,71911,NA,NA,NA,1,"Otoliths",2.4527003357e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353771,"ATL_HAUL",24294,"3010","A063",2,521,56.26278,-170.70306,56.21944,-170.62611,1827,1,54,66,35,NA,201,"M",2020-09-09,151,225,NA,NA,NA,1,"Otoliths",2.429400301e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1216867,"ATL_OFFLOAD",24352,"5306","P001",2,517,NA,NA,NA,NA,1460,NA,NA,NA,46,NA,201,"M",2020-07-21,154,271,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6450772,NA
1282018,"ATL_HAUL",24342,"425","A102",2,517,54.665,-165.46833,54.76333,-165.68167,129,1,105,120,54,NA,201,"F",2020-08-03,89,8901,NA,NA,NA,1,"Otoliths",2.4342000425e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1323279,"ATL_OFFLOAD",24307,"5306","P001",2,519,NA,NA,NA,NA,9289,NA,NA,NA,55,NA,201,"F",2020-10-16,143,422,NA,NA,NA,1,"Otoliths",NA,2.4307005306e+19,2020,NA,NA,NA,10,NA,6559766,NA
1361397,"ATL_OFFLOAD",24455,"4078","P059",2,517,NA,NA,NA,NA,4281,NA,NA,NA,34,NA,201,"F",2020-09-30,164,1361397,NA,NA,NA,1,"Otoliths",NA,2.4455004078e+19,2020,NA,NA,NA,6,NA,6556367,NA
1328435,"ATL_HAUL",24304,"3011","A004",2,521,56.36861,-170.60028,56.305,-170.31944,1633,1,52,62,46,NA,201,"M",2020-08-29,159,15902,NA,NA,NA,1,"Otoliths",2.4304003011e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1345812,"ATL_HAUL",24443,"3261","A041",2,521,59.97667,-178.89333,59.87,-178.82167,3797,1,96,110,42,NA,201,"M",2020-10-29,474,1345812,NA,NA,NA,1,"Otoliths",2.4443003261e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1364164,"ATL_HAUL",24359,"3996","A315",2,517,54.37306,-165.78889,54.50139,-165.65278,437,1,90,120,52,NA,201,"F",2020-07-17,86,1364164,NA,NA,NA,1,"Otoliths",2.4359003996e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
684797,"ATL_OFFLOAD",24348,"5358","P015",2,509,NA,NA,NA,NA,710,NA,NA,NA,48,NA,201,"M",2020-07-30,25,684797,NA,NA,NA,1,"Otoliths",NA,2.4348005358e+19,2020,NA,NA,NA,6,NA,6474657,NA
697937,"ATL_HAUL",24407,"3681","A074",2,521,56.25667,-170.35333,56.30667,-170.52,1196,1,45,61,33,NA,201,"M",2020-10-10,439,43911,NA,NA,NA,1,"Otoliths",2.4407003681e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
390998,"ATL_OFFLOAD",24348,"5358","P015",2,517,NA,NA,NA,NA,567,NA,NA,NA,51,NA,201,"M",2020-07-24,23,390998,NA,NA,NA,1,"Otoliths",NA,2.4348005358e+19,2020,NA,NA,NA,6,NA,6463067,NA
695320,"ATL_HAUL",24407,"3681","A074",2,524,60.00667,-178.93167,60.10667,-178.945,1630,1,85,107,49,NA,201,"M",2020-10-20,464,46406,NA,NA,NA,1,"Otoliths",2.4407003681e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1327199,"ATL_HAUL",24522,"2943","A054",2,521,57.81667,-173.55,57.88333,-173.71667,806,1,54,70,32,NA,201,"M",2020-09-12,322,32209,NA,NA,NA,1,"Otoliths",2.4522002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328830,"ATL_HAUL",24330,"3414","A091",2,521,59.61833,-176.72167,59.70667,-177.35333,298,1,64,76,49,NA,201,"F",2020-06-28,289,28902,NA,NA,NA,1,"Otoliths",2.4330003414e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1265203,"ATL_HAUL",24276,"1650","A095",2,517,56.36667,-168.7,56.36667,-168.61667,1048,1,50,64,49,NA,201,"F",2020-08-11,141,156,NA,NA,NA,1,"Otoliths",2.427600165e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1258079,"ATL_HAUL",24183,"4063","A282",2,521,59.87167,-178.45167,59.94167,-178.62833,214,1,62,76,25,NA,201,"M",2020-06-16,170,17002,NA,NA,NA,1,"Otoliths",2.4183004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1314109,"ATL_HAUL",24364,"4111","A291",2,521,59.96,-174.92,59.83667,-174.81833,2266,1,51,61,38,NA,201,"F",2020-07-27,698,69808,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341408,"ATL_HAUL",24382,"3357","A039",2,524,60.4,-177.28333,60.375,-177.22333,569,1,70,80,42,NA,201,"F",2020-08-22,525,52509,NA,NA,NA,1,"Otoliths",2.4382003357e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1340210,"ATL_HAUL",24336,"4133","A503",2,509,55.31472,-164.31639,55.22917,-164.41278,21,1,53,54,50,NA,201,"F",2020-06-12,16,7,NA,NA,NA,1,"Otoliths",2.4336004133e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286604,"ATL_HAUL",24283,"4620","A359",2,521,56.28694,-170.14694,56.46222,-170.30806,1463,1,48,60,49,NA,201,"M",2020-08-21,170,1286604,NA,NA,NA,1,"Otoliths",2.428300462e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1265275,"ATL_HAUL",24276,"1650","A095",2,521,56.18333,-170.46667,56.2,-170.33333,625,1,56,66,48,NA,201,"F",2020-07-19,106,90,NA,NA,NA,1,"Otoliths",2.427600165e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1264014,"ATL_HAUL",24552,"411","A082",2,519,54.68667,-165.85333,54.40833,-165.74833,358,1,135,148,53,NA,201,"M",2020-10-21,168,44,NA,NA,NA,1,"Otoliths",2.4552000411e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
