1126327.819	1874620.889	1142611.953	1904320.776	1229153.529	1310805.321	2065377.04	1617007.403	1674196.4	953910.2604	879760.6463	963279.4156	948593.7243	1332740.031	659924.4517	1000513.799	551871.7517	3155054.277	986293.1016	632257.997	1043021.383	1484706.369	531250.0461	936001.635	384210.9286	715481.4399	433700.8202	363982.991	622656.6153	380632.8457	698465.2155	898779.5352	1447851.347	1161720.569
1684063.776	2222683.551	1320548.266	2378475.127	1424369.075	1537486.651	2396651.797	2141641.266	1845262.472	1085465.321	1038413.43	1218211.143	1241943.438	1705225.309	695443.6724	1060515.614	712198.7012	986293.1016	5125897.232	793734.232	1197268.041	1699568.793	752303.8563	1200960.865	401489.5406	909773.1969	500123.0185	346741.4837	735281.9949	544911.698	890286.6257	903662.2349	1798677.494	1495812.18
912726.7144	1389808.485	850169.1165	1384818.498	833126.3222	1013526.513	1605422.824	1227855.887	1324549.186	744394.996	674939.6699	806334.4586	845407.513	988630.475	406031.4994	682624.0446	365374.7846	632257.997	793734.232	1587644.005	736675.0969	1266438.236	403457.1657	771540.9361	291516.247	568047.4973	307814.9761	280785.933	490969.102	311835.048	523107.0133	597695.6429	1022710.78	886122.7018
1118562.056	2207253.096	1155399.785	2187971.541	1241579.905	1214967.667	2165986.607	1828834.554	1952342.032	989986.1185	912789.9091	1067988.712	1193391.179	1586446.804	695016.8418	1057933.587	596486.5868	1043021.383	1197268.041	736675.0969	2879777.735	1504702.995	568669.6064	1125435.874	366128.5044	953605.7607	425560.2769	415914.775	660562.0352	488072.9893	821122.3323	942181.8504	1514309.763	1289783.77
1802807.437	2944501.783	1676300.486	3076885.429	1771014.236	2616390.947	3218337.863	2225308.594	2412854.418	1374089.672	1158480.46	1815592.35	2095907.832	2112034.902	810820.2667	1296440.908	862461.2635	1484706.369	1699568.793	1266438.236	1504702.995	18695230.76	1080016.022	1475065.747	665666.6311	1321745.185	734074.5178	610112.845	856020.3885	804839.1033	967001.0308	1287920.524	2206833.917	2061214.962
806378.1888	1093891.193	667256.1712	1070596.632	691048.2649	857279.5056	1367944.615	1109291.771	1041356.063	597290.9556	504277.3961	728729.0485	703790.7621	615533.4233	353343.2727	533107.9736	312731.3329	531250.0461	752303.8563	403457.1657	568669.6064	1080016.022	966767.7128	676264.5385	239598.0194	485728.8615	270955.8706	204030.438	399122.814	279432.1313	410040.6603	558430.7803	887281.2813	721932.6952
1289628.069	2133337.907	1295042.003	2238620.095	1246080.847	1325445.638	2041742.991	1807611.034	2101020.998	908720.1134	981279.7714	1290554.313	1186513.531	1357823.49	690803.6591	993411.2947	690122.3257	936001.635	1200960.865	771540.9361	1125435.874	1475065.747	676264.5385	2740838.095	425036.395	905501.7284	431811.4345	384799.6819	707905.0965	528554.7424	732670.0419	971621.3447	1558742.427	1406653.397
458029.6539	812438.0436	462267.9979	818702.9378	401605.596	516199.5486	907058.5231	664101.2369	638478.6635	402469.3219	331838.4684	429318.4405	441491.5121	617057.4087	224102.1306	317333.9854	208904.3625	384210.9286	401489.5406	291516.247	366128.5044	665666.6311	239598.0194	425036.395	585127.8958	319503.5658	142345.0268	139857.3582	250704.0664	188649.8933	241819.7353	359699.347	561702.8189	474442.9417
1085069.672	1623548.116	952373.8664	1772129.173	963580.4226	1099995.338	1845372.6	1431838.618	1399055.325	815728.7548	738859.9099	908865.1852	912906.4492	927251.7516	551729.0138	736233.5315	498334.9408	715481.4399	909773.1969	568047.4973	953605.7607	1321745.185	485728.8615	905501.7284	319503.5658	1779377.253	339098.4109	297397.2103	555996.0937	366484.3888	590725.6225	702224.2416	1244745.813	1090258.328
548051.5536	818236.9242	531142.7535	804275.8026	476108.2464	610237.1262	929490.1199	666590.0721	757844.725	385907.3537	357335.0476	468383.1793	545502.2697	547844.6593	269427.332	348505.5886	254077.1947	433700.8202	500123.0185	307814.9761	425560.2769	734074.5178	270955.8706	431811.4345	142345.0268	339098.4109	614263.9	152255.3599	306658.2116	180037.0399	292396.3303	378333.2508	627585.3905	545421.4778
425256.7692	680017.6221	416273.7908	725711.99	404458.611	463238.6635	792751.6224	584359.8951	609791.4329	357613.8129	311188.2521	405007.0523	375742.3442	574570.8414	192942.1138	285846.4469	167455.7663	363982.991	346741.4837	280785.933	415914.775	610112.845	204030.438	384799.6819	139857.3582	297397.2103	152255.3599	529780.7309	238023.8672	142101.4732	289199.4215	312098.9155	470733.7914	508376.5732
835460.824	1255987.491	698752.4976	1195571.799	720234.6089	893273.9926	1474134.847	1195551.231	1193350.894	657471.6173	688920.9126	645884.9774	760684.1174	960081.0419	373914.8383	669736.4884	440303.2558	622656.6153	735281.9949	490969.102	660562.0352	856020.3885	399122.814	707905.0965	250704.0664	555996.0937	306658.2116	238023.8672	2029753.971	284983.4217	409043.1101	481378.4337	1027720.152	841253.1995
512751.5342	815010.2105	552823.575	981582.3594	504150.8281	686200.4846	840971.0201	809804.7342	819308.1465	469937.5939	325986.1905	515318.1179	526258.8842	545384.679	297139.1164	440284.8045	264017.7399	380632.8457	544911.698	311835.048	488072.9893	804839.1033	279432.1313	528554.7424	188649.8933	366484.3888	180037.0399	142101.4732	284983.4217	721892.0783	315897.488	398376.6738	658574.5089	557268.1621
793091.5225	1475320.256	806257.8927	1440848.053	897761.2568	870709.201	1447778.644	1221331.306	1311914.568	648013.1579	601897.991	810354.8612	846248.656	1035476.339	453406.1297	621970.5859	512366.3525	698465.2155	890286.6257	523107.0133	821122.3323	967001.0308	410040.6603	732670.0419	241819.7353	590725.6225	292396.3303	289199.4215	409043.1101	315897.488	1406197.778	640318.5322	1116296.704	896953.6964
1052432.172	1716014.825	1048081.941	1759984.999	1047188.07	1030904.53	2025012.336	1573297.989	1527669.439	855304.143	715352.9919	1069729.145	1093013.714	1116001.151	503798.3252	882036.3741	495490.3885	898779.5352	903662.2349	597695.6429	942181.8504	1287920.524	558430.7803	971621.3447	359699.347	702224.2416	378333.2508	312098.9155	481378.4337	398376.6738	640318.5322	1708189.285	1300771.496	1114642.664
1716081.961	2920701.279	1852544.61	2999440.195	1853123.578	2010884.523	3225208.897	2572138.722	2682829.686	1435486.23	1230440.917	1547048.313	1861227.497	2074856.011	893352.7787	1485981.339	805673.4099	1447851.347	1798677.494	1022710.78	1514309.763	2206833.917	887281.2813	1558742.427	561702.8189	1244745.813	627585.3905	470733.7914	1027720.152	658574.5089	1116296.704	1300771.496	3788868.866	1856934.926
1612331.466	2420589.521	1591977.836	2382015.247	1430719.961	1639260.502	2674697.913	2143589.726	2298603.127	1222803.715	1069801.961	1511095.72	1463045.265	1704716.314	800531.8788	1098234.509	748127.3089	1161720.569	1495812.18	886122.7018	1289783.77	2061214.962	721932.6952	1406653.397	474442.9417	1090258.328	545421.4778	508376.5732	841253.1995	557268.1621	896953.6964	1114642.664	1856934.926	2909926.406
