"","Total_1982","Total_1983","Total_1984","Total_1985","Total_1986","Total_1987","Total_1988","Total_1989","Total_1990","Total_1991","Total_1992","Total_1993","Total_1994","Total_1995","Total_1996","Total_1997","Total_1998","Total_1999","Total_2000","Total_2001","Total_2002","Total_2003","Total_2004","Total_2005","Total_2006","Total_2007","Total_2008","Total_2009","Total_2010","Total_2011","Total_2012","Total_2013","Total_2014","Total_2015","Total_2016","Total_2017","Total_2018","Total_2019","EBS_1982","EBS_1983","EBS_1984","EBS_1985","EBS_1986","EBS_1987","EBS_1988","EBS_1989","EBS_1990","EBS_1991","EBS_1992","EBS_1993","EBS_1994","EBS_1995","EBS_1996","EBS_1997","EBS_1998","EBS_1999","EBS_2000","EBS_2001","EBS_2002","EBS_2003","EBS_2004","EBS_2005","EBS_2006","EBS_2007","EBS_2008","EBS_2009","EBS_2010","EBS_2011","EBS_2012","EBS_2013","EBS_2014","EBS_2015","EBS_2016","EBS_2017","EBS_2018","EBS_2019","NBS_1982","NBS_1983","NBS_1984","NBS_1985","NBS_1986","NBS_1987","NBS_1988","NBS_1989","NBS_1990","NBS_1991","NBS_1992","NBS_1993","NBS_1994","NBS_1995","NBS_1996","NBS_1997","NBS_1998","NBS_1999","NBS_2000","NBS_2001","NBS_2002","NBS_2003","NBS_2004","NBS_2005","NBS_2006","NBS_2007","NBS_2008","NBS_2009","NBS_2010","NBS_2011","NBS_2012","NBS_2013","NBS_2014","NBS_2015","NBS_2016","NBS_2017","NBS_2018","NBS_2019"
"EBS_2001",5.68067059739063e-05,5.17105930412198e-05,4.33787864623181e-05,4.44090810973432e-05,4.30374372006099e-05,3.76353968630429e-05,4.08098516300923e-05,3.59605675755015e-05,6.00839630413163e-05,4.52852354849623e-05,4.63223725508439e-05,3.62409121337315e-05,4.60776500200376e-05,3.9268657033056e-05,5.94118719732451e-05,6.14283800400129e-05,5.14263858648995e-05,0.000148551519301966,0.00029341981158989,0.00836317481212315,0.000146671906268356,0.000104775299744879,7.59808989746253e-05,8.04532525872718e-05,6.59182582981241e-05,0.000109594587221319,9.69636677483354e-05,6.12283427395802e-05,5.87026415907794e-05,8.86619817443459e-05,3.92769873420715e-05,2.39792549248992e-05,3.82003978048894e-05,4.24501114369157e-05,6.46148691893239e-05,4.2383237208111e-05,4.21380896504733e-05,3.02464207704468e-05,5.74196894614382e-05,5.31206850048043e-05,4.38417424973657e-05,4.51354294068111e-05,4.33460332338763e-05,3.86688240772106e-05,4.0984611047934e-05,3.67832758585184e-05,6.05225971287047e-05,4.63353007132526e-05,4.68371519687488e-05,3.80206469959361e-05,4.67516095067192e-05,3.9831424233652e-05,6.36198695627149e-05,6.40401708820356e-05,5.93506666063227e-05,0.000149258608952709,0.000297589042735985,0.00839096124355793,0.000154247120553994,0.000115007511315502,8.17264698960096e-05,8.20464519043638e-05,6.61722652366063e-05,0.000109876490207624,9.71957098897327e-05,6.13807966709168e-05,5.88031557483708e-05,9.00255779588236e-05,3.94246561850434e-05,2.42803354435429e-05,4.00574870659309e-05,4.76287344043585e-05,6.98991778700646e-05,5.06761827451193e-05,5.26576780164776e-05,3.48031582479915e-05,-0.000117886967982879,-6.26713652355041e-05,-5.60425555443602e-05,2.02682124198627e-05,-1.37273273096868e-05,-0.0001090265636716,-9.05539621330108e-05,-0.000102738728304946,-7.71552217255533e-05,-1.4444579743576e-05,-4.51901371071239e-05,-0.000117180898320232,-9.31567881440644e-05,-0.000114237297854761,-0.000172711770754548,-0.000175210543839491,-0.000156519744995679,-0.000241612768558231,-0.000524661119598403,0.00158461770427154,-0.000505347022993876,-0.000249616286832442,-0.00014372891240632,-6.33567796006046e-05,-0.000109244223537872,-8.3427497872176e-05,-3.29212226577051e-05,-4.71331353333376e-05,-1.8896900022203e-05,-9.84494114962485e-05,-1.34047658303214e-05,-2.77018210746998e-05,-2.59795791915226e-05,-2.07197609055584e-05,3.6369716730014e-05,5.04794817373771e-06,8.95985262111575e-06,6.59470379492052e-06
"EBS_2002",2.03732147015782e-05,3.30203359415968e-05,2.22970607940403e-05,1.71644638782331e-05,1.46227925855265e-05,2.35878139374633e-05,9.56487860406594e-06,2.12064395116716e-05,1.85941962325125e-05,2.69433209079625e-05,1.52351295205084e-05,3.52487270005459e-05,1.97301632144724e-05,3.03063211646202e-05,4.73022760789721e-05,3.26388341793622e-05,3.10873907655038e-05,2.2151729167078e-05,5.65859666481866e-05,0.000153189376552304,0.00594393001372106,0.000134044137407994,5.18138602033262e-05,4.4699674831525e-05,3.42457309048072e-05,4.80800898317319e-05,3.78603672219949e-05,2.93926130187425e-05,1.73440935756269e-05,5.10788064075872e-05,1.4627540119222e-05,1.7280824204844e-05,2.65025031670943e-05,2.2903671791415e-05,3.91214064985273e-05,2.19838384920877e-05,2.40393275082349e-05,2.13058466861766e-05,2.06135758648692e-05,3.3596326330743e-05,2.26665652713696e-05,1.70577466527857e-05,1.46786391849409e-05,2.42594733055019e-05,9.62566299335084e-06,2.15195667204314e-05,1.87703982691327e-05,2.72919093687198e-05,1.53526565071718e-05,3.60530446961994e-05,1.98375088117251e-05,3.03540247909789e-05,4.86122262570652e-05,3.29545595372702e-05,3.18934617821825e-05,2.2204954360645e-05,5.71047246817157e-05,0.000154247120553994,0.00599443359501021,0.000141928193332349,5.33033307816484e-05,4.54119993994081e-05,3.43717608753558e-05,4.81398803830591e-05,3.78555832565294e-05,2.93951399266784e-05,1.73747085027808e-05,5.14967709611702e-05,1.46185205334343e-05,1.73394997492109e-05,2.74754466663056e-05,2.43133489653278e-05,4.43498052745888e-05,2.54984876491707e-05,3.05965909647451e-05,2.42432782412077e-05,-4.81271210267722e-05,-1.37020838441514e-05,-5.7055249646787e-05,2.07113111573896e-05,4.35007770028569e-06,-7.17327644036742e-05,-3.61257588008828e-05,-3.15832604008673e-05,-3.65356364806447e-05,7.11491045222464e-06,-5.6576822898333e-06,-3.40873744985449e-05,-2.44654654068285e-06,1.72942076155247e-05,-2.49578430550753e-05,4.0328264796824e-06,9.93476447841833e-06,-7.21734690752805e-06,-4.5204037374189e-05,-0.000104849448539913,0.00159695186176288,-0.000139019321885452,-5.14328196729014e-06,-1.95982557139561e-05,-5.26641880089198e-05,7.140839640026e-06,4.05381774958709e-05,2.75965328751456e-05,-6.29142574395712e-06,-6.27389750557199e-06,1.78453319202023e-05,7.20904911487931e-06,-7.12188565909535e-06,5.70814941413093e-06,1.11750980086098e-05,6.16069802305634e-06,3.35805808450834e-06,6.05912683080922e-06
"EBS_2003",2.27421431328593e-05,4.26909487629444e-05,4.77028149840377e-05,4.10668353473602e-05,3.37504062518172e-05,4.45895151089327e-05,2.21340259234736e-05,7.03435290965082e-05,3.94256847261482e-05,5.56982907638022e-05,4.35563582121694e-05,6.95670028489323e-05,2.71878002478109e-05,4.27862603615562e-05,7.88703057331644e-05,7.55465968791282e-05,8.70263489690517e-05,1.9929001621199e-05,8.75701962490173e-05,0.000113632882131486,0.000135754728565148,0.00957019361077937,0.000304101726376411,0.000206028460810339,8.99036954044954e-05,0.000112129928653226,9.06732833838967e-05,5.18871628676425e-05,6.42771575072295e-05,0.000149898731788643,2.08323189974596e-05,2.67576343682048e-05,5.92949673966328e-05,7.38844765983341e-05,7.48303935513765e-05,3.59285439810477e-05,0.00017839211950559,8.29944386435409e-05,2.31008173286367e-05,4.37881767834032e-05,4.78486417675956e-05,4.07592026965425e-05,3.3538139897899e-05,4.62054042976907e-05,2.22834040878812e-05,7.15493053904919e-05,3.97702011248227e-05,5.69385018752456e-05,4.35036667947406e-05,7.12960901822858e-05,2.71815488653709e-05,4.29324971625097e-05,8.2513080517518e-05,7.69718887310557e-05,9.21612078830727e-05,1.99438804677583e-05,8.89845315528106e-05,0.000115007511315502,0.000141928193332349,0.00977796158936022,0.00031707771539464,0.000209604347133861,9.02317380196201e-05,0.00011236180558678,9.07761636008559e-05,5.19514354458431e-05,6.43935796342584e-05,0.00015211165959728,2.05732551555956e-05,2.66393376693286e-05,6.09931391760753e-05,7.89272783083267e-05,7.70230020255513e-05,4.20310708848108e-05,0.000229891732846632,9.66102503244416e-05,-7.94761291180748e-05,-4.63125296606507e-05,1.63860301831117e-05,5.12912956063169e-05,7.27957869265844e-05,-0.000184734304876552,-9.01511121929472e-05,-0.00013293669357438,-6.83660967434496e-05,-1.48474034798892e-05,5.29233291489415e-05,-7.94887440208387e-05,2.84792839927273e-05,2.8972623063212e-06,-0.000122074237271585,-5.35906696384122e-05,-4.77207755370317e-05,1.17190178293288e-05,-0.000189948775905617,-0.000221710735052176,-0.000395611875146616,0.00237417122001357,-0.000192098240291053,-0.000116748684377363,-0.000136313584157215,-4.66387661604155e-05,3.308639151931e-05,6.20338474320387e-06,-2.56037498945206e-05,-0.000153757145969453,0.000113254911998646,4.70635004291613e-05,6.07090606326674e-07,1.23713789522366e-05,6.31106844317421e-05,8.45463802383738e-06,1.59650055444381e-05,1.23216544737932e-05
"EBS_2004",4.05484004792802e-05,4.39862649186772e-05,4.40002433460121e-05,4.65889136114293e-05,3.50333299098204e-05,4.20833630914666e-05,2.43086800037517e-05,4.86310939666701e-05,3.93227349875333e-05,5.48321288455229e-05,3.87991676398573e-05,4.57078523683074e-05,3.44586229072128e-05,3.77356662716992e-05,8.1782112920244e-05,6.01568814262365e-05,6.79044718556227e-05,4.26470752196888e-05,5.62919337480374e-05,8.09728705640842e-05,5.13436966296585e-05,0.000303974561824809,0.00765513008819193,0.000335335536085992,0.000136278087456504,0.000164319443879107,0.000141817096164097,6.8956936352871e-05,7.48738256712686e-05,0.000146423401181214,3.79498294193295e-05,4.6495271821944e-05,6.70327535971933e-05,9.02707852969275e-05,6.10714415780189e-05,4.31922089686016e-05,0.000100632494601874,8.67859304268655e-05,4.06920519291494e-05,4.47459353951873e-05,4.40670634002463e-05,4.79613026842251e-05,3.51730562422015e-05,4.26636503090853e-05,2.43086793748083e-05,4.91150746782031e-05,3.95234969991895e-05,5.61328875259055e-05,3.90700699529533e-05,4.68518703208634e-05,3.4738561698733e-05,3.79918727079068e-05,8.48481653250363e-05,6.15801037448767e-05,7.23675153854936e-05,4.27547756611787e-05,5.70632861997543e-05,8.17264698960097e-05,5.33033307816483e-05,0.00031707771539464,0.00780579279097907,0.000340152813444819,0.000136596847673077,0.00016461502868387,0.000142091713854688,6.90727277599643e-05,7.49786590688547e-05,0.000147641205075356,3.78682820918144e-05,4.64853926971986e-05,6.78354728164302e-05,9.47850964720964e-05,6.75499160061154e-05,5.2414381330039e-05,0.000129620973381419,0.000101638738360311,-3.90711351972488e-07,-1.76356710913605e-05,2.96504153666429e-05,9.76273024357503e-07,9.33133928623254e-06,-4.02698591213748e-05,2.43091527700964e-05,-3.2962570877951e-05,-2.3491386404339e-05,-1.91576324978327e-05,-9.35922735669454e-06,-5.29120652386953e-05,-2.33744087925723e-05,-3.21497385579825e-05,-8.73489851525567e-05,-6.87928769179317e-05,-4.9213114482238e-05,-1.67808431665345e-05,-9.50618074725345e-05,-0.000102869236684624,-0.000117327249609933,-0.000149851803152986,0.00189380985310317,-9.94956897367119e-05,-8.35380757518597e-05,-3.8070733270909e-05,-1.18993297883423e-05,-1.33454871448884e-05,-6.06028145704617e-06,-2.06825066435543e-05,6.70423318967932e-05,4.81910434350825e-05,3.92912216708641e-05,3.52043202457971e-05,2.64433551090661e-05,1.67349054671647e-06,9.20433347948296e-06,9.69252505408624e-06
"EBS_2005",3.75018869495381e-05,4.03768679109031e-05,4.64869892313103e-05,4.84652356998784e-05,2.84505735752765e-05,5.84185389631901e-05,2.97545161697328e-05,6.8626586323562e-05,5.47122964503364e-05,5.76317370695289e-05,2.96720700887628e-05,4.54180247373982e-05,2.30258672377908e-05,3.21614064856566e-05,7.88545838068073e-05,5.82145988453478e-05,5.98496306057834e-05,9.83175211352892e-06,6.57413045067833e-05,8.10298592938292e-05,4.20158488423178e-05,0.000194951149668348,0.000320212098752199,0.00880941479630867,0.000273401223948129,0.000158728674006499,0.000121827928230683,5.79433178098735e-05,6.85637604223476e-05,0.000138623035843246,1.65564259479278e-05,3.15903419329488e-05,5.75672106836826e-05,6.12838491393132e-05,5.61586161927682e-05,3.67354550011472e-05,0.000121209739879347,6.73986311901915e-05,3.79261114731528e-05,4.21743713217997e-05,4.70412366565815e-05,4.96460381296964e-05,2.8467788498182e-05,6.04111016244321e-05,2.98737321646143e-05,7.00457187369969e-05,5.51661049752197e-05,5.87948700870841e-05,2.97442277723427e-05,4.76022525283554e-05,2.31525071931539e-05,3.22691660954688e-05,8.41419456575492e-05,6.0156071330153e-05,6.76606041090032e-05,9.7219669123843e-06,6.67387205639639e-05,8.2046451904364e-05,4.54119993994082e-05,0.000209604347133861,0.000340152813444819,0.00889818831838475,0.000274194263638302,0.000159103004924099,0.000122028597069885,5.79870992643602e-05,6.86687002692504e-05,0.000140596060621773,1.630625102513e-05,3.16227900164258e-05,6.16107959526934e-05,6.97993574671443e-05,7.40378520143676e-05,4.30874464590415e-05,0.000160972112285613,7.89402986887661e-05,-8.33975208162883e-05,-0.000105430615187421,-7.25394812165264e-05,9.220157242719e-06,2.52839708343387e-05,-0.000224362040432634,-5.98582093854586e-05,-0.000170623060930182,-8.72746438853252e-05,-8.52960067698474e-06,1.68445744939133e-05,-0.000142873045606306,-3.13689681932046e-06,2.76782813725307e-06,-0.000212809483750055,-0.000117690742483665,-0.000145123132380572,7.04100179350279e-05,-0.000129970333502242,-0.000166969999273805,-0.000250299901755753,-0.000312560824883038,-0.000442317982916597,0.000796278630460723,-0.000273476751729245,-9.75798354467447e-05,9.50414932259008e-06,2.68242572599615e-05,-1.24525283446008e-05,-0.000132113573197488,0.000105807843291591,2.60205632047477e-05,-8.2176858162296e-05,-4.2590014121672e-05,-3.9407667335973e-05,8.13844613788901e-06,-4.19872389743696e-06,7.49167924329212e-06
"EBS_2006",5.94094495732256e-05,5.78529544448747e-05,5.79656975848762e-05,8.19900810458088e-05,7.50264184605732e-05,3.94665106809762e-05,5.48179612489174e-05,5.90783838473881e-05,6.43112965951292e-05,6.56495665992486e-05,8.21930438262519e-05,3.87368351107362e-05,6.18918197415354e-05,5.17264978290726e-05,5.69422727707987e-05,9.19108297483459e-05,9.44585469330571e-05,0.000143995272962484,6.46943437271817e-05,6.49523010259312e-05,3.21545261751364e-05,8.62873827720025e-05,0.000130307840263573,0.000268727859876661,0.00824756047531715,0.000573872208852049,0.000376584466988385,0.000177725088051555,0.000144512785579614,0.00020422125271117,0.000119049471540286,8.65220337393845e-05,8.97947515093346e-05,0.000102893641744427,6.74622788839605e-05,5.52123071467498e-05,6.39064503965402e-05,8.61391610988919e-05,6.03194149833941e-05,5.91560713862401e-05,5.88045451408335e-05,8.31000775672343e-05,7.57465946652459e-05,4.00819923027599e-05,5.51273535017223e-05,5.95897433660807e-05,6.47898957511707e-05,6.69723308380768e-05,8.305961129806e-05,3.96877135515526e-05,6.26594904224295e-05,5.22746321076156e-05,5.78983362731665e-05,9.33002673421073e-05,9.62369010134246e-05,0.00014465819482787,6.61363323772174e-05,6.61722652366063e-05,3.43717608753559e-05,9.023173801962e-05,0.000136596847673077,0.000274194263638302,0.00825816335680791,0.000575655143955138,0.000377626519819514,0.00017819169603425,0.000144728758803938,0.000206473231626338,0.000119889637821106,8.77525394726373e-05,9.30164914905391e-05,0.000112730536080795,6.38083817219712e-05,6.80533273357043e-05,7.96410215965966e-05,0.000100593823335986,-0.000199920865042329,-4.78515467268256e-05,-0.000122179593627794,4.50983034965274e-05,-5.74465502663712e-05,-4.78814322475097e-05,-0.000177747166165047,-2.71310377040099e-05,-8.54320997658524e-05,-9.59191502258647e-06,-7.1856946081796e-05,-4.32335162094377e-05,-9.670257363308e-05,-9.77880363253643e-05,4.20342534272192e-06,-3.39778944538921e-05,4.77916174817096e-05,-0.000221797716997402,-0.000218250730855398,-0.000232660477750613,-0.000158688787379873,-5.03249521645849e-05,-0.00011018290480281,-0.000224696718253683,0.000935842741806935,-0.000646923128210441,-0.000206701469581832,-0.000153931368703144,-2.22241558602317e-05,-0.000104793181247765,-0.000180684932408264,-0.000124696747883287,-2.15467990665179e-05,-1.70987507084316e-05,8.69927205455515e-05,-2.59865979031225e-06,1.42804275268779e-05,1.11123284377364e-05
"EBS_2007",9.26121377800959e-05,7.70319433820772e-05,8.51872059684414e-05,0.000138336139301147,0.000110618896754154,5.34138102102079e-05,9.09186466405379e-05,6.92309683626841e-05,0.000109911153022446,9.84065188877339e-05,0.000130301614936672,5.50040652011692e-05,9.67912640221277e-05,8.56705789066705e-05,7.77215880772003e-05,0.000123005660051649,0.000128587136157607,0.000231381399988849,9.92753928385449e-05,0.000108262270088515,4.5517366753726e-05,0.00010754296548254,0.00015844837537657,0.000155967952454338,0.000574190706805276,0.0129616142030479,0.000964770768040829,0.000354755267613117,0.000253996389421917,0.000325051621656721,0.000193689214650633,0.000149850520805203,0.000133393138631534,0.000167467854783009,0.00010130667414777,9.21553721966505e-05,9.05633212018276e-05,0.000122599830486317,9.38217276390786e-05,7.89238313493617e-05,8.62806683199393e-05,0.000140608448439497,0.000111433198836358,5.47696668140962e-05,9.12885578497446e-05,7.02647960816949e-05,0.000110646985143978,0.000100217284578145,0.000131378818781127,5.70773267051105e-05,9.77469520288077e-05,8.62623419171404e-05,8.07120384053896e-05,0.000125273114349828,0.000133473443910469,0.000232131957803672,0.000100969893999093,0.000109876490207624,4.81398803830591e-05,0.00011236180558678,0.00016461502868387,0.000159103004924099,0.000575655143955138,0.0129771621267168,0.000967061197986609,0.000355418911427956,0.000254361708164289,0.000328465019031144,0.000194657996160972,0.000151377355159875,0.000138766410834788,0.000182420493759262,0.000104597802675221,0.000111991523645444,0.000113899806042237,0.000142801610092612,-0.00025210790891703,-7.64317002146945e-05,-0.000149637455964111,6.28138096027165e-05,-3.91680770034903e-05,-0.000139006696046929,-0.000187137596594733,-0.000105060672609639,-0.000120314913277475,-4.59346358625989e-06,-6.11932735351619e-05,-0.000123721170919209,-0.00010064594889614,-7.57445602367265e-05,-8.72391108815737e-05,-8.24349657572206e-05,3.62402007251145e-07,-0.000182768142449404,-0.000233217347128455,-0.000285530048572311,-0.000180209386853148,-5.93570617713143e-05,-7.73635662976221e-05,-0.000127017353746924,-0.000435681099042398,0.00231577931923064,-0.000317290501947284,-0.000116950670432908,-2.80391728300903e-05,-0.000143331563652037,-0.000151929450590728,-0.000112233664110264,-5.23041747043214e-05,-1.49274076740691e-05,8.37152667116725e-05,2.85194624680523e-06,1.69612563178773e-05,1.77426215721235e-05
"EBS_2008",0.000105663326535495,8.35752772012497e-05,9.61122847496382e-05,0.000202203597967021,0.000149016509462917,4.94133522679574e-05,9.28318656570967e-05,8.78568017264807e-05,0.000114508295722763,9.69919904631766e-05,0.000143647511091741,5.03321916318642e-05,0.000109446100813262,0.000101112218340792,7.94054767655624e-05,0.000160618533684526,0.000149471271390614,0.000273229101857196,9.23420151927448e-05,9.57561685858473e-05,3.60421881470581e-05,9.0536676990224e-05,0.000137582717101058,0.000119903113874611,0.000376315682482153,0.00096425572232562,0.014127879604009,0.00060936992192474,0.000353250853399694,0.000338827396242318,0.000279884870093346,0.000176332083811004,0.000151509868200487,0.000157934804303261,0.000100200935320188,8.5088694794919e-05,7.92274899870789e-05,0.000113126192524656,0.000107173695122867,8.55705189830023e-05,9.76558934125028e-05,0.000207535100097178,0.000150792846805738,4.94807807602044e-05,9.32111702973048e-05,8.80637781979318e-05,0.000115240603083341,9.89849700680536e-05,0.00014563271405267,5.09941774766578e-05,0.0001110645669556,0.000102183203504241,7.87926629092851e-05,0.000162963599559517,0.000148984086465795,0.000274563614767712,9.41606743252463e-05,9.71957098897327e-05,3.78555832565294e-05,9.0776163600856e-05,0.000142091713854688,0.000122028597069885,0.000377626519819514,0.000967061197986609,0.0141502634289028,0.000611258457490592,0.000353800726420965,0.000342194875040264,0.000282108254334273,0.000179258871556303,0.0001578755279107,0.000177114381085797,9.94620564226657e-05,0.000108874162685726,9.45673021258574e-05,0.000131097799504392,-0.000324775409455915,-7.8272083202304e-05,-0.000235382788598693,2.50061141976337e-05,-0.00017773224971163,3.98440330809593e-05,-0.000192285266976538,5.29629135200287e-05,-0.000114614948580521,-1.6372684745972e-05,-0.00020926268464697,-6.73421132510523e-06,-0.000224915575918244,-0.000191020301130708,0.000113209817573402,-5.18540181582584e-05,0.000162255803316632,-0.000463140436043212,-0.00026451283513717,-0.000255422893770226,-0.000120041573054111,8.22420830678724e-05,-3.48406747275966e-05,-7.19534877746698e-05,-0.000527634117737341,-0.000956684416911634,0.00159860097516976,-0.000732966766377126,-7.12654079746708e-05,-0.00012325488508249,-0.000513320910020033,-0.000326056913594169,-6.84838081073894e-05,-7.60214857283525e-05,0.000104150316094546,-2.19947672341152e-05,3.08465167570873e-05,1.98446804834744e-05
"EBS_2009",4.74483945227909e-05,4.28264480902422e-05,6.17382986171899e-05,6.56142528046819e-05,8.23004448101656e-05,1.97462719425973e-05,6.38693887292242e-05,2.64584967983805e-05,9.28178381329905e-05,5.77318414942236e-05,9.00899821298552e-05,3.60544363250135e-05,7.09010275173498e-05,7.90328245120631e-05,3.56346116655447e-05,7.10823550331696e-05,6.16685719612547e-05,0.000186477952117768,5.66370712755065e-05,6.06447453513637e-05,2.83250899061027e-05,5.13354168264103e-05,6.72372515131666e-05,5.70829448503514e-05,0.00017776989470902,0.000354952051679668,0.000610176815164268,0.0130166306671634,0.000358103986898065,0.00021637938207443,0.000132100169235978,9.00202442845882e-05,6.92827241204887e-05,8.78891925163843e-05,4.95544473599189e-05,5.95095374063386e-05,4.05029404007295e-05,5.21081676949432e-05,4.78227700410271e-05,4.39368835250893e-05,6.23865251134055e-05,6.51926287711917e-05,8.2676994445437e-05,2.05351362120101e-05,6.40120583993783e-05,2.68131188467763e-05,9.3428680396602e-05,5.87370668833967e-05,9.06884673124559e-05,3.71460363956748e-05,7.12015405239905e-05,7.91843867963912e-05,3.68899058626522e-05,7.14377282659022e-05,6.11697581766089e-05,0.000186710277534534,5.70683004587524e-05,6.13807966709168e-05,2.93951399266784e-05,5.19514354458432e-05,6.90727277599643e-05,5.79870992643604e-05,0.00017819169603425,0.000355418911427956,0.000611258457490591,0.0130322011234348,0.000358616548815744,0.000218150576209782,0.000132188578058038,9.04109267464818e-05,7.19228179727477e-05,9.79422877706119e-05,6.06906304381654e-05,7.16082240790575e-05,5.12724504304153e-05,6.01907454594731e-05,-5.92445850605565e-05,-4.72483717497819e-05,-7.74704886090894e-05,7.9627323794336e-05,1.30359401878303e-05,-9.22077958057211e-05,-4.33730833003134e-05,-3.3326762972955e-05,-9.83015862106806e-05,5.52606204130096e-07,-1.63029293734159e-05,-5.80468046458337e-05,8.81753367619677e-06,3.76911948715338e-05,-3.36105472330396e-05,3.88840878456527e-05,7.47582642527751e-05,5.82833438548489e-05,-2.79781394009432e-05,-0.000118916488181039,-6.37769737933383e-05,2.99996758289594e-05,-2.95109799916975e-06,-2.45304942130533e-05,-0.0001131031318723,3.52880309390331e-05,4.73077778873902e-06,0.00194943390122476,-3.7607132940481e-05,-2.66622154648242e-05,0.000100559787064825,2.29588146848924e-05,-2.19574581695809e-05,-3.47404617080569e-05,-9.9695524408981e-06,5.04059608187303e-06,6.53646338441774e-06,1.01555990728979e-05
"EBS_2010",7.60092250585723e-05,4.19738832621643e-05,5.40801641197971e-05,0.000109706655469516,7.95049034221641e-05,2.29421684066328e-05,6.39617746985679e-05,5.22513179610004e-05,6.51909655940221e-05,5.80776116992567e-05,6.66380677105916e-05,2.74124034307635e-05,4.75063463819566e-05,4.81385006995359e-05,3.83725912891511e-05,7.98602917055246e-05,7.30287126823674e-05,0.000135030959881147,4.40554057765313e-05,5.72260605295476e-05,1.52215015138432e-05,6.21712851257509e-05,7.11976698352526e-05,6.66084999639845e-05,0.000143937632277304,0.000253356007675989,0.000352337913250685,0.000356904686328928,0.0120270592264439,0.000440054823296538,0.00014700019744668,9.79038227447121e-05,7.63050241413907e-05,8.39785486977106e-05,5.95252151843893e-05,5.02572142046238e-05,6.00391287034134e-05,7.10150147125768e-05,7.78353257023007e-05,4.49735470634006e-05,5.59205717078108e-05,0.000112773763642264,8.13492400262016e-05,2.47655277383704e-05,6.45949687392731e-05,5.36386898469413e-05,6.61872463707659e-05,5.92596853340187e-05,6.83822219830876e-05,2.96031481626608e-05,4.91948031067206e-05,4.92238932647368e-05,4.08357259836361e-05,8.25882490554208e-05,7.66187347508758e-05,0.00013608239871505,4.6021876707597e-05,5.88031557483711e-05,1.73747085027806e-05,6.43935796342586e-05,7.49786590688546e-05,6.86687002692505e-05,0.000144728758803938,0.000254361708164289,0.000353800726420965,0.000358616548815744,0.0120417094769668,0.000448918020037407,0.00014942938182082,0.000101452049897824,8.65300432724538e-05,0.000105211737762159,7.17811270174782e-05,6.12292238812956e-05,7.52041248269875e-05,8.2669208568302e-05,-0.00044440973720761,-0.00020134884221802,-0.000341153461511087,7.76843292144346e-06,-0.000259751994658364,-0.000235825406789309,-0.000411999893440659,-0.000181643864179011,-0.000246523890889873,-9.16110632384867e-06,-0.000243420821893869,-0.000161440458952258,-0.000301314803973025,-0.000247923924354547,-9.75000620707e-05,-0.000167303792524389,-2.11793578303296e-05,-0.000445141417733991,-0.000341802876978378,-0.000327509562337213,-0.000170110775893654,-1.47976547047412e-05,-7.33868184104984e-05,-0.000119355345887091,-0.00040162103111728,-0.000435258213038803,-0.000466467357044996,-0.000859855994767082,0.000716685122628288,-0.000776144718138334,-0.000719626025344229,-0.000511156497697595,-0.000277065977665649,-0.000175028112157354,-5.98384554007699e-06,8.60633612312511e-07,1.22095161338555e-05,1.0523995422599e-05
