2.03081E+11	4.99734E+11	3.41518E+11	4.5462E+11	3.93816E+11	4.22394E+11	8.10631E+11	6.1303E+11	7.44361E+11	3.86097E+11	1.31698E+12	2.96881E+11	3.54868E+11	5.14195E+11	1.59597E+11	2.39244E+11	1.60907E+11	3.02857E+11	4.00579E+11	2.15241E+11	3.49103E+11	9.02624E+11	2.21245E+11	3.44378E+11	1.4562E+11	3.62792E+11	2.37256E+11	1.42451E+11	2.73298E+11	1.85178E+11	2.00011E+11	3.02603E+11	5.75133E+11	3.80318E+11	3.06333E+11	3.26331E+11	1.46963E+11	2.74894E+11
2.04233E+11	4.75961E+11	3.59512E+11	4.74133E+11	3.96961E+11	4.28922E+11	7.97934E+11	6.37882E+11	7.62767E+11	3.69958E+11	2.96881E+11	1.13836E+12	3.77228E+11	6.25722E+11	1.62753E+11	2.69145E+11	1.49156E+11	3.01401E+11	4.8612E+11	2.54279E+11	3.62202E+11	4.08149E+11	2.46258E+11	3.60689E+11	1.78035E+11	3.47243E+11	2.40224E+11	1.60179E+11	2.75757E+11	1.87495E+11	1.92408E+11	3.36533E+11	5.57474E+11	4.53768E+11	3.46859E+11	3.23583E+11	1.61222E+11	3.53708E+11
2.14227E+11	4.59292E+11	2.92758E+11	4.85449E+11	4.45271E+11	4.01599E+11	7.52862E+11	6.12781E+11	6.91314E+11	4.19443E+11	3.54868E+11	3.77228E+11	1.29905E+12	4.99182E+11	1.70098E+11	2.95075E+11	1.6435E+11	2.77757E+11	4.50516E+11	2.26919E+11	3.32552E+11	5.42244E+11	2.60668E+11	4.05549E+11	1.70481E+11	3.98957E+11	2.31213E+11	1.64614E+11	3.20879E+11	1.9516E+11	2.04091E+11	3.20514E+11	6.28495E+11	3.86038E+11	3.24785E+11	2.9766E+11	1.74665E+11	3.73807E+11
3.30343E+11	6.95428E+11	6.27869E+11	7.93561E+11	6.64987E+11	7.37913E+11	1.37805E+12	9.30968E+11	1.4653E+12	6.57291E+11	5.14195E+11	6.25722E+11	4.99182E+11	5.97703E+12	2.37534E+11	4.63864E+11	1.99193E+11	5.28197E+11	7.25884E+11	3.37523E+11	6.55497E+11	1.55098E+12	4.29414E+11	5.82584E+11	2.54057E+11	5.06328E+11	3.19096E+11	2.2957E+11	4.92895E+11	2.75795E+11	3.8398E+11	5.76034E+11	8.66976E+11	7.32432E+11	5.24453E+11	5.168E+11	2.8391E+11	6.16914E+11
1.12287E+11	2.41877E+11	1.75054E+11	2.45682E+11	2.13481E+11	2.31453E+11	3.37291E+11	2.91146E+11	3.64915E+11	2.26792E+11	1.59597E+11	1.62753E+11	1.70098E+11	2.37534E+11	2.64087E+11	1.15286E+11	88584484121	1.56824E+11	2.2634E+11	1.19426E+11	2.03187E+11	3.06789E+11	1.20755E+11	1.89272E+11	84559938270	1.88349E+11	1.07415E+11	85347397818	1.10945E+11	88079126801	1.0597E+11	1.59916E+11	2.82662E+11	2.06035E+11	1.54528E+11	1.49899E+11	96350600238	1.74089E+11
1.65338E+11	4.32267E+11	2.66206E+11	3.66519E+11	3.38485E+11	3.79131E+11	5.96102E+11	4.87856E+11	6.23447E+11	3.28454E+11	2.39244E+11	2.69145E+11	2.95075E+11	4.63864E+11	1.15286E+11	8.04364E+11	1.32696E+11	2.29352E+11	3.1619E+11	2.05775E+11	3.02843E+11	6.35679E+11	1.90907E+11	2.84025E+11	1.11323E+11	2.59995E+11	1.89818E+11	1.23821E+11	2.27476E+11	1.44942E+11	1.69084E+11	2.70592E+11	4.52761E+11	3.36896E+11	2.49507E+11	2.43032E+11	1.55848E+11	2.86097E+11
1.2923E+11	2.091E+11	1.53173E+11	2.05779E+11	2.09781E+11	2.29335E+11	3.14953E+11	2.65205E+11	3.66284E+11	1.88863E+11	1.60907E+11	1.49156E+11	1.6435E+11	1.99193E+11	88584484121	1.32696E+11	3.41877E+11	1.49792E+11	2.23138E+11	1.21761E+11	1.8274E+11	2.4397E+11	1.02526E+11	1.8311E+11	79865281378	1.94021E+11	91548173281	77006829603	1.34314E+11	83852470690	1.00303E+11	1.54105E+11	2.72304E+11	2.05845E+11	1.52475E+11	1.41847E+11	98567010479	1.80636E+11
2.01479E+11	3.77473E+11	3.48355E+11	4.15252E+11	3.36818E+11	4.06377E+11	7.04516E+11	5.42354E+11	6.07768E+11	3.52456E+11	3.02857E+11	3.01401E+11	2.77757E+11	5.28197E+11	1.56824E+11	2.29352E+11	1.49792E+11	1.02222E+12	4.41161E+11	2.29467E+11	3.58406E+11	6.96972E+11	1.9022E+11	3.53946E+11	1.34948E+11	3.25678E+11	2.32039E+11	1.36798E+11	2.36559E+11	1.53479E+11	1.87672E+11	2.99409E+11	5.26791E+11	4.15243E+11	2.68992E+11	2.45169E+11	1.76654E+11	3.39276E+11
2.57722E+11	6.09738E+11	5.42683E+11	5.82808E+11	5.63985E+11	5.64352E+11	9.40059E+11	8.80239E+11	1.00043E+12	5.39265E+11	4.00579E+11	4.8612E+11	4.50516E+11	7.25884E+11	2.2634E+11	3.1619E+11	2.23138E+11	4.41161E+11	1.81364E+12	3.72429E+11	4.79661E+11	7.87325E+11	3.01788E+11	4.67891E+11	2.2482E+11	4.49502E+11	2.80591E+11	1.7194E+11	3.37584E+11	2.54331E+11	2.50689E+11	3.76605E+11	7.48796E+11	5.19159E+11	3.40893E+11	4.02913E+11	2.46244E+11	4.54144E+11
1.78332E+11	3.62134E+11	2.5821E+11	3.51153E+11	2.90231E+11	3.30617E+11	5.56147E+11	4.61901E+11	5.39834E+11	3.1087E+11	2.15241E+11	2.54279E+11	2.26919E+11	3.37523E+11	1.19426E+11	2.05775E+11	1.21761E+11	2.29467E+11	3.72429E+11	4.79987E+11	2.68594E+11	5.48692E+11	1.91527E+11	2.76185E+11	1.26054E+11	2.49141E+11	1.66567E+11	1.19102E+11	1.9276E+11	1.49436E+11	1.53073E+11	2.35488E+11	4.40753E+11	3.11024E+11	2.30946E+11	2.28061E+11	1.54018E+11	2.67933E+11
2.41788E+11	5.18933E+11	3.78926E+11	5.14888E+11	4.35664E+11	4.4835E+11	7.6477E+11	5.8627E+11	8.33921E+11	4.69257E+11	3.49103E+11	3.62202E+11	3.32552E+11	6.55497E+11	2.03187E+11	3.02843E+11	1.8274E+11	3.58406E+11	4.79661E+11	2.68594E+11	1.01526E+12	8.66146E+11	2.69289E+11	4.08199E+11	1.75118E+11	3.42326E+11	2.50886E+11	1.6849E+11	2.87135E+11	1.86209E+11	2.12689E+11	3.4349E+11	6.03845E+11	4.95149E+11	3.50721E+11	3.06878E+11	2.03898E+11	4.28772E+11
4.22214E+11	1.02064E+12	7.24313E+11	8.08509E+11	7.40346E+11	9.8934E+11	1.86716E+12	1.03288E+12	1.73684E+12	9.53236E+11	9.02624E+11	4.08149E+11	5.42244E+11	1.55098E+12	3.06789E+11	6.35679E+11	2.4397E+11	6.96972E+11	7.87325E+11	5.48692E+11	8.66146E+11	2.2534E+13	5.04776E+11	7.28092E+11	2.7578E+11	5.88573E+11	3.71008E+11	2.54428E+11	3.91716E+11	3.38088E+11	3.29141E+11	6.6317E+11	9.7768E+11	7.11081E+11	7.27567E+11	5.75946E+11	4.30279E+11	4.59749E+11
1.61117E+11	3.83548E+11	2.61146E+11	3.30696E+11	2.99155E+11	2.99943E+11	5.26126E+11	4.15745E+11	5.25667E+11	2.60117E+11	2.21245E+11	2.46258E+11	2.60668E+11	4.29414E+11	1.20755E+11	1.90907E+11	1.02526E+11	1.9022E+11	3.01788E+11	1.91527E+11	2.69289E+11	5.04776E+11	5.56151E+11	2.64034E+11	1.15377E+11	2.63402E+11	1.40428E+11	1.09432E+11	2.34314E+11	1.40807E+11	1.36444E+11	2.33887E+11	4.25806E+11	3.27124E+11	2.60344E+11	2.25678E+11	1.43966E+11	2.62178E+11
2.35236E+11	5.25152E+11	3.72376E+11	5.02921E+11	4.52263E+11	4.06306E+11	8.19386E+11	6.73113E+11	8.67776E+11	4.46769E+11	3.44378E+11	3.60689E+11	4.05549E+11	5.82584E+11	1.89272E+11	2.84025E+11	1.8311E+11	3.53946E+11	4.67891E+11	2.76185E+11	4.08199E+11	7.28092E+11	2.64034E+11	1.0139E+12	1.83472E+11	3.79073E+11	2.38451E+11	1.78033E+11	2.86508E+11	1.8594E+11	2.2418E+11	3.49985E+11	6.04893E+11	4.66632E+11	3.47755E+11	3.35315E+11	2.10941E+11	3.98287E+11
92441588095	2.4602E+11	1.73446E+11	2.0443E+11	1.94584E+11	2.15173E+11	3.4867E+11	2.71376E+11	2.95863E+11	1.72384E+11	1.4562E+11	1.78035E+11	1.70481E+11	2.54057E+11	84559938270	1.11323E+11	79865281378	1.34948E+11	2.2482E+11	1.26054E+11	1.75118E+11	2.7578E+11	1.15377E+11	1.83472E+11	2.84403E+11	1.54647E+11	1.07102E+11	71653613388	1.285E+11	93931558268	81752178799	1.3957E+11	2.78549E+11	2.16169E+11	1.40184E+11	1.41248E+11	91896428371	1.76578E+11
2.1687E+11	5.09664E+11	3.60619E+11	4.7081E+11	4.36555E+11	4.57597E+11	7.12473E+11	6.22922E+11	7.13285E+11	4.36691E+11	3.62792E+11	3.47243E+11	3.98957E+11	5.06328E+11	1.88349E+11	2.59995E+11	1.94021E+11	3.25678E+11	4.49502E+11	2.49141E+11	3.42326E+11	5.88573E+11	2.63402E+11	3.79073E+11	1.54647E+11	1.01027E+12	2.24953E+11	1.70773E+11	2.81596E+11	1.94857E+11	2.26579E+11	3.45342E+11	6.63694E+11	4.41823E+11	3.7718E+11	3.416E+11	2.5708E+11	3.81265E+11
1.28983E+11	3.58506E+11	2.34583E+11	3.13472E+11	2.82772E+11	2.9435E+11	4.63185E+11	3.88486E+11	5.33215E+11	2.42497E+11	2.37256E+11	2.40224E+11	2.31213E+11	3.19096E+11	1.07415E+11	1.89818E+11	91548173281	2.32039E+11	2.80591E+11	1.66567E+11	2.50886E+11	3.71008E+11	1.40428E+11	2.38451E+11	1.07102E+11	2.24953E+11	4.24509E+11	1.15968E+11	1.72525E+11	1.27559E+11	1.40907E+11	2.20412E+11	4.09119E+11	2.78908E+11	2.33319E+11	1.95377E+11	1.18939E+11	2.31668E+11
88934189689	2.12364E+11	1.33989E+11	2.21745E+11	1.88703E+11	2.14828E+11	3.49701E+11	2.57218E+11	3.66818E+11	1.80472E+11	1.42451E+11	1.60179E+11	1.64614E+11	2.2957E+11	85347397818	1.23821E+11	77006829603	1.36798E+11	1.7194E+11	1.19102E+11	1.6849E+11	2.54428E+11	1.09432E+11	1.78033E+11	71653613388	1.70773E+11	1.15968E+11	2.55913E+11	1.21354E+11	87812495907	84377109012	1.43624E+11	2.66072E+11	1.89606E+11	1.58676E+11	1.42117E+11	95069672738	1.88723E+11
1.87409E+11	4.17129E+11	3.03182E+11	3.84708E+11	3.34571E+11	3.94704E+11	6.1735E+11	4.87184E+11	6.93445E+11	3.24422E+11	2.73298E+11	2.75757E+11	3.20879E+11	4.92895E+11	1.10945E+11	2.27476E+11	1.34314E+11	2.36559E+11	3.37584E+11	1.9276E+11	2.87135E+11	3.91716E+11	2.34314E+11	2.86508E+11	1.285E+11	2.81596E+11	1.72525E+11	1.21354E+11	9.06467E+11	1.56012E+11	1.87232E+11	2.76651E+11	5.04447E+11	3.26659E+11	3.14756E+11	2.7766E+11	1.63372E+11	3.42005E+11
1.00703E+11	2.75689E+11	1.91559E+11	2.34767E+11	2.46148E+11	2.86484E+11	4.06887E+11	3.30296E+11	3.70875E+11	2.28492E+11	1.85178E+11	1.87495E+11	1.9516E+11	2.75795E+11	88079126801	1.44942E+11	83852470690	1.53479E+11	2.54331E+11	1.49436E+11	1.86209E+11	3.38088E+11	1.40807E+11	1.8594E+11	93931558268	1.94857E+11	1.27559E+11	87812495907	1.56012E+11	3.00892E+11	1.10987E+11	1.7067E+11	3.20518E+11	2.4078E+11	1.66637E+11	1.61882E+11	92130154154	1.89444E+11
1.70312E+11	2.70457E+11	2.34049E+11	2.62064E+11	2.30687E+11	2.78709E+11	3.94712E+11	3.97548E+11	4.09937E+11	2.69512E+11	2.00011E+11	1.92408E+11	2.04091E+11	3.8398E+11	1.0597E+11	1.69084E+11	1.00303E+11	1.87672E+11	2.50689E+11	1.53073E+11	2.12689E+11	3.29141E+11	1.36444E+11	2.2418E+11	81752178799	2.26579E+11	1.40907E+11	84377109012	1.87232E+11	1.10987E+11	4.92261E+11	2.13038E+11	3.71064E+11	2.44528E+11	2.10273E+11	1.80123E+11	1.18325E+11	2.39232E+11
2.05064E+11	4.76811E+11	3.39713E+11	4.30982E+11	4.09053E+11	4.07869E+11	6.93353E+11	5.46712E+11	7.1626E+11	3.9581E+11	3.02603E+11	3.36533E+11	3.20514E+11	5.76034E+11	1.59916E+11	2.70592E+11	1.54105E+11	2.99409E+11	3.76605E+11	2.35488E+11	3.4349E+11	6.6317E+11	2.33887E+11	3.49985E+11	1.3957E+11	3.45342E+11	2.20412E+11	1.43624E+11	2.76651E+11	1.7067E+11	2.13038E+11	6.18805E+11	5.78836E+11	4.01709E+11	3.2769E+11	2.91404E+11	1.85465E+11	3.16308E+11
3.80043E+11	8.54875E+11	6.16174E+11	8.04253E+11	7.3821E+11	7.47835E+11	1.1813E+12	1.08339E+12	1.25539E+12	6.4215E+11	5.75133E+11	5.57474E+11	6.28495E+11	8.66976E+11	2.82662E+11	4.52761E+11	2.72304E+11	5.26791E+11	7.48796E+11	4.40753E+11	6.03845E+11	9.7768E+11	4.25806E+11	6.04893E+11	2.78549E+11	6.63694E+11	4.09119E+11	2.66072E+11	5.04447E+11	3.20518E+11	3.71064E+11	5.78836E+11	1.78243E+12	7.09247E+11	5.9981E+11	5.19939E+11	3.19297E+11	6.12252E+11
2.52888E+11	6.08879E+11	4.14282E+11	5.50517E+11	5.10066E+11	5.33935E+11	8.49154E+11	7.34241E+11	9.38474E+11	5.12999E+11	3.80318E+11	4.53768E+11	3.86038E+11	7.32432E+11	2.06035E+11	3.36896E+11	2.05845E+11	4.15243E+11	5.19159E+11	3.11024E+11	4.95149E+11	7.11081E+11	3.27124E+11	4.66632E+11	2.16169E+11	4.41823E+11	2.78908E+11	1.89606E+11	3.26659E+11	2.4078E+11	2.44528E+11	4.01709E+11	7.09247E+11	1.01032E+12	3.82555E+11	3.82819E+11	2.43526E+11	4.40692E+11
2.27734E+11	4.34617E+11	3.30934E+11	4.5906E+11	4.17132E+11	4.51286E+11	6.58532E+11	5.62849E+11	7.55223E+11	3.79769E+11	3.06333E+11	3.46859E+11	3.24785E+11	5.24453E+11	1.54528E+11	2.49507E+11	1.52475E+11	2.68992E+11	3.40893E+11	2.30946E+11	3.50721E+11	7.27567E+11	2.60344E+11	3.47755E+11	1.40184E+11	3.7718E+11	2.33319E+11	1.58676E+11	3.14756E+11	1.66637E+11	2.10273E+11	3.2769E+11	5.9981E+11	3.82555E+11	1.06493E+12	2.8529E+11	2.00742E+11	3.51463E+11
1.73925E+11	4.44038E+11	3.275E+11	3.88124E+11	3.55523E+11	4.07571E+11	6.59722E+11	5.51342E+11	7.08678E+11	3.80903E+11	3.26331E+11	3.23583E+11	2.9766E+11	5.168E+11	1.49899E+11	2.43032E+11	1.41847E+11	2.45169E+11	4.02913E+11	2.28061E+11	3.06878E+11	5.75946E+11	2.25678E+11	3.35315E+11	1.41248E+11	3.416E+11	1.95377E+11	1.42117E+11	2.7766E+11	1.61882E+11	1.80123E+11	2.91404E+11	5.19939E+11	3.82819E+11	2.8529E+11	6.30968E+11	1.79947E+11	3.0316E+11
1.22779E+11	2.87508E+11	1.77362E+11	2.91219E+11	2.35118E+11	2.33284E+11	4.15833E+11	2.98946E+11	3.08017E+11	3.02004E+11	1.46963E+11	1.61222E+11	1.74665E+11	2.8391E+11	96350600238	1.55848E+11	98567010479	1.76654E+11	2.46244E+11	1.54018E+11	2.03898E+11	4.30279E+11	1.43966E+11	2.10941E+11	91896428371	2.5708E+11	1.18939E+11	95069672738	1.63372E+11	92130154154	1.18325E+11	1.85465E+11	3.19297E+11	2.43526E+11	2.00742E+11	1.79947E+11	6.47451E+11	1.93666E+11
2.50854E+11	5.00433E+11	3.82162E+11	5.10385E+11	4.3133E+11	4.18928E+11	7.73191E+11	6.47399E+11	8.06887E+11	4.41313E+11	2.74894E+11	3.53708E+11	3.73807E+11	6.16914E+11	1.74089E+11	2.86097E+11	1.80636E+11	3.39276E+11	4.54144E+11	2.67933E+11	4.28772E+11	4.59749E+11	2.62178E+11	3.98287E+11	1.76578E+11	3.81265E+11	2.31668E+11	1.88723E+11	3.42005E+11	1.89444E+11	2.39232E+11	3.16308E+11	6.12252E+11	4.40692E+11	3.51463E+11	3.0316E+11	1.93666E+11	1.19467E+12
