2055.502781	1162.049134	546.0994634	515.7195603	1328.115172	1374.240694	588.1356891	298.0705705	871.0863715	621.2288132	239.3619314	190.7603232	74.7411922	26.48506081	73.49133665	#	9,976	2001	11	2	13	22	19	16	24	26	4	5	8																										
605.5830662	344.4958601	1223.268007	1658.322257	1359.083778	1552.72678	797.0282486	370.8860041	486.8389969	919.3591417	455.0580367	206.6676786	123.8617414	38.07377533	44.69315355	#	10,373	2002	24	16	10	15	22	13	18	22	9	2	4																										
250.102547	91.7051069	1081.913248	1745.080483	1855.999936	1795.320179	2519.834598	1543.71882	747.1464009	955.0477517	2009.827207	870.4473902	309.2608004	187.5122788	115.8796116	#	16,085	2003	27	26	7	11	10	11	4	4	8	3	1																										
308.1829735	227.3340663	174.6961814	1436.158979	1419.183446	1058.353269	613.4904718	655.894994	309.2052779	193.170977	190.29103	345.6337046	145.7896411	35.18750247	27.1154152	#	7,150	2004	33	22	29	14	20	23	25	12	20	17	12																										
290.6844694	101.6333995	282.33083	1394.472501	3193.312986	1990.762421	968.1887714	423.4407488	312.9541087	229.7977282	59.76702719	124.9987216	202.2606698	78.75663034	79.80111124	#	10,794	2005	31	27	25	17	8	8	14	15	12	12	24																										
808.3758578	44.37500052	60.94185136	394.4123123	1061.274114	1344.28671	849.3565223	402.3894056	222.4545583	184.5082963	87.6171523	53.3879292	74.98273818	103.0549383	99.60611877	#	5,934	2006	23	32	32	25	25	18	19	23	24	18	21																										
2206.193024	38.22436137	117.6348721	463.7479292	1555.856346	1823.797438	1307.287972	940.4365876	391.0025603	171.2763701	159.2932926	137.3668295	59.01570141	74.76399216	140.4173992	#	9,716	2007	8	33	30	24	17	12	12	8	15	21	14																										
462.5861419	87.84155511	77.17091751	163.200755	543.954755	1161.969712	919.611149	639.1472088	403.4336657	156.7252405	128.2810634	97.56822428	43.1176792	23.07236034	145.059298	#	5,165	2008	28	30	33	32	30	21	16	13	14	23	17																										
764.5524647	232.5405889	501.5220875	483.6368004	247.4649213	376.915679	534.4906028	423.3154997	309.1035887	146.7479988	97.68369608	32.03509392	31.60371124	16.87793574	66.54756672	#	4,448	2009	25	24	17	23	33	31	26	21	19	22	19																										
442.2661202	120.7085834	248.3010346	3122.799528	1364.048554	410.525335	339.6238499	357.1098645	378.1222901	256.0634814	220.4927897	80.3467929	47.22282764	27.90131332	59.15639419	#	7,544	2010	29	28	23	6	21	32	30	24	13	13	9																										
1018.061169	112.9284052	280.710024	385.6199779	1969.192626	945.6645436	266.6700052	145.1887342	223.9777359	220.408025	181.4915987	136.0149852	55.97264825	26.52938447	68.81488673	#	6,111	2011	20	31	24	28	13	26	31	32	23	16	13																										
1147.714729	216.9275984	416.9624908	3301.171353	828.1633742	1319.392877	424.6197036	161.5656638	109.5939751	147.4153541	119.4839531	104.4793341	86.82951345	29.19048991	53.44759324	#	8,504	2012	19	23	18	4	27	19	27	31	27	20	16																										
1095.112998	93.13160873	205.8300112	992.9117459	5164.509354	1187.762678	717.6687098	244.8533418	81.49863735	72.23311817	95.51559223	71.07870785	66.3993426	35.92678242	48.60108145	#	10,289	2012	17	29	26	19	2	20	21	27	31	29	20																										
1848.324524	629.0989337	283.3795338	369.4865566	1764.155472	6503.771687	3358.343776	682.7331258	366.8216104	128.9972328	49.31959676	67.92481939	68.33747679	32.6303341	83.23079038	#	16,288	2012	9	12	22	29	15	1	2	11	16	24	28																										
1025.629564	794.0671346	2377.330262	607.3689449	1254.46392	2318.943857	4459.171816	1285.649544	294.4798849	140.5462319	16.21016651	14.73410362	27.36910829	16.21910385	34.74357331																																								
677.9094214	429.9705523	614.8152808	3668.426916	1426.637396	906.7926258	1231.252748	1763.165977	343.3068506	132.923038	42.20294258	9.474794246	9.75301505	2.791699226	3.801969966																																								
544.5618583	280.314598	451.7676144	2461.514986	2916.545376	1252.562786	850.7856774	753.124109	882.4229773	250.9653996	86.83082147	31.0379458	3.306936585	1.217818743	4.563964236																																								
977.9839536	456.1634939	194.7154772	394.0453117	2740.999581	1487.162749	491.2583082	359.0398677	362.3059598	279.0793801	87.31183108	13.83935275	1.856981197	0	4.828847555																																								
