#	Number	of	strata	
10				
#	SqKm	per	stratum	
2013	3	31	0.518818867	3
2013	3	31	6.874348946	3
2013	3	31	4.269746212	3
2013	3	31	7.665696158	3
2013	3	31	15.80072081	3
2013	3	31	194.4500149	3
2013	3	31	25.08543027	3
2013	3	31	158.0448779	3
2013	3	31	265.5304466	3
2013	3	31	104.9580105	3
2013	3	31	2.40541275	3
2013	3	31	29.39423758	3
2013	3	31	53.06380756	3
2013	3	31	7.526827066	3
2013	3	31	15.37156835	3
2013	3	31	5.418250832	3
2013	3	31	2.107466699	3
2013	3	31	1.483358823	3
2013	3	31	13.88442078	3
2013	3	31	26.38357725	3
2013	3	31	36.80089193	3
2013	3	31	8.385967458	3
2013	3	31	2.329606596	3
2013	3	31	80.76310673	3
2013	3	31	1209.38978	3
2013	3	31	9.345252868	3
2013	3	31	75.81147308	3
2013	3	31	129.1694643	3
2013	3	31	520.6154665	3
2013	3	31	86.8246287	3
2013	3	31	20.38310829	3
2013	3	31	6.659542583	3
2013	3	31	38.40872599	3
2013	3	31	14.3221421	3
2013	3	31	8.165319213	3
2013	3	31	39.33641951	3
2013	3	31	56.99904726	3
2013	3	31	117.3664338	3
2013	4	32	200.5141324	3
2013	4	32	28.14210147	3
2013	4	32	35.41366145	3
2013	5	41	43.26353477	3
2013	5	41	0.013194611	3
2013	5	41	0.433443337	3
2013	5	41	0.857944415	3
2013	5	41	0.010708002	3
2013	5	41	0.040837348	3
2013	5	41	0.001169915	3
2013	5	41	7.331268942	3
2013	5	41	0.012556806	3
2013	5	41	0.586526674	3
2013	5	41	3.557621912	3
2013	5	41	461.8116089	3
2013	5	41	142.2120782	3
2013	5	41	0.358453215	3
2013	5	41	320.768842	3
2013	6	42	31.4430057	3
2013	6	42	16.56208594	3
2013	6	42	138.9630165	3
2013	6	42	25.21235161	3
2013	6	42	107.3657023	3
2013	6	42	177.3466943	3
2013	6	42	39.93355823	3
2013	6	42	468.0084278	3
2013	6	42	297.4806957	3
2013	6	42	110.8731556	3
2013	6	42	70.31618724	3
2013	6	42	529.1091656	3
2013	6	42	325.509096	3
2013	6	42	302.2266794	3
2013	6	42	229.6961782	3
2013	6	42	922.2701156	3
2013	7	43	0	3
2013	7	43	0.397403676	3
2013	7	43	32.92953945	3
2013	7	43	338.0079615	3
2013	7	43	905.8757573	3
2013	7	43	128.9677092	3
2013	7	43	1007.289053	3
2013	7	43	34.70372126	3
2013	7	43	140.6492704	3
2013	7	43	241.586289	3
2013	7	43	725.7854657	3
2013	7	43	862.9723085	3
2013	8	50	378.6611187	3
2013	8	50	4.338174597	3
2013	8	50	10.02148487	3
2013	8	50	26.28460846	3
2013	8	50	216.2378293	3
2013	8	50	20.96444975	3
2013	8	50	0.822436725	3
2013	8	50	71.86050486	3
2013	8	50	309.377508	3
2013	8	50	539.8658144	3
2013	8	50	41.69446408	3
2013	8	50	10.800053	3
2013	8	50	384.9804293	3
2013	8	50	7.015813985	3
2013	8	50	148.0233131	3
2013	9	61	1.307148752	3
2013	9	61	174.0201264	3
2013	9	61	142.694702	3
2013	9	61	300.3305969	3
2013	9	61	1139.171285	3
2013	9	61	158.2027226	3
2013	9	61	5.990470359	3
2013	9	61	205.2927214	3
2013	9	61	0	3
2013	9	61	58.35720007	3
2013	9	61	0.447931986	3
2013	9	61	979.0854399	3
2013	9	61	4.073376883	3
2013	9	61	4.83734691	3
2013	9	61	37.6507252	3
2013	9	61	564.940167	3
2013	9	61	177.341832	3
2013	9	61	370.8933021	3
2013	9	61	131.7662406	3
2013	9	61	237.7890738	3
2013	9	61	176.087199	3
2013	9	61	191.7706382	3
2013	9	61	472.7028587	3
2013	9	61	1124.181628	3
2013	9	61	547.1385929	3
2013	9	61	157.0845353	3
2013	9	61	944.4686386	3
2013	9	61	96.75293144	3
2013	9	61	0.141683467	3
2013	9	61	0.53431823	3
2013	9	61	333.0422329	3
2013	9	61	1174.444418	3
2013	9	61	351.7767245	3
2013	9	61	27.40402358	3
2013	9	61	313.3182532	3
2013	10	62	123.9666112	3
2013	10	62	238.8767693	3
2013	10	62	181.0136417	3
2013	10	62	126.5962782	3
2013	10	62	312.1948497	3
2013	10	62	136.7051178	3
2013	10	62	136.9043958	3
2013	10	82	0.160403174	3
2013	10	82	0.579033104	3
2013	10	82	0.189406937	3
2013	10	82	1.356865729	3
2013	10	82	46.33870093	3
2013	10	82	66.9643793	3
2013	10	90	38.8926915	3
2013	10	90	593.2998291	3
2013	10	90	424.716531	3
2014	1	10	1.173873083	3
2014	1	10	0.800396381	3
2014	1	10	0.911746102	3
2014	1	10	0.025171929	3
2014	1	10	0.643086978	3
2014	1	10	5.289384156	3
2014	1	10	2.737567999	3
2014	1	10	8.725888218	3
2014	1	10	8.196393276	3
2014	1	10	1.479058583	3
2014	1	10	10.22270388	3
2014	1	10	0.034313622	3
2014	1	10	10.20221219	3
2014	1	10	45.9223487	3
2014	1	10	26.22346362	3
2014	1	10	62.73597406	3
2014	1	10	13.73923084	3
2014	1	10	7.094019757	3
2014	1	10	1.885816059	3
2014	1	10	2.184564731	3
2014	1	10	0.64492009	3
2014	1	10	5.137381493	3
2014	1	10	0.455583386	3
2014	1	10	8.289907558	3
2014	1	10	0	3
2014	1	10	2.922717724	3
2014	1	10	28.90355521	3
2014	1	10	93.54005081	3
2014	2	20	0.690124189	3
2014	2	20	0.011054491	3
2014	2	20	0.024387951	3
2014	2	20	0.034946048	3
2014	2	20	5.527091111	3
2014	2	20	0.769049162	3
2014	2	20	1.550317372	3
2014	2	20	13.52342314	3
2014	2	20	28.34445671	3
2014	2	20	9.36103801	3
2014	2	20	8.495523392	3
2014	2	20	8.706562485	3
2014	2	20	43.34550177	3
2014	2	20	42.80093665	3
2014	2	20	40.42896537	3
2014	2	20	28.93223606	3
2014	2	20	26.21430799	3
2014	2	20	27.00502944	3
2014	2	20	15.72014743	3
2014	2	20	12.06698628	3
2014	2	20	21.41850194	3
2014	2	20	24.24370709	3
2014	3	31	31.88353301	3
2014	3	31	31.00640101	3
2014	3	31	16.44822978	3
2014	3	31	6.227422266	3
2014	3	31	14.16119812	3
2014	3	31	12.04913277	3
2014	3	31	13.47196668	3
2014	3	31	32.66213814	3
2014	3	31	207.8704039	3
2014	3	31	331.6952764	3
2014	3	31	816.5105702	3
2014	3	31	15.55210095	3
2014	3	31	8.831026595	3
2014	3	31	178.4066735	3
2014	3	31	399.304062	3
2014	3	31	417.063317	3
2014	3	31	102.0973703	3
2014	3	31	64.27128386	3
2014	3	31	71.81195862	3
2014	3	31	219.4753671	3
2014	3	31	138.6525168	3
2014	3	31	106.6089316	3
2014	3	31	101.6468955	3
2014	3	31	31.61853199	3
2014	3	31	24.52674768	3
2014	4	32	3035.124946	3
2014	4	32	5.668047379	3
2014	4	32	27.70457898	3
2014	4	32	283.7487689	3
2014	4	32	0.152030842	3
2014	5	41	74.22995808	3
2014	5	41	29.98236936	3
2014	5	41	10.60045388	3
2014	5	41	215.2317728	3
2014	5	41	97.75537179	3
2014	5	41	20.19411241	3
2014	5	41	197.3712856	3
2014	5	41	43.5550736	3
2014	5	41	250.9781164	3
2014	5	41	113.433684	3
2014	5	41	196.2168311	3
2014	5	41	263.0844586	3
2014	5	41	673.8828806	3
2014	6	42	421.7525487	3
2014	6	42	173.9315939	3
2014	6	42	688.6933214	3
2014	6	42	1545.460197	3
2014	6	42	176.6333536	3
2014	6	42	1051.548698	3
2014	6	42	215.6989574	3
2014	6	42	1.24924231	3
2014	6	42	1928.953128	3
2014	6	42	857.7170774	3
2014	6	42	682.1433991	3
2014	6	42	374.0069937	3
2014	6	42	859.7690177	3
2014	6	42	137.3962686	3
2014	6	42	1869.196946	3
2014	6	42	1195.929855	3
2014	6	42	4658.40341	3
2014	7	43	400.0676077	3
2014	7	43	402.1451943	3
2014	7	43	144.2719668	3
2014	7	43	225.4008514	3
2014	7	43	322.787797	3
2014	7	43	363.4083244	3
2014	7	43	748.1135038	3
2014	8	50	22.58391101	3
2014	8	50	145.4036665	3
2014	8	50	214.2514986	3
2014	8	50	22.73618566	3
2014	8	50	23.08386171	3
2014	8	50	26.20777568	3
2014	8	50	43.50517243	3
2014	8	50	13.31689418	3
2014	8	50	52.89072091	3
2014	8	50	368.3408029	3
2014	8	50	41.87731302	3
2014	8	50	482.2224647	3
2014	8	50	305.5562964	3
2014	8	50	134.1718559	3
2014	8	50	576.779488	3
2014	8	50	106.217051	3
2014	8	50	101.7745306	3
2014	9	61	1.411172885	3
2014	9	61	297.4703692	3
2014	9	61	204.6076638	3
2014	9	61	554.1470944	3
2014	9	61	581.8579898	3
2014	9	61	80.88575012	3
2014	9	61	95.1948869	3
2014	9	61	180.7141034	3
2014	9	61	0.460998512	3
2014	9	61	177.0005352	3
2014	9	61	0.748701785	3
2014	9	61	0.465771688	3
2014	9	61	50.29913287	3
2014	9	61	23.21201987	3
2014	9	61	81.7723759	3
2014	9	61	120.0037432	3
2014	9	61	273.5371978	3
2014	9	61	279.0854101	3
2014	9	61	172.1805106	3
2014	9	61	146.2032077	3
2014	9	61	598.2478154	3
2014	9	61	284.5025556	3
2014	9	61	390.1390638	3
2014	9	61	168.4332279	3
2014	9	61	227.9927916	3
2014	9	61	148.1955385	3
2014	9	61	142.5045628	3
2014	9	61	361.4823702	3
2014	9	61	294.545139	3
2014	9	61	2.055459731	3
2014	10	62	102.963178	3
2014	10	62	142.559531	3
2014	10	62	161.7164603	3
2014	10	62	472.9271688	3
2014	10	62	1100.173293	3
2014	10	62	96.53767287	3
2014	10	62	153.9381539	3
2014	10	82	756.5242916	3
2014	10	82	110.9977606	3
2014	10	82	0.13582375	3
2014	10	82	0.007388823	3
2014	10	82	0.114558707	3
2014	10	82	100.4535081	3
2014	10	82	1061.972084	3
2014	10	82	1.771178262	3
2014	10	82	223.0359022	3
2014	10	82	1839.62817	3
2014	10	90	486.1119924	3
2014	10	90	518.5358718	3
2014	10	90	381.6365966	3
2014	10	90	280.9404407	3
2014	10	90	735.3956844	3
2014	1	10	8.751499996	3
2014	1	10	7.309447133	3
2014	1	10	1.601786213	3
2014	1	10	5.983465085	3
2014	1	10	35.12302216	3
2014	1	10	7.407370212	3
2014	1	10	67.01393441	3
2014	1	10	25.75499331	3
2014	1	10	97.90687339	3
2014	1	10	8.717397446	3
2014	1	10	16.93920801	3
2014	1	10	0.060163083	3
2014	1	10	4.668360962	3
2014	1	10	3.111903675	3
2014	1	10	0.612643915	3
2014	1	10	32.1370966	3
2014	1	10	82.78408166	3
2014	1	10	43.24353107	3
2014	1	10	4.446500479	3
2014	1	10	3.903968092	3
2014	1	10	0.996198342	3
2014	1	10	0	3
2014	1	10	0.127827276	3
2014	1	10	0.002346857	3
2014	1	10	0.561697466	3
2014	1	10	31.08332144	3
2014	1	10	79.68931207	3
2014	1	10	6.494813954	3
2014	1	10	32.80749165	3
2014	1	10	53.80478055	3
2014	2	20	3.371108981	3
2014	2	20	2.826179596	3
2014	2	20	6.297312624	3
2014	2	20	7.646354252	3
2014	2	20	1.845882597	3
2014	2	20	88.11065631	3
2014	2	20	66.5858151	3
2014	2	20	21.14616501	3
2014	2	20	12.28141999	3
2014	3	31	10.3251814	3
2014	3	31	9.060078846	3
2014	3	31	4.57364066	3
2014	3	31	256.6675298	3
2014	3	31	152.1495392	3
2014	3	31	58.14433269	3
2014	3	31	12.10739219	3
2014	3	31	113.029899	3
2014	3	31	107.0375502	3
2014	3	31	421.5543304	3
2014	3	31	1103.356262	3
2014	3	31	1911.966619	3
2014	3	31	162.2579925	3
2014	3	31	10.92286543	3
2014	3	31	105.040882	3
2014	3	31	107.3484612	3
2014	3	31	1450.736172	3
2014	3	31	33.24250019	3
2014	3	31	156.221648	3
2014	3	31	614.783634	3
2014	3	31	166.3163852	3
2014	3	31	254.6800464	3
2014	3	31	46.91912543	3
2014	3	31	21.42245614	3
2014	3	31	45.47541385	3
2014	3	31	43.08689067	3
2014	3	31	80.09827331	3
2014	3	31	742.9774201	3
2014	3	31	192.3759777	3
2014	3	31	57.6826365	3
2014	3	31	141.1063657	3
2014	3	31	602.5814202	3
2014	3	31	7.902876307	3
2014	3	31	837.3506913	3
2014	3	31	112.4443007	3
2014	3	31	389.448448	3
2014	3	31	117.530377	3
2014	3	31	123.0565978	3
2014	3	31	194.8007537	3
2014	3	31	128.7454189	3
2014	3	31	247.4940119	3
2014	3	31	219.4671506	3
2014	3	31	424.7756073	3
2014	3	31	195.6006285	3
2014	4	32	139.3794265	3
2014	4	32	1285.019287	3
2014	4	32	2.495436583	3
2014	5	41	83.65434034	3
2014	5	41	456.3734238	3
2014	5	41	717.7745931	3
2014	5	41	618.1222627	3
2014	5	41	17.82370621	3
2014	5	41	13.0931851	3
2014	5	41	78.78136508	3
2014	5	41	42.53454793	3
2014	5	41	42.06889136	3
2014	5	41	59.64739248	3
2014	5	41	570.8295573	3
2014	5	41	109.587347	3
2014	5	41	51.69104367	3
2014	5	41	103.4718619	3
2014	5	41	24.65969524	3
2014	5	41	22.81875033	3
2014	5	41	36.92240467	3
2014	5	41	274.417469	3
2014	5	41	603.4801036	3
2014	5	41	271.7719207	3
2014	5	41	823.4690457	3
2014	5	41	131.1422783	3
2014	5	41	2.004649897	3
2014	5	41	54.23057816	3
2014	5	41	16.23475113	3
2014	5	41	26.80022684	3
2014	5	41	40.73334984	3
2014	5	41	12.05810959	3
2014	5	41	29.7463722	3
2014	5	41	209.7820433	3
2014	5	41	110.4136287	3
2014	6	42	37.55160573	3
2014	6	42	553.1202259	3
2014	6	42	511.9690836	3
2014	6	42	510.7798231	3
2014	6	42	43.51602801	3
2014	6	42	5.921069318	3
2014	6	42	45.75768753	3
2014	6	42	26.0243067	3
2014	6	42	0.114007709	3
2014	6	42	1076.545612	3
2014	6	42	243.1031302	3
2014	6	42	5.172162829	3
2014	6	42	0	3
2014	6	42	1151.153288	3
2014	7	43	17.57122893	3
2014	7	43	25.64344898	3
2014	7	43	151.1909508	3
2014	7	43	159.6242437	3
2014	7	43	180.9613886	3
2014	7	43	515.3394457	3
2014	7	43	1035.122328	3
2014	7	43	1313.163536	3
2014	7	43	1226.067699	3
2014	7	43	896.4795346	3
2014	7	43	4.687071728	3
2014	7	43	8.335476839	3
2014	7	43	3038.597866	3
2014	7	43	467.1393629	3
2014	7	43	24.71638784	3
2014	8	50	24.55120554	3
2014	8	50	400.156854	3
2014	8	50	126.40825	3
2014	8	50	104.3323234	3
2014	8	50	66.91162771	3
2014	8	50	47.40549951	3
2014	8	50	22.89895152	3
2014	8	50	29.8803738	3
2014	8	50	72.80650538	3
2014	9	61	674.9501259	3
2014	9	61	65.06358672	3
2014	9	61	4.85915873	3
2014	9	61	279.2220839	3
2014	9	61	60.95485929	3
2014	9	61	59.87034982	3
2014	9	61	442.1120055	3
2014	9	61	213.948367	3
2014	9	61	81.72584375	3
2014	9	61	148.48675	3
2014	9	61	106.8879908	3
2014	9	61	325.4176161	3
2014	9	61	143.4255836	3
2014	9	61	108.7827837	3
2014	9	61	142.155934	3
2014	9	61	132.4923583	3
2014	9	61	296.5228613	3
2014	9	61	83.17039696	3
2014	9	61	0.019199421	3
2014	9	61	0.373637859	3
2014	9	61	14.99012644	3
2014	9	61	38.57241049	3
2014	9	61	204.781963	3
2014	9	61	163.5558856	3
2014	9	61	265.954421	3
2014	9	61	90.58246212	3
2014	9	61	186.9276048	3
2014	9	61	29.33396918	3
2014	9	61	428.7002624	3
2014	9	61	2.213330288	3
2014	10	82	461.7975535	3
2014	10	82	724.5367546	3
2014	10	90	505.3364269	3
2014	10	90	321.6021326	3
2014	10	90	138.4160985	3
2015	1	10	40.55212881	3
2015	1	10	49.09075742	3
2015	1	10	12.01378553	3
2015	1	10	74.33566416	3
2015	1	10	0	3
2015	1	10	29.57464748	3
2015	1	10	43.04409419	3
2015	1	10	30.3765559	3
2015	1	10	2.470984972	3
2015	1	10	6.239914805	3
2015	1	10	163.9227261	3
2015	1	10	27.19608259	3
2015	1	10	54.43326635	3
2015	1	10	24.03397654	3
2015	1	10	77.16157815	3
2015	1	10	272.3153746	3
2015	1	10	38.13962216	3
2015	1	10	8.470988464	3
2015	1	10	239.1526474	3
2015	2	20	1.881379751	3
2015	2	20	221.3100504	3
2015	2	20	259.327098	3
2015	2	20	27.87598709	3
2015	2	20	43.32948517	3
2015	2	20	75.07685943	3
2015	2	20	8.885508805	3
2015	2	20	195.1442667	3
2015	2	20	59.66530292	3
2015	2	20	67.77122666	3
2015	2	20	207.5354502	3
2015	2	20	153.6728774	3
2015	3	31	85.54058613	3
2015	3	31	421.241767	3
2015	3	31	21.29342244	3
2015	3	31	216.3899986	3
2015	3	31	75.92783116	3
2015	3	31	126.8361892	3
2015	3	31	30.56862082	3
2015	3	31	75.28968491	3
2015	3	31	1.848120354	3
2015	3	31	12.13716314	3
2015	3	31	170.3808199	3
2015	3	31	288.174398	3
2015	3	31	56.32306507	3
2015	3	31	59.59215568	3
2015	3	31	145.0187744	3
2015	3	31	732.5812318	3
2015	3	31	336.6922381	3
2015	3	31	8.709902477	3
2015	3	31	57.56907196	3
2015	3	31	100.5763727	3
2015	3	31	49.52414739	3
2015	3	31	95.31492103	3
2015	3	31	28.92788288	3
2015	3	31	33.77833742	3
2015	3	31	24.82503842	3
2015	3	31	40.20744739	3
2015	3	31	66.92121909	3
2015	3	31	36.36625765	3
2015	3	31	142.1482809	3
2015	3	31	111.8281479	3
2015	3	31	106.1937219	3
2015	3	31	18.86089668	3
2015	3	31	26.29292889	3
2015	3	31	22.48324764	3
2015	3	31	5.421640739	3
2015	3	31	68.79986826	3
2015	3	31	94.18560821	3
2015	3	31	214.1342111	3
2015	4	32	1322.889154	3
2015	4	32	329.4904701	3
2015	4	32	192.2613118	3
2015	4	32	49.62573175	3
2015	4	32	13.61931464	3
2015	4	32	33.09159808	3
2015	5	41	80.55366476	3
2015	5	41	609.6932739	3
2015	5	41	31.86255319	3
2015	5	41	262.3493734	3
2015	5	41	283.9225217	3
2015	5	41	158.7679786	3
2015	5	41	32.45759517	3
2015	5	41	20.98866477	3
2015	5	41	299.236481	3
2015	5	41	26.98547562	3
2015	5	41	150.0131645	3
2015	5	41	186.1031588	3
2015	5	41	180.3761896	3
2015	5	41	202.6076841	3
2015	5	41	71.55025223	3
2015	5	41	136.2229977	3
2015	5	41	236.0948307	3
2015	5	41	85.96891409	3
2015	5	41	997.5335572	3
2015	6	42	179.0279765	3
2015	6	42	529.7416497	3
2015	6	42	396.8932106	3
2015	6	42	971.0901303	3
2015	6	42	133.9786281	3
2015	6	42	401.3358493	3
2015	6	42	135.9968736	3
2015	6	42	379.6525475	3
2015	6	42	0.131257363	3
2015	6	42	56.93549686	3
2015	6	42	60.73786565	3
2015	6	42	242.1075953	3
2015	6	42	98.89943293	3
2015	6	42	2657.158955	3
2015	6	42	2477.319947	3
2015	6	42	193.4039271	3
2015	6	42	221.4569742	3
2015	6	42	428.2487905	3
2015	6	42	128.2370149	3
2015	7	43	198.3689861	3
2015	7	43	96.38609851	3
2015	7	43	100.6557344	3
2015	7	43	92.91906231	3
2015	7	43	197.0003436	3
2015	7	43	220.5206707	3
2015	7	43	152.2181271	3
2015	7	43	497.5310576	3
2015	7	43	187.9378837	3
2015	7	43	189.0347362	3
2015	8	50	169.1349806	3
2015	8	50	72.70339868	3
2015	8	50	5.787212565	3
2015	8	50	1.841068587	3
2015	8	50	7.294639805	3
2015	8	50	22.29844029	3
2015	8	50	1.567744821	3
2015	8	50	0.379828504	3
2015	8	50	1.013431005	3
2015	8	50	119.3328236	3
2015	9	61	54.38286137	3
2015	9	61	101.8190034	3
2015	9	61	81.12755148	3
2015	9	61	32.41051193	3
2015	9	61	156.7818813	3
2015	9	61	96.83839452	3
2015	9	61	49.90192402	3
2015	9	61	114.5051056	3
2015	9	61	230.4972744	3
2015	9	61	105.3638415	3
2015	9	61	74.99146146	3
2015	9	61	85.50441264	3
2015	9	61	88.16698488	3
2015	9	61	186.8329857	3
2015	9	61	597.8836477	3
2015	9	61	6.634437459	3
2015	9	61	3.210999019	3
2015	9	61	1728.439913	3
2015	9	61	21.09720644	3
2015	9	61	40.51939572	3
2015	9	61	317.3982003	3
2015	9	61	26.32306614	3
2015	9	61	24.17588918	3
2015	9	61	47.84488663	3
2015	9	61	35.54338733	3
2015	9	61	607.9767116	3
2015	9	61	38.18951901	3
2015	9	61	117.8014528	3
2015	9	61	436.9014084	3
2015	9	61	250.2839067	3
2015	9	61	356.8544881	3
2015	10	62	66.79337215	3
2015	10	62	59.53999203	3
2015	10	62	21.91659907	3
2015	10	62	54.34339066	3
2015	10	62	98.95499297	3
2015	10	62	72.71456395	3
2015	10	62	268.1028084	3
2015	10	82	12.43730761	3
2015	10	82	9.695131319	3
2015	10	82	2.295623142	3
2015	10	82	42.56828117	3
2015	10	82	410.4352408	3
2015	10	90	488.3522652	3
2015	1	10	7.49315413	3
2015	1	10	10.58717932	3
2015	1	10	29.36175303	3
2015	1	10	3.858521609	3
2015	1	10	3.501033848	3
2015	1	10	12.98326577	3
2015	1	10	39.97430744	3
2015	1	10	181.232193	3
2015	1	10	12.95300481	3
2015	1	10	216.9958351	3
2015	1	10	384.1161191	3
2015	1	10	29.19097861	3
2015	1	10	3.33086373	3
2015	1	10	14.00535981	3
2015	1	10	11.47491183	3
2015	1	10	1.302364074	3
2015	1	10	249.2433003	3
2015	1	10	5.835255963	3
2015	1	10	18.65735658	3
2015	1	10	58.77103342	3
2015	1	10	8.31377335	3
2015	1	10	5.203741742	3
2015	1	10	2.629679656	3
2015	1	10	2.250353627	3
2015	1	10	1.51743034	3
2015	1	10	14.41348519	3
2015	1	10	11.58294543	3
2015	1	10	29.42440487	3
2015	1	10	221.6074911	3
2015	1	10	129.4795633	3
2015	1	10	19.0279031	3
2015	1	10	87.73700468	3
2015	1	10	128.3463363	3
2015	1	10	10.41259105	3
2015	1	10	25.35728176	3
2015	1	10	1.733303268	3
2015	1	10	50.99293194	3
2015	1	10	89.3890772	3
2015	1	10	347.417481	3
2015	2	20	343.6471366	3
2015	2	20	247.126013	3
2015	2	20	88.38538981	3
2015	2	20	65.90263461	3
2015	2	20	5.409682795	3
2015	2	20	20.63308316	3
2015	2	20	22.76084771	3
2015	2	20	12.76432705	3
2015	2	20	17.52081643	3
2015	2	20	36.95129619	3
2015	2	20	67.95818731	3
2015	2	20	100.3043003	3
2015	2	20	6.98804055	3
2015	2	20	113.6395408	3
2015	2	20	45.49342708	3
2015	2	20	65.25382302	3
2015	2	20	142.9597261	3
2015	2	20	130.4267276	3
2015	2	20	756.3010025	3
2015	3	31	472.2071056	3
2015	3	31	17.9785971	3
2015	3	31	127.7834019	3
2015	3	31	197.060146	3
2015	3	31	26.61035521	3
2015	3	31	11.64161281	3
2015	3	31	25.27407608	3
2015	3	31	32.57887234	3
2015	3	31	20.18363077	3
2015	3	31	53.47102617	3
2015	3	31	3.775572945	3
2015	3	31	9.849719815	3
2015	3	31	33.24181677	3
2015	3	31	33.78122938	3
2015	3	31	229.63987	3
2015	3	31	55.13171601	3
2015	3	31	23.59724261	3
2015	3	31	19.74629573	3
2015	3	31	60.54536234	3
2015	3	31	52.43293491	3
2015	3	31	468.0678641	3
2015	3	31	57.48281228	3
2015	3	31	50.45861644	3
2015	3	31	18.7881321	3
2015	3	31	61.85285446	3
2015	3	31	28.3994165	3
2015	3	31	45.95411765	3
2015	3	31	215.7774022	3
2015	3	31	142.559647	3
2015	3	31	91.46898803	3
2015	3	31	680.8745565	3
2015	4	32	409.5719787	3
2015	4	32	454.7808068	3
2015	5	41	122.4763268	3
2015	5	41	91.11502306	3
2015	5	41	147.6773298	3
2015	5	41	406.272006	3
2015	5	41	1519.498724	3
2015	5	41	220.2124069	3
2015	5	41	159.0703682	3
2015	5	41	64.16008891	3
2015	5	41	61.7558848	3
2015	5	41	304.4442998	3
2015	5	41	180.8693592	3
2015	5	41	141.1719214	3
2015	5	41	198.1438248	3
2015	5	41	1125.112584	3
2015	5	41	156.0116251	3
2015	5	41	67.14242421	3
2015	5	41	247.3345589	3
2015	5	41	171.4503285	3
2015	5	41	100.8073587	3
2015	5	41	22.37319646	3
2015	5	41	77.78438833	3
2015	5	41	113.7018117	3
2015	5	41	60.52331616	3
2015	5	41	208.1631983	3
2015	5	41	199.9096854	3
2015	6	42	236.2611892	3
2015	6	42	262.0759387	3
2015	6	42	29.12228269	3
2015	6	42	2018.225056	3
2015	6	42	627.8134269	3
2015	6	42	478.5731134	3
2015	6	42	640.9906734	3
2015	6	42	163.3236097	3
2015	6	42	115.9147725	3
2015	6	42	198.6382947	3
2015	6	42	225.609776	3
2015	6	42	182.9928062	3
2015	7	43	338.6531815	3
2015	7	43	345.0866634	3
2015	7	43	169.7894266	3
2015	7	43	638.1470333	3
2015	7	43	1215.210061	3
2015	7	43	306.2276305	3
2015	7	43	267.4046398	3
2015	7	43	278.2836439	3
2015	7	43	217.9693614	3
2015	7	43	176.625851	3
2015	7	43	284.9591084	3
2015	7	43	398.6284037	3
2015	8	50	20.93666833	3
2015	8	50	34.28868975	3
2015	8	50	139.4867518	3
2015	8	50	177.4086998	3
2015	8	50	25.88676382	3
2015	8	50	3.663188942	3
2015	8	50	6.327109474	3
2015	8	50	7.946905016	3
2015	8	50	3.844400567	3
2015	8	50	0.571743612	3
2015	8	50	29.35937376	3
2015	8	50	4.566594356	3
2015	8	50	94.09950135	3
2015	8	50	18.3204261	3
2015	8	50	46.58454653	3
2015	8	50	29.83694897	3
2015	9	61	61.03899826	3
2015	9	61	59.95321482	3
2015	9	61	65.49211063	3
2015	9	61	252.3596407	3
2015	9	61	467.2575703	3
2015	9	61	112.4898381	3
2015	9	61	113.6134891	3
2015	9	61	94.69889442	3
2015	9	61	65.55343608	3
2015	9	61	122.6363183	3
2015	9	61	186.3910489	3
2015	9	61	314.6705823	3
2015	9	61	982.7685608	3
2015	9	61	302.6913601	3
2015	9	61	1172.318564	3
2015	9	61	268.490084	3
2015	9	61	209.4141822	3
2015	9	61	1130.938481	3
2015	9	61	3.767568814	3
2015	9	61	1.435342909	3
2015	9	61	22.1977098	3
2015	9	61	3.698032805	3
2015	9	61	472.5906353	3
2015	9	61	1663.558738	3
2015	9	61	163.2630119	3
2015	9	61	197.527289	3
2015	9	61	0.955683657	3
2015	9	61	57.14716288	3
2015	9	61	85.92105498	3
2015	10	82	18.27383892	3
2015	10	82	13.09872506	3
2015	10	82	10.71550033	3
2015	10	82	6.037576931	3
2015	10	82	2.804724989	3
2015	10	82	17.81628319	3
2015	10	82	46.81013002	3
2015	10	90	360.52815	3
2015	10	90	1523.28271	3
2015	10	90	127.4093041	3
2015	10	90	275.8017257	3
2015	10	90	118.7225318	3
2015	10	90	164.9945869	3
2015	10	90	802.6105706	3
2016	1	10	297.4155061	3
2016	1	10	5.460501273	3
2016	1	10	158.8240689	3
2016	1	10	14.34713633	3
2016	1	10	124.5872688	3
2016	1	10	5.776722036	3
2016	1	10	14.51214355	3
2016	1	10	5.739095185	3
2016	1	10	75.11228377	3
2016	1	10	24.82499817	3
2016	1	10	18.57665094	3
2016	1	10	2.222616334	3
2016	1	10	32.26038991	3
2016	1	10	9.40441538	3
2016	1	10	14.32531048	3
2016	1	10	15.47071117	3
2016	1	10	4.244455777	3
2016	1	10	10.96980902	3
2016	1	10	14.51460557	3
2016	1	10	7.114693233	3
2016	1	10	11.49716706	3
2016	1	10	4.962901194	3
2016	1	10	2.573476714	3
2016	1	10	2.359243553	3
2016	1	10	105.0471955	3
2016	1	10	24.77983433	3
2016	1	10	23.97633937	3
2016	1	10	3.268812866	3
2016	1	10	27.46231738	3
2016	1	10	2.930484529	3
2016	1	10	3.989330975	3
2016	2	20	8.317525808	3
2016	2	20	21.96036523	3
2016	2	20	51.73615865	3
