159070.56625872 351797.89951829 303331.85174661 360173.92495936 315497.65485936 374170.84052189 588672.95078226 441965.20499653 570796.6465184 354570.22668907 223104.11138906 266985.34239216 350377.05752212 379599.67970254 158652.41599351 197648.89621607 98456.621308438 1068431.5533366 332812.38216316 179326.16881032 293578.59554841 400100.45153594 199540.90311452 331189.25961911 156177.68452093 319802.17977338 171498.77874802 122269.59783621 231703.05054575 141791.22426037 180546.07548482 264909.97334873 477433.83796628 343986.78805922 327488.48829798 213999.08979354 136229.45554602 326024.43202194 93599.369437523 220113.49663996 117731.69589664
286132.82550988 519454.78719052 364021.27649258 614961.41800846 462423.57498137 446513.61707108 785033.32628789 627662.07455413 848315.52055693 532571.3299023 331059.99194644 407290.41380302 487492.45516887 689315.92358457 203301.8907556 289556.50950859 178448.14148761 332812.38216316 1648870.367923 302938.74967021 379532.64916876 921139.56567864 299236.45990544 453133.81255232 202104.40943413 424173.62185401 242411.73818359 166892.85699947 308048.44765729 191928.62915705 231885.85906137 376291.52870337 646111.44871022 510430.02680489 447699.16646977 360061.12048024 253040.91833729 474833.06610497 156414.98304785 296268.99297146 156423.93726179
153474.13700062 336076.8994678 224018.33439966 307910.93286237 241592.01966752 287077.55642549 414994.89184346 346919.06941038 515907.70351038 290611.90248566 187540.12000374 230974.86947653 293124.15245072 354924.52184088 130061.70348632 181756.15007207 99348.943526598 179326.16881032 302938.74967021 460168.0038096 250384.73828747 366057.55941954 175405.72811757 235958.70165208 115536.13886154 252228.91760515 137466.832884 92224.243239802 159891.22452419 106565.95830617 137049.57922393 213770.09679684 412007.67162627 290235.37642815 240870.66142347 194582.26654299 122964.57683939 261385.11166685 88312.970981564 173015.50896985 89347.807247409
218625.62343904 427686.02917788 337878.48304861 425184.50085889 346380.20870275 421951.08045976 612123.75090478 559898.36965169 708715.7411472 384468.35140187 256541.73993318 345532.70699344 389415.86810138 397812.58079479 160211.95266705 210958.74242903 98723.510024801 293578.59554841 379532.64916876 250384.73828747 903093.98238641 539555.03931632 206802.52088793 352141.29118693 158106.90643596 343972.00414611 193127.52490345 159343.14785681 247070.97859747 154347.47356266 184969.01212116 271472.07217836 539166.99426215 423879.21232106 309732.83199698 282530.50655708 176924.66422815 343080.66479528 122694.1219595 255990.56074655 119135.23623828
414834.79013273 897643.05331596 663196.12704812 783344.93552729 615877.90934338 849302.66228139 860708.11900081 1013281.9942596 941277.68751376 766750.06385989 503707.74445251 688081.878023 760066.2557942 1360061.1330301 320362.41424832 266095.02515257 162664.40739621 400100.45153594 921139.56567864 366057.55941954 539555.03931632 23958587.686797 411644.95184159 426225.66657063 410128.97121285 630728.4163587 392473.12692298 200281.5357874 584030.57260132 276777.23373143 408996.7999736 381295.27583646 881264.77798279 614653.64842717 518540.85713462 560561.18532963 303065.17907821 580330.9658828 205554.67890987 461765.80996178 271514.38680103
174522.11904461 328982.27535807 233066.27464608 321063.43880955 267429.26961103 251551.81723311 484454.93599243 387127.64600672 561083.19436303 244835.29299293 182761.13768803 230333.22471117 282442.88446608 287041.91448269 135643.10297387 167297.0358069 94064.083904675 199540.90311452 299236.45990544 175405.72811757 206802.52088793 411644.95184159 490135.79638288 233615.26520726 111981.76592013 247438.78486955 127314.77591838 103576.31183284 167038.38679384 89229.695629187 153459.12661984 208016.13604684 401531.26565825 298066.0420817 204412.99839723 197627.72759426 124066.63925588 245088.25056928 88313.13946181 196297.87153285 89062.910908656
232321.1376748 499451.48032111 355456.82729281 502826.27409149 348475.38386653 451726.59564294 624678.14419174 581430.82809175 649869.51368794 436398.78630779 248410.60975654 329606.29061292 463653.18958214 483803.61073956 201111.00898563 206141.66365411 138569.48415397 331189.25961911 453133.81255232 235958.70165208 352141.29118693 426225.66657063 233615.26520726 889259.22449139 181006.24489832 388731.56211786 211581.33759777 162784.33144693 282081.25043855 158225.55092438 197089.1015028 340165.37263903 577908.48556823 452728.25179939 374885.34383464 313562.33361513 158740.51190143 369460.30201215 120922.13698785 272303.83204553 147021.18374025
115070.19062759 251159.63569026 185535.12232882 229209.47505225 190307.44954004 208352.94132441 343551.76840784 282537.29507251 347032.70454071 247892.84792148 136278.60531009 197852.26228219 219017.44185725 194597.50856643 95291.970872248 123612.95136177 70705.292256975 156177.68452093 202104.40943413 115536.13886154 158106.90643596 410128.97121285 111981.76592013 181006.24489832 276183.66381798 168068.29315005 120507.66431943 71979.578224915 131766.64640199 71156.109433169 108645.96849683 152132.81306063 287056.61908841 219320.8161349 171639.42242574 143102.43784588 89455.009413951 197057.36804391 64208.668182449 140900.32231048 59735.421545978
228521.08705016 478077.16799526 332522.7750286 488281.62184592 359735.85473448 481337.0993863 639323.14669515 541175.55352259 702179.69097312 407693.57853906 286876.2785236 312863.70836055 435781.45728422 470049.70381258 191507.8369907 229107.76557117 127105.22803449 319802.17977338 424173.62185401 252228.91760515 343972.00414611 630728.4163587 247438.78486955 388731.56211786 168068.29315005 955067.63699919 206138.03070898 139917.51205238 239282.47337403 154821.12853371 207364.23915724 327922.05725841 613653.04910381 453153.61045331 335463.00596174 301761.25725648 154022.39579594 376304.47578363 131732.71201126 266129.06213574 117761.38924419
155825.94820582 295597.98075182 217205.01151081 277331.47640584 242929.81558331 265199.80166022 375037.78298435 350416.22412082 379514.05460644 205169.00918429 134697.86356351 180676.4149848 239929.291408 346987.11324244 101594.9438739 132191.91229574 77120.924564798 171498.77874802 242411.73818359 137466.832884 193127.52490345 392473.12692298 127314.77591838 211581.33759777 120507.66431943 206138.03070898 425187.83918392 86737.716587487 146872.31962554 93121.692369579 137061.38141249 192840.21849927 346461.87493444 259251.7935003 259014.8437372 186778.2697452 94519.629028976 195932.64421574 72485.108094 147739.9824957 74431.097699403
92823.337522448 206585.29162184 160860.81585998 190110.64262031 151584.86040166 166220.91609249 283656.07472763 245549.40355444 301305.71558611 188525.68809647 87464.427944141 124005.23733486 175984.28895946 205894.25906803 74948.625933655 84996.415579983 46405.232763898 122269.59783621 166892.85699947 92224.243239802 159343.14785681 200281.5357874 103576.31183284 162784.33144693 71979.578224915 139917.51205238 86737.716587487 223766.30475562 106938.5611116 63126.859931148 90517.200545335 127244.31437473 229637.2683925 182113.40082597 151187.2192964 121149.10260354 84380.557441369 174228.53776532 41892.247836138 123242.4512709 45506.740271032
144742.9731201 337923.63577024 262429.38416102 356235.82975001 243167.12092296 316030.10168674 487661.37729715 414328.62380493 547618.62965168 336040.46299077 115963.57624909 211308.22957006 275883.70381305 303300.1421248 146513.97879555 144927.97816413 112829.47288717 231703.05054575 308048.44765729 159891.22452419 247070.97859747 584030.57260132 167038.38679384 282081.25043855 131766.64640199 239282.47337403 146872.31962554 106938.5611116 782128.70455686 116081.44125901 163599.86320025 251936.37735476 432509.50009768 293339.23510552 296769.2978422 233572.86305794 135483.20783457 291193.00947217 84541.147386555 185602.88587476 85758.308929098
96334.308587126 189114.27629271 130419.52247901 182847.91247859 139898.9563397 195905.58755766 278407.45743435 231682.38808891 325479.22101616 181936.80271614 108417.71558111 146291.0519005 180435.01883272 185464.092004 82555.927085453 96336.478016301 57125.880901382 141791.22426037 191928.62915705 106565.95830617 154347.47356266 276777.23373143 89229.695629187 158225.55092438 71156.109433169 154821.12853371 93121.692369579 63126.859931148 116081.44125901 252939.2889425 85803.902529889 134800.79936521 264012.82775711 178821.58409392 153062.10580329 121623.70776222 85213.031489469 162426.48919604 51336.128447571 121054.49655683 52283.147209089
127091.54571821 310682.50569605 209099.31665813 246548.38946547 237735.63035403 257628.63912756 357682.06417817 350264.04568941 475029.18599256 240704.9535114 130462.10148224 180826.41841259 244963.89597569 282873.73563525 101671.62581544 146797.25625761 83602.271450458 180546.07548482 231885.85906137 137049.57922393 184969.01212116 408996.7999736 153459.12661984 197089.1015028 108645.96849683 207364.23915724 137061.38141249 90517.200545335 163599.86320025 85803.902529889 454727.32335622 188689.71014916 337244.34714183 259240.4416342 214358.81239845 165052.56421104 109292.51125753 243268.43247958 72795.374889643 155900.32877324 75130.320969678
193545.49433525 430854.00215754 296898.75200762 413431.278471 346836.86825357 430800.03097907 624524.62910583 515077.00137842 714183.93398689 357333.90150972 268968.62826039 296668.45296078 367974.58763957 423091.41173215 181505.16838434 206693.51686086 128924.9909023 264909.97334873 376291.52870337 213770.09679684 271472.07217836 381295.27583646 208016.13604684 340165.37263903 152132.81306063 327922.05725841 192840.21849927 127244.31437473 251936.37735476 134800.79936521 188689.71014916 603074.60721269 495942.07105205 365480.37488369 280309.36132874 265024.06203102 154000.09795496 321430.96776084 107130.26974942 245394.46427036 132093.44733291
322654.07580848 810673.36673653 629066.9989679 770409.08167891 612911.34176018 745725.93800187 1134566.4184936 921546.75074662 1248807.08766 656581.2532481 392986.66578259 546839.82403482 683185.78724184 686319.35849161 332074.10296568 413115.82702072 226447.61918173 477433.83796628 646111.44871022 412007.67162627 539166.99426215 881264.77798279 401531.26565825 577908.48556823 287056.61908841 613653.04910381 346461.87493444 229637.2683925 432509.50009768 264012.82775711 337244.34714183 495942.07105205 1671880.6551263 723229.2050751 584812.87031333 471279.33016849 344416.70673223 668541.16095922 206545.13861182 425435.03093861 198884.56122948
280428.0852357 582133.0956196 428825.41507605 608763.58969886 475345.81205931 523357.56355152 779858.21640873 684587.05010493 898164.6907648 489815.14063195 295110.08321908 398577.31031189 486270.14423887 595996.8781044 233079.04992245 295377.3691618 165091.22650348 343986.78805922 510430.02680489 290235.37642815 423879.21232106 614653.64842717 298066.0420817 452728.25179939 219320.8161349 453153.61045331 259251.7935003 182113.40082597 293339.23510552 178821.58409392 259240.4416342 365480.37488369 723229.2050751 965429.5836295 433062.34065811 381118.2404248 222631.10932014 457189.55716076 145201.66449784 316474.53736998 164294.88297745
234428.41074061 477287.76346513 301324.07666503 459889.98048364 365569.97507301 421896.28760498 600971.25061684 588811.32696133 676203.52263487 390121.21770395 230668.57614278 302773.96009096 409942.77602135 514764.70499424 196560.31778531 225921.39886654 129821.26719866 327488.48829798 447699.16646977 240870.66142347 309732.83199698 518540.85713462 204412.99839723 374885.34383464 171639.42242574 335463.00596174 259014.8437372 151187.2192964 296769.2978422 153062.10580329 214358.81239845 280309.36132874 584812.87031333 433062.34065811 1038190.6197394 297042.89656107 193142.82923434 418870.52181189 115495.10076443 273594.70780373 127753.90087462
201484.40534947 406741.51148758 309316.69671484 383175.59365534 301358.67902592 341331.28181214 507667.23705362 472536.64023866 567448.8971461 341002.57445058 215543.18906049 282269.33133772 335578.3339649 433652.76703623 161758.05105059 182271.65056319 108951.96939106 213999.08979354 360061.12048024 194582.26654299 282530.50655708 560561.18532963 197627.72759426 313562.33361513 143102.43784588 301761.25725648 186778.2697452 121149.10260354 233572.86305794 121623.70776222 165052.56421104 265024.06203102 471279.33016849 381118.2404248 297042.89656107 508789.4307659 158592.73550554 286045.94897627 101450.95849843 231068.82138481 109619.92023654
100493.05595494 255061.42430664 163703.39553362 255250.19330366 192098.83695045 218537.62855017 327501.27688925 267451.31855442 441006.90479897 179146.30139444 112132.57774951 194176.35761752 239700.21193453 226857.92717551 103104.53389392 135717.81839098 100395.51738147 136229.45554602 253040.91833729 122964.57683939 176924.66422815 303065.17907821 124066.63925588 158740.51190143 89455.009413951 154022.39579594 94519.629028976 84380.557441369 135483.20783457 85213.031489469 109292.51125753 154000.09795496 344416.70673223 222631.10932014 193142.82923434 158592.73550554 677341.7237778 199168.11321456 61196.019463054 137296.52440977 71904.149500528
204127.06883264 514282.41973157 398680.26714054 519670.06508868 372637.98655218 518509.00857217 734055.22127136 602221.0487678 794658.04170661 434430.39307809 294904.25886193 355490.4008589 463377.71449899 501131.12116648 212859.84049156 235761.29483521 156672.36921661 326024.43202194 474833.06610497 261385.11166685 343080.66479528 580330.9658828 245088.25056928 369460.30201215 197057.36804391 376304.47578363 195932.64421574 174228.53776532 291193.00947217 162426.48919604 243268.43247958 321430.96776084 668541.16095922 457189.55716076 418870.52181189 286045.94897627 199168.11321456 988361.38570483 129491.35897235 268696.10082811 144602.79253211
63132.196448398 174703.91304351 114214.48187421 155091.49481265 125607.4473529 133557.30512726 227958.64711074 189954.8581977 211131.04981519 135364.39923817 100027.85057691 114374.09216708 133822.78254149 149465.83210775 63626.735546401 66027.914631751 45863.799628177 93599.369437523 156414.98304785 88312.970981564 122694.1219595 205554.67890987 88313.13946181 120922.13698785 64208.668182449 131732.71201126 72485.108094 41892.247836138 84541.147386555 51336.128447571 72795.374889643 107130.26974942 206545.13861182 145201.66449784 115495.10076443 101450.95849843 61196.019463054 129491.35897235 110152.93746177 90524.29454531 42240.376834473
157040.93790054 341895.86110544 226361.35494569 343922.47574856 254922.63224432 327119.70984595 487661.52887082 434799.71641614 561073.3276056 320037.54843392 191031.0062412 238180.9290884 311746.27942923 358437.229507 125391.8292729 164989.69654759 94831.26620024 220113.49663996 296268.99297146 173015.50896985 255990.56074655 461765.80996178 196297.87153285 272303.83204553 140900.32231048 266129.06213574 147739.9824957 123242.4512709 185602.88587476 121054.49655683 155900.32877324 245394.46427036 425435.03093861 316474.53736998 273594.70780373 231068.82138481 137296.52440977 268696.10082811 90524.29454531 465537.4589123 92454.973152288
78965.50004751 170832.65256502 121958.94314671 174976.59079827 142003.95836723 184858.00100363 255519.06674502 189918.40816077 291650.56070164 162125.92953614 102153.4916498 111522.05083932 148253.18265802 185045.22803008 69040.617721887 86595.064917442 47388.293543343 117731.69589664 156423.93726179 89347.807247409 119135.23623828 271514.38680103 89062.910908656 147021.18374025 59735.421545978 117761.38924419 74431.097699403 45506.740271032 85758.308929098 52283.147209089 75130.320969678 132093.44733291 198884.56122948 164294.88297745 127753.90087462 109619.92023654 71904.149500528 144602.79253211 42240.376834473 92454.973152288 177362.97758531
