"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Age_10",1992,1,"EBS",763777.235672573,0.0868990469106113,61647.4646061057
"Age_10",1993,1,"EBS",404136.21934914,0.0755223603562874,28298.2032945533
"Age_10",1994,1,"EBS",358650.843283856,0.0753009603075568,25028.3238505048
"Age_10",1995,1,"EBS",155932.130150607,0.0876024227570945,12691.4215092388
"Age_10",1996,1,"EBS",106774.45292722,0.0801275274117157,7904.52602076485
"Age_10",1997,1,"EBS",85924.2931564769,0.0868055896867884,6858.34137092751
"Age_10",1998,1,"EBS",84411.9629529473,0.0751814864230912,5834.01851431878
"Age_10",1999,1,"EBS",310698.786150411,0.078981402866007,22656.6510876766
"Age_10",2000,1,"EBS",537473.830418917,0.0812081187582712,40381.3792366826
"Age_10",2001,1,"EBS",665655.85475503,0.0771035319908809,47601.5818137931
"Age_10",2002,1,"EBS",1069679.6382635,0.0760965079442511,75436.794474998
"Age_10",2003,1,"EBS",695740.328688078,0.0911505473798141,58932.5219838299
"Age_10",2004,1,"EBS",210754.718161354,0.0763179691228239,14848.729946687
"Age_10",2005,1,"EBS",272577.691534782,0.0761220130277301,19177.2245289024
"Age_10",2006,1,"EBS",195449.924940873,0.0780058909324486,14164.3247308257
"Age_10",2007,1,"EBS",172854.607672106,0.0940518325208901,14942.408094202
"Age_10",2008,1,"EBS",171267.219429759,0.0971628116936889,15270.7656137234
"Age_10",2009,1,"EBS",155446.521549815,0.0997843296059362,14289.6338567022
"Age_10",2010,1,"EBS",276855.967214797,0.094149471755543,23919.402606576
"Age_10",2011,1,"EBS",240898.391459011,0.0758172425488024,16885.3245287896
"Age_10",2012,1,"EBS",156967.779684074,0.0792885291697845,11506.5819362317
"Age_10",2013,1,"EBS",76959.5463511273,0.0769481409540722,5457.72927469162
"Age_10",2014,1,"EBS",141494.874422148,0.074660987024209,9742.60831951904
"Age_10",2015,1,"EBS",145008.055531347,0.0648811943528117,8691.01199248473
"Age_10",2016,1,"EBS",143804.432236318,0.0694909467069729,9184.07778486475
"Age_10",2017,1,"EBS",268721.664690217,0.0663994588721226,16500.5043174174
"Age_10",2018,1,"EBS",292608.915514893,0.0720619101817725,19431.626347865
"Age_10",2019,1,"EBS",186431.973280031,0.0678546304290637,11694.2206797418
"Age_10",1982,1,"NBS",3472.04195680841,0.63159296646684,1351.38087381038
"Age_10",1983,1,"NBS",17742.6418105247,0.503515899480515,6355.45679404552
"Age_10",1984,1,"NBS",3473.43586571168,0.683774796920558,1341.54478954311
"Age_10",1985,1,"NBS",12915.4278858691,0.375645936768904,3471.17665990894
"Age_10",1986,1,"NBS",10558.238099688,0.60285865221317,4187.6855467527
"Age_10",1987,1,"NBS",40941.6434418263,0.569082741837192,16173.034038823
"Age_10",1988,1,"NBS",77977.2986375032,0.703717939254094,34568.2389984769
"Age_10",1989,1,"NBS",13472.2699525373,0.516438605194444,4980.87265533585
"Age_10",1990,1,"NBS",13966.3055655354,0.575391162732778,5427.12003664368
"Age_10",1991,1,"NBS",3343.38347177749,0.347020041448729,839.01083023773
"Age_10",1992,1,"NBS",11636.6282763815,0.708863079527461,5117.92183722942
"Age_10",1993,1,"NBS",11874.0325896519,0.686330883108502,5222.19175113638
"Age_10",1994,1,"NBS",12234.9449889535,0.796610706631996,5876.68070603396
"Age_10",1995,1,"NBS",4232.10904230637,0.8231267182216,1955.10800964324
"Age_10",1996,1,"NBS",6915.68543661991,0.608367360238703,2895.50791187199
"Age_10",1997,1,"NBS",4281.37968877716,0.727052837458516,1733.64505890352
"Age_10",1998,1,"NBS",22397.7082378058,0.502167012194905,8290.53306248718
"Age_10",1999,1,"NBS",17151.1762289802,0.781161351842455,7864.34529351408
"Age_10",2000,1,"NBS",20007.3826225929,0.765628403357133,9280.04518252074
"Age_10",2001,1,"NBS",20534.3829247892,0.683236130649549,8590.22212620126
"Age_10",2002,1,"NBS",81123.2436048481,0.448026104660606,25918.6703277243
"Age_10",2003,1,"NBS",80264.5216588836,0.409741395139915,24831.3924637987
"Age_10",2004,1,"NBS",23775.1996229502,0.427114918224806,7472.82001599891
"Age_10",2005,1,"NBS",11069.790466154,0.480697963151917,3880.10373145479
"Age_10",2006,1,"NBS",3593.04188294649,0.819089243740562,1575.3206969755
"Age_10",2007,1,"NBS",2361.57266178798,0.881352227459505,1013.99375311608
"Age_10",2008,1,"NBS",2466.55261772832,0.833678248229307,1055.59879667959
"Age_10",2009,1,"NBS",718.246597523187,0.864852466595519,299.342386098544
"Age_10",2010,1,"NBS",2144.57419249361,0.638543393478053,781.437184564825
"Age_10",2011,1,"NBS",11079.1750280678,0.615833397171154,4559.79156398266
"Age_10",2012,1,"NBS",6615.66863029862,0.743465748287311,2941.44146690297
"Age_10",2013,1,"NBS",4639.7181010151,0.677607168150957,1948.79973046714
"Age_10",2014,1,"NBS",24177.4227323231,0.526291057341827,8961.19113889508
"Age_10",2015,1,"NBS",58654.319559268,0.426486443315767,18015.6896501908
"Age_10",2016,1,"NBS",89449.9032023179,0.400007732744503,26917.9650841835
"Age_10",2017,1,"NBS",138388.035752145,0.127368804243771,16052.8097831433
"Age_10",2018,1,"NBS",227433.053082682,0.224078074150109,44105.2472117621
"Age_10",2019,1,"NBS",66086.924389375,0.128592300129667,7752.03046832957
"Age_11",1982,1,"Both",17738.9799276912,0.12170326610313,1848.65960722236
"Age_11",1983,1,"Both",79480.4982887595,0.118633827795347,8280.57380897484
"Age_11",1984,1,"Both",26784.712177825,0.111083259721516,2580.55077521063
"Age_11",1985,1,"Both",29528.1134866888,0.0909098711493306,2358.77823367322
"Age_11",1986,1,"Both",40017.0034229737,0.103440030497738,3659.16994858594
"Age_11",1987,1,"Both",95365.7307475986,0.10914522820925,9184.886768778
"Age_11",1988,1,"Both",158484.008103726,0.0786285320450178,11241.5381816661
"Age_11",1989,1,"Both",915940.074942517,0.0751827081305835,62943.3903898689
"Age_11",1990,1,"Both",85134.3851754374,0.0833991079671894,6524.64818822452
"Age_11",1991,1,"Both",591805.335433081,0.0741203583155094,40636.0761536279
"Age_11",1992,1,"Both",277661.210260857,0.0799391095496205,20509.7787889682
"Age_11",1993,1,"Both",360259.316962776,0.0718055341281787,23759.1696876923
"Age_11",1994,1,"Both",226217.923061255,0.0750666634084451,15539.9486297733
"Age_11",1995,1,"Both",296510.977499221,0.0848119686157356,23262.5562067374
"Age_11",1996,1,"Both",78295.8971680685,0.0841325094614578,5971.89229458886
"Age_11",1997,1,"Both",70714.524320538,0.084000474835705,5331.07222396383
"Age_11",1998,1,"Both",47444.2300021988,0.115586023358875,4841.25026877943
"Age_11",1999,1,"Both",122240.674499913,0.0828353796544905,9121.83301870997
"Age_11",2000,1,"Both",247343.735016472,0.083240896508374,18670.9717072217
"Age_11",2001,1,"Both",269455.818061905,0.0763729094137812,18810.8030425032
"Age_11",2002,1,"Both",583923.272062991,0.078547025408355,41867.5176385279
"Age_11",2003,1,"Both",1548191.80313709,0.0935439031711908,132591.125574023
"Age_11",2004,1,"Both",236532.776116357,0.0815644915093539,17457.3552100793
"Age_11",2005,1,"Both",78015.8092749433,0.0749551019004807,5356.28339155609
"Age_11",2006,1,"Both",95731.5273844916,0.0742422280414785,6558.6498943721
"Age_11",2007,1,"Both",152558.256521725,0.0913726224297343,12819.8589868996
"Age_11",2008,1,"Both",150514.223645935,0.0964621483598088,13263.0890533268
"Age_11",2009,1,"Both",99382.5232515127,0.0956085358361453,8787.35390422869
"Age_11",2010,1,"Both",237289.856564301,0.0888962027954202,19402.2171243502
"Age_11",2011,1,"Both",214336.773730064,0.077908523037381,15217.9076872628
"Age_11",2012,1,"Both",131069.945436352,0.0804010575994628,9631.79411785377
"Age_11",2013,1,"Both",109238.90046831,0.0834663122957781,8221.58078817784
"Age_11",2014,1,"Both",67257.9988379243,0.113051289480766,6709.03567022765
"Age_11",2015,1,"Both",28633.9905180265,0.151990099937255,3740.31558145905
"Age_11",2016,1,"Both",85859.5062926284,0.178685360465903,13051.039354334
"Age_11",2017,1,"Both",156601.088950893,0.0649240669151425,9387.95565504279
"Age_11",2018,1,"Both",191041.31052047,0.124773880048362,21488.9447238661
"Age_11",2019,1,"Both",134540.303764205,0.0584907800324725,7293.04471149688
"Age_11",1982,1,"EBS",15010.421674627,0.0938231350159243,1263.65913199635
"Age_11",1983,1,"EBS",63759.1683567759,0.0877887086738838,5132.80102425259
"Age_11",1984,1,"EBS",23102.7816997091,0.0875446534915901,1840.03715244577
"Age_11",1985,1,"EBS",24289.2124080952,0.0741596246005262,1648.52706555254
"Age_11",1986,1,"EBS",33603.9032570934,0.0725585862165102,2249.47288458742
"Age_11",1987,1,"EBS",76613.021941293,0.0670707477685499,4739.29050775299
"Age_11",1988,1,"EBS",144202.311876862,0.0681491199139634,9107.82016737211
"Age_11",1989,1,"EBS",832064.823758727,0.0694662706960186,53898.0149120098
"Age_11",1990,1,"EBS",82040.285709335,0.0830647947008839,6327.05911292613
"Age_11",1991,1,"EBS",575410.854332259,0.0754148065551155,40376.5151328503
"Age_11",1992,1,"EBS",270145.054179674,0.0796326891801625,20049.8920445579
"Age_11",1993,1,"EBS",343463.75760358,0.0696681819592214,22274.6551684983
"Age_11",1994,1,"EBS",217146.993455661,0.0729395528770622,14712.8151012739
"Age_11",1995,1,"EBS",285909.183699754,0.0841180551522188,22511.5066797769
"Age_11",1996,1,"EBS",70308.6831217532,0.074550361866029,4865.23132964549
"Age_11",1997,1,"EBS",63637.4898556707,0.0722683049719592,4259.98896862908
"Age_11",1998,1,"EBS",37582.4598895905,0.0734512974151101,2547.3526803898
"Age_11",1999,1,"EBS",113394.07950802,0.0747737592097599,7854.22871760709
"Age_11",2000,1,"EBS",227700.159715428,0.0760723453160107,16073.3670367288
"Age_11",2001,1,"EBS",253734.894202049,0.0734974240036845,17359.0185042987
"Age_11",2002,1,"EBS",530328.455524566,0.0726649116088986,35890.0053340299
"Age_11",2003,1,"EBS",1368431.38186842,0.0901133986759277,115340.855099043
"Age_11",2004,1,"EBS",204296.756829262,0.0708138981294131,13438.1207202531
"Age_11",2005,1,"EBS",72880.319481351,0.0736274506798416,4977.51178853408
"Age_11",2006,1,"EBS",93111.4202289235,0.0736828904980835,6401.52131030941
"Age_11",2007,1,"EBS",149912.392357259,0.0913939028007776,12701.8904403671
"Age_11",2008,1,"EBS",146458.830944618,0.0961137065470639,13003.9557859083
"Age_11",2009,1,"EBS",98908.861051438,0.0956368096014173,8767.67243833161
"Age_11",2010,1,"EBS",234596.331068307,0.0891168950939342,19313.4716079631
"Age_11",2011,1,"EBS",200082.625249644,0.0726160037102426,13486.884974848
"Age_11",2012,1,"EBS",124329.766707621,0.0767773142104213,8885.38325655217
"Age_11",2013,1,"EBS",100001.334137072,0.0754060301570799,6985.68768456946
"Age_11",2014,1,"EBS",52989.1551730028,0.0739372408507099,3627.36103593394
"Age_11",2015,1,"EBS",18316.3803187372,0.0686994195943974,1157.19035361015
"Age_11",2016,1,"EBS",46332.2476793446,0.0677622697934047,2894.88786561162
"Age_11",2017,1,"EBS",94626.6709675638,0.0648362401674698,5695.78694884463
"Age_11",2018,1,"EBS",90570.6351015182,0.0703797761819634,5897.77866774137
"Age_11",2019,1,"EBS",103878.878273261,0.0662546534170968,6398.15676116723
"Age_11",1982,1,"NBS",2728.55825306422,0.622157316324869,1070.96249720304
"Age_11",1983,1,"NBS",15721.3299319836,0.508323181957759,5760.198670481
"Age_11",1984,1,"NBS",3681.93047811585,0.663841968463647,1468.7571237994
"Age_11",1985,1,"NBS",5238.90107859355,0.409796053738403,1523.16931027631
"Age_11",1986,1,"NBS",6413.10016588034,0.592490267341417,2590.7442291478
"Age_11",1987,1,"NBS",18752.7088063056,0.539743566272516,7282.12732366216
"Age_11",1988,1,"NBS",14281.6962268641,0.62955894646214,5870.48621799561
"Age_11",1989,1,"NBS",83875.25118379,0.464360915793422,28473.7414181179
"Age_11",1990,1,"NBS",3094.09946610241,0.568146062434095,1172.57594679188
"Age_11",1991,1,"NBS",16394.4811008215,0.251539369914945,3232.79735342243
"Age_11",1992,1,"NBS",7516.15608118348,0.661205930488656,3165.75365513539
"Age_11",1993,1,"NBS",16795.5593591958,0.625364416611824,6977.32478523983
"Age_11",1994,1,"NBS",9070.92960559356,0.784571065424087,4160.47959972195
"Age_11",1995,1,"NBS",10601.793799467,0.734899389332974,4898.74576997671
"Age_11",1996,1,"NBS",7987.21404631538,0.551023599593313,3152.39502994968
"Age_11",1997,1,"NBS",7077.03446486725,0.624894954558721,2823.23558348952
"Age_11",1998,1,"NBS",9861.77011260837,0.527885981923527,3802.65401691455
"Age_11",1999,1,"NBS",8846.59499189289,0.779231609966696,3958.57851562599
"Age_11",2000,1,"NBS",19643.5753010435,0.647492298215011,8423.8245780549
"Age_11",2001,1,"NBS",15720.9238598559,0.624139589727257,6314.1925599749
"Age_11",2002,1,"NBS",53594.816538425,0.459929797954088,17989.5930746179
"Age_11",2003,1,"NBS",179760.421268672,0.41569510555648,57145.1967277253
"Age_11",2004,1,"NBS",32236.0192870946,0.411392571853373,9982.27597172957
"Age_11",2005,1,"NBS",5135.48979359232,0.456761898503226,1761.21396566392
"Age_11",2006,1,"NBS",2620.10715556814,0.777921395756478,1137.23271741098
"Age_11",2007,1,"NBS",2645.86416446617,0.864306793808563,1143.85724783329
"Age_11",2008,1,"NBS",4055.3927013165,0.842533679005217,1851.5930824175
"Age_11",2009,1,"NBS",473.662200074802,0.87006769715641,202.69596191314
"Age_11",2010,1,"NBS",2693.52549599355,0.679448343168734,1043.85834031262
"Age_11",2011,1,"NBS",14254.14848042,0.620573054352231,5958.51691486322
"Age_11",2012,1,"NBS",6740.17872873122,0.745585642557738,3032.72846784227
"Age_11",2013,1,"NBS",9237.56633123757,0.65051475415637,3812.54774067551
"Age_11",2014,1,"NBS",14268.8436649215,0.511915308793795,5265.08017855511
"Age_11",2015,1,"NBS",10317.6101992893,0.436138867566208,3386.48307017573
"Age_11",2016,1,"NBS",39527.2586132838,0.405389645870839,12290.5971222023
"Age_11",2017,1,"NBS",61974.4179833289,0.129426837187648,7344.99779561207
"Age_11",2018,1,"NBS",100470.675418952,0.232079463842749,20521.3397895216
"Age_11",2019,1,"NBS",30661.4254909441,0.118641496470505,3335.95143784891
"Age_12",1982,1,"Both",11313.8600148423,0.137485540899708,1326.48761143739
"Age_12",1983,1,"Both",28277.8269298534,0.124068399820681,3084.80653893658
"Age_12",1984,1,"Both",10377.6918911483,0.134703357027045,1185.58743420361
"Age_12",1985,1,"Both",10014.6313858441,0.114312710903644,988.713572121539
"Age_12",1986,1,"Both",18084.5665665572,0.116418963893715,1838.32568089466
"Age_12",1987,1,"Both",36144.4047150626,0.11838439553338,3775.56885761223
"Age_12",1988,1,"Both",94820.5820054863,0.0844025750581305,7226.01552252494
"Age_12",1989,1,"Both",158794.160414465,0.0765176568687971,11129.4090894029
"Age_12",1990,1,"Both",826009.644010948,0.0778981571006764,59334.6773606737
"Age_12",1991,1,"Both",124133.162432636,0.0678360981409788,7801.27153732592
"Age_12",1992,1,"Both",357978.667254989,0.0738107530963374,24345.8326690677
"Age_12",1993,1,"Both",263465.624646869,0.0709726873430644,17211.842250179
"Age_12",1994,1,"Both",320926.400652512,0.0752330237519163,22104.8311193435
"Age_12",1995,1,"Both",125180.02227757,0.0849936161465553,9797.47795421829
"Age_12",1996,1,"Both",152879.582325548,0.0885707847832773,12264.9487956772
"Age_12",1997,1,"Both",79467.4770092326,0.0943241537359297,6740.39487140033
"Age_12",1998,1,"Both",16272.091399939,0.130038967216939,1821.95265734827
"Age_12",1999,1,"Both",55338.6962465007,0.0902726688973084,4488.3649550098
"Age_12",2000,1,"Both",163077.34208757,0.0850489287761813,12602.8849415686
"Age_12",2001,1,"Both",219385.045439582,0.0778307111932811,15618.6795025579
"Age_12",2002,1,"Both",276964.931271824,0.0885275733899656,22194.4055121249
"Age_12",2003,1,"Both",701652.743802395,0.0962501684764534,61475.9891559025
"Age_12",2004,1,"Both",442145.602604278,0.0844468124921941,33708.0125544692
"Age_12",2005,1,"Both",163831.050551718,0.0726870712384608,10946.5650716419
"Age_12",2006,1,"Both",60007.3216981559,0.0745587643950344,4129.12721203108
"Age_12",2007,1,"Both",133156.069662768,0.0877880203040776,10756.1298052882
"Age_12",2008,1,"Both",111561.239858555,0.0933825417922505,9533.93806468708
"Age_12",2009,1,"Both",34293.3741400987,0.0924744641905513,2906.34332508378
"Age_12",2010,1,"Both",85757.40505362,0.0839597848621335,6637.25951316167
"Age_12",2011,1,"Both",164800.272115831,0.0767013656828115,11598.3668193065
"Age_12",2012,1,"Both",114176.111239982,0.0800481157397898,8393.3167290907
"Age_12",2013,1,"Both",83941.8432773505,0.0882080956137019,6712.07552194864
"Age_12",2014,1,"Both",93552.7643152175,0.113763599477739,9461.71402828378
"Age_12",2015,1,"Both",26369.7730789616,0.154978672439502,3517.58738922232
"Age_12",2016,1,"Both",18594.2564203739,0.157230896580352,2535.62619490322
"Age_12",2017,1,"Both",52889.7871021562,0.0585148259237203,2872.0965068159
"Age_12",2018,1,"Both",30086.1113191539,0.114480743371286,3115.69501569638
"Age_12",2019,1,"Both",60075.9568366611,0.0576234188646079,3215.22802789623
"Age_12",1982,1,"EBS",9137.88876702883,0.0982672444117928,805.407160028157
"Age_12",1983,1,"EBS",22497.5182680159,0.0909335696895206,1875.84109655448
"Age_12",1984,1,"EBS",8503.32644917444,0.0968434215786365,741.458531841796
"Age_12",1985,1,"EBS",7849.45652968569,0.0927617672315382,658.124964532807
"Age_12",1986,1,"EBS",14887.9778109886,0.0773424483181716,1056.83645691754
"Age_12",1987,1,"EBS",28315.3289105109,0.0714446710213759,1864.61931771556
"Age_12",1988,1,"EBS",84197.5106777936,0.0678378841510437,5307.33664474439
"Age_12",1989,1,"EBS",142681.655871527,0.0692237519339999,9227.83484811939
"Age_12",1990,1,"EBS",774181.596839559,0.0752159652657371,54426.9081611454
"Age_12",1991,1,"EBS",118273.887575057,0.0693358887762433,7652.25874966573
"Age_12",1992,1,"EBS",339042.710447383,0.0705094227711334,22316.6585819636
"Age_12",1993,1,"EBS",246280.529828266,0.0659572612006642,15180.896578606
"Age_12",1994,1,"EBS",299375.104036422,0.0682024820484566,19054.1471012787
"Age_12",1995,1,"EBS",118008.635271179,0.0820952311969318,9066.47930438232
"Age_12",1996,1,"EBS",131003.337159887,0.0708620029105071,8647.94529805343
"Age_12",1997,1,"EBS",67452.7621770163,0.0704536366085149,4411.75920802252
"Age_12",1998,1,"EBS",12581.2067183627,0.0878039894907523,1008.37253972691
"Age_12",1999,1,"EBS",49687.9034670188,0.0735003470563838,3388.46322432081
"Age_12",2000,1,"EBS",147531.504897084,0.0730790673109946,10032.9500973567
"Age_12",2001,1,"EBS",202123.28921216,0.0705974381836201,13320.0303225268
"Age_12",2002,1,"EBS",239529.689253243,0.0726196421764902,16190.468657903
"Age_12",2003,1,"EBS",589382.485114124,0.0864723230355551,47784.5196820596
"Age_12",2004,1,"EBS",370665.931461981,0.0688292609784176,23774.7573846345
"Age_12",2005,1,"EBS",149829.671197283,0.0700535348391065,9794.0120173632
"Age_12",2006,1,"EBS",57571.6926706635,0.0727049047580035,3919.38200251141
"Age_12",2007,1,"EBS",129931.215527312,0.0873414338080245,10560.4562208124
"Age_12",2008,1,"EBS",107812.829243727,0.0922253268109718,9226.45427846383
"Age_12",2009,1,"EBS",33666.6139880788,0.0922162331272311,2869.44188743915
"Age_12",2010,1,"EBS",84181.9400292312,0.0841333756784167,6571.13095204804
"Age_12",2011,1,"EBS",151265.830129828,0.0693584475268355,9785.28064541096
"Age_12",2012,1,"EBS",106882.177801159,0.0740443244427574,7396.69805150604
"Age_12",2013,1,"EBS",74631.4445221166,0.0737891682714925,5118.94225083316
"Age_12",2014,1,"EBS",73086.7544061631,0.0737466239554623,5003.91010607179
"Age_12",2015,1,"EBS",17006.2170717582,0.0782058157904053,1216.0093748292
"Age_12",2016,1,"EBS",11326.8957795264,0.0743378026795035,776.506632476863
"Age_12",2017,1,"EBS",34274.940220621,0.0629751983164408,2013.3080321802
"Age_12",2018,1,"EBS",14854.1191284729,0.0727282758578946,998.976092647799
"Age_12",2019,1,"EBS",44259.1873613871,0.0650401434106798,2682.46805673346
"Age_12",1982,1,"NBS",2175.97124781346,0.603929949472961,876.971149088893
"Age_12",1983,1,"NBS",5780.30866183748,0.510997107213313,2164.10315940792
"Age_12",1984,1,"NBS",1874.36544197382,0.67080211845722,768.207878635346
"Age_12",1985,1,"NBS",2165.17485615837,0.413091101356987,642.114511836891
"Age_12",1986,1,"NBS",3196.5887555686,0.639226409764466,1359.13933155716
"Age_12",1987,1,"NBS",7829.07580455167,0.52386507764661,3035.09918731639
"Age_12",1988,1,"NBS",10623.0713276927,0.604760077551212,4461.97984502576
"Age_12",1989,1,"NBS",16112.5045429374,0.452298571952012,5492.91341449956
"Age_12",1990,1,"NBS",51828.0471713885,0.510413597587589,19440.1581359212
"Age_12",1991,1,"NBS",5859.27485757926,0.256418689334796,1188.94265317097
"Age_12",1992,1,"NBS",18935.9568076056,0.597843235647996,7972.37471451179
"Age_12",1993,1,"NBS",17185.0948186027,0.577008742405301,7126.62154947879
"Age_12",1994,1,"NBS",21551.2966160907,0.690451710835207,9971.53104991752
"Age_12",1995,1,"NBS",7171.38700639105,0.673148565358243,3254.36482169847
"Age_12",1996,1,"NBS",21876.2451656617,0.490684579093102,8065.37770422386
"Age_12",1997,1,"NBS",12014.7148322163,0.528256681953124,4670.09407368532
"Age_12",1998,1,"NBS",3690.88468157626,0.554028082335971,1399.73072877399
"Age_12",1999,1,"NBS",5650.79277948182,0.730225965758154,2642.51562512965
"Age_12",2000,1,"NBS",15545.8371904856,0.632090491324401,6886.60195640226
"Age_12",2001,1,"NBS",17261.7562274227,0.61275602813671,7352.57515456657
"Age_12",2002,1,"NBS",37435.2420185809,0.488180828645048,13550.5531822134
"Age_12",2003,1,"NBS",112270.258688271,0.40862484956613,35187.2793231389
"Age_12",2004,1,"NBS",71479.6711422968,0.40643046538335,21844.0981678219
"Age_12",2005,1,"NBS",14001.3793544352,0.411325459292784,4438.6053151749
"Age_12",2006,1,"NBS",2435.62902749239,0.762173665570073,1122.49914783446
"Age_12",2007,1,"NBS",3224.85413545617,0.944628631595861,1524.48996067704
"Age_12",2008,1,"NBS",3748.41061482886,0.883205074156242,1813.20793758638
"Age_12",2009,1,"NBS",626.760152019897,0.918846371209648,286.820870201843
"Age_12",2010,1,"NBS",1575.46502438883,0.708294924833912,672.246261104472
"Age_12",2011,1,"NBS",13534.4419860033,0.532047084650137,5390.62362342502
"Age_12",2012,1,"NBS",7293.93343882275,0.680992764487529,3376.26109025567
"Age_12",2013,1,"NBS",9310.3987552339,0.588373590359663,3954.51895374064
"Age_12",2014,1,"NBS",20466.0099090544,0.490949394137095,7519.98255314477
"Age_12",2015,1,"NBS",9363.55600720338,0.439962418826192,3145.02719475707
"Age_12",2016,1,"NBS",7267.36064084748,0.406708822623611,2310.56101896282
"Age_12",2017,1,"NBS",18614.8468815352,0.116549415699989,1994.55341748319
"Age_12",2018,1,"NBS",15231.992190681,0.216797259515147,2922.46077821875
"Age_12",2019,1,"NBS",15816.769475274,0.117089806957885,1704.12238887148
"Age_13",1982,1,"Both",4109.59745439625,0.16847501586524,579.015398582768
"Age_13",1983,1,"Both",11545.6086943637,0.1484178547644,1484.41680632869
"Age_13",1984,1,"Both",6652.34514958204,0.152850889569723,865.088700706812
"Age_13",1985,1,"Both",11742.4345642852,0.119278408592416,1216.8007805648
"Age_13",1986,1,"Both",1877.90465736384,0.281340904324002,407.933332948803
"Age_13",1987,1,"Both",7547.03213558825,0.160941626312335,1032.09664119008
"Age_13",1988,1,"Both",19482.0381203304,0.104302228227898,1797.91543089718
"Age_13",1989,1,"Both",135602.604936756,0.074539824258017,9314.22464535989
"Age_13",1990,1,"Both",69245.896367334,0.0764585822097934,4905.92669976007
"Age_13",1991,1,"Both",365344.700841837,0.0646987987046377,22031.4074186795
"Age_13",1992,1,"Both",155805.327841806,0.0707408159214061,10193.2695048489
"Age_13",1993,1,"Both",209559.858326608,0.070596378243942,13651.3464049322
"Age_13",1994,1,"Both",123458.300049136,0.0763815780785462,8664.82986968721
"Age_13",1995,1,"Both",229667.862585287,0.0801124619655202,17081.0349364512
"Age_13",1996,1,"Both",50805.9677655394,0.0895780155593717,4145.83975675537
"Age_13",1997,1,"Both",137743.456028986,0.0950956162001879,11866.5925249246
"Age_13",1998,1,"Both",37101.4613395456,0.125991964852149,4157.03053445855
"Age_13",1999,1,"Both",23570.4910913974,0.106288268384758,2226.54995614834
"Age_13",2000,1,"Both",52914.0734673114,0.089085430775255,4292.09042598956
"Age_13",2001,1,"Both",87029.8587807541,0.0800807150460486,6381.19110860513
"Age_13",2002,1,"Both",161920.9188261,0.0887447331096891,13104.3632613085
"Age_13",2003,1,"Both",279859.269744582,0.0935385390075806,23868.556952763
"Age_13",2004,1,"Both",190068.117940516,0.0851699038196012,14681.6842298445
"Age_13",2005,1,"Both",268139.903982539,0.0705145044591758,17431.0409237446
"Age_13",2006,1,"Both",85949.750181197,0.0717884616637246,5736.10742929909
"Age_13",2007,1,"Both",62195.7713328954,0.0877166822557735,5014.28904610233
"Age_13",2008,1,"Both",49951.7135508236,0.0920358520768598,4217.72472557669
"Age_13",2009,1,"Both",34633.1709836,0.0867878612215728,2761.48394166672
"Age_13",2010,1,"Both",53235.6145098195,0.0845216934260606,4145.8005866975
"Age_13",2011,1,"Both",71216.15691206,0.0801527912462869,5241.73540315377
"Age_13",2012,1,"Both",99634.5189915903,0.0839417761959252,7684.01186252163
"Age_13",2013,1,"Both",79917.3390577571,0.0916313789582424,6663.68700009296
"Age_13",2014,1,"Both",94136.0828604708,0.111725168997671,9441.02969845226
"Age_13",2015,1,"Both",47269.110145254,0.13492856430344,5589.6363972816
"Age_13",2016,1,"Both",20176.9232037172,0.181791796234897,3163.6029935172
"Age_13",2017,1,"Both",8400.87754865379,0.0865299296406367,658.743478218628
"Age_13",2018,1,"Both",5356.1724861202,0.130635931719327,627.66620266401
"Age_13",2019,1,"Both",24106.1185230764,0.0598008548854691,1342.1065980087
"Age_13",1982,1,"EBS",3256.03313022758,0.130457197209746,373.831243849508
"Age_13",1983,1,"EBS",8353.56084358813,0.103049065081181,781.785947188194
"Age_13",1984,1,"EBS",5308.87224869955,0.116509021002068,555.745439654074
"Age_13",1985,1,"EBS",8549.19559051404,0.0909926124234015,706.39265085899
"Age_13",1986,1,"EBS",1124.36307472177,0.232416139591963,215.472075116274
"Age_13",1987,1,"EBS",5294.8893828385,0.0984816371608864,469.502909712286
"Age_13",1988,1,"EBS",16436.6636682842,0.0813084798986757,1226.16684351909
"Age_13",1989,1,"EBS",120531.246003827,0.0650545453791556,7361.26298907286
"Age_13",1990,1,"EBS",65418.5621697845,0.0745232361796903,4567.28769918227
"Age_13",1991,1,"EBS",348144.456257197,0.0662226320832434,21606.2511769471
"Age_13",1992,1,"EBS",146478.51031663,0.0665714515297135,9124.77478383707
"Age_13",1993,1,"EBS",190766.422441646,0.062604335089154,11195.7522132079
"Age_13",1994,1,"EBS",113515.217066727,0.0672517756782056,7139.19426152154
"Age_13",1995,1,"EBS",214489.603183209,0.0759650074330266,15326.6119037954
"Age_13",1996,1,"EBS",43147.6728044382,0.0700140643155501,2820.25978322894
"Age_13",1997,1,"EBS",114266.617611955,0.0650641172489549,6937.06752735921
"Age_13",1998,1,"EBS",28221.6669625547,0.0796327415386636,2080.77965726049
"Age_13",1999,1,"EBS",20237.1916676112,0.0795435825583928,1485.92587002487
"Age_13",2000,1,"EBS",46039.3681930861,0.0698107097443811,2997.8591603372
"Age_13",2001,1,"EBS",77191.040768741,0.0658871570521681,4759.66217579713
