"","Total_1982","Total_1983","Total_1984","Total_1985","Total_1986","Total_1987","Total_1988","Total_1989","Total_1990","Total_1991","Total_1992","Total_1993","Total_1994","Total_1995","Total_1996","Total_1997","Total_1998","Total_1999","Total_2000","Total_2001","Total_2002","Total_2003","Total_2004","Total_2005","Total_2006","Total_2007","Total_2008","Total_2009","Total_2010","Total_2011","Total_2012","Total_2013","Total_2014","Total_2015","Total_2016","Total_2017","Total_2018","Total_2019","EBS_1982","EBS_1983","EBS_1984","EBS_1985","EBS_1986","EBS_1987","EBS_1988","EBS_1989","EBS_1990","EBS_1991","EBS_1992","EBS_1993","EBS_1994","EBS_1995","EBS_1996","EBS_1997","EBS_1998","EBS_1999","EBS_2000","EBS_2001","EBS_2002","EBS_2003","EBS_2004","EBS_2005","EBS_2006","EBS_2007","EBS_2008","EBS_2009","EBS_2010","EBS_2011","EBS_2012","EBS_2013","EBS_2014","EBS_2015","EBS_2016","EBS_2017","EBS_2018","EBS_2019","NBS_1982","NBS_1983","NBS_1984","NBS_1985","NBS_1986","NBS_1987","NBS_1988","NBS_1989","NBS_1990","NBS_1991","NBS_1992","NBS_1993","NBS_1994","NBS_1995","NBS_1996","NBS_1997","NBS_1998","NBS_1999","NBS_2000","NBS_2001","NBS_2002","NBS_2003","NBS_2004","NBS_2005","NBS_2006","NBS_2007","NBS_2008","NBS_2009","NBS_2010","NBS_2011","NBS_2012","NBS_2013","NBS_2014","NBS_2015","NBS_2016","NBS_2017","NBS_2018","NBS_2019"
"27",1261777578.46134,2340833957.31145,1980557193.80386,4746977788.35032,3220336902.75782,1144721963.82769,3324725723.61463,2877574295.90121,4102417964.42101,2160547897.80699,2853616884.24502,1209417883.28009,2466622049.0475,2234174186.99425,1025014231.90394,2383689403.87549,1604309757.91294,4793054837.38237,2159832654.89314,1774635633.86378,764091205.534657,3283171257.02338,2434417499.20543,2639607365.3651,4829188502.37894,19605746738.4589,201994753653.813,5298636178.04456,5683472429.87821,4535313159.44208,4245324051.87385,3482087425.73942,5481004608.14213,5038204527.52149,2665570545.98533,2276484868.51942,1322962094.13215,3199503001.20792,1272249506.67647,2353511643.89449,1996904603.19791,4710883678.00841,3231142385.84501,1135711766.1068,3330869797.52073,2864061513.18972,4110510921.05683,2163287294.61789,2867258949.89884,1200287029.11946,2479015497.35951,2240764014.03932,993258308.727993,2381806356.23971,1531097368.05177,4802255626.82918,2179774265.16303,1787589207.60763,783424139.87873,3178202446.26709,2432623406.80773,2644341979.24147,4836174234.38915,19626056941.0918,201939795944.716,5304535318.35983,5684160289.14445,4543224280.2109,4260864371.79322,3507937177.36484,5513301587.39452,5155636238.23147,2215714226.14596,2374706681.01298,1207087405.82446,3108695878.18681,-10471928.2151355,-12677686.5830324,-16347409.3940348,36094110.3419119,-10805483.0871979,9010197.72089038,-6144073.90612275,13512782.7114847,-8092956.63582817,-2739396.81090099,-13642065.6538242,9130854.16063743,-12393448.3119979,-6589827.04508826,31755923.1759471,1883047.63577954,73212389.8611651,-9200789.44682724,-19941610.269895,-12953573.7438556,-19332934.3440858,104968810.756311,1794092.39770723,-4734613.87636609,-6985732.0102058,-20310202.6329736,54957709.0971699,-5899140.31525683,-687859.266242751,-7911120.76880936,-15540319.91938,-25849751.6254363,-32296979.2523987,-117431710.709983,449856319.83936,-98221812.4935278,115874688.307684,90807123.0211051
"28",344932814.375274,730686670.815245,773427916.118301,940229843.705048,1083222645.19734,277827063.150756,1391658276.33711,526566280.744388,2020435087.06449,781503936.06751,1088583227.04218,525685288.20051,972578888.123259,1061119948.35772,279860261.50803,642075976.952823,402908150.678213,1989707851.33591,805647865.427275,683288118.094761,364043578.480454,1129978715.43351,724460091.686363,765299553.074835,1387362201.58736,4390619949.44342,5298636178.04455,68815949593.8052,3500678286.80738,1761617024.47617,1219198015.20668,1082278037.58576,1529782494.84402,1715896449.98093,805951180.713711,966991072.95472,410881791.148908,896046753.938775,345144429.206698,734361493.368466,775312220.410578,897962494.092507,1077595421.40433,285905601.518324,1391538965.65223,529293965.070655,2025010096.68858,779757012.270901,1085369967.80125,530961151.158036,966554557.8435,1055172499.13031,282450796.660906,634192222.830763,381670782.386307,1986067167.11565,802725022.068255,686267299.869291,369770649.373795,1105717674.35273,719128271.335565,764638623.898312,1387619473.78642,4387527817.55281,5295513182.83746,68797449437.4749,3500590425.26591,1761003542.39417,1213821464.8806,1075337543.86258,1525888979.80572,1733422634.62529,821465879.41425,948927957.796954,398247864.873083,867899828.503651,-211614.831426736,-3674822.55321862,-1884304.29226879,42267349.6125449,5627223.79300428,-8078538.36756393,119310.684873428,-2727684.32626486,-4575009.62409598,1746923.79661084,3213259.24092655,-5275862.95752325,6024330.27976451,5947449.22740464,-2590535.15287572,7883754.12205585,21237368.2919045,3640684.22026412,2922843.35901914,-2979181.77452946,-5727070.89334498,24261041.0807878,5331820.35080391,660929.176526858,-257272.199064512,3092131.89060803,3122995.20710448,18500156.3302638,87861.5414564753,613482.08200656,5376550.32607752,6940493.72317955,3893515.03830002,-17526184.6443502,-15514698.7005457,18063115.1577784,12633926.2758192,28146925.435128
"29",1022826760.08465,1322726441.76195,1253480876.86027,2905946647.43189,1936544787.06912,600076315.630613,2581986349.40462,1929218290.35896,2630330691.77569,1462460569.93996,1490891647.94283,738846452.377288,1205629342.80427,1194900379.53681,557180096.728647,1333433219.50712,881453459.69453,2672294006.64945,1157714739.67239,1194964510.33091,361522971.222635,2531822031.47498,1415495480.48851,1649501395.49975,2085764690.53371,5815216228.08324,5683472429.87822,3500678286.80737,218903556199.448,6642434329.98408,2515527600.26056,2176000232.84717,3107479443.40442,3009384713.6389,1796240411.4517,1517812246.15752,1133827174.21469,2266321840.35952,1042997898.8982,1395888688.42684,1288344754.77163,2895918612.0092,1968482958.0927,641338924.055275,2603329527.71725,1967006002.02375,2660441832.41414,1464764396.83744,1518909398.66146,784371124.237023,1239626626.07542,1215644273.81878,579906752.832772,1361322171.74583,887902672.31436,2687171342.8969,1200440303.47017,1220858510.49991,404867332.630005,2541603964.50653,1448856313.59794,1678859646.73324,2093605303.16598,5828884670.86691,5696094011.97594,3511961940.72108,218884691668.658,6724157067.97775,2548352334.44033,2238701022.26769,3407870029.74932,3455221340.88088,1802311381.94996,1510832839.64342,1078259408.95559,2211481057.648,-20171138.8135707,-73162246.6648895,-34863877.9113498,10028035.4226935,-31938171.0235943,-41262608.424669,-21343178.3126542,-37787711.6647976,-30111140.638456,-2303826.89747704,-28017750.7186371,-45524671.8597318,-33997283.2711483,-20743894.2819692,-22726656.1041226,-27888952.2387181,-6449212.61983145,-14877336.2474819,-42725563.7977796,-25894000.1690061,-43344361.4073781,-9781933.03153618,-33360833.1094246,-29358251.2334876,-7840612.6322711,-13668442.7836897,-12621582.0977292,-11283653.9136997,18864530.7902355,-81722737.9936586,-32824734.1797761,-62700789.4205144,-300390586.344914,-445836627.241966,-6070970.49826608,6979406.51414073,55567765.2590925,54840782.7115366
"30",739560988.86411,2196889347.52449,1372852845.38543,2837935180.17726,1532137860.4926,1857716951.84011,2089267335.81875,2969618835.34739,3444703113.47624,2096752467.22715,1706575660.26571,1610227828.47548,1299145750.52969,952409787.271553,1260368746.53549,1604478975.01112,1459041969.15513,1619098773.25756,1837934128.72016,1531482405.72695,1004931856.98561,5031060020.8981,2412117015.55747,2840117517.23282,2454378838.05586,6189381172.63829,4535313159.44209,1761617024.47617,6642434329.98409,111991328216.732,4431217288.17389,2642686927.28609,5808900652.29871,5933185796.52821,3649361724.83186,2281377056.26237,2873182758.22712,4452079891.67423,735619094.878841,2149424670.31001,1367061634.04485,2784156676.27548,1517290294.47834,1849640348.02397,2084179075.43015,2957682687.91608,3435186179.4204,2085586616.52962,1695107469.45341,1595063043.42297,1286147498.58389,940542350.727412,1243275459.11585,1584590024.33785,1407412150.72931,1615158859.96143,1829235902.81328,1528817926.15627,988581571.985093,4914279084.99033,2349180710.71472,2814270311.97079,2453014498.01814,6184732185.36346,4529842364.64133,1759410432.0117,6640080840.0921,111630366678.391,4413708967.89285,2615461916.0673,5633996728.37329,5535190924.64937,3073352596.39432,2239859212.09938,2859687615.02121,4375170109.06147,3941893.98526665,47464677.2144906,5791211.34059828,53778503.9017762,14847566.01426,8076603.81613878,5088260.38858243,11936147.4313066,9516934.05584753,11165850.69752,11468190.8122964,15164785.0525054,12998251.9457979,11867436.5441388,17093287.4196435,19888950.6732693,51629818.4258226,3939913.29612542,8698225.90687657,2664479.57067787,16350285.0005167,116780935.907778,62936304.8427588,25847205.2620445,1364340.0377201,4648987.27483044,5470794.80075277,2206592.4644761,2353489.89197737,360961538.341026,17508320.2810403,27225011.2187889,174903923.9254,397994871.878855,576009128.437523,41517844.1630167,13495143.2058947,76909782.6127506
"31",551135163.850621,1314281904.27258,985679925.254039,2155403170.84021,1820589155.45034,147556325.382894,1499527983.1793,554583451.84524,1452379053.52548,661836184.708709,1538001925.22052,622377710.302753,1460631526.13135,1536412087.2222,189692693.110356,1073981042.07495,451167149.08013,1794336177.71708,1269865751.53149,772858831.217871,337004790.065144,913711973.631566,723358994.301213,395667612.156594,1622735196.5317,4182113190.00354,4245324051.87384,1219198015.20668,2515527600.26056,4431217288.17389,128176242694.644,4891988685.64826,3045374392.41455,2365100530.12937,1322268877.02354,1245109019.37342,278093186.773614,876105403.339141,553774306.47157,1301608367.0551,984522664.551893,2125214826.10643,1815622882.13927,127573056.324829,1497973336.70716,536455769.980489,1449581351.685,658628995.248941,1531630490.06873,588752329.595998,1448895401.90204,1528217227.58903,153957409.463884,1059036781.34636,390558615.781023,1792758852.42218,1260854946.80161,768017939.38905,321039101.894645,774487368.16001,690447445.617151,381163984.465464,1621591706.8278,4179158696.43687,4243252311.20549,1218062362.73634,2515355438.95741,4433457681.32292,128058331996.604,4905160627.75554,3016579371.37278,2294867093.51754,966108082.011001,1299512200.20889,199276739.421701,828780744.77716,-2639142.62095448,12673537.217477,1157260.70214899,30188344.7337864,4966273.31108051,19983269.0580639,1554646.47212381,18127681.8647425,2797701.8404656,3207189.45976971,6371435.15179622,33625380.7067553,11736124.2293146,8194859.63317631,35735283.646476,14944260.7285807,60608533.2991041,1577325.29488095,9010804.72987885,4840891.82881835,15965688.1704928,139224605.471567,32911548.6840645,14503627.6911384,1143489.70390675,2954493.56667725,2071740.66834904,1135652.47034749,172161.30314516,-2240393.14902341,117910698.039907,-13171942.1072764,28795021.0417696,70233436.6118261,356160795.012541,-54403180.8354645,78816447.3519147,47324658.561979
"32",623931986.345043,1184233051.8539,1190460415.83586,2195402070.56381,1020395751.3431,319963319.422372,1541517357.07975,1305020078.35635,1700103321.04525,1203231691.53127,1512078739.4541,846465440.357876,1188431485.77754,1497114439.21593,574592832.448412,1158095119.45749,806632715.473263,1541341981.48652,1606261844.73325,623217203.282864,528621712.404994,1448520309.94118,1166970857.31407,973891575.057042,1533393439.5041,4209250482.00733,3482087425.73942,1082278037.58576,2176000232.84716,2642686927.28609,4891988685.64826,209948969915.328,8010036140.67519,5077843768.30466,2493689935.44296,1570086526.40926,1139985302.31828,2379968544.0202,615666442.323918,1149906221.93197,1180728349.72542,2082805552.11019,992735096.901585,317702837.822248,1531145983.71996,1285145763.85943,1692436914.46732,1179807247.98893,1481245758.02201,801739573.710623,1143884677.80534,1461128615.09063,541608388.094728,1111090021.80256,720602911.158683,1522118884.50645,1562307568.14673,608291078.651666,492032344.505468,1290526727.23764,1097418195.90343,943500556.264297,1528914954.36906,4194539110.22891,3468113808.88345,1076834357.72409,2173319921.80199,2603389026.87177,4844838278.52077,209352186663.88,7295613430.46761,4102106331.21975,1806007555.70229,1510148316.21499,1138113925.76513,2301109090.40725,8265544.02112594,34326829.9219458,9732066.11044134,112596518.453626,27660654.4415144,2260481.60012729,10371373.3597873,19874314.4969174,7666406.57791692,23424443.5423453,30832981.4320964,44725866.647255,44546807.9721968,35985824.1252945,32984444.3536896,47005097.654927,86029804.3145749,19223096.9800761,43954276.5865197,14926124.6311986,36589367.8995194,157993582.703551,69552661.4106427,30391018.7927544,4478485.13505923,14711371.7784377,13973616.8559777,5443679.86168283,2680311.04516794,39297900.4143254,47150407.1274835,596783251.448382,714422710.207585,975737437.084907,687682379.740655,59938210.194276,1871376.553141,78859453.612958
"33",1227458352.65725,4441916744.46293,2174300305.46229,4308602393.21642,2231486616.45174,3030271171.6504,2567272101.2199,5462881536.28876,3935536820.28143,2455632814.7137,2438190456.09494,2770108983.89316,2082736370.89586,1623868401.78412,2677779665.70349,3251217519.87854,3281292809.6726,2043065865.38117,2575861393.3689,1926262682.28236,1834193503.34371,7392538587.28056,3728302474.94687,3548538566.48703,2928416650.32106,6868014222.41304,5481004608.14212,1529782494.84402,3107479443.40442,5808900652.2987,3045374392.41454,8010036140.67519,544149426401.282,37759346487.5418,26113396549.9532,3356023308.83843,3723711987.51781,6230927770.5852,1142531954.82443,3720478964.06779,1974180309.38194,3817363750.05565,2044039021.92641,2618625484.13167,2481832746.89788,5068988508.01218,3735132030.93369,2282955893.06003,2268368319.22366,2105821131.67952,1878818752.35164,1487889066.00133,2088710388.71045,2894067716.28637,2528915784.32919,2005779818.85579,2352422560.7808,1768343331.20247,1377016159.19278,5218672748.73269,2887176716.6995,3137516091.94733,2895546231.29089,6813690833.23097,5437832955.99846,1512364982.52813,3091007697.84398,5476031515.18918,2823278726.31893,6853498073.94578,513121739211.216,14861488969.7687,4884058166.79429,2743105575.52735,2879010708.19307,5757525547.03948,84926397.8328365,721437780.395161,200119996.080383,491238643.160797,187447594.525314,411645687.518718,85439354.3220464,393893028.276585,200404789.347756,172676921.653651,169822136.871299,664287852.213634,203917618.544217,135979335.782792,589069276.993029,357149803.59216,752377025.343388,37286046.5253917,223438832.588109,157919351.079881,457177344.150913,2173865838.54793,841125758.247388,411022474.539743,32870419.0301787,54323389.1820682,43171652.1436578,17417512.3158966,16471745.5604368,332869137.109521,222095666.095624,1156538066.72937,31027687190.066,22897857517.7732,21229338383.1588,612917733.311113,844701279.324706,473402223.545742
"34",1335901379.90685,3886920702.32217,2164277079.73943,3409065529.44523,2357548434.25848,2324584121.77271,3180465962.38642,3686143003.64932,5315390051.25478,2265987494.26588,2876299318.47017,3356109678.88149,2156834209.78078,1706056689.51729,2708222530.04572,2584269485.46783,3186698257.9578,2558629826.01802,2913732494.76397,2023417881.27827,2023276618.39609,10045173558.3202,5138043174.59125,3708415715.2513,2968278648.4198,7597862568.7649,5038204527.52149,1715896449.98093,3009384713.6389,5933185796.52821,2365100530.12937,5077843768.30465,37759346487.5418,481476105847.279,88911618914.6078,4575578096.73458,5834927366.06318,6940103089.4263,1168875306.13418,2456323253.56308,1789131167.35308,2574701593.50035,2032584435.05083,1524985391.86542,3010935326.81011,2912649625.62542,4919100069.65009,1897745750.18425,2569511289.50433,1999863301.26789,1777216563.90851,1443425616.68475,1511574264.33046,1931054388.26904,1781906599.32617,2498782599.63645,2458200130.16201,1723491495.32305,1043731666.1275,5703310776.74917,3410084447.69784,2929465693.12731,2910044938.71067,7502603517.94063,4971579576.5537,1682669174.5263,2983643457.43805,5316748080.30459,2042880005.88824,3545050647.26664,13837799992.5548,343456520170.638,9903344338.87247,2609213949.98816,3639871590.6431,5970514709.40698,167026073.772715,1430597448.75913,375145912.386374,834363935.944899,324963999.207642,799598729.907288,169530635.576351,773493378.023889,396289981.60475,368241744.081601,306788028.965856,1356246377.61357,379617645.872238,262631072.832556,1196648265.71526,653215097.198777,1404791658.63159,59847226.3815919,455532364.601989,299926385.955225,979544952.26859,4341862781.57114,1727958726.89343,778950022.124053,58233709.7091576,95259050.8242773,66624950.9677562,33227275.4546375,25741256.2008569,616437716.223626,322220524.241153,1532793121.038,23921546494.9872,138019585676.642,79008274575.7352,1966364146.74641,2195055775.42006,969588380.019345
"35",1713608378.87652,4909406579.52534,2035017151.61327,1910907327.24115,1777208174.36458,2841040231.49966,3355083444.57368,3534445745.03155,4740593855.07365,1624504240.43672,2291026699.55892,4561389295.00271,1949921149.88812,1701755843.85733,3612381913.90596,2569278534.92296,3603237869.19859,1720621187.01315,3525682357.00058,2563817851.08453,2954187453.50403,12566459556.9449,4602713700.67567,3407105690.65451,1648208564.01856,3858914347.38008,2665570545.98533,805951180.713708,1796240411.4517,3649361724.83186,1322268877.02354,2493689935.44295,26113396549.9532,88911618914.6078,645437588546.415,11192496710.0829,6932401354.60526,3725645415.21274,1542893811.05471,2938551714.37293,1601354949.40179,1004906539.41349,1556090485.38256,1480966201.74715,3190203882.7098,2260920651.69515,4243903558.11425,1101700394.70564,2103090977.37594,2464999577.99588,1711218422.54239,1562225035.64526,1589460600.94489,1723514409.63013,1294024744.93263,1794665531.45103,3096957899.17028,2201122819.39232,1495821272.60017,4846557416.29673,1935697912.75591,2252372810.23715,1600861136.08006,3808027656.17433,2646487340.16237,796026266.306174,1774438819.31859,2888932025.60234,1133824956.61026,1137443741.898,3676282332.77366,7940799408.92655,267405341965.204,4503509888.35167,1900883327.15712,1744902040.9689,170714567.82183,1970854865.15245,433662202.211532,906000787.827659,221117688.982016,1360074029.75251,164879561.863921,1273525093.33642,496690296.959456,522803845.73104,187935722.182999,2096389717.00675,238702727.345686,139530808.21213,2022921312.96106,845764125.292808,2309213124.2659,-74044344.4379294,428724457.830335,362695031.692228,1458366180.90385,7719902140.64834,2667015787.91979,1154732880.41747,47347427.9385188,50886691.2057445,19083205.8228857,9924914.40754165,21801592.1331164,760429699.229539,188443920.413306,1356246193.54496,22437114217.1797,80970819505.6814,378032246581.21,6688986821.7312,5031518027.44807,1980743374.24387
"36",964337784.754938,2215509645.7924,1548850161.94942,1614022749.58538,1264708419.01439,1068860965.06794,2398665537.26058,1355266588.58733,3486738032.37873,1569048812.74572,2069417105.36171,1558414964.34404,1415777023.68195,1841750704.70971,984801868.550471,1354579959.83556,824575190.940275,2031385196.77781,2353255306.9633,1470513063.99075,868245708.994603,2529475968.8787,1426694840.83671,1510634175.13317,1326127738.40259,3509141018.16695,2276484868.51942,966991072.954721,1517812246.15752,2281377056.26237,1245109019.37342,1570086526.40926,3356023308.83843,4575578096.73457,11192496710.0829,247527814646.753,5331781050.79267,3823543453.01081,959351600.378257,2165173600.39653,1531858502.0339,1535880806.00946,1260801151.68867,1029313742.29332,2392909728.73226,1314896881.16351,3475987998.23463,1526004503.92559,2066899167.5802,1501996545.24949,1417070583.4008,1843844247.79773,938489046.592186,1325907967.2151,750755593.890992,2036106542.58767,2350130504.57338,1462981886.3586,851729691.626571,2357914036.90736,1387196049.35211,1492939879.38093,1327582645.46362,3510069461.18086,2277209173.88974,968644357.277989,1518068906.35912,2275705683.28477,1246806121.93215,1572582904.09688,3298365782.66376,4604186871.16603,10405719451.1051,219218158621.163,4312855592.43878,3421262705.64655,4986184.37667519,50336045.3958786,16991659.9155259,78141943.5759376,3907267.32572328,39547222.7746168,5755808.52831473,40369707.4238141,10750034.1441036,43044308.8201415,2517937.78151271,56418419.0945648,-1293559.71884955,-2093543.08802796,46312821.9582861,28671992.6204526,73819597.0492734,-4721345.80986158,3124802.38991006,7531177.63214587,16516017.3680234,171561931.971363,39498791.4846029,17694295.752236,-1454907.06101369,-928443.01389432,-724305.370295631,-1653284.32326228,-256660.201601231,5671372.97759584,-1697102.55873889,-2496377.68762894,57657526.1746722,-28608774.4314981,786777258.977819,28309656025.591,1018925458.35388,402280747.364286
"37",433924692.986916,838319712.682502,1043434519.12866,1187234955.17,570592947.972562,1266669932.59178,1251195623.2711,2682127517.13856,2004976235.18822,1399521721.99602,702658020.387176,1302254185.31017,415693670.283114,941941231.319741,1033531155.23004,894158997.519773,915181950.724581,237277089.12955,1026852611.69234,927288198.618164,691032128.546538,7989856782.54502,2202316096.31678,3139684216.71529,960009661.616986,2154944136.50814,1322962094.13215,410881791.148909,1133827174.21469,2873182758.22711,278093186.773619,1139985302.31828,3723711987.51779,5834927366.0632,6932401354.60523,5331781050.79268,166546317065.391,10093493552.8274,429775287.951912,741035847.240155,1029238979.92675,1133304033.85309,581295480.03693,1158485217.87166,1246483909.18267,2570614256.20334,1984604615.60326,1335132862.2539,716464642.272063,1148135121.95708,431370491.556897,953057024.517927,877365420.366238,853920379.646814,738890930.072698,252087100.807059,1012888946.75549,909335065.368492,582270581.086092,7319278748.35119,2020574825.58505,3079631026.82896,960670906.796526,2156510940.40212,1325596142.24371,412162620.895055,1133787660.03821,2838011301.28047,290234948.887414,1134148499.18222,3118782118.01055,4336026949.16518,3586357983.56134,3994564711.21192,121841975726.121,8343338228.58471,4149405.03500414,97283865.4423471,14195539.2019035,53930921.3169132,-10702532.0643689,108184714.720103,4711714.08842316,111513260.935222,20371619.5849667,64388859.7421052,-13806621.8848903,154119063.353067,-15676821.2737777,-11115793.1981963,156165734.863798,40238617.8729559,176291020.651871,-14810011.6775148,13963664.9368476,17953133.249676,108761547.460441,670578034.193862,181741270.73175,60053189.8863503,-661245.179530902,-1566803.89396958,-2634048.11154525,-1280829.74613682,39514.1764710827,35171456.9466439,-12141762.1138079,5836803.1360576,604929869.507257,1498900416.89801,3346043371.04385,1337216339.58079,44704341339.2695,1750155324.24278
"38",894343023.738879,2167289162.27178,1656350955.38979,3030331574.6861,1486346958.90262,1634550384.02651,1944821435.55519,3430163849.45716,3321363535.75369,2253181722.19372,1301208023.26547,1536761070.45075,1089468833.36975,718716275.399324,1386306807.48601,1382002768.91452,1879924690.21422,781232338.184192,1261794423.29457,1089895373.25122,867188223.50549,5974358429.93955,2995808584.44729,2884745231.88154,2185718883.45023,4933887042.79899,3199503001.20791,896046753.938774,2266321840.35952,4452079891.67424,876105403.339146,2379968544.02019,6230927770.5852,6940103089.42631,3725645415.21275,3823543453.01082,10093493552.8274,273514380125.589,901588415.332497,2178916292.61256,1670962193.39235,2980227189.72701,1494436532.39246,1659920981.04948,1951867288.08001,3439076304.20531,3330336611.1888,2230744527.87084,1305980977.8173,1559712688.20487,1098373964.67777,719555581.267477,1391292802.20896,1388171467.46043,1813181388.76517,781766412.754665,1278485607.87473,1103363073.34303,872361903.459818,5756214557.89415,2945651627.58107,2894726944.69675,2188900097.45489,4934970427.39225,3199586565.80127,896361535.993011,2266954931.36245,4460552822.8835,881326332.664812,2399611137.58031,6397785351.50685,7220948830.08479,3757581483.48975,3335875318.82834,8985781419.5778,249440667553.021,-7245391.59363055,-11627130.3407868,-14611238.0025638,50104384.9590781,-8089573.48983561,-25370597.0229734,-7045852.52482259,-8912454.74815507,-8973075.43511747,22437194.3228678,-4772954.55182927,-22951617.7541136,-8905131.30801178,-839305.868152548,-4985994.72293992,-6168698.54590523,66743301.4490478,-534074.570473841,-16691184.5801662,-13467700.0918082,-5173679.95433046,218143872.045419,50156956.8662301,-9981712.81520053,-3181214.00464799,-1083384.59326039,-83564.5933448435,-314782.054229653,-633091.002923139,-8472931.20926942,-5220929.32566891,-19642593.5601199,-166857580.921678,-280845740.658505,-31936068.2769864,487668134.182514,1107712133.24962,24073712572.5679
"39",94174954655.429,4482895265.1222,1049941280.41209,1521157133.24478,1093906117.57048,619216459.410508,1835063870.88667,1140393962.40095,2355770842.10579,798001009.637932,759694304.314463,765863187.035759,836243917.865682,832391850.037716,441508240.469216,590297610.983301,378958179.164487,1302096435.57203,917982802.549439,867836131.535475,343685253.564609,713537002.980741,590492813.997106,681035729.536382,641355511.35264,1584552592.32733,1272249506.67647,345144429.206698,1042997898.89821,735619094.878844,553774306.47157,615666442.323913,1142531954.82443,1168875306.13417,1542893811.05471,959351600.37825,429775287.951914,901588415.3325,94094489500.3835,4571118135.19949,1076275491.13225,1495363426.83039,1106723135.37916,645032370.470104,1846106157.2624,1160477754.35507,2368245026.32101,795861443.36001,769412976.089254,779332922.434585,847487271.587856,837157964.339007,447689339.558981,601137534.454309,375565005.649478,1307402979.39553,934861687.559637,879901195.276306,354551920.710241,673044748.868673,580190030.197129,684263629.981386,643889044.925119,1586451220.77291,1273349175.36515,345573753.978144,1043753787.49992,743463289.194841,559846340.249752,629580144.812374,1217209093.96609,1257682323.99229,1473233711.00592,928646265.687526,405244449.363715,883532342.891306,80465155.0455098,-88222870.0772941,-26334210.7201586,25793706.4143867,-12817017.8086758,-25815911.0595949,-11042286.3757502,-20083791.9541196,-12474184.2152373,2139566.27792123,-9718671.77479599,-13469735.3988264,-11243353.7221785,-4766114.3012874,-6181099.08976192,-10839923.47101,3393173.51500862,-5306543.82351072,-16878885.0102035,-12065063.7408263,-10866667.1456333,40492254.1120735,10302783.799981,-3227900.44499616,-2533533.5724764,-1898628.44559484,-1099668.688682,-429324.771442877,-755888.601718026,-7844194.31599419,-6072033.77818033,-13913702.4884597,-74677139.1416582,-88807017.8581091,69660100.0487876,30705334.6907506,24530838.5881914,18056072.4411966
"40",4572036302.9787,400984305108.622,14531019267.8922,8771515370.48347,4090346918.2585,2784227701.22363,2713546873.21962,3773343992.18616,2657103916.00209,1898131508.01015,1829453279.68688,2319637995.69871,1600978905.16481,1404946163.76576,1533271422.60567,1930781760.2227,1405563484.30363,976849781.457932,2705856188.56416,1882167372.79249,1316981549.35412,2953584665.40912,1479270749.15063,1766518779.44497,1461444388.37932,3087299813.98534,2353511643.89449,734361493.368462,1395888688.42684,2149424670.31001,1301608367.0551,1149906221.93197,3720478964.06778,2456323253.56309,2938551714.37293,2165173600.39653,741035847.240164,2178916292.61256,4571118135.19949,397228564644.869,14359822359.5294,8682735946.63247,4063980481.60489,2795108718.03672,2719142344.2077,3790042832.21857,2654610847.54069,1899293170.63537,1819458410.52597,2334780635.53256,1595144334.84448,1404489492.30124,1535954055.87391,1918551748.0927,1385484393.41742,976902956.580363,2717500855.64493,1883019121.46142,1336707216.41572,2951151141.7408,1475816148.55084,1760158399.27433,1460734325.62188,3087091148.11396,2351805859.18698,734434833.174289,1395071460.46185,2162813508.16217,1303362762.9491,1156642631.03476,3762558939.88265,2640567828.33216,2750367194.63713,2191104803.64533,715291168.964355,2171499150.37848,918167.779213216,3755740463.75415,171196908.362856,88779423.851028,26366436.6536173,-10881016.8130918,-5595470.98807235,-16698840.032416,2493068.46138078,-1161662.6252198,9994869.16091035,-15142639.833832,5834570.3203254,456671.464524688,-2682633.26823505,12230012.1299917,20079090.8862131,-53175.1224381239,-11644667.0807759,-851748.668946102,-19725667.0616107,2433523.66833676,3454600.5997931,6360380.17064322,710062.757436146,208665.871365021,1705784.70751545,-73339.8058278071,817227.964992795,-13388837.8521489,-1754395.89399384,-6736409.10280391,-42079975.8148562,-184244574.769065,188184519.735775,-25931203.2487438,25744678.2758091,7417142.2340759
