2.17348E+11	4.18832E+11	3.21865E+11	3.83974E+11	3.49169E+11	3.65895E+11	6.33539E+11	5.04841E+11	7.37745E+11	3.23093E+11	1.29156E+12	2.78872E+11	4.05292E+11	4.94829E+11	1.43516E+11	2.53474E+11	1.31773E+11	2.46618E+11	2.5096E+11	2.10163E+11	2.57325E+11	2.0726E+11	2.28211E+11	3.09268E+11	1.61017E+11	2.90105E+11	1.52468E+11	1.30855E+11	2.17858E+11	1.41924E+11	1.71476E+11	2.24863E+11	4.46929E+11	4.04549E+11	2.83315E+11	2.34578E+11	1.93348E+11	3.61367E+11	1.18763E+11
2.69653E+11	5.70252E+11	3.14635E+11	4.72209E+11	4.64272E+11	4.94654E+11	7.6046E+11	6.73409E+11	8.6017E+11	4.44857E+11	2.78872E+11	1.1625E+12	4.43025E+11	5.88387E+11	2.14644E+11	2.45579E+11	1.69471E+11	2.95346E+11	4.02492E+11	2.82799E+11	4.19464E+11	2.61368E+11	2.38284E+11	3.67672E+11	2.02822E+11	3.93365E+11	2.06385E+11	1.74749E+11	2.40603E+11	1.6746E+11	2.1928E+11	2.97396E+11	6.94607E+11	5.01445E+11	3.03528E+11	3.16784E+11	1.97271E+11	3.44589E+11	1.41462E+11
2.7481E+11	5.73422E+11	4.1424E+11	5.13135E+11	4.51669E+11	4.39698E+11	9.2337E+11	7.41558E+11	9.03554E+11	4.57734E+11	4.05292E+11	4.43025E+11	1.44727E+12	6.51064E+11	2.3157E+11	2.79361E+11	1.5905E+11	3.69912E+11	4.53684E+11	2.78784E+11	4.11781E+11	5.39322E+11	2.74488E+11	4.34602E+11	2.23068E+11	4.29516E+11	2.56465E+11	1.93973E+11	3.04574E+11	2.07744E+11	2.25714E+11	3.44012E+11	6.84418E+11	5.4551E+11	3.60823E+11	3.56166E+11	2.69748E+11	4.11513E+11	1.45124E+11
3.69082E+11	7.1287E+11	5.90311E+11	7.04183E+11	6.01456E+11	4.70892E+11	1.21723E+12	8.8067E+11	1.14533E+12	7.6295E+11	4.94829E+11	5.88387E+11	6.51064E+11	5.57022E+12	3.12077E+11	4.42728E+11	2.03149E+11	3.64153E+11	4.99392E+11	4.32084E+11	5.24001E+11	1.16206E+11	4.40239E+11	6.55001E+11	3.46613E+11	5.16944E+11	3.77237E+11	2.19423E+11	3.34764E+11	2.82657E+11	4.33693E+11	4.96254E+11	9.1829E+11	7.24798E+11	4.83093E+11	4.68786E+11	3.04586E+11	6.27181E+11	2.07376E+11
1.35192E+11	2.95186E+11	2.07191E+11	2.91314E+11	2.56058E+11	2.81419E+11	4.16592E+11	3.46367E+11	4.76591E+11	2.59167E+11	1.43516E+11	2.14644E+11	2.3157E+11	3.12077E+11	3.02885E+11	1.68855E+11	84951184619	1.70943E+11	2.07346E+11	1.56916E+11	2.17591E+11	1.45211E+11	1.52166E+11	2.27789E+11	1.09518E+11	2.15527E+11	1.29084E+11	92455841880	1.59115E+11	1.10226E+11	1.17159E+11	1.74734E+11	3.51422E+11	2.79365E+11	1.98502E+11	1.81886E+11	1.1091E+11	2.20314E+11	80588156357
1.91592E+11	3.91195E+11	2.95576E+11	3.56706E+11	3.61053E+11	2.7291E+11	5.47363E+11	4.3185E+11	5.95152E+11	3.34277E+11	2.53474E+11	2.45579E+11	2.79361E+11	4.42728E+11	1.68855E+11	7.97934E+11	1.32846E+11	2.20802E+11	2.96316E+11	1.96842E+11	2.90199E+11	3.10362E+11	2.09776E+11	2.97505E+11	1.46881E+11	2.76067E+11	1.91217E+11	96983152975	2.02138E+11	1.43278E+11	1.64939E+11	2.3567E+11	4.73603E+11	3.78796E+11	3.00453E+11	2.25985E+11	1.73934E+11	2.88845E+11	1.0668E+11
1.05193E+11	2.54916E+11	1.45274E+11	2.07216E+11	1.80251E+11	1.68913E+11	2.99028E+11	2.6808E+11	4.00682E+11	2.18137E+11	1.31773E+11	1.69471E+11	1.5905E+11	2.03149E+11	84951184619	1.32846E+11	3.31162E+11	1.3715E+11	2.01509E+11	1.20505E+11	1.51832E+11	1.83891E+11	1.17039E+11	1.86826E+11	76907018855	1.55178E+11	1.03511E+11	74972909770	1.19321E+11	73645767961	84103542403	1.43988E+11	2.66927E+11	2.10941E+11	1.40988E+11	1.21825E+11	1.00196E+11	1.89332E+11	56774651801
1.59738E+11	4.56906E+11	2.52684E+11	3.9637E+11	3.16494E+11	4.29709E+11	5.42679E+11	5.26789E+11	6.52163E+11	3.58972E+11	2.46618E+11	2.95346E+11	3.69912E+11	3.64153E+11	1.70943E+11	2.20802E+11	1.3715E+11	1.11106E+12	2.95299E+11	2.37644E+11	2.63145E+11	1.79563E+11	2.07646E+11	2.73661E+11	1.6097E+11	3.0674E+11	1.77709E+11	1.16973E+11	2.42295E+11	1.58282E+11	1.67162E+11	2.6454E+11	5.43833E+11	4.22484E+11	2.90122E+11	2.44062E+11	2.10258E+11	2.81989E+11	1.18922E+11
2.56504E+11	5.35588E+11	3.7327E+11	4.76845E+11	4.52888E+11	4.80262E+11	8.07933E+11	7.55483E+11	8.01964E+11	3.90147E+11	2.5096E+11	4.02492E+11	4.53684E+11	4.99392E+11	2.07346E+11	2.96316E+11	2.01509E+11	2.95299E+11	1.59347E+12	3.32236E+11	3.88125E+11	4.72586E+11	2.47439E+11	3.79623E+11	1.69848E+11	4.78514E+11	2.26319E+11	1.79844E+11	2.87172E+11	2.02945E+11	2.31747E+11	3.39613E+11	6.58097E+11	5.32374E+11	3.56635E+11	3.55105E+11	2.14844E+11	3.97693E+11	1.38985E+11
1.92112E+11	4.18467E+11	2.67162E+11	3.797E+11	3.22678E+11	3.25511E+11	5.3146E+11	4.59424E+11	5.58364E+11	3.26638E+11	2.10163E+11	2.82799E+11	2.78784E+11	4.32084E+11	1.56916E+11	1.96842E+11	1.20505E+11	2.37644E+11	3.32236E+11	4.99196E+11	2.77114E+11	3.01474E+11	1.91577E+11	3.04779E+11	1.4896E+11	2.55042E+11	1.74506E+11	1.18727E+11	1.92002E+11	1.30547E+11	1.77583E+11	2.52564E+11	4.37322E+11	3.73464E+11	2.43437E+11	2.17204E+11	1.42849E+11	2.59704E+11	92796489680
2.33943E+11	4.91803E+11	3.52001E+11	4.93173E+11	4.72442E+11	4.70861E+11	8.12186E+11	6.28108E+11	8.10721E+11	5.031E+11	2.57325E+11	4.19464E+11	4.11781E+11	5.24001E+11	2.17591E+11	2.90199E+11	1.51832E+11	2.63145E+11	3.88125E+11	2.77114E+11	1.0017E+12	4.95322E+11	2.66017E+11	4.08316E+11	1.90488E+11	3.47028E+11	2.06172E+11	1.66076E+11	2.62052E+11	1.73591E+11	2.49859E+11	3.19918E+11	6.1067E+11	4.74076E+11	3.31177E+11	3.1398E+11	2.03979E+11	3.84889E+11	1.36314E+11
2.90861E+11	4.53844E+11	3.5464E+11	3.71603E+11	5.52203E+11	3.4452E+11	6.901E+11	9.95133E+11	9.49942E+11	4.62887E+11	2.0726E+11	2.61368E+11	5.39322E+11	1.16206E+11	1.45211E+11	3.10362E+11	1.83891E+11	1.79563E+11	4.72586E+11	3.01474E+11	4.95322E+11	2.12145E+13	4.21076E+11	4.42469E+11	1.629E+11	3.52689E+11	2.3579E+11	2.5402E+11	4.12631E+11	88501145186	76845117453	4.34161E+11	5.63232E+11	5.96419E+11	3.99931E+11	2.31125E+11	1.28856E+11	5.38102E+11	1.47336E+11
1.77131E+11	3.94828E+11	2.86809E+11	3.54619E+11	2.78116E+11	3.16301E+11	4.98401E+11	4.75177E+11	5.98941E+11	2.86546E+11	2.28211E+11	2.38284E+11	2.74488E+11	4.40239E+11	1.52166E+11	2.09776E+11	1.17039E+11	2.07646E+11	2.47439E+11	1.91577E+11	2.66017E+11	4.21076E+11	5.18009E+11	2.70383E+11	1.2797E+11	2.51663E+11	1.32298E+11	1.26879E+11	1.68022E+11	1.15362E+11	1.57672E+11	2.09205E+11	4.24785E+11	3.4661E+11	2.09862E+11	2.10431E+11	1.46333E+11	2.59272E+11	98842142935
2.53271E+11	5.71508E+11	4.11863E+11	5.38681E+11	4.28093E+11	4.65075E+11	8.06374E+11	6.55216E+11	8.62938E+11	4.82418E+11	3.09268E+11	3.67672E+11	4.34602E+11	6.55001E+11	2.27789E+11	2.97505E+11	1.86826E+11	2.73661E+11	3.79623E+11	3.04779E+11	4.08316E+11	4.42469E+11	2.70383E+11	9.95519E+11	2.07778E+11	3.74787E+11	2.67669E+11	1.79927E+11	2.68443E+11	1.82322E+11	2.16712E+11	3.29133E+11	6.7705E+11	5.31643E+11	3.71957E+11	3.05065E+11	2.13779E+11	3.84614E+11	1.40488E+11
1.17591E+11	2.79387E+11	1.84597E+11	2.51496E+11	2.46362E+11	2.29578E+11	4.21135E+11	3.22801E+11	4.11941E+11	2.64863E+11	1.61017E+11	2.02822E+11	2.23068E+11	3.46613E+11	1.09518E+11	1.46881E+11	76907018855	1.6097E+11	1.69848E+11	1.4896E+11	1.90488E+11	1.629E+11	1.2797E+11	2.07778E+11	2.99222E+11	1.96793E+11	1.24903E+11	89018800730	1.31488E+11	1.04591E+11	1.06444E+11	1.63388E+11	3.14845E+11	2.59169E+11	1.79894E+11	1.63967E+11	96815120041	1.84492E+11	66075457395
2.71264E+11	5.73649E+11	3.67747E+11	4.36342E+11	4.35757E+11	4.39179E+11	7.63247E+11	6.55229E+11	8.79587E+11	3.43718E+11	2.90105E+11	3.93365E+11	4.29516E+11	5.16944E+11	2.15527E+11	2.76067E+11	1.55178E+11	3.0674E+11	4.78514E+11	2.55042E+11	3.47028E+11	3.52689E+11	2.51663E+11	3.74787E+11	1.96793E+11	9.71299E+11	2.34443E+11	1.60294E+11	2.8292E+11	1.70227E+11	2.10642E+11	3.22618E+11	6.4161E+11	5.37325E+11	3.38145E+11	2.75976E+11	2.01397E+11	4.05008E+11	1.21785E+11
1.60907E+11	2.84123E+11	2.47726E+11	2.93838E+11	2.73571E+11	2.86748E+11	4.29322E+11	4.063E+11	4.71407E+11	2.34549E+11	1.52468E+11	2.06385E+11	2.56465E+11	3.77237E+11	1.29084E+11	1.91217E+11	1.03511E+11	1.77709E+11	2.26319E+11	1.74506E+11	2.06172E+11	2.3579E+11	1.32298E+11	2.67669E+11	1.24903E+11	2.34443E+11	4.13581E+11	99456529107	1.52712E+11	1.16908E+11	1.42676E+11	1.84177E+11	3.89756E+11	2.99348E+11	2.10889E+11	1.72202E+11	1.05482E+11	2.21048E+11	75747023581
1.2352E+11	2.41939E+11	1.51639E+11	2.26321E+11	2.03402E+11	2.02658E+11	3.43635E+11	3.03455E+11	3.21959E+11	1.93031E+11	1.30855E+11	1.74749E+11	1.93973E+11	2.19423E+11	92455841880	96983152975	74972909770	1.16973E+11	1.79844E+11	1.18727E+11	1.66076E+11	2.5402E+11	1.26879E+11	1.79927E+11	89018800730	1.60294E+11	99456529107	2.41949E+11	1.10208E+11	74805484053	88897370405	1.42484E+11	2.55211E+11	2.08126E+11	1.41528E+11	1.44751E+11	93198305692	1.80761E+11	55366125724
1.81264E+11	4.03607E+11	2.81134E+11	3.68806E+11	3.28858E+11	3.70136E+11	5.25366E+11	4.34258E+11	4.80157E+11	2.66033E+11	2.17858E+11	2.40603E+11	3.04574E+11	3.34764E+11	1.59115E+11	2.02138E+11	1.19321E+11	2.42295E+11	2.87172E+11	1.92002E+11	2.62052E+11	4.12631E+11	1.68022E+11	2.68443E+11	1.31488E+11	2.8292E+11	1.52712E+11	1.10208E+11	8.30085E+11	1.33613E+11	1.66149E+11	2.30943E+11	4.01059E+11	3.68835E+11	2.85873E+11	2.07467E+11	1.59568E+11	2.43839E+11	92063980712
1.24723E+11	2.70279E+11	1.64174E+11	2.38097E+11	2.14025E+11	2.27823E+11	3.48344E+11	3.23336E+11	3.60756E+11	1.98239E+11	1.41924E+11	1.6746E+11	2.07744E+11	2.82657E+11	1.10226E+11	1.43278E+11	73645767961	1.58282E+11	2.02945E+11	1.30547E+11	1.73591E+11	88501145186	1.15362E+11	1.82322E+11	1.04591E+11	1.70227E+11	1.16908E+11	74805484053	1.33613E+11	2.80083E+11	1.01543E+11	1.46511E+11	2.8624E+11	2.24057E+11	1.66177E+11	1.57356E+11	98619896504	1.85165E+11	64430875748
1.6752E+11	3.14565E+11	2.1984E+11	2.94829E+11	2.26948E+11	2.59837E+11	4.5443E+11	3.62901E+11	4.52534E+11	2.45792E+11	1.71476E+11	2.1928E+11	2.25714E+11	4.33693E+11	1.17159E+11	1.64939E+11	84103542403	1.67162E+11	2.31747E+11	1.77583E+11	2.49859E+11	76845117453	1.57672E+11	2.16712E+11	1.06444E+11	2.10642E+11	1.42676E+11	88897370405	1.66149E+11	1.01543E+11	4.65241E+11	1.77309E+11	3.5558E+11	2.98545E+11	1.85603E+11	1.71477E+11	1.22475E+11	2.38825E+11	79139665359
2.23717E+11	4.45737E+11	3.003E+11	3.94995E+11	3.32843E+11	3.70737E+11	6.25979E+11	5.67923E+11	6.44846E+11	3.84668E+11	2.24863E+11	2.97396E+11	3.44012E+11	4.96254E+11	1.74734E+11	2.3567E+11	1.43988E+11	2.6454E+11	3.39613E+11	2.52564E+11	3.19918E+11	4.34161E+11	2.09205E+11	3.29133E+11	1.63388E+11	3.22618E+11	1.84177E+11	1.42484E+11	2.30943E+11	1.46511E+11	1.77309E+11	5.96164E+11	5.24941E+11	4.3318E+11	2.77537E+11	2.31726E+11	1.54246E+11	3.36461E+11	1.13652E+11
4.23632E+11	8.87971E+11	5.62505E+11	7.97533E+11	7.01769E+11	8.00155E+11	1.24345E+12	1.03326E+12	1.26124E+12	7.38336E+11	4.46929E+11	6.94607E+11	6.84418E+11	9.1829E+11	3.51422E+11	4.73603E+11	2.66927E+11	5.43833E+11	6.58097E+11	4.37322E+11	6.1067E+11	5.63232E+11	4.24785E+11	6.7705E+11	3.14845E+11	6.4161E+11	3.89756E+11	2.55211E+11	4.01059E+11	2.8624E+11	3.5558E+11	5.24941E+11	1.73047E+12	8.23218E+11	5.77202E+11	4.81888E+11	2.98023E+11	6.47897E+11	2.21541E+11
3.15801E+11	7.30384E+11	4.8297E+11	6.49569E+11	5.64188E+11	6.39857E+11	9.93954E+11	8.63436E+11	1.08086E+12	5.63941E+11	4.04549E+11	5.01445E+11	5.4551E+11	7.24798E+11	2.79365E+11	3.78796E+11	2.10941E+11	4.22484E+11	5.32374E+11	3.73464E+11	4.74076E+11	5.96419E+11	3.4661E+11	5.31643E+11	2.59169E+11	5.37325E+11	2.99348E+11	2.08126E+11	3.68835E+11	2.24057E+11	2.98545E+11	4.3318E+11	8.23218E+11	1.1091E+12	4.35911E+11	4.00666E+11	2.45861E+11	5.27351E+11	1.76443E+11
1.89394E+11	4.91398E+11	2.89806E+11	4.42994E+11	3.7328E+11	3.96582E+11	6.5742E+11	5.86088E+11	7.58469E+11	3.06021E+11	2.83315E+11	3.03528E+11	3.60823E+11	4.83093E+11	1.98502E+11	3.00453E+11	1.40988E+11	2.90122E+11	3.56635E+11	2.43437E+11	3.31177E+11	3.99931E+11	2.09862E+11	3.71957E+11	1.79894E+11	3.38145E+11	2.10889E+11	1.41528E+11	2.85873E+11	1.66177E+11	1.85603E+11	2.77537E+11	5.77202E+11	4.35911E+11	1.02009E+12	2.98473E+11	2.05564E+11	3.50847E+11	1.28613E+11
1.99742E+11	4.41832E+11	3.0631E+11	3.91218E+11	3.511E+11	3.77678E+11	6.20665E+11	5.3279E+11	5.85992E+11	3.52824E+11	2.34578E+11	3.16784E+11	3.56166E+11	4.68786E+11	1.81886E+11	2.25985E+11	1.21825E+11	2.44062E+11	3.55105E+11	2.17204E+11	3.1398E+11	2.31125E+11	2.10431E+11	3.05065E+11	1.63967E+11	2.75976E+11	1.72202E+11	1.44751E+11	2.07467E+11	1.57356E+11	1.71477E+11	2.31726E+11	4.81888E+11	4.00666E+11	2.98473E+11	6.24587E+11	1.66759E+11	3.44046E+11	1.14767E+11
1.19546E+11	3.18792E+11	1.71534E+11	2.68735E+11	2.31971E+11	2.17781E+11	4.69734E+11	3.35023E+11	4.3381E+11	1.93613E+11	1.93348E+11	1.97271E+11	2.69748E+11	3.04586E+11	1.1091E+11	1.73934E+11	1.00196E+11	2.10258E+11	2.14844E+11	1.42849E+11	2.03979E+11	1.28856E+11	1.46333E+11	2.13779E+11	96815120041	2.01397E+11	1.05482E+11	93198305692	1.59568E+11	98619896504	1.22475E+11	1.54246E+11	2.98023E+11	2.45861E+11	2.05564E+11	1.66759E+11	6.59951E+11	2.07432E+11	74863271600
2.50809E+11	5.88341E+11	3.57915E+11	4.83168E+11	4.41944E+11	4.5357E+11	7.78086E+11	6.68641E+11	8.62572E+11	4.37281E+11	3.61367E+11	3.44589E+11	4.11513E+11	6.27181E+11	2.20314E+11	2.88845E+11	1.89332E+11	2.81989E+11	3.97693E+11	2.59704E+11	3.84889E+11	5.38102E+11	2.59272E+11	3.84614E+11	1.84492E+11	4.05008E+11	2.21048E+11	1.80761E+11	2.43839E+11	1.85165E+11	2.38825E+11	3.36461E+11	6.47897E+11	5.27351E+11	3.50847E+11	3.44046E+11	2.07432E+11	1.10505E+12	1.4901E+11
84455119611	1.88605E+11	1.4802E+11	1.8425E+11	1.4607E+11	1.62445E+11	2.86638E+11	2.32034E+11	2.65532E+11	1.90044E+11	1.18763E+11	1.41462E+11	1.45124E+11	2.07376E+11	80588156357	1.0668E+11	56774651801	1.18922E+11	1.38985E+11	92796489680	1.36314E+11	1.47336E+11	98842142935	1.40488E+11	66075457395	1.21785E+11	75747023581	55366125724	92063980712	64430875748	79139665359	1.13652E+11	2.21541E+11	1.76443E+11	1.28613E+11	1.14767E+11	74863271600	1.4901E+11	1.34345E+11
