370239317.3,734409718.4,555875134.7,703415134.9,365982872.2,417965899.2,980693707.6,526598109.2,1191073890,1168069803,630389162.1,398688699.4,444090665.2,431094082.4,273110536.1,355791858.5,559005009.5,481155130.5,1002178321,811792898.7,922587770.3,1460430319,736679145.1,2138073017,4848233435,3.30477E+11,6686090559,1413383628,1121869026,922305322.6,395493820.3,291829437,1098650975,859602965.5,2164226671,421428940.2,492603370.6
218434273.3,440239091.2,265849850.9,428628651.9,225680602.3,355761768.1,581392819.3,665486489.5,692251998.4,374493935.5,394008695.2,498137459.1,392683854.9,251679816.6,235136637.7,106966380.9,126823838,128577187.2,715720817.9,429907228.6,300219258.7,414234898,402708629.6,979139301.5,831673502.5,6686090559,1.45589E+11,2363546477,1578451384,568578851.6,251999468,92549440.32,763673460.2,358735509,989045685.3,240412408,-35782997.94
108102748.8,284562578.4,369693287.3,414532932.2,197397330.8,448074843.6,391023389.7,548507390.3,632329814.8,547536464.6,387662931.1,216191093.5,301098626.2,225253245.3,77432935.27,102933470.7,233563124.8,223622555.6,344981061.7,295766604.3,272958198.5,350118165.3,147458245.8,332266508.3,191478501.3,1413383628,2363546477,75939764297,2867212981,1167454364,236211022.8,218668246.6,433455421.7,360190012.2,973303522.7,263378272.6,215332147.5
228218633.4,603011564.4,271283570.2,505213445.1,239397337,415965370.5,926637868.6,561775066.6,233175758,724343680.4,366561939,170327173.4,226895196.9,-65885062.71,95714031.52,84339144.67,85829979.54,42123927.06,714901525.2,573424511.2,335943052.4,403511416.4,301159066.6,660837010.2,296846959.1,1121869026,1578451384,2867212981,2.17104E+11,3310363033,364568698.2,217183967.3,427713021.7,58580455.73,726183005.2,189138025.4,48712863.52
248550668.7,835366578.4,947079907,739594113.5,442743177.5,564404740.3,935348647.8,1229508402,849907071.6,732093609.5,698815897.8,579186337.8,611153133.6,308611098.3,341687279.3,324406133.5,508832262.6,404337024.3,1085007148,400844926.8,568821179.8,720607070.6,473876149.3,699877724.6,281035910.9,922305322.6,568578851.6,1167454364,3310363033,1.32864E+11,2884030485,692990037.1,1858660887,1661802396,2539061660,661759512,350939690.7
153779939.7,280940564.9,184829215.4,346710314,203283019.1,227731424.1,221323437.7,200127524.1,399126670.3,349795232.9,216610703,237276748.4,175096201.4,199018796.4,163835298.5,202319968.8,272408327.2,145836958.7,150482237.7,246956871.8,260240293.7,489830201.8,242450794.8,211048200.9,115914581.8,395493820.3,251999468,236211022.8,364568698.2,2884030485,1.15916E+11,3100720648,1872453052,901997754.7,1239818074,147468819.5,176634496.6
256710147.6,151302435.9,462989134.2,227675186.3,396704303.9,7420699.844,432983390.1,175089064.4,738936334.8,225410364.5,334557671.8,342355741.6,244857385.9,386718456.8,231512550.6,285885142.4,416227370.6,422193766.7,138656057.2,250354092.6,211010837.6,807159497.9,308041250.4,251752185.3,86425377.08,291829437,92549440.32,218668246.6,217183967.3,692990037.1,3100720648,2.01145E+11,7741098425,2782819144,3057284178,253078329,208146594.3
271143331.9,2246440926,833479123,642187122,949255394.9,1048060319,697670716.8,1886453336,674388835.6,868373288,1110520491,2133799958,1397094212,983393835.6,1634464623,1884983686,3245488689,703329851.6,1585404868,1101045843,1921490804,4526776800,2611554468,1386744142,434038511.6,1098650975,763673460.2,433455421.7,427713021.7,1858660887,1872453052,7741098425,7.15646E+11,44734489808,39459125452,1366273345,1153608927
280746028.9,3391921908,935449955.4,-189203081.1,1245762708,1330059061,539537142.1,2078543976,608515915.3,628834945.2,1530038099,2859943351,2117793339,794510205.6,2487625984,2885395927,4837775723,1060437532,2401213105,1399953776,2654163437,6969570623,4139520766,1727790410,468100164.5,859602965.5,358735509,360190012.2,58580455.73,1661802396,901997754.7,2782819144,44734489808,5.61341E+11,1.34605E+11,2471238229,1891983029
655356462.2,4963106199,2083097984,1437280754,2420668979,1873532585,1624972216,3421098096,1966459655,1397831233,2459259045,4471883687,3524164636,1439657533,3950038180,4691468663,8824856879,2106987208,3333329379,2476649726,3743005901,12576456859,6522278129,2771799679,760874932,2164226671,989045685.3,973303522.7,726183005.2,2539061660,1239818074,3057284178,39459125452,1.34605E+11,9.7594E+11,11005095937,4844197466
130667206.9,530020728.4,679790960.4,875428231.2,351411276.3,258661058.5,588413085.4,602880712.1,623933626.3,558183906.8,409776852.7,450413078.6,268231745.6,360402650,283794997.6,333750005.9,386809734.4,302886065.9,733896380.4,323097880.1,392555196.4,636134842.4,366369136.5,475388983.6,123204519.6,421428940.2,240412408,263378272.6,189138025.4,661759512,147468819.5,253078329,1366273345,2471238229,11005095937,2.40442E+11,3839647995
125835499.7,458928390.4,506570262.6,1106874858,402167367.5,251194286,235772549.9,296433005.6,521270432.2,384507887.7,263417950.3,401164243.3,411818418,347344698.8,282482153.2,436885545,780344452,259410461.1,282274279.7,211928630.2,293232164,1120775566,320627589.2,228794385.1,62437874.08,492603370.6,-35782997.94,215332147.5,48712863.52,350939690.7,176634496.6,208146594.3,1153608927,1891983029,4844197466,3839647995,1.41031E+11
