Alt Stock Year ABC OFL Catch SSB F Total_Biom SPR_Implied
EBS_Pollock_2013 3 460 2019.5 2233.5 16964.1 7905.73 0.422745 0.370954 8326.95
EBS_Pollock_2013 3 461 2019.5 3212.14 30177.5 12060.9 0.422745 0.370954 12600.1
EBS_Pollock_2013 3 462 2019.5 2501.87 21009.9 9130.05 0.422745 0.370954 9529.55
EBS_Pollock_2013 3 463 2019.5 2484.68 27307 9128 0.422745 0.370954 9359.92
EBS_Pollock_2013 3 464 2019.5 2741.18 23910.5 10281.3 0.422745 0.370954 10519.7
EBS_Pollock_2013 3 465 2019.5 3197.64 32344 12217.1 0.422745 0.370954 12565.3
EBS_Pollock_2013 3 466 2019.5 2660.52 25011.2 9852.37 0.422745 0.370954 10232.2
EBS_Pollock_2013 3 467 2019.5 2359.52 25805.2 9022.02 0.422745 0.370954 9229.36
EBS_Pollock_2013 3 468 2019.5 3048.47 25913.8 11166 0.422745 0.370954 11535.8
EBS_Pollock_2013 3 469 2019.5 2419.67 24652 8795.46 0.422745 0.370954 9100.16
EBS_Pollock_2013 7 190 2019.5 2628.46 29120.7 10248.5 0.373704 0.473156 10667.9
EBS_Pollock_2013 7 191 2019.5 2239.42 21133.4 8513.19 0.399577 0.418394 8826.68
EBS_Pollock_2013 7 192 2019.5 2413.7 20605.9 9070.53 0.393431 0.433211 9428.08
EBS_Pollock_2013 7 193 2019.5 1915.94 19624 7022.43 0.438115 0.34964 7049.83
EBS_Pollock_2013 7 194 2019.5 2618.46 24744.3 10154.3 0.375106 0.470829 10546.5
EBS_Pollock_2013 7 195 2019.5 2740.29 30570 10830.8 0.37078 0.480418 11242
EBS_Pollock_2013 7 196 2019.5 2605.79 25636.4 10113.2 0.376505 0.466941 10446.7
EBS_Pollock_2013 7 197 2019.5 2475.52 25244.5 9775.4 0.377852 0.463203 10015.9
EBS_Pollock_2013 7 198 2019.5 2329.12 21526.9 8709.88 0.390278 0.436477 9109.61
EBS_Pollock_2013 7 199 2019.5 2156.23 17233.6 7758.59 0.41139 0.401438 8191.5
EBS_Pollock_2013 2 410 2019.5 2912.07 27562.2 11168 0.410468 0.395181 11471.8
EBS_Pollock_2013 2 411 2019.5 2521.72 23355 9373.06 0.429503 0.364783 9652.57
EBS_Pollock_2013 2 412 2019.5 2290.89 18886 8250.45 0.441835 0.342943 8553.41
EBS_Pollock_2013 2 413 2019.5 2856 28709.6 10819.2 0.41355 0.389567 11192.4
EBS_Pollock_2013 2 414 2019.5 2208.63 17178.9 7818.68 0.451296 0.329103 8103.81
EBS_Pollock_2013 2 415 2019.5 2757 24308.9 10158.4 0.416667 0.38408 10650.5
EBS_Pollock_2013 2 416 2019.5 2332.18 20916 8526.44 0.444319 0.339712 8813.87
EBS_Pollock_2013 2 417 2019.5 2709.36 28899.9 10423.7 0.414037 0.388826 10598.1
EBS_Pollock_2013 2 418 2019.5 2603.96 22566.3 9587.33 0.418891 0.380333 9906.59
EBS_Pollock_2013 2 419 2019.5 2785.76 24562.2 10419.1 0.428804 0.366539 10821.7
EBS_Pollock_2013 6 140 2019.5 2183.05 18299.2 8170.36 0.396485 0.424129 8576.59
EBS_Pollock_2013 6 141 2019.5 2244.3 19717.1 8470.99 0.389357 0.437336 8862.87
EBS_Pollock_2013 6 142 2019.5 2298.76 28447 8854.17 0.388676 0.441418 9115.93
EBS_Pollock_2013 6 143 2019.5 2266.25 22701 8479.5 0.39818 0.425526 8811.66
EBS_Pollock_2013 6 144 2019.5 2217.51 25733.8 8455.61 0.39572 0.430474 8699.7
EBS_Pollock_2013 6 145 2019.5 2681.5 30487.9 10868 0.364221 0.495404 11042.8
EBS_Pollock_2013 6 146 2019.5 2201.62 26290.2 8326.65 0.394976 0.428135 8673.19
EBS_Pollock_2013 6 147 2019.5 2585.75 24637.9 9995.95 0.380061 0.461861 10443.7
EBS_Pollock_2013 6 148 2019.5 2065.12 20930.9 7908.49 0.410844 0.398703 7993.21
EBS_Pollock_2013 6 149 2019.5 2348.27 25043.7 9289.71 0.3805 0.45669 9484.05
EBS_Pollock_2013 3 470 2019.5 2566.9 23149.5 9567.49 0.422745 0.370954 9934.47
EBS_Pollock_2013 3 471 2019.5 2456.04 19993.1 9026.64 0.422745 0.370954 9344.36
EBS_Pollock_2013 3 472 2019.5 2619.99 23634.2 9581.96 0.422745 0.370954 9864.78
EBS_Pollock_2013 3 473 2019.5 2729.04 21512.6 9931.6 0.422745 0.370954 10395.7
EBS_Pollock_2013 3 474 2019.5 2363.72 23231.7 8557.17 0.422745 0.370954 8927.87
EBS_Pollock_2013 3 475 2019.5 2141.76 18945.8 8084.46 0.422745 0.370954 8218.93
EBS_Pollock_2013 3 476 2019.5 2379.71 20032.1 8714.06 0.422745 0.370954 8954.31
EBS_Pollock_2013 3 477 2019.5 2350.65 19489.9 8659.05 0.422745 0.370954 8968.83
EBS_Pollock_2013 3 478 2019.5 2517.48 28435.8 9667.44 0.422745 0.370954 9864.74
EBS_Pollock_2013 3 479 2019.5 2317.84 19987 8485.16 0.422745 0.370954 8766.47
EBS_Pollock_2013 2 420 2019.5 3743.54 37080.9 13945.9 0.411734 0.392905 14609.7
EBS_Pollock_2013 2 421 2019.5 2442.61 20932.5 8791.3 0.429225 0.362814 9162.75
EBS_Pollock_2013 2 422 2019.5 3314.19 29096.6 12358.8 0.41021 0.395677 12917.7
EBS_Pollock_2013 2 423 2019.5 2864.17 26173.7 10704.8 0.411606 0.393077 11173.4
EBS_Pollock_2013 2 424 2019.5 2360.32 19730.7 8569.84 0.435059 0.354124 8823.43
EBS_Pollock_2013 2 425 2019.5 2452.94 23611.4 8862.58 0.42776 0.365221 9193.6
EBS_Pollock_2013 2 426 2019.5 2394.94 19586.6 8735.52 0.432518 0.357734 9050.71
EBS_Pollock_2013 2 427 2019.5 2326.51 18057.7 8303.53 0.454177 0.33019 8580.27
EBS_Pollock_2013 2 428 2019.5 2447.71 22547.9 8828.77 0.430154 0.361647 9182.35
EBS_Pollock_2013 2 429 2019.5 3070.72 30102.1 11684.1 0.413356 0.389963 11973.5
EBS_Pollock_2013 6 150 2019.5 2189.81 17877.2 8143.79 0.396067 0.425482 8581.82
EBS_Pollock_2013 6 151 2019.5 2158.61 22816.6 8277.21 0.399032 0.418859 8375.89
EBS_Pollock_2013 6 152 2019.5 2520 23191 9635.62 0.374952 0.47004 10089.2
EBS_Pollock_2013 6 153 2019.5 2279.95 19662.3 8622.45 0.38732 0.442589 9043.34
EBS_Pollock_2013 6 154 2019.5 2918.21 29311.9 11506.6 0.371134 0.479196 12064
EBS_Pollock_2013 6 155 2019.5 2351.15 21393.3 8973.19 0.384124 0.449282 9318.07
EBS_Pollock_2013 6 156 2019.5 2886.38 27190.3 11234.8 0.367 0.488656 11716.4
EBS_Pollock_2013 6 157 2019.5 2230.78 22820.6 8727.06 0.392918 0.432685 8887.76
EBS_Pollock_2013 6 158 2019.5 2260.89 22735.2 8803.34 0.388444 0.439256 8997.54
EBS_Pollock_2013 6 159 2019.5 2274.77 24250 8757.34 0.385862 0.443907 8918.58
EBS_Pollock_2013 3 480 2019.5 2362.62 19198.8 8621.66 0.422745 0.370954 8990.36
EBS_Pollock_2013 3 481 2019.5 2976.18 30286.9 11026.9 0.422745 0.370954 11363.3
EBS_Pollock_2013 3 482 2019.5 2406.66 19406.7 8750.62 0.422745 0.370954 9109.86
EBS_Pollock_2013 3 483 2019.5 3003.88 23696.2 10991.3 0.422745 0.370954 11527.8
EBS_Pollock_2013 3 484 2019.5 2200.23 15663.9 7919.17 0.422745 0.370954 8322.83
EBS_Pollock_2013 3 485 2019.5 2905.95 26409.8 10944.8 0.422745 0.370954 11352.1
EBS_Pollock_2013 3 486 2019.5 2479.61 18535.5 8803.7 0.422745 0.370954 9254.21
EBS_Pollock_2013 3 487 2019.5 2440.52 23525.2 8995.04 0.422745 0.370954 9360.15
EBS_Pollock_2013 3 488 2019.5 3072.14 26136.6 11317.1 0.422745 0.370954 11812.5
EBS_Pollock_2013 3 489 2019.5 2776.28 23179.6 10077.2 0.422745 0.370954 10543.5
EBS_Pollock_2013 5 100 2019.5 5382.48 27086.3 15947.9 0.961116 0.0228416 15782.7
EBS_Pollock_2013 5 101 2019.5 4655.72 23077.6 13675.4 0.961116 0.0228416 13546
EBS_Pollock_2013 5 102 2019.5 5428.35 24386.7 15741.3 0.961116 0.0228416 15444.6
EBS_Pollock_2013 5 103 2019.5 4423.29 22362.2 13087 0.961116 0.0228416 12739.8
EBS_Pollock_2013 5 104 2019.5 4444.81 22241.8 13267.4 0.961116 0.0228416 12917.3
EBS_Pollock_2013 5 105 2019.5 6169.45 31800.4 18593.5 0.961116 0.0228416 18451.4
EBS_Pollock_2013 5 106 2019.5 4507.51 25090.1 13379.3 0.961116 0.0228416 13182.6
EBS_Pollock_2013 5 107 2019.5 4392.71 26466.9 13405.7 0.961116 0.0228416 13002.2
EBS_Pollock_2013 5 108 2019.5 4673.66 25047.9 14018.6 0.961116 0.0228416 13698
EBS_Pollock_2013 5 109 2019.5 4507.66 18161.7 12895.9 0.961116 0.0228416 12711.9
EBS_Pollock_2013 2 430 2019.5 2204.56 24092.1 8083.99 0.451112 0.328428 8176.83
EBS_Pollock_2013 2 431 2019.5 3165.26 27447.3 11598.2 0.415058 0.387115 12138.6
EBS_Pollock_2013 2 432 2019.5 2767.79 28584.4 10553.4 0.412887 0.390683 10749.2
EBS_Pollock_2013 2 433 2019.5 2683.16 26167.4 10220.6 0.43463 0.3555 10529.1
EBS_Pollock_2013 2 434 2019.5 2503.7 21125.2 9048.18 0.427275 0.36741 9489.85
EBS_Pollock_2013 2 435 2019.5 2547.13 23183 9223.56 0.427578 0.36568 9617.49
EBS_Pollock_2013 2 436 2019.5 2938.95 29337.3 11122.4 0.411789 0.392695 11421.7
EBS_Pollock_2013 2 437 2019.5 2492.24 23538.1 9264.91 0.428808 0.364672 9498.23
EBS_Pollock_2013 2 438 2019.5 2510.4 20990.1 9257.38 0.420618 0.377015 9583.64
EBS_Pollock_2013 2 439 2019.5 2450.2 20678 9026.11 0.432301 0.35958 9323.94
EBS_Pollock_2013 6 160 2019.5 2210.31 19998.1 8375.73 0.401077 0.42013 8739.62
EBS_Pollock_2013 6 161 2019.5 2223.74 19183.2 8315.04 0.391815 0.432903 8724.69
EBS_Pollock_2013 6 162 2019.5 2188.84 22322.6 8313.33 0.395425 0.425376 8610.2
EBS_Pollock_2013 6 163 2019.5 2368.99 23287.1 8947.08 0.381726 0.459257 9372.51
EBS_Pollock_2013 6 164 2019.5 2446.22 28506.2 9452.55 0.378393 0.462 9747.43
EBS_Pollock_2013 6 165 2019.5 2502.13 24577.7 9682.1 0.377882 0.466106 10059.8
EBS_Pollock_2013 6 166 2019.5 2193.63 20148.4 8325.28 0.394696 0.426411 8551.06
EBS_Pollock_2013 6 167 2019.5 2116.43 24699 7788.71 0.402944 0.409764 8131.87
EBS_Pollock_2013 6 168 2019.5 2292.92 19918.4 8552.94 0.389973 0.438756 9003.33
EBS_Pollock_2013 6 169 2019.5 2716.56 26521.7 10607.8 0.38312 0.453528 11100.9
EBS_Pollock_2013 3 490 2019.5 2327.73 18386.7 8402.27 0.422745 0.370954 8790.21
EBS_Pollock_2013 3 491 2019.5 1990.2 15417.5 7122.51 0.422745 0.370954 7472.91
EBS_Pollock_2013 3 492 2019.5 3367.33 32441.1 12667.1 0.422745 0.370954 13030.5
EBS_Pollock_2013 3 493 2019.5 2564.03 18851.6 9266.9 0.422745 0.370954 9692.91
EBS_Pollock_2013 3 494 2019.5 3516.75 32985.8 13228 0.422745 0.370954 13578.9
EBS_Pollock_2013 3 495 2019.5 2100.96 17815.9 7546.05 0.422745 0.370954 7845.45
EBS_Pollock_2013 3 496 2019.5 3045.36 26559.3 11187.2 0.422745 0.370954 11489
EBS_Pollock_2013 3 497 2019.5 2938.55 30853.8 11255.8 0.422745 0.370954 11418.5
EBS_Pollock_2013 3 498 2019.5 2840.85 27115.2 10510.6 0.422745 0.370954 10886.4
EBS_Pollock_2013 3 499 2019.5 2636.75 23398.5 9853.1 0.422745 0.370954 10209.7
EBS_Pollock_2013 5 110 2019.5 4826.29 18794.8 13825.2 0.961116 0.0228416 13499.6
EBS_Pollock_2013 5 111 2019.5 5043.26 21040.8 14568.9 0.961116 0.0228416 14480.6
EBS_Pollock_2013 5 112 2019.5 5053.8 25004.6 15134.8 0.961116 0.0228416 14788.3
EBS_Pollock_2013 5 113 2019.5 4692.57 19369.1 13745.5 0.961116 0.0228416 13686.4
EBS_Pollock_2013 5 114 2019.5 4592.76 22860.6 13422.8 0.961116 0.0228416 13154.6
EBS_Pollock_2013 5 115 2019.5 4018.91 23733.6 12244 0.961116 0.0228416 11598.1
EBS_Pollock_2013 5 116 2019.5 4127.66 17030.9 11951.9 0.961116 0.0228416 11754
EBS_Pollock_2013 5 117 2019.5 5473.01 27701.3 16441.3 0.961116 0.0228416 16455.2
EBS_Pollock_2013 5 118 2019.5 4735.22 29434.2 13983.2 0.961116 0.0228416 13696.8
EBS_Pollock_2013 5 119 2019.5 5465.59 27001.9 16218.4 0.961116 0.0228416 16055.2
EBS_Pollock_2013 2 440 2019.5 2467.87 22642.5 8949.56 0.429362 0.36309 9376.96
EBS_Pollock_2013 2 441 2019.5 2337.9 19906.1 8462.51 0.43728 0.350577 8744.2
EBS_Pollock_2013 2 442 2019.5 2652.74 26423 9923.76 0.421711 0.375396 10162.3
EBS_Pollock_2013 2 443 2019.5 2437.27 25375.8 9020.55 0.427727 0.365954 9249.06
EBS_Pollock_2013 2 444 2019.5 2269.05 14378.4 7885.95 0.445581 0.33927 8291.3
EBS_Pollock_2013 2 445 2019.5 2714.45 24354.3 10237.2 0.413289 0.38995 10512.8
EBS_Pollock_2013 2 446 2019.5 3050.88 30916.5 11563 0.417533 0.382966 11891.3
EBS_Pollock_2013 2 447 2019.5 2997.95 29781.4 11587.1 0.411148 0.393909 11960.8
EBS_Pollock_2013 2 448 2019.5 2375.83 18761.3 8570.95 0.432271 0.357251 8903.61
EBS_Pollock_2013 2 449 2019.5 2987.55 25256 11138.6 0.410558 0.395008 11622.5
EBS_Pollock_2013 6 170 2019.5 2676.82 29498.1 10569.7 0.366274 0.490022 10886.5
EBS_Pollock_2013 6 171 2019.5 2978.67 29614.3 11861.8 0.360634 0.503791 12370.7
EBS_Pollock_2013 6 172 2019.5 2756.56 27765 10909.8 0.364183 0.495034 11354.8
EBS_Pollock_2013 6 173 2019.5 2421.69 22336.9 9200.95 0.396191 0.432872 9549.69
EBS_Pollock_2013 6 174 2019.5 2286.73 21608.9 8595.05 0.393167 0.433714 8957.34
EBS_Pollock_2013 6 175 2019.5 2475.96 23321.3 9621.22 0.367753 0.485743 10045.3
EBS_Pollock_2013 6 176 2019.5 2422.25 25120.6 9497.47 0.372994 0.473637 9756.18
EBS_Pollock_2013 6 177 2019.5 2286.69 21669.7 8575.41 0.39518 0.429035 8908.71
EBS_Pollock_2013 6 178 2019.5 2318.67 21476.1 8807.31 0.382081 0.453376 9228.16
EBS_Pollock_2013 6 179 2019.5 3164.15 32758.3 12327 0.368769 0.483787 12848.7
EBS_Pollock_2013 3 1 2019.5 2218.33 19924.5 8116.83 0.422745 0.370954 8418.18
EBS_Pollock_2013 3 2 2019.5 3355.38 32797 12752.9 0.422745 0.370954 13079.6
EBS_Pollock_2013 3 3 2019.5 2882.56 22957.1 10435.7 0.422745 0.370954 10976.8
EBS_Pollock_2013 3 4 2019.5 2377.27 17582.4 8460.65 0.422745 0.370954 8886.82
EBS_Pollock_2013 3 5 2019.5 2803.99 30683.3 10788.2 0.422745 0.370954 11163.8
EBS_Pollock_2013 3 6 2019.5 2582.08 24638.5 9814.93 0.422745 0.370954 9995.55
EBS_Pollock_2013 3 7 2019.5 2876.02 26365.1 10615.1 0.422745 0.370954 11065.3
EBS_Pollock_2013 3 8 2019.5 2220.9 15081.2 7856.78 0.422745 0.370954 8234.4
EBS_Pollock_2013 5 120 2019.5 4352.23 22098.8 13158.8 0.961116 0.0228416 12957.2
EBS_Pollock_2013 3 9 2019.5 2916.59 26426.3 10924.4 0.422745 0.370954 11216.8
EBS_Pollock_2013 5 121 2019.5 4221.12 19580.7 12252.8 0.961116 0.0228416 12107.8
EBS_Pollock_2013 5 122 2019.5 4774.8 22966.8 14084.6 0.961116 0.0228416 13987
EBS_Pollock_2013 5 123 2019.5 4133.34 17128.5 11730.6 0.961116 0.0228416 11542.4
EBS_Pollock_2013 5 124 2019.5 4896.81 23496.8 14220.8 0.961116 0.0228416 13929.3
EBS_Pollock_2013 5 125 2019.5 4854.9 23763.3 14064.8 0.961116 0.0228416 13782.5
EBS_Pollock_2013 5 126 2019.5 5054.06 22436.2 14801.7 0.961116 0.0228416 14597.2
EBS_Pollock_2013 5 127 2019.5 4454.7 24556.6 13209 0.961116 0.0228416 13036.3
EBS_Pollock_2013 5 128 2019.5 4359.09 18321 12703.8 0.961116 0.0228416 12485.2
EBS_Pollock_2013 5 129 2019.5 5040.49 24635.7 14693 0.961116 0.0228416 14472.3
EBS_Pollock_2013 2 450 2019.5 2510.83 20882.6 9226.95 0.421804 0.374991 9626.45
EBS_Pollock_2013 2 451 2019.5 2140.86 17720.3 7526.06 0.458534 0.317684 7795.82
EBS_Pollock_2013 2 452 2019.5 2671.8 24238.7 10003.8 0.416915 0.38374 10326.7
EBS_Pollock_2013 2 453 2019.5 2719.36 21301.6 9822.12 0.431519 0.36054 10250
EBS_Pollock_2013 2 454 2019.5 2282.18 20371.7 8369.46 0.445968 0.336939 8619.39
EBS_Pollock_2013 2 455 2019.5 2558.79 24800.5 9545.8 0.426884 0.367511 9867.79
EBS_Pollock_2013 2 456 2019.5 2619.44 24918.9 9607.2 0.419596 0.379295 9981.22
EBS_Pollock_2013 2 457 2019.5 2266.71 19168.5 8176.32 0.443544 0.338915 8424.89
EBS_Pollock_2013 2 458 2019.5 2343.38 19589.2 8525.25 0.438406 0.349417 8770.26
EBS_Pollock_2013 2 459 2019.5 2524.64 20391.9 9210.43 0.422158 0.37454 9587.24
EBS_Pollock_2013 6 180 2019.5 2242.42 21347.6 8412.68 0.391862 0.436939 8851.21
EBS_Pollock_2013 6 181 2019.5 2417.86 24754.7 9336.88 0.380483 0.458217 9718.08
EBS_Pollock_2013 6 182 2019.5 2478.49 21879.3 9395.51 0.378706 0.462435 9850.8
EBS_Pollock_2013 6 183 2019.5 2434.27 25343.7 9485.37 0.37477 0.469586 9733.18
EBS_Pollock_2013 6 184 2019.5 2170.28 18849.5 8076.04 0.397239 0.421375 8386.05
EBS_Pollock_2013 6 185 2019.5 2541.39 29900.4 9981.6 0.368153 0.48544 10257.8
EBS_Pollock_2013 6 186 2019.5 2644.6 26337.9 10241.7 0.365214 0.492411 10727.8
EBS_Pollock_2013 6 187 2019.5 1975.54 15109.1 7089.1 0.420521 0.379388 7432.07
EBS_Pollock_2013 6 188 2019.5 2433.28 23026.5 9263.76 0.381974 0.458446 9726.2
EBS_Pollock_2013 6 189 2019.5 2351.7 21285.3 8974.72 0.379629 0.459349 9334.49
EBS_Pollock_2013 1 400 2019.5 2291.11 18660.1 8305.3 0.433509 0.354303 8578.49
EBS_Pollock_2013 1 401 2019.5 3267.08 34195.4 12557 0.406502 0.400528 12878
EBS_Pollock_2013 1 402 2019.5 2438.56 22227.7 8953.54 0.418599 0.378655 9372.41
EBS_Pollock_2013 1 403 2019.5 2486.88 21747.6 9002.27 0.417055 0.381826 9445.74
EBS_Pollock_2013 1 404 2019.5 3170.31 30955.8 12052.8 0.412669 0.389352 12565.3
EBS_Pollock_2013 1 405 2019.5 2746.41 26279.4 10480.8 0.409264 0.395564 10768.7
EBS_Pollock_2013 1 406 2019.5 2432.62 22067.3 8887.73 0.430079 0.362294 9205.88
EBS_Pollock_2013 1 407 2019.5 2715.91 29033.2 10532.7 0.414718 0.385706 10732.3
EBS_Pollock_2013 1 408 2019.5 2986.34 25880.6 11199.7 0.407819 0.398086 11708.1
EBS_Pollock_2013 1 409 2019.5 3146.54 28867.1 11952.4 0.410092 0.394201 12441
EBS_Pollock_2013 5 130 2019.5 3785.43 15409 11076.5 0.961116 0.0228416 10854.9
EBS_Pollock_2013 5 131 2019.5 3990.13 16723.8 11328.3 0.961116 0.0228416 11124
EBS_Pollock_2013 5 132 2019.5 4033.27 17702.2 11903.9 0.961116 0.0228416 11677.2
EBS_Pollock_2013 5 133 2019.5 6309.55 29558.5 18547.8 0.961116 0.0228416 18269
EBS_Pollock_2013 5 134 2019.5 4686.03 23120.1 13855.3 0.961116 0.0228416 13535.4
EBS_Pollock_2013 5 135 2019.5 4507.55 21827.9 13286.6 0.961116 0.0228416 13198.4
EBS_Pollock_2013 5 136 2019.5 4686.42 21102.3 13787.4 0.961116 0.0228416 13666.3
EBS_Pollock_2013 5 137 2019.5 3433.48 16910.7 9953.33 0.961116 0.0228416 9599.84
EBS_Pollock_2013 5 138 2019.5 3784.08 19995.1 11072.1 0.961116 0.0228416 10725.5
EBS_Pollock_2013 5 139 2019.5 5821.15 24645.7 17026.3 0.961116 0.0228416 16850.3
EBS_Pollock_2013 2 460 2019.5 2295.33 16964.1 8033.49 0.441189 0.343692 8447.39
EBS_Pollock_2013 2 461 2019.5 3174.09 30177.5 11984.3 0.417613 0.382498 12517.5
EBS_Pollock_2013 2 462 2019.5 2500.29 21009.9 9130.05 0.421176 0.375791 9526.28
EBS_Pollock_2013 2 463 2019.5 2501.98 27307 9159.79 0.432278 0.357884 9388.38
EBS_Pollock_2013 2 464 2019.5 2704.95 23910.5 10203.2 0.41912 0.380028 10445.8
EBS_Pollock_2013 2 465 2019.5 3138.88 32344 12095.6 0.413123 0.390204 12441.5
EBS_Pollock_2013 2 466 2019.5 2645.71 25011.2 9823.41 0.420813 0.377423 10201.3
EBS_Pollock_2013 2 467 2019.5 2416.51 25805.2 9148.81 0.434534 0.355168 9344.97
EBS_Pollock_2013 2 468 2019.5 3001.34 25913.8 11062.4 0.420047 0.378596 11430.4
EBS_Pollock_2013 2 469 2019.5 2429.53 24652 8813.06 0.427657 0.365278 9114.05
EBS_Pollock_2013 6 190 2019.5 2595.63 29120.7 10177.2 0.369085 0.482992 10599.7
EBS_Pollock_2013 6 191 2019.5 2206 21133.4 8440.67 0.395157 0.428094 8757.43
EBS_Pollock_2013 6 192 2019.5 2379.56 20605.9 8996.37 0.388892 0.443211 9357.09
EBS_Pollock_2013 6 193 2019.5 1881.41 19624 6947.59 0.434133 0.359098 6978.63
EBS_Pollock_2013 6 194 2019.5 2585.09 24744.3 10081.8 0.37042 0.480858 10477.1
EBS_Pollock_2013 6 195 2019.5 2705.28 30570 10754.5 0.365687 0.491292 11168.6
EBS_Pollock_2013 6 196 2019.5 2571.24 25636.4 10038.2 0.372072 0.476901 10374.9
EBS_Pollock_2013 6 197 2019.5 2442.06 25244.5 9702.82 0.373451 0.472887 9946.58
EBS_Pollock_2013 6 198 2019.5 2295.31 21526.9 8636.54 0.385993 0.446093 9039.66
EBS_Pollock_2013 6 199 2019.5 2123.3 17233.6 7687.03 0.406795 0.411255 8123.12
EBS_Pollock_2013 1 410 2019.5 2882.79 27562.2 11103.8 0.40545 0.402421 11410.7
EBS_Pollock_2013 1 411 2019.5 2494.18 23355 9312.75 0.424772 0.371484 9595.25
EBS_Pollock_2013 1 412 2019.5 2263.18 18886 8189.79 0.437171 0.349595 8495.76
EBS_Pollock_2013 1 413 2019.5 2826.7 28709.6 10755 0.408574 0.396771 11131.3
EBS_Pollock_2013 1 414 2019.5 2180.38 17178.9 7756.86 0.446866 0.33563 8045.19
EBS_Pollock_2013 1 415 2019.5 2729.09 24308.9 10097.3 0.412065 0.390701 10592.4
EBS_Pollock_2013 1 416 2019.5 2304.08 20916 8464.93 0.439825 0.346265 8755.49
EBS_Pollock_2013 1 417 2019.5 2678.8 28899.9 10356.7 0.408774 0.3965 10534.4
EBS_Pollock_2013 1 418 2019.5 2576.1 22566.3 9526.33 0.414225 0.38701 9848.55
EBS_Pollock_2013 1 419 2019.5 2753.33 24562.2 10348 0.423259 0.374782 10754.1
EBS_Pollock_2013 5 140 2019.5 4226.08 18299.2 12399.4 0.961116 0.0228416 12256.7
EBS_Pollock_2013 5 141 2019.5 4456.95 19717.1 13062 0.961116 0.0228416 12864
EBS_Pollock_2013 5 142 2019.5 4780.35 28447 14029.7 0.961116 0.0228416 13631.9
EBS_Pollock_2013 5 143 2019.5 4620.15 22701 13387.4 0.961116 0.0228416 13140.2
EBS_Pollock_2013 5 144 2019.5 4684.84 25733.8 13610.1 0.961116 0.0228416 13166.8
EBS_Pollock_2013 5 145 2019.5 5571.93 30487.9 16883.9 0.961116 0.0228416 16408.6
EBS_Pollock_2013 5 146 2019.5 4443.46 26290.2 12986.7 0.961116 0.0228416 12698.5
EBS_Pollock_2013 5 147 2019.5 5009.52 24637.9 15008.4 0.961116 0.0228416 14938.1
EBS_Pollock_2013 5 148 2019.5 4146.99 20930.9 12243.3 0.961116 0.0228416 11716.8
EBS_Pollock_2013 5 149 2019.5 4682.87 25043.7 14133.5 0.961116 0.0228416 13741
EBS_Pollock_2013 2 470 2019.5 2564.23 23149.5 9565.43 0.421143 0.376025 9929.38
EBS_Pollock_2013 2 471 2019.5 2468.58 19993.1 9054.09 0.4264 0.367373 9367.31
EBS_Pollock_2013 2 472 2019.5 2579.6 23634.2 9487.25 0.423248 0.374345 9774.02
EBS_Pollock_2013 2 473 2019.5 2707.52 21512.6 9887.08 0.421517 0.376948 10348.6
EBS_Pollock_2013 2 474 2019.5 2398.23 23231.7 8632.39 0.431719 0.359723 8993.22
EBS_Pollock_2013 2 475 2019.5 2248.37 18945.8 8315.88 0.448063 0.333229 8437.8
EBS_Pollock_2013 2 476 2019.5 2389.99 20032.1 8729.31 0.43162 0.359629 8970.08
EBS_Pollock_2013 2 477 2019.5 2394.7 19489.9 8757.97 0.431625 0.359481 9059.67
EBS_Pollock_2013 2 478 2019.5 2559.07 28435.8 9760.88 0.435797 0.355928 9946.33
EBS_Pollock_2013 2 479 2019.5 2362.86 19987 8580.97 0.433183 0.355092 8857.58
EBS_Pollock_2013 3 10 2019.5 2327.78 23973.1 8669.93 0.422745 0.370954 8985.23
EBS_Pollock_2013 3 11 2019.5 2258.84 20216.3 8281.45 0.422745 0.370954 8585.54
EBS_Pollock_2013 3 12 2019.5 2971.18 29255.7 11017 0.422745 0.370954 11417.1
EBS_Pollock_2013 3 13 2019.5 2702.07 26654.7 9927.77 0.422745 0.370954 10293.1
EBS_Pollock_2013 3 14 2019.5 2625.76 23687.8 9698.82 0.422745 0.370954 10007.2
EBS_Pollock_2013 1 420 2019.5 3714.07 37080.9 13881.4 0.406806 0.400096 14548.2
EBS_Pollock_2013 3 15 2019.5 2621.2 19427.7 9456.73 0.422745 0.370954 9954.25
EBS_Pollock_2013 1 421 2019.5 2414.39 20932.5 8729.56 0.424788 0.369329 9104.11
EBS_Pollock_2013 3 16 2019.5 2311.37 20125.1 8315.29 0.422745 0.370954 8634.39
EBS_Pollock_2013 1 422 2019.5 3281.57 29096.6 12287.3 0.404602 0.404007 12849.7
EBS_Pollock_2013 3 17 2019.5 2192.55 22216.7 8082.89 0.422745 0.370954 8266.55
EBS_Pollock_2013 1 423 2019.5 2831.61 26173.7 10633.5 0.406009 0.401387 11105.5
EBS_Pollock_2013 3 18 2019.5 2300.99 22721.6 8563.01 0.422745 0.370954 8812.02
EBS_Pollock_2013 1 424 2019.5 2332.67 19730.7 8509.3 0.430371 0.360794 8765.89
EBS_Pollock_2013 3 19 2019.5 2370.4 20195.8 8766.02 0.422745 0.370954 9142.99
EBS_Pollock_2013 1 425 2019.5 2425.06 23611.4 8801.55 0.423176 0.371819 9135.59
