YEAR,MONTH,TYPE,SECTOR,SPECIES_GROUP_CODE,FMP_SUBAREA,PRODUCT_GROUP_DESC,PERMITS,PROD_MT,CONFIDENTIAL_FLAG
2012,6,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,12,791.3206,0
2012,6,ATSEA,AFA-CP,PLCK,BS,ROE,14,174.2677,0
2012,6,ATSEA,AFA-CP,PLCK,BS,SURIMI,14,6164.202,0
2012,6,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,1,405.019,1
2012,6,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,3,451.9024,0
2012,6,ATSEA,AFA-MS,PLCK,BS,HEAD AND GUT,2,2174.471,1
2012,6,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,415.933,1
2012,6,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,1,503.173,1
2012,6,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,54.353,1
2012,6,ATSEA,AFA-MS,PLCK,BS,ROE,3,33.949,0
2012,6,ATSEA,AFA-MS,PLCK,BS,SURIMI,3,1997.722,0
2012,6,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,4,1441.733,0
2012,6,ATSEA,CDQ,PLCK,BS,FISHMEAL,2,375.746,1
2012,6,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,7,27.4913,0
2012,6,ATSEA,CDQ,PLCK,BS,MINCED FISH,5,1241.046,0
2012,6,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,3,1531.519,0
2012,6,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,3,80.552,0
2012,6,ATSEA,CDQ,PLCK,BS,ROE,5,48.208,0
2012,6,ATSEA,CDQ,PLCK,BS,SURIMI,5,2049.822,0
2012,6,ATSEA,CDQ,PLCK,BS,WHOLE FISH,1,0.23,1
2012,6,ATSEA,OTH,PLCK,BS,HEAD AND GUT,33,399.2513,0
2012,6,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,4,2131.069,0
2012,6,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,3155.358,0
2012,6,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,2,30.619,1
2012,6,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,4,859.502,0
2012,6,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,6,5607.281,0
2012,6,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,5,1837.675,0
2012,6,INSHORE,AFA-IS,PLCK,BSAI,ROE,6,244.216,0
2012,6,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,8388.054,0
2012,6,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,2,26.852,1
2012,7,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,14,8799.4912,0
2012,7,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,9,3042.2175,0
2012,7,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,2,8.183,1
2012,7,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,11,3008.648,0
2012,7,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,13,3607.6319,0
2012,7,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,12,1851.0044,0
2012,7,ATSEA,AFA-CP,PLCK,BS,ROE,14,298.043,0
2012,7,ATSEA,AFA-CP,PLCK,BS,SURIMI,14,10623.838,0
2012,7,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,2,0.655,1
2012,7,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,1,594.318,1
2012,7,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,3,410.454,0
2012,7,ATSEA,AFA-MS,PLCK,BS,HEAD AND GUT,2,3061.644,1
2012,7,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,646.47,1
2012,7,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,1,804.25,1
2012,7,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,145.7041,1
2012,7,ATSEA,AFA-MS,PLCK,BS,ROE,3,73.553,0
2012,7,ATSEA,AFA-MS,PLCK,BS,SURIMI,3,2783.592,0
2012,7,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,8,1543.725,0
2012,7,ATSEA,CDQ,PLCK,BS,FISHMEAL,5,452.695,0
2012,7,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,3,16.121,0
2012,7,ATSEA,CDQ,PLCK,BS,MINCED FISH,5,854.094,0
2012,7,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,7,1137.086,0
2012,7,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,6,94.361,0
2012,7,ATSEA,CDQ,PLCK,BS,ROE,8,51.385,0
2012,7,ATSEA,CDQ,PLCK,BS,SURIMI,8,2107.578,0
2012,7,ATSEA,OTH,PLCK,BS,HEAD AND GUT,29,402.1477,0
2012,7,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,4,4372.595,0
2012,7,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,5531.289,0
2012,7,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,2,253.379,1
2012,7,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,3,1326.117,0
2012,7,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,6,8142.627,0
2012,7,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,5,4429.348,0
2012,7,INSHORE,AFA-IS,PLCK,BSAI,ROE,6,388.471,0
2012,7,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,14656.911,0
2012,7,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,3,174.827,0
2012,8,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,13,5523.5532,0
2012,8,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,9,2543.6142,0
2012,8,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,5,107.0536,0
2012,8,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,10,2718.074,0
2012,8,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,12,4946.2807,0
2012,8,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,12,1460.4976,0
2012,8,ATSEA,AFA-CP,PLCK,BS,ROE,13,240.6079,0
2012,8,ATSEA,AFA-CP,PLCK,BS,SURIMI,13,8820.5252,0
2012,8,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,1,581.164,1
2012,8,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,3,578.374,0
2012,8,ATSEA,AFA-MS,PLCK,BS,HEAD AND GUT,3,1963.817,0
2012,8,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,559.59,1
2012,8,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,1,552.731,1
2012,8,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,207.85,1
2012,8,ATSEA,AFA-MS,PLCK,BS,ROE,3,51.424,0
2012,8,ATSEA,AFA-MS,PLCK,BS,SURIMI,3,2839.703,0
2012,8,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,9,1537.7348,0
2012,8,ATSEA,CDQ,PLCK,BS,FISHMEAL,8,1018.0124,0
2012,8,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,5,32.0126,0
2012,8,ATSEA,CDQ,PLCK,BS,MINCED FISH,6,624.536,0
2012,8,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,7,1348.0036,0
2012,8,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,9,554.1367,0
2012,8,ATSEA,CDQ,PLCK,BS,ROE,9,54.761,0
2012,8,ATSEA,CDQ,PLCK,BS,SURIMI,9,2870.7068,0
2012,8,ATSEA,OTH,PLCK,BS,HEAD AND GUT,39,598.1141,0
2012,8,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,0.027,1
2012,8,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,4,2804.585,0
2012,8,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,4641.379,0
2012,8,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,2,395.25,1
2012,8,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,4,944.903,0
2012,8,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,6,6411.32,0
2012,8,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,5,3828.885,0
2012,8,INSHORE,AFA-IS,PLCK,BSAI,ROE,6,347.316,0
2012,8,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,12462.725,0
2012,8,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,4,119.71,0
2012,9,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,9,1713.1754,0
2012,9,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,10,1283.5582,0
2012,9,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,7,364.898,0
2012,9,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,10,1969.2512,0
2012,9,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,13,3738.6695,0
2012,9,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,12,755.3107,0
2012,9,ATSEA,AFA-CP,PLCK,BS,ROE,13,111.4785,0
2012,9,ATSEA,AFA-CP,PLCK,BS,SURIMI,13,4237.3529,0
2012,9,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,1,1.037,1
2012,9,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,1,109.675,1
2012,9,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,1,147.557,1
2012,9,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,468.201,1
2012,9,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,1,781.4548,1
2012,9,ATSEA,AFA-MS,PLCK,BS,ROE,1,8.733,1
2012,9,ATSEA,AFA-MS,PLCK,BS,SURIMI,1,377.7,1
2012,9,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,4,289.4699,0
2012,9,ATSEA,CDQ,PLCK,BS,FISHMEAL,5,273.15,0
2012,9,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,11,165.2574,0
2012,9,ATSEA,CDQ,PLCK,BS,MINCED FISH,7,533.027,0
2012,9,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,8,1376.1564,0
2012,9,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,7,116.0982,0
2012,9,ATSEA,CDQ,PLCK,BS,ROE,8,16.1623,0
2012,9,ATSEA,CDQ,PLCK,BS,SURIMI,8,1253.9631,0
2012,9,ATSEA,OTH,PLCK,BS,HEAD AND GUT,43,1538.5588,0
2012,9,ATSEA,OTH,PLCK,BS,ROE,1,0.139,1
2012,9,ATSEA,OTH,PLCK,BS,WHOLE FISH,2,0.7342,1
2012,9,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,4,1195.166,0
2012,9,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,2746.317,0
2012,9,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,2,208.828,1
2012,9,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,1,288.743,1
2012,9,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,5,2684.167,0
2012,9,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,5,2140.098,0
2012,9,INSHORE,AFA-IS,PLCK,BSAI,ROE,5,244.2,0
2012,9,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,4,6712.537,0
2012,9,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,4,140.192,0
2012,10,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,2,136.6017,1
2012,10,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,1,230.209,1
2012,10,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,1,410.399,1
2012,10,ATSEA,AFA-CP,PLCK,BS,SURIMI,1,165.263,1
2012,10,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,2,10.554,1
2012,10,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,5,41.315,0
2012,10,ATSEA,CDQ,PLCK,BS,MINCED FISH,1,40.495,1
2012,10,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,1,75.316,1
2012,10,ATSEA,CDQ,PLCK,BS,SURIMI,1,32.095,1
2012,10,ATSEA,OTH,PLCK,BS,HEAD AND GUT,37,918.524,0
2012,10,ATSEA,OTH,PLCK,BS,ROE,1,0.259,1
2012,10,ATSEA,OTH,PLCK,BS,WHOLE FISH,2,0.079,1
2012,10,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,2,226.129,1
2012,10,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,4,1054.136,0
2012,10,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,1,656.718,1
2012,10,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,1,138.87,1
2012,10,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,3,3052.314,0
2012,10,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,4,7610.026,0
2012,10,INSHORE,AFA-IS,PLCK,BSAI,ROE,3,253.931,0
2012,10,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,2,4762.572,1
2012,10,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,2,77.58,1
2012,11,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,3,102.8021,0
2012,11,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,7,216.3791,0
2012,11,ATSEA,OTH,PLCK,BS,HEAD AND GUT,34,694.3275,0
2012,11,ATSEA,OTH,PLCK,BS,ROE,2,2.567,1
2012,11,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,1,0.068,1
2012,11,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,1,45.826,1
2012,11,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,1,31.752,1
2012,11,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,1,0.225,1
2012,11,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,1,143.542,1
2012,11,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,1,61.037,1
2012,11,INSHORE,AFA-IS,PLCK,BSAI,ROE,1,14.203,1
2012,11,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,1,205.518,1
2012,12,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,1.3322,1
2012,12,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,8,22.5678,0
2012,12,ATSEA,OTH,PLCK,BS,HEAD AND GUT,28,304.9121,0
2012,12,ATSEA,OTH,PLCK,BS,ROE,2,4.7,1
2012,12,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,0.719,1
2013,1,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,6,1101.312,0
2013,1,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,9,193.6388,0
2013,1,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,10,150.1197,0
2013,1,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,4,578.99,0
2013,1,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,7,705.362,0
2013,1,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,7,312.273,0
2013,1,ATSEA,AFA-CP,PLCK,BS,ROE,14,202.3178,0
2013,1,ATSEA,AFA-CP,PLCK,BS,SURIMI,7,587.975,0
2013,1,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,4,89.8298,0
2013,1,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,1,15.118,1
2013,1,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,2,74.585,1
2013,1,ATSEA,AFA-MS,PLCK,BS,HEAD AND GUT,1,884.482,1
2013,1,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,136.16,1
2013,1,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,1,290.998,1
2013,1,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,2,83.59,1
2013,1,ATSEA,AFA-MS,PLCK,BS,ROE,2,69.909,1
2013,1,ATSEA,AFA-MS,PLCK,BS,SURIMI,1,108.38,1
2013,1,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,3,155.928,0
2013,1,ATSEA,CDQ,PLCK,BS,FISHMEAL,2,54.426,1
2013,1,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,7,33.1023,0
2013,1,ATSEA,CDQ,PLCK,BS,MINCED FISH,3,131.002,0
2013,1,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,5,451.489,0
2013,1,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,4,72.27,0
2013,1,ATSEA,CDQ,PLCK,BS,ROE,7,56.1782,0
2013,1,ATSEA,CDQ,PLCK,BS,SURIMI,4,289.997,0
2013,1,ATSEA,CDQ,PLCK,BS,WHOLE FISH,1,1.9447,1
2013,1,ATSEA,OTH,PLCK,BS,HEAD AND GUT,34,420.046,0
2013,1,ATSEA,OTH,PLCK,BS,ROE,4,9.614,0
2013,1,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,0.041,1
2013,1,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,1,1211.824,1
2013,1,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,1745.742,0
2013,1,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,1,32.564,1
2013,1,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,2,248.703,1
2013,1,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,6,2400.986,0
2013,1,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,5,1131.046,0
2013,1,INSHORE,AFA-IS,PLCK,BSAI,ROE,6,327.897,0
2013,1,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,4393.699,0
2013,1,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,1,26.264,1
2013,1,INSHORE,OTH,PLCK,BSAI,WHOLE FISH,2,174.804,1
2013,2,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,13,4580.805,0
2013,2,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,9,1998.9636,0
2013,2,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,11,424.8369,0
2013,2,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,12,2540.518,0
2013,2,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,14,5128.041,0
2013,2,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,13,1816.6231,0
2013,2,ATSEA,AFA-CP,PLCK,BS,ROE,15,1648.9501,0
2013,2,ATSEA,AFA-CP,PLCK,BS,SURIMI,14,6441.81,0
2013,2,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,5,21.2795,0
2013,2,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,1,223.378,1
2013,2,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,3,513.5486,0
2013,2,ATSEA,AFA-MS,PLCK,BS,HEAD AND GUT,2,2915.24,1
2013,2,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,433.915,1
2013,2,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,1,666.228,1
2013,2,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,2,249.8966,1
2013,2,ATSEA,AFA-MS,PLCK,BS,ROE,3,267.6506,0
2013,2,ATSEA,AFA-MS,PLCK,BS,SURIMI,2,1697.449,1
2013,2,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,11,998.059,0
2013,2,ATSEA,CDQ,PLCK,BS,FISHMEAL,9,361.686,0
2013,2,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,12,128.3296,0
2013,2,ATSEA,CDQ,PLCK,BS,MINCED FISH,11,918.796,0
2013,2,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,14,2157.84,0
2013,2,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,13,314.28,0
2013,2,ATSEA,CDQ,PLCK,BS,ROE,17,375.4356,0
2013,2,ATSEA,CDQ,PLCK,BS,SURIMI,14,1865.168,0
2013,2,ATSEA,CDQ,PLCK,BS,WHOLE FISH,1,0.2715,1
2013,2,ATSEA,OTH,PLCK,BS,HEAD AND GUT,38,1542.0441,0
2013,2,ATSEA,OTH,PLCK,BS,ROE,10,15.7733,0
2013,2,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,2.712,1
2013,2,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,3,2064.35,0
2013,2,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,5357.342,0
2013,2,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,2,31.159,1
2013,2,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,4,750.052,0
2013,2,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,6,7316.674,0
2013,2,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,6,2745.412,0
2013,2,INSHORE,AFA-IS,PLCK,BSAI,ROE,6,798.151,0
2013,2,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,12600.607,0
2013,2,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,3,110.619,0
2013,2,INSHORE,OTH,PLCK,BSAI,WHOLE FISH,2,307.033,1
2013,3,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,13,3345.472,0
2013,3,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,9,3310.162,0
2013,3,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,7,800.5914,0
2013,3,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,11,2593.304,0
2013,3,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,14,11896.681,0
2013,3,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,13,1669.127,0
2013,3,ATSEA,AFA-CP,PLCK,BS,ROE,15,3175.0425,0
2013,3,ATSEA,AFA-CP,PLCK,BS,SURIMI,14,11986.117,0
2013,3,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,1,0.02,1
2013,3,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,1,250.856,1
2013,3,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,3,848.0522,0
2013,3,ATSEA,AFA-MS,PLCK,BS,HEAD AND GUT,2,4095.2259,1
2013,3,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,672.11,1
2013,3,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,1,1075.553,1
2013,3,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,2,226.2972,1
2013,3,ATSEA,AFA-MS,PLCK,BS,ROE,3,446.9416,0
2013,3,ATSEA,AFA-MS,PLCK,BS,SURIMI,3,3253.1252,0
2013,3,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,11,381.544,0
2013,3,ATSEA,CDQ,PLCK,BS,FISHMEAL,9,886.058,0
2013,3,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,18,220.1811,0
2013,3,ATSEA,CDQ,PLCK,BS,MINCED FISH,11,761.397,0
2013,3,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,14,3620.587,0
2013,3,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,13,406.315,0
2013,3,ATSEA,CDQ,PLCK,BS,ROE,17,640.421,0
2013,3,ATSEA,CDQ,PLCK,BS,SURIMI,14,3302.661,0
2013,3,ATSEA,CDQ,PLCK,BS,WHOLE FISH,1,0.0226,1
2013,3,ATSEA,OTH,PLCK,BS,HEAD AND GUT,39,2237.2251,0
2013,3,ATSEA,OTH,PLCK,BS,ROE,11,18.004,0
2013,3,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,0.1139,1
2013,3,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,3,1714.291,0
2013,3,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,5586.121,0
2013,3,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,3,1227.38,0
2013,3,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,3,971.065,0
2013,3,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,6,9205.63,0
2013,3,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,6,2247.252,0
2013,3,INSHORE,AFA-IS,PLCK,BSAI,ROE,6,1799.903,0
2013,3,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,12952.106,0
2013,3,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,3,210.737,0
2013,3,INSHORE,OTH,PLCK,BSAI,WHOLE FISH,2,21.915,1
2013,4,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,5,370.005,0
2013,4,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,3,173.6506,0
2013,4,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,4,132.568,0
2013,4,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,7,1506.094,0
2013,4,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,5,118.293,0
2013,4,ATSEA,AFA-CP,PLCK,BS,ROE,8,273.474,0
2013,4,ATSEA,AFA-CP,PLCK,BS,SURIMI,7,1440.535,0
2013,4,ATSEA,AFA-CP,PLCK,BS,WHOLE FISH,2,4.2696,1
2013,4,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,1,45.916,1
2013,4,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,205.125,1
2013,4,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,1,373.029,1
2013,4,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,15.145,1
2013,4,ATSEA,AFA-MS,PLCK,BS,ROE,1,66.197,1
2013,4,ATSEA,AFA-MS,PLCK,BS,SURIMI,1,170.42,1
2013,4,ATSEA,CDQ,PLCK,BS,FISHMEAL,1,2.038,1
2013,4,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,6,103.5485,0
2013,4,ATSEA,CDQ,PLCK,BS,MINCED FISH,1,4.353,1
2013,4,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,1,10.003,1
2013,4,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,1,0.847,1
2013,4,ATSEA,CDQ,PLCK,BS,ROE,1,1.761,1
2013,4,ATSEA,CDQ,PLCK,BS,SURIMI,1,6.628,1
2013,4,ATSEA,CDQ,PLCK,BS,WHOLE FISH,2,1.5121,1
2013,4,ATSEA,OTH,PLCK,BS,HEAD AND GUT,27,1574.5013,0
2013,4,ATSEA,OTH,PLCK,BS,ROE,2,1.785,1
2013,4,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,0.7038,1
2013,4,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,2,486.4,1
2013,4,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,4,1733.725,0
2013,4,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,1,109.658,1
2013,4,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,3,567.99,0
2013,4,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,6,4659.462,0
