1999,1064122421,948490855.9,854130700.5,1016122194,591035959.2,966457554.3,2832631714,764666099.8,423887845.1,349256790,144298588,46426737.24,21142759.11,26589922.32,81626535.66
2000,1090205171,389272343.9,378769302.8,1744370277,1719710821,1050087449,757904333.2,2773097196,1002626702,547588532.6,205143902.4,161609613.7,30030237.96,15723313.85,83046045.21
2001,1674765463,953539969.7,510708565.3,541581731.9,1311409265,1490133706,568279106.6,306856035.2,969240903.1,714905807.9,252223084.3,208429722.5,71451205.14,30105837.65,75732314.44
2002,760553829.3,424740819.3,728742407.7,1062768379,1286374689,1660633462,921222227.4,473441897,571307602.2,1158042158,552152322.1,250473636.7,148640736.9,42595607.28,41673264.13
2003,412048486.2,162111649.7,684201752.8,2062855612,2201375437,1995361373,2478988617,1368891973,576144920.3,887588973.8,1874988949,759253206.5,282561255.1,102667026.2,69379848.85
2004,367366641.1,267475667.5,155983519.8,1249610317,1438631702,1048604056,611889806.2,669378068.3,316594389.5,200808262.5,196764739.8,365244776.6,155405242.2,34970835.04,27703961.65
2005,383362391.7,145099230.9,195282910.2,1027899114,2746658818,2210216942,1205561731,446835689.6,382029474.2,275532581.6,73979111.36,148747184.1,266950688.8,95009462.57,90187639.82
2006,865769700.7,43334324.19,44802144.22,369970491.7,989906357.2,1268525808,843477708.1,391287601.1,227330879.5,198063178.8,98082940.15,55556970.46,85255491.76,112791686.6,110238633.2
2007,2338270624,40239941.96,100689574.3,449932503.4,1461473439,1735428733,1281268267,902207092.4,390465871.3,165780586.2,148188477.9,146336677.9,60808445.37,82492004.27,146213001.5
2008,505393217.8,92704837.85,65441566,147370319.3,530180349.1,1163497505,861047106.7,597188067.9,402282679.1,149851394.4,128980200.7,99443682.97,48383504.47,27657988.96,143442307.8
2009,792628245.3,137854645.3,400363974.3,458445011.9,236285245.2,361680051.3,529671163.1,446225180.6,350205887.1,159152674.5,103272252,34550091.13,32322988.05,17877444.17,69078350.44
2010,547848121.3,119206848,148170515.1,2901850090,1395614416,414208785.4,363715168.3,377798182.8,386366486.9,269944656.9,228034057.9,84585818.29,48087422.07,26598742.58,64899256.73
2011,1113031738,101408863.8,242561223.2,363861544,1787825527,907692410.1,256982542.9,164615098.3,243590833,234987758.1,186084663.9,152183778.2,59106216.12,30301413.59,79933426.99
2012,1173123750,197274242.2,380402054.6,3199207335,744022542.1,1281612543,410834218.6,192825293.8,122803753.9,164691373.7,143219401.9,122005640.6,106547444.8,37644303.77,64092165.78
2013,1204398491,88582106.29,133278747.1,958179138,4953083000,1171154210,737220066.8,259482990.6,81705477.78,78767345.2,101106269.8,79119219.93,70716528.72,36614740.58,46937537.04
2014,2237792251,516635578.5,105893522,382284794.2,1691108547,6260792929,3209985888,736752839.7,379550377.5,149014210.1,56209581.23,67841648.74,62156830.63,37256111.17,77854003.2
2015,1166976556,770780092.2,2165753822,602818039.7,1181152729,2283191278,4471240395,1324234107,313802373.3,140451214.6,21659886.02,17859490.41,38680261.39,14679118,29781029.45
2016,733826381.1,374760875.2,646232694.7,3257590109,1340870294,935508275.6,1337643940,1908611659,372434281.3,141946580.7,47451275.11,10093782.62,8293898.453,5365687.638,3995462.765
2017,850143340.4,248552001.8,415143660.8,2400504177,3299250225,1399263132,1096166068,1082416950,1354028476,405691699.7,165489542.3,48858806.71,7631716.659,9595539.511,6776836.945
2018,1027176711,447025226.1,161124079.1,361135362.2,2608621239,1510413664,501097453.3,372571471.7,374809093.6,280828345.4,91133023.98,12678104.2,1647818.742,0,4202781.04
2019,2545287163,659171022.6,302853804.5,487002605.4,1464424353,5476585580,2240547260,560719725.4,426009956.1,244196112.9,132185736.9,56222518.83,23290145.24,14161030.19,0
2021,905809124.4,522286678.6,1251479481,667517258.3,553955225.5,434657239.7,1174055318,1358725260,354901404.6,134240527.1,106665633,71741596.9,13931795.95,10106682.18,2538937.197
2022,904491691.4,291776473,499816718.6,3218022915,1571331983,693917206.9,763445279.9,1088084919,859166456.8,254325656,100994805.2,87570169.92,38814025.78,14434969.71,0
2023,1384453261,328976869.7,258292748.5,627125854.7,2680683959,630042353.5,324939180.4,314942365.7,554288924.8,387110983,97277873.43,41798398.54,43963521.79,8056326.512,11053468.83
