"","Stock","Alt","Sim","Yr","SSB","Rec","Tot_biom","SPR_Implied","F","Ntot","Catch","ABC","OFL","AvgAge","AvgAgeTot","SexRatio","FABC","FOFL"
"716","EBS_Pollock_2017",2,23,2018,3750.68,13178.3,13572.9,0.557015,0.189325,13559.4,1390,2591.83,3188.5,4.80545,3.12545,0.5,0.38035,0.48729
"717","EBS_Pollock_2017",2,23,2019,3482.73,18417.7,12236.4,0.545552,0.198913,12109,1390,2466.11,3026.79,5.04758,2.77687,0.5,0.38035,0.48729
"718","EBS_Pollock_2017",2,23,2020,2993.48,29969.2,10942,0.4,0.38035,10548,2175.27,2175.27,2670.78,4.99167,2.16362,0.5,0.38035,0.48729
"719","EBS_Pollock_2017",2,23,2021,2370.32,13555.1,9756.32,0.409156,0.36423,8239.87,1605.87,1605.87,1943.73,4.5499,2.51393,0.5,0.36423,0.45738
"720","EBS_Pollock_2017",2,23,2022,2073.2,30524.3,9636.16,0.439901,0.316053,7384.1,1177.73,1177.73,1436.35,3.85173,2.07741,0.5,0.316053,0.398086
"721","EBS_Pollock_2017",2,23,2023,2158.02,23568,9995.11,0.430553,0.329812,8257.73,1173.68,1173.68,1434.11,3.88263,2.21146,0.5,0.329812,0.415926
"722","EBS_Pollock_2017",2,23,2024,2211.56,12788.1,10459.1,0.424902,0.33849,8623.13,1306.96,1306.96,1596.59,3.73262,2.60352,0.5,0.33849,0.426522
"723","EBS_Pollock_2017",2,23,2025,2280.71,23159,10767.2,0.417861,0.349705,9118.06,1310.75,1310.75,1600.94,3.67385,2.33073,0.5,0.349705,0.440966
"724","EBS_Pollock_2017",2,23,2026,2423.53,6746.93,10490.9,0.404189,0.372862,9758.31,1572.13,1572.13,1911.83,4.0094,2.96503,0.5,0.372862,0.469302
"725","EBS_Pollock_2017",2,23,2027,2310.91,11974.7,9702.39,0.414878,0.354599,9071.91,1442.58,1442.58,1758.55,4.02843,2.78388,0.5,0.354599,0.446466
"726","EBS_Pollock_2017",2,23,2028,2202.89,16668.8,8786.57,0.425805,0.337085,8549.59,1310.18,1310.18,1598.1,4.32452,2.44785,0.5,0.337085,0.424715
"727","EBS_Pollock_2017",2,23,2029,2033.85,48996.2,7835.87,0.444406,0.309672,7604.48,1198.1,1198.1,1463.65,4.57397,1.67546,0.5,0.309672,0.390083
"728","EBS_Pollock_2017",2,23,2030,1787.45,25477.9,8319.03,0.475386,0.269728,6503.45,886.518,886.518,1089.06,4.22749,2.03159,0.5,0.269728,0.340521
"729","EBS_Pollock_2017",2,24,2017,3888.61,42605.3,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,2.19855,0.5,0.38035,0.48729
"730","EBS_Pollock_2017",2,24,2018,3750.68,37065.9,14327.3,0.557016,0.189324,13559.4,1390,2591.84,3188.52,4.76722,2.22898,0.5,0.38035,0.48729
"731","EBS_Pollock_2017",2,24,2019,3490.76,47300,15046.3,0.545765,0.198732,12206.4,1390,2468.33,3029.65,4.2888,2.1039,0.5,0.38035,0.48729
"732","EBS_Pollock_2017",2,24,2020,3418.41,30199.8,16537.5,0.4,0.38035,12869.7,2258.63,2258.63,2777.13,3.786,2.34425,0.5,0.38035,0.48729
"733","EBS_Pollock_2017",2,24,2021,3481.79,21162.6,17134.8,0.4,0.38035,13694.2,2220.21,2220.21,2738.45,3.57729,2.62223,0.5,0.38035,0.48729
"734","EBS_Pollock_2017",2,24,2022,3731.92,10875,17061.6,0.4,0.38035,15106.4,2266.39,2266.39,2801.11,3.73439,3.09179,0.5,0.38035,0.48729
"735","EBS_Pollock_2017",2,24,2023,3841.3,11953.5,15619.1,0.4,0.38035,15436.3,2522.9,2522.9,3114.52,4.10798,3.15323,0.5,0.38035,0.48729
"736","EBS_Pollock_2017",2,24,2024,3536.79,23932.8,13187.6,0.4,0.38035,13821.7,2404.29,2404.29,2964.72,4.55307,2.50583,0.5,0.38035,0.48729
"737","EBS_Pollock_2017",2,24,2025,2952.6,16019.1,11031.7,0.4,0.38035,11073.2,2150.06,2150.06,2644.47,4.81014,2.56404,0.5,0.38035,0.48729
"738","EBS_Pollock_2017",2,24,2026,2355.3,31247.1,9756.87,0.410584,0.361795,8508.55,1628.27,1628.27,1971.24,4.33636,2.0524,0.5,0.361795,0.454347
"739","EBS_Pollock_2017",2,24,2027,2108.35,17511.6,9540.29,0.435969,0.321753,7771.06,1211.12,1211.12,1476.34,4.07376,2.34943,0.5,0.321753,0.405309
"740","EBS_Pollock_2017",2,24,2028,2083.91,10496.2,9944.3,0.438692,0.317792,7873.3,1162.39,1162.39,1421.04,3.70909,2.73278,0.5,0.317792,0.400585
"741","EBS_Pollock_2017",2,24,2029,2216.46,13236.7,10085.8,0.424392,0.339287,8763.05,1211.38,1211.38,1481.49,3.77407,2.70221,0.5,0.339287,0.428023
"742","EBS_Pollock_2017",2,24,2030,2326.34,38909.6,9390.6,0.413372,0.357101,9224.75,1455.6,1455.6,1773.79,4.20832,1.89197,0.5,0.357101,0.449664
"743","EBS_Pollock_2017",2,25,2017,3888.61,19459,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,2.79794,0.5,0.38035,0.48729
"744","EBS_Pollock_2017",2,25,2018,3750.68,18899,13744.4,0.557015,0.189324,13559.4,1390,2591.84,3188.51,4.79671,2.78102,0.5,0.38035,0.48729
"745","EBS_Pollock_2017",2,25,2019,3484.55,20603.5,12882.5,0.545601,0.198872,12131.2,1390,2466.61,3027.44,4.84675,2.65869,0.5,0.38035,0.48729
"746","EBS_Pollock_2017",2,25,2020,3090.15,21029.2,12125.1,0.4,0.38035,11076.7,2194.24,2194.24,2694.98,4.59409,2.47665,0.5,0.38035,0.48729
"747","EBS_Pollock_2017",2,25,2021,2619.8,22374,10914.4,0.4,0.38035,9487.21,1792.61,1792.61,2204.61,4.30209,2.33551,0.5,0.38035,0.48729
"748","EBS_Pollock_2017",2,25,2022,2366.05,47041.7,10370,0.409559,0.36354,8771.91,1503.45,1503.45,1825.86,4.06083,1.83791,0.5,0.36354,0.457249
"749","EBS_Pollock_2017",2,25,2023,2266.4,17277.5,10893.4,0.419296,0.347382,8625.31,1365.08,1365.08,1663.07,3.86714,2.35437,0.5,0.347382,0.437443
"750","EBS_Pollock_2017",2,25,2024,2261.4,12291.9,12074.7,0.419799,0.346572,8871,1345.24,1345.24,1640.86,3.33287,2.73244,0.5,0.346572,0.436656
"751","EBS_Pollock_2017",2,25,2025,2612.68,29407.6,12446.8,0.4,0.38035,10854.4,1546.88,1546.88,1910.87,3.58932,2.26737,0.5,0.38035,0.48729
"752","EBS_Pollock_2017",2,25,2026,2837.48,83522,11711.4,0.4,0.38035,11601.4,1861.89,1861.89,2300.85,4.16308,1.59762,0.5,0.38035,0.48729
"753","EBS_Pollock_2017",2,25,2027,2564.7,27350.4,12790.4,0.4,0.38035,10051.8,1726.42,1726.42,2130.78,3.91187,2.14237,0.5,0.38035,0.48729
"754","EBS_Pollock_2017",2,25,2028,2415.69,20765.4,15806.6,0.404912,0.37159,9594.38,1596.96,1596.96,1937.09,2.85448,2.51722,0.5,0.37159,0.467427
"755","EBS_Pollock_2017",2,25,2029,3252.57,24990.3,17601.4,0.4,0.38035,14128.4,1749.54,1749.54,2163.59,3.22618,2.5864,0.5,0.38035,0.48729
"756","EBS_Pollock_2017",2,25,2030,4023.15,27914.7,16905.7,0.4,0.38035,17113.4,2515.14,2515.14,3116.02,3.94114,2.50251,0.5,0.38035,0.48729
"757","EBS_Pollock_2017",2,26,2017,3888.61,41766.4,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,2.21321,0.5,0.38035,0.48729
"758","EBS_Pollock_2017",2,26,2018,3750.68,10196.1,14306.2,0.557016,0.189324,13559.4,1390,2591.84,3188.52,4.76829,2.96925,0.5,0.38035,0.48729
"759","EBS_Pollock_2017",2,26,2019,3490.53,25966.9,14307.8,0.545758,0.198738,12203.7,1390,2468.26,3029.55,4.33505,2.57113,0.5,0.38035,0.48729
"760","EBS_Pollock_2017",2,26,2020,3399.61,23274,13932.5,0.4,0.38035,12719.5,2254.35,2254.35,2771.66,4.32904,2.49232,0.5,0.38035,0.48729
"761","EBS_Pollock_2017",2,26,2021,3079.42,12334.7,12525.7,0.4,0.38035,11514.1,2132.13,2132.13,2626.48,4.32206,2.80198,0.5,0.38035,0.48729
"762","EBS_Pollock_2017",2,26,2022,2715.74,7537.14,11579.1,0.4,0.38035,10207.6,1759.39,1759.39,2168.28,4.07127,3.14993,0.5,0.38035,0.48729
"763","EBS_Pollock_2017",2,26,2023,2563.91,36627.8,10298.2,0.4,0.38035,9813.94,1755.82,1755.82,2160.55,4.24387,1.98825,0.5,0.38035,0.48729
"764","EBS_Pollock_2017",2,26,2024,2315.87,21788.2,9223.67,0.414392,0.355403,8785.74,1468.54,1468.54,1787.23,4.58339,2.18613,0.5,0.355403,0.447192
"765","EBS_Pollock_2017",2,26,2025,1975.13,17275.1,9495.05,0.451341,0.300153,7249.75,1128.64,1128.64,1380.35,3.80707,2.38623,0.5,0.300153,0.378262
"766","EBS_Pollock_2017",2,26,2026,2059.16,32096.6,10260.5,0.441491,0.313783,7979.29,1075.36,1075.36,1315.2,3.58732,2.074,0.5,0.313783,0.396003
"767","EBS_Pollock_2017",2,26,2027,2311.46,11283.2,10607.2,0.414823,0.354689,9284.09,1391.97,1391.97,1697.82,3.84692,2.62628,0.5,0.354689,0.446855
"768","EBS_Pollock_2017",2,26,2028,2318.2,33862.7,10757.2,0.414164,0.355783,9223.22,1379.84,1379.84,1685.53,3.69405,2.07684,0.5,0.355783,0.448348
"769","EBS_Pollock_2017",2,26,2029,2401.82,10727.1,10938.9,0.406196,0.369342,9657.44,1503.68,1503.68,1829.68,3.92247,2.66239,0.5,0.369342,0.465149
"770","EBS_Pollock_2017",2,26,2030,2356.34,5265.23,10740.9,0.410484,0.361965,9320.87,1544.2,1544.2,1878.53,3.75793,3.21118,0.5,0.361965,0.455391
"771","EBS_Pollock_2017",2,27,2017,3888.61,16567.3,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,2.91776,0.5,0.38035,0.48729
"772","EBS_Pollock_2017",2,27,2018,3750.68,10613.1,13671.6,0.557015,0.189325,13559.4,1390,2591.83,3188.5,4.80042,3.23035,0.5,0.38035,0.48729
"773","EBS_Pollock_2017",2,27,2019,3483.78,6542.59,12460.7,0.54558,0.19889,12121.7,1390,2466.4,3027.16,4.93829,3.60819,0.5,0.38035,0.48729
"774","EBS_Pollock_2017",2,27,2020,3047.55,27438.4,10860.2,0.4,0.38035,10833.2,2185.75,2185.75,2684.14,4.97397,2.27076,0.5,0.38035,0.48729
"775","EBS_Pollock_2017",2,27,2021,2428.67,17657.2,8913.34,0.403719,0.373694,8476.58,1696.4,1696.4,2051.27,5.12033,2.32822,0.5,0.373694,0.46904
"776","EBS_Pollock_2017",2,27,2022,1927.26,21262.4,8325.04,0.457197,0.292386,6510.88,1079.58,1079.58,1318.81,4.26512,2.21014,0.5,0.292386,0.36826
"777","EBS_Pollock_2017",2,27,2023,1852.72,6459.37,8761.57,0.466677,0.280312,6701.52,892.235,892.235,1094.18,3.86061,2.87792,0.5,0.280312,0.353933
"778","EBS_Pollock_2017",2,27,2024,1986.27,21600.2,8822.96,0.450002,0.301964,7596.39,1043.55,1043.55,1279.22,3.85081,2.28233,0.5,0.301964,0.381041
"779","EBS_Pollock_2017",2,27,2025,2070.28,43572.2,8551.63,0.440226,0.315588,8089.56,1085.42,1085.42,1331.59,4.23764,1.7846,0.5,0.315588,0.398387
"780","EBS_Pollock_2017",2,27,2026,1978.02,27689.3,9058.97,0.450993,0.300622,7460.12,1124.12,1124.12,1376.32,4.11568,2.03505,0.5,0.300622,0.378991
"781","EBS_Pollock_2017",2,27,2027,1897.39,18906,10702.5,0.460934,0.287555,7222.86,959.152,959.152,1176.7,3.30387,2.36924,0.5,0.287555,0.363042
"782","EBS_Pollock_2017",2,27,2028,2286.76,8247.17,12117.1,0.417259,0.350687,9432.92,1272.38,1272.38,1553.53,3.33681,2.94759,0.5,0.350687,0.442436
"783","EBS_Pollock_2017",2,27,2029,2711.64,17459.3,11865.5,0.4,0.38035,11313.2,1659.99,1659.99,2054.3,3.78667,2.64206,0.5,0.38035,0.48729
"784","EBS_Pollock_2017",2,27,2030,2729.27,12054.9,10661.7,0.4,0.38035,11037.7,1764.94,1764.94,2181.78,4.34101,2.7773,0.5,0.38035,0.48729
"785","EBS_Pollock_2017",2,28,2017,3888.61,29915.9,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,2.46659,0.5,0.38035,0.48729
"786","EBS_Pollock_2017",2,28,2018,3750.68,37190.9,14007.7,0.557016,0.189324,13559.4,1390,2591.84,3188.51,4.78334,2.24434,0.5,0.38035,0.48729
"787","EBS_Pollock_2017",2,28,2019,3487.36,55744.6,14114,0.545675,0.198808,12165.2,1390,2467.39,3028.44,4.5613,1.96765,0.5,0.38035,0.48729
"788","EBS_Pollock_2017",2,28,2020,3241.11,12135.5,15443.2,0.4,0.38035,11919.6,2224.09,2224.09,2733.06,3.92656,2.68588,0.5,0.38035,0.48729
"789","EBS_Pollock_2017",2,28,2021,3156.03,14668.3,16142.8,0.4,0.38035,12217.5,2014.84,2014.84,2482.86,3.42151,2.88831,0.5,0.38035,0.48729
"790","EBS_Pollock_2017",2,28,2022,3559.46,38660,15574.7,0.4,0.38035,14520.2,2106.23,2106.23,2602.96,3.84338,2.24477,0.5,0.38035,0.48729
"791","EBS_Pollock_2017",2,28,2023,3604.2,10981.3,14148.1,0.4,0.38035,14353.3,2425.85,2425.85,2996.35,4.41987,2.84273,0.5,0.38035,0.48729
"792","EBS_Pollock_2017",2,28,2024,3054.94,17078.1,13124.8,0.4,0.38035,11673.7,2116.32,2116.32,2607.94,4.03155,2.7022,0.5,0.38035,0.48729
"793","EBS_Pollock_2017",2,28,2025,2828.72,33064.2,12040.5,0.4,0.38035,10996.2,1927.64,1927.64,2369.28,4.10617,2.14952,0.5,0.38035,0.48729
"794","EBS_Pollock_2017",2,28,2026,2651.79,9227.33,10946.8,0.4,0.38035,10249.2,1825.52,1825.52,2249.54,4.30871,2.75261,0.5,0.38035,0.48729
"795","EBS_Pollock_2017",2,28,2027,2328.59,27799.3,10576,0.413153,0.357467,8853.29,1447.17,1447.17,1761.98,3.82768,2.20559,0.5,0.357467,0.44995
"796","EBS_Pollock_2017",2,28,2028,2351.99,37344.3,10446.3,0.410899,0.361261,9182.72,1461.4,1461.4,1776.34,4.00572,1.9635,0.5,0.361261,0.454817
"797","EBS_Pollock_2017",2,28,2029,2287.39,20317.6,10592.2,0.417199,0.350785,8898.26,1440.02,1440.02,1754.43,3.89843,2.29356,0.5,0.350785,0.441506
"798","EBS_Pollock_2017",2,28,2030,2226.81,12481.2,11541.2,0.423323,0.340965,8787.39,1262.55,1262.55,1542.59,3.45101,2.6925,0.5,0.340965,0.429944
"799","EBS_Pollock_2017",2,29,2017,3888.61,19020.1,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,2.81515,0.5,0.38035,0.48729
"800","EBS_Pollock_2017",2,29,2018,3750.68,18679.3,13733.4,0.557015,0.189324,13559.4,1390,2591.84,3188.51,4.79727,2.79309,0.5,0.38035,0.48729
"801","EBS_Pollock_2017",2,29,2019,3484.44,14075.9,12844.6,0.545598,0.198875,12129.7,1390,2466.58,3027.4,4.8589,2.94355,0.5,0.38035,0.48729
"802","EBS_Pollock_2017",2,29,2020,3083.96,18517.4,11899,0.4,0.38035,11043.1,2193.03,2193.03,2693.43,4.62226,2.60069,0.5,0.38035,0.48729
"803","EBS_Pollock_2017",2,29,2021,2603.61,15521.4,10306.6,0.4,0.38035,9397.2,1784.4,1784.4,2194.35,4.51675,2.56547,0.5,0.38035,0.48729
"804","EBS_Pollock_2017",2,29,2022,2265.73,35032.3,9285.18,0.419365,0.34727,8208.52,1419.53,1419.53,1725.86,4.3167,1.95601,0.5,0.34727,0.436823
"805","EBS_Pollock_2017",2,29,2023,2078.03,7232.17,9238.74,0.439354,0.316838,7648.48,1167.45,1167.45,1425.97,4.15656,2.71461,0.5,0.316838,0.399299
"806","EBS_Pollock_2017",2,29,2024,1996.98,17227.7,9632.38,0.448728,0.303698,7508.2,1092.68,1092.68,1337.34,3.63141,2.48418,0.5,0.303698,0.382981
"807","EBS_Pollock_2017",2,29,2025,2178.93,13795.2,9632.55,0.428323,0.333203,8676.14,1173.22,1173.22,1435.23,3.92802,2.59849,0.5,0.333203,0.420487
"808","EBS_Pollock_2017",2,29,2026,2226.65,23536.8,8996.99,0.423341,0.340936,8706.13,1378.62,1378.62,1682.44,4.22866,2.1974,0.5,0.340936,0.429334
"809","EBS_Pollock_2017",2,29,2027,2047.02,92639,8660.76,0.442883,0.311813,7784.34,1114.8,1114.8,1365.26,4.22887,1.44982,0.5,0.311813,0.393317
"810","EBS_Pollock_2017",2,29,2028,1940.72,22337.5,10674,0.455529,0.294575,7281.05,1090.48,1090.48,1333.84,3.82858,2.1185,0.5,0.294575,0.37136
"811","EBS_Pollock_2017",2,29,2029,1982.85,26101.3,14605.4,0.45041,0.30141,7804.76,1010.43,1010.43,1238.99,2.62604,2.37182,0.5,0.30141,0.380511
"812","EBS_Pollock_2017",2,29,2030,3069.66,8346.93,17361.1,0.4,0.38035,13607.7,1535.11,1535.11,1901.79,3.13564,3.10193,0.5,0.38035,0.48729
"813","EBS_Pollock_2017",3,1,2017,3888.61,27577.7,14466.3,0.547364,0.197367,14890.9,1350,1616.95,3021.1,4.51399,2.52962,0.5,0.38035,0.48729
"814","EBS_Pollock_2017",3,1,2018,3713.17,21265.2,13948.9,0.502186,0.239901,13559.4,1726.44,1726.44,3188.51,4.74301,2.61462,0.5,0.38035,0.48729
"815","EBS_Pollock_2017",3,1,2019,3343.93,13847.8,13236.8,0.502186,0.239901,11813.9,1589.61,1589.61,2920.72,4.54063,2.87957,0.5,0.38035,0.48729
"816","EBS_Pollock_2017",3,1,2020,3130.92,21771.4,12539,0.502186,0.239901,11223.3,1393.57,1393.57,2568.01,4.41758,2.58379,0.5,0.38035,0.48729
"817","EBS_Pollock_2017",3,1,2021,3082.27,49768.3,11822.1,0.502186,0.239901,11060.6,1354.8,1354.8,2504.64,4.62132,1.92823,0.5,0.38035,0.48729
"818","EBS_Pollock_2017",3,1,2022,2908.39,14971,12072.2,0.502186,0.239901,10261.4,1294.82,1294.82,2393.97,4.52765,2.54678,0.5,0.38035,0.48729
"819","EBS_Pollock_2017",3,1,2023,2747.56,35008.9,13178.7,0.502186,0.239901,9777.37,1222.42,1222.42,2254.32,3.74982,2.21942,0.5,0.38035,0.48729
"820","EBS_Pollock_2017",3,1,2024,3073.09,49145.9,13989.7,0.502186,0.239901,11753.2,1236.93,1236.93,2291.04,3.93141,2.0153,0.5,0.38035,0.48729
"821","EBS_Pollock_2017",3,1,2025,3336.38,8666.9,14868.7,0.502186,0.239901,12753.6,1447.32,1447.32,2692.7,4.03674,2.88107,0.5,0.38035,0.48729
"822","EBS_Pollock_2017",3,1,2026,3440.98,14501.1,15970.5,0.502186,0.239901,13108.6,1422.33,1422.33,2645.13,3.74555,3.01753,0.5,0.38035,0.48729
"823","EBS_Pollock_2017",3,1,2027,3869.1,26480.7,15510.7,0.502186,0.239901,14954.8,1644.06,1644.06,3044.49,4.23187,2.60372,0.5,0.38035,0.48729
"824","EBS_Pollock_2017",3,1,2028,3895.31,61652,13943.6,0.502186,0.239901,14531.5,1742.84,1742.84,3235.86,4.80681,1.89806,0.5,0.38035,0.48729
"825","EBS_Pollock_2017",3,1,2029,3437.61,8579.93,14172.7,0.502186,0.239901,12205.8,1578.16,1578.16,2915.3,4.63523,2.80346,0.5,0.38035,0.48729
"826","EBS_Pollock_2017",3,1,2030,3173.34,38858.3,15335.1,0.502186,0.239901,11190.9,1484.37,1484.37,2723.88,3.72449,2.26954,0.5,0.38035,0.48729
"827","EBS_Pollock_2017",3,2,2017,3888.61,18443.4,14466.3,0.547364,0.197367,14890.9,1350,1616.95,3021.1,4.51399,2.83827,0.5,0.38035,0.48729
"828","EBS_Pollock_2017",3,2,2018,3713.17,16258.1,13718.8,0.502186,0.239901,13559.4,1726.44,1726.44,3188.51,4.75493,2.86799,0.5,0.38035,0.48729
"829","EBS_Pollock_2017",3,2,2019,3341.52,5969.48,12437.3,0.502186,0.239901,11784.2,1589.18,1589.18,2919.85,4.78634,3.45535,0.5,0.38035,0.48729
"830","EBS_Pollock_2017",3,2,2020,3001.72,13926.1,11024.4,0.502186,0.239901,10523.3,1377.62,1377.62,2535.92,4.78227,2.9522,0.5,0.38035,0.48729
"831","EBS_Pollock_2017",3,2,2021,2765.03,13395.6,9671.14,0.502186,0.239901,9558.4,1247.39,1247.39,2299.66,5.109,2.79812,0.5,0.38035,0.48729
"832","EBS_Pollock_2017",3,2,2022,2427.9,13000.7,8598.09,0.502186,0.239901,8112.76,1131.32,1131.32,1973.66,5.12315,2.69069,0.5,0.363418,0.456176
"833","EBS_Pollock_2017",3,2,2023,2104.27,27676.2,7989.92,0.502186,0.239901,6981.03,961.295,961.295,1492.48,4.81054,2.05926,0.5,0.315724,0.397283
"834","EBS_Pollock_2017",3,2,2024,1922.27,16081.1,7932.2,0.502186,0.239901,6543.6,878.526,878.526,1265.77,4.56941,2.33055,0.5,0.288476,0.36355
"835","EBS_Pollock_2017",3,2,2025,1817.64,20421.9,8443.68,0.502186,0.239901,6413.93,794.469,794.469,1094.86,3.92815,2.26522,0.5,0.272751,0.344291
"836","EBS_Pollock_2017",3,2,2026,1971.26,16182.5,9112.23,0.502186,0.239901,7381.71,801.14,801.14,1188.55,3.88822,2.44593,0.5,0.296393,0.374281
"837","EBS_Pollock_2017",3,2,2027,2174.64,16078.3,9413.96,0.502186,0.239901,8241.17,924.397,924.397,1492.04,4.01005,2.5075,0.5,0.326993,0.412185
"838","EBS_Pollock_2017",3,2,2028,2266.58,27689.3,9510.28,0.502186,0.239901,8610.21,946.993,946.993,1584.3,4.14418,2.15907,0.5,0.340913,0.429639
"839","EBS_Pollock_2017",3,2,2029,2306.43,17606.3,9687.95,0.502186,0.239901,8626.07,1031.01,1031.01,1739.67,4.27691,2.41108,0.5,0.346391,0.435953
"840","EBS_Pollock_2017",3,2,2030,2266.25,26095.8,10057.1,0.502186,0.239901,8395.08,999.433,999.433,1662.03,4.00698,2.22609,0.5,0.340403,0.428514
"841","EBS_Pollock_2017",3,3,2017,3888.61,37957,14466.3,0.547364,0.197367,14890.9,1350,1616.95,3021.1,4.51399,2.28455,0.5,0.38035,0.48729
"842","EBS_Pollock_2017",3,3,2018,3713.17,5233.42,14210.2,0.502186,0.239901,13559.4,1726.45,1726.45,3188.52,4.72954,3.2304,0.5,0.38035,0.48729
"843","EBS_Pollock_2017",3,3,2019,3346.66,7139.02,13598.3,0.502186,0.239901,11847.7,1590.09,1590.09,2921.7,4.32148,3.50023,0.5,0.38035,0.48729
"844","EBS_Pollock_2017",3,3,2020,3272.02,7758.76,12264.3,0.502186,0.239901,11948.2,1410.68,1410.68,2602.42,4.60123,3.5439,0.5,0.38035,0.48729
"845","EBS_Pollock_2017",3,3,2021,3134.5,13414.7,10282.3,0.502186,0.239901,11090.5,1438.74,1438.74,2660.89,5.25952,2.967,0.5,0.38035,0.48729
"846","EBS_Pollock_2017",3,3,2022,2646.3,17968.7,8720.13,0.502186,0.239901,8835.99,1218.5,1218.5,2246.55,5.56012,2.48428,0.5,0.38035,0.48729
"847","EBS_Pollock_2017",3,3,2023,2160.97,36550.7,7873.43,0.502186,0.239901,6886.77,1079.95,1079.95,1702.37,5.23795,1.86382,0.5,0.323609,0.406392
"848","EBS_Pollock_2017",3,3,2024,1838.99,13960.1,8115.86,0.502186,0.239901,6000.46,841.26,841.26,1164.84,4.46416,2.36574,0.5,0.275804,0.347619
"849","EBS_Pollock_2017",3,3,2025,1779.87,11059.8,9211.5,0.502186,0.239901,6288.3,762.293,762.293,1031.18,3.56585,2.69221,0.5,0.267009,0.337201
"850","EBS_Pollock_2017",3,3,2026,2148.39,13250.9,9846.06,0.502186,0.239901,8272.42,813.575,813.575,1305.09,3.78169,2.71785,0.5,0.323578,0.408605
"851","EBS_Pollock_2017",3,3,2027,2442.19,14045.1,9459.73,0.502186,0.239901,9406.19,1032.89,1032.89,1841.48,4.34015,2.671,0.5,0.367069,0.462088
"852","EBS_Pollock_2017",3,3,2028,2364.34,37567.4,8928.8,0.502186,0.239901,8755.97,1037.77,1037.77,1793.37,4.59595,1.92695,0.5,0.355119,0.446897
"853","EBS_Pollock_2017",3,3,2029,2172.32,12120.1,9059.82,0.502186,0.239901,7800.31,1031.38,1031.38,1646.49,4.54662,2.50495,0.5,0.325972,0.410121
"854","EBS_Pollock_2017",3,3,2030,2026.61,36264.1,9717.96,0.502186,0.239901,7274.41,922.376,922.376,1391.63,3.7635,1.99895,0.5,0.304273,0.383318
"855","EBS_Pollock_2017",3,4,2017,3888.61,6276.31,14466.3,0.547364,0.197367,14890.9,1350,1616.95,3021.1,4.51399,3.51397,0.5,0.38035,0.48729
"856","EBS_Pollock_2017",3,4,2018,3713.17,10898.6,13412.4,0.502186,0.239901,13559.4,1726.44,1726.44,3188.5,4.7709,3.33534,0.5,0.38035,0.48729
"857","EBS_Pollock_2017",3,4,2019,3338.32,7914.74,11405.4,0.502186,0.239901,11744.6,1588.61,1588.61,2918.7,5.16706,3.44853,0.5,0.38035,0.48729
"858","EBS_Pollock_2017",3,4,2020,2829.95,12444.5,9416.86,0.502186,0.239901,9594.99,1356.44,1356.44,2493.3,5.40546,2.93983,0.5,0.38035,0.48729
"859","EBS_Pollock_2017",3,4,2021,2364.08,16587.4,8084.7,0.502186,0.239901,7695.98,1107.15,1107.15,1885.44,5.44891,2.48324,0.5,0.35394,0.444353
"860","EBS_Pollock_2017",3,4,2022,1999.55,35671.8,7344.17,0.502186,0.239901,6369.14,949.486,949.486,1408.89,5.1369,1.84279,0.5,0.299832,0.37722
"861","EBS_Pollock_2017",3,4,2023,1753.83,16732.3,7714.21,0.502186,0.239901,5729.26,779.066,779.066,1037.34,4.44829,2.24503,0.5,0.26292,0.331723
"862","EBS_Pollock_2017",3,4,2024,1704.48,8765.72,8913.03,0.502186,0.239901,5990.38,733.583,733.583,955.12,3.54086,2.75368,0.5,0.255454,0.32275
"863","EBS_Pollock_2017",3,4,2025,2032.88,14850.2,9619.95,0.502186,0.239901,7915.19,776.526,776.526,1187.69,3.67841,2.62792,0.5,0.30604,0.38674
"864","EBS_Pollock_2017",3,4,2026,2374.21,12134.4,9325.85,0.502186,0.239901,9268.67,993.605,993.605,1732.9,4.29628,2.74653,0.5,0.357128,0.44991
"865","EBS_Pollock_2017",3,4,2027,2332.19,10274.5,8813.55,0.502186,0.239901,8685.63,1025.36,1025.36,1753.57,4.55782,2.85516,0.5,0.350361,0.44101
"866","EBS_Pollock_2017",3,4,2028,2156.32,31146.7,8259.86,0.502186,0.239901,7770.28,1009.35,1009.35,1602.9,4.61488,1.99864,0.5,0.323669,0.40736
"867","EBS_Pollock_2017",3,4,2029,2001.89,31455.5,8036.99,0.502186,0.239901,7104.88,925.676,925.676,1381.2,4.6582,1.94529,0.5,0.300488,0.378509
"868","EBS_Pollock_2017",3,4,2030,1842.09,71005,8961.91,0.502186,0.239901,6519.35,823.928,823.928,1147.65,3.88673,1.59906,0.5,0.276419,0.348729
"869","EBS_Pollock_2017",3,5,2017,3888.61,61682,14466.3,0.547364,0.197367,14890.9,1350,1616.95,3021.1,4.51399,1.94022,0.5,0.38035,0.48729
