"","All_1982","All_1983","All_1984","All_1985","All_1986","All_1987","All_1988","All_1989","All_1990","All_1991","All_1992","All_1993","All_1994","All_1995","All_1996","All_1997","All_1998","All_1999","All_2000","All_2001","All_2002","All_2003","All_2004","All_2005","All_2006","All_2007","All_2008","All_2009","All_2010","All_2011","All_2012","All_2013","All_2014","All_2015","All_2016","All_2017","All_2018","EBS_1982","EBS_1983","EBS_1984","EBS_1985","EBS_1986","EBS_1987","EBS_1988","EBS_1989","EBS_1990","EBS_1991","EBS_1992","EBS_1993","EBS_1994","EBS_1995","EBS_1996","EBS_1997","EBS_1998","EBS_1999","EBS_2000","EBS_2001","EBS_2002","EBS_2003","EBS_2004","EBS_2005","EBS_2006","EBS_2007","EBS_2008","EBS_2009","EBS_2010","EBS_2011","EBS_2012","EBS_2013","EBS_2014","EBS_2015","EBS_2016","EBS_2017","EBS_2018","NBS_1982","NBS_1983","NBS_1984","NBS_1985","NBS_1986","NBS_1987","NBS_1988","NBS_1989","NBS_1990","NBS_1991","NBS_1992","NBS_1993","NBS_1994","NBS_1995","NBS_1996","NBS_1997","NBS_1998","NBS_1999","NBS_2000","NBS_2001","NBS_2002","NBS_2003","NBS_2004","NBS_2005","NBS_2006","NBS_2007","NBS_2008","NBS_2009","NBS_2010","NBS_2011","NBS_2012","NBS_2013","NBS_2014","NBS_2015","NBS_2016","NBS_2017","NBS_2018"
"EBS_2002",2.45826442850114e-05,3.22715799090612e-05,5.48444595584711e-05,3.0633866694842e-05,1.08841822735252e-05,1.2419917832532e-05,1.77591977604245e-05,2.46722499655434e-05,3.71168009519367e-05,3.18181153049441e-05,2.31939635720116e-05,3.86206667730663e-05,2.28938998434061e-05,3.91038814444316e-05,6.26837389808947e-05,3.33874245566196e-05,1.89022414086789e-05,1.45700322208278e-05,6.81658686854631e-05,0.000166117866322727,0.00691582901172746,0.000141748222072038,6.03223612629886e-05,4.3439966221761e-05,2.94313544800163e-05,3.58637367520779e-05,2.4197909258154e-05,3.9632731731093e-05,1.76539964528672e-05,5.23408238612737e-05,-1.12668867490772e-05,2.9167793957949e-05,2.958615913348e-05,2.1660571408947e-05,5.34223890260188e-05,3.75890090317093e-05,3.88518763440138e-05,2.48790564440956e-05,3.42290271391829e-05,5.61150813808248e-05,3.08061764021574e-05,1.14105871657189e-05,1.41522893460914e-05,1.78266503938928e-05,2.55708071358775e-05,3.76351008122667e-05,3.20889683768135e-05,2.37090735581846e-05,4.02755112136033e-05,2.31547560324957e-05,3.91893637021203e-05,6.56060902162017e-05,3.43137677245243e-05,2.14372462399004e-05,1.45559377308248e-05,6.86878953231778e-05,0.000168140821539089,0.00699280046115286,0.000153677456480429,6.42265110083462e-05,4.47843823963624e-05,2.96411072350886e-05,3.58514589388596e-05,2.4089488444878e-05,3.95884475110038e-05,1.77165590545489e-05,5.24845792652462e-05,-1.15358339257949e-05,2.89136983025886e-05,2.99747474467299e-05,2.2246461033221e-05,6.81958261579654e-05,4.25921744626027e-05,4.99536816949161e-05,-4.68286040530601e-05,-0.000108778654575385,-0.000123230943375807,2.68984334266083e-05,-5.44515133012466e-05,-0.000154155647999954,-2.36901058940446e-05,-0.00010763798201702,-6.83424135437568e-05,2.03673383661823e-05,-4.06734282521302e-05,-6.95398614059474e-05,-2.0122096631282e-05,2.00440464451905e-05,-8.93566562951847e-05,-4.46190434778631e-05,-6.4031585350659e-05,2.14434156409871e-05,-1.03660716764839e-05,-8.58676275920763e-05,0.0015279401823435,-0.000268067612496543,-8.89257409800384e-05,-5.11381920590079e-05,-6.26718898986902e-05,4.3364026763843e-05,7.79344687709501e-05,7.43455122419065e-05,-2.59567989154107e-05,3.25091013621657e-05,8.3261901075368e-05,7.13349715001525e-05,1.53570669143175e-05,1.37520779279106e-05,-3.09814184043412e-05,1.57183887422002e-05,6.74869639585012e-07
"EBS_2003",4.37355627134991e-06,-1.27643025911858e-06,7.68374166783023e-05,4.18241718573902e-05,3.08268559520471e-05,1.6516601993801e-05,1.84791150853906e-05,4.28095351940111e-05,1.38750662617475e-05,2.81098964338108e-05,2.23928300367084e-05,6.49549471789361e-05,2.32527901697932e-05,6.34570378926938e-05,2.48661599844548e-05,2.21977589395185e-05,4.02072353550395e-05,-7.60462734106964e-06,4.29050915107194e-05,3.90797603723696e-05,0.00014413097151615,0.00973834805465892,0.000234714830011528,0.000128062258841088,2.02436956794603e-05,1.47820409958939e-05,7.89040418200963e-06,5.39964420635639e-05,1.6000272049978e-05,5.14943528848883e-05,-1.18933057259613e-05,2.67308323299464e-05,1.5605994838216e-05,1.39852485805191e-05,3.24682027383951e-06,2.07044730923147e-05,0.000111695154508933,4.63794874454661e-06,1.1142724300646e-06,7.79964499134104e-05,4.07994140206291e-05,3.03444530272934e-05,1.9089271298796e-05,1.85299940460598e-05,4.41795533793923e-05,1.43938512780349e-05,2.91878950428388e-05,2.21691716793561e-05,6.77155426075324e-05,2.28629164780166e-05,6.32876642004257e-05,2.91802183986462e-05,2.34685581985366e-05,4.50487406396704e-05,-8.01131329511489e-06,4.36821212557819e-05,4.06413886839162e-05,0.00015367745648043,0.0099588150574076,0.000251408793808513,0.000132185852196843,2.04378373906998e-05,1.4692513517065e-05,7.62218163792243e-06,5.39362303910808e-05,1.60707053863472e-05,5.26274672155428e-05,-1.25922674822687e-05,2.62297439091215e-05,1.8187391819274e-05,2.11648735477575e-05,2.24282550460068e-05,2.29801554813292e-05,0.000148866120410527,-5.93235492169791e-05,-0.00017354629771873,-8.55990429547445e-05,6.40394873789608e-05,9.0701167732134e-05,-0.000230857498668772,-1.27857500760245e-05,-0.000158922118518755,-9.16828636096328e-05,-1.74643388037283e-05,5.01237541580783e-05,-0.000115477395784218,8.75441738990727e-05,0.000101222004745039,-0.000199580216827864,-8.4815025535349e-05,-0.000118184794350275,0.000190721704029746,-7.3988662923607e-05,-0.000155441442183394,-0.000524109006852339,0.0021644446813896,-0.000403463154471734,-0.000162027872811445,-6.50046791010158e-05,6.94727292189565e-05,0.000140829424535426,0.000101194169981626,-3.30970119001687e-05,-0.000104824006940084,0.00023377578203368,0.000109886462737404,-7.89180411278631e-05,-8.29272327075231e-05,-0.000106340820861277,1.07566538331887e-05,-1.61287596727263e-05
"EBS_2004",1.36036772151087e-05,3.52419527821396e-05,5.44346333871478e-05,2.66198295725809e-05,1.13552013370363e-05,2.12815221601294e-05,9.80126919565649e-06,3.01178119387806e-05,1.78891241964275e-05,2.55612528554688e-05,1.35704999500069e-05,3.23091781597172e-05,1.9152904382384e-05,2.17596491313595e-05,5.87153709165532e-05,3.34869922398556e-05,2.62998914301875e-05,-4.30164458938386e-06,3.51651228660196e-05,4.99667872734625e-05,6.02985464288137e-05,0.000235771468859091,0.00830494459435449,0.000342157542527305,4.59781850621333e-05,4.63713930331498e-05,4.3373414744404e-05,2.05359231611366e-05,7.78519045474961e-06,5.49918885677654e-05,3.75454186885457e-06,9.1402033524166e-06,3.13581400139345e-05,2.98089023729928e-05,5.69918784763288e-05,3.06431688595665e-05,5.90767266157773e-05,1.36022569556889e-05,3.65445230848862e-05,5.48542128144335e-05,2.84380899428879e-05,1.17264120104197e-05,2.27246515970515e-05,9.75855034115217e-06,3.08812611992993e-05,1.82352930540989e-05,2.67737503977393e-05,1.38916729140484e-05,3.41980487318982e-05,1.95223195360538e-05,2.20348592564337e-05,6.27768749872845e-05,3.52978866221375e-05,3.08871300212028e-05,-4.22418346537823e-06,3.63433702393153e-05,5.16893738155254e-05,6.42265110083463e-05,0.000251408793808514,0.00846778269576321,0.000350023623144015,4.65385199905098e-05,4.66019117684392e-05,4.35800339015908e-05,2.06403659428546e-05,7.8612726656163e-06,5.54469915834192e-05,3.44663673013752e-06,8.66339490128978e-06,3.00105625832578e-05,2.76225917024471e-05,6.05212437806017e-05,3.64908939257646e-05,7.20556172149584e-05,1.39458443820559e-05,-5.8618992128813e-05,-4.36868185975125e-06,-1.27975101908452e-05,-3.47182829927647e-05,-0.000117482074817262,3.60517902026905e-05,-8.22981278670697e-05,-5.25463488000439e-05,-2.56991548594864e-05,-2.62510528851051e-05,-9.11472832105177e-05,-4.1764802815585e-05,-3.96034888600318e-05,-0.000152591427824427,-0.000119006683581954,-0.000123773688677403,-4.20766903917672e-05,-0.000142086468865928,-0.000164603865145004,-0.000214653226445256,-0.000301431771111584,0.002079958568396,-0.00021121233777475,-0.000200067044798787,-9.44482574897402e-05,-5.90331463284046e-05,-6.13329535966965e-05,-4.52497799647133e-05,-7.79167618495965e-06,0.000111976163220003,8.82665724492195e-05,8.07029166825086e-05,5.93203034441834e-05,3.68278593091805e-05,5.08067722398332e-06,1.44447791297737e-05
"EBS_2005",1.42346893705406e-05,3.74898756715772e-05,9.06896988869903e-05,5.05140180099251e-05,1.72969746711163e-05,2.77922854048281e-05,1.73278633225023e-05,5.33912960779644e-05,2.36324663040117e-05,3.81339012405728e-05,1.76149264667323e-05,3.98141773898049e-05,2.01154898110144e-05,1.43298031069188e-05,7.99935794305223e-05,4.1744266286973e-05,4.27799821127704e-05,-3.63585702797976e-05,4.93859859904246e-05,4.7661564849141e-05,4.00064328862519e-05,0.000116963657881476,0.000326862091432991,0.00919634341081713,0.000274226135708144,6.8089018555815e-05,3.60046711643138e-05,2.13179188276923e-05,3.03050108137366e-05,7.14522348020185e-05,-1.4788627911853e-05,1.21571532368412e-05,3.49563495647377e-05,2.12762516007265e-05,4.81707139175822e-05,3.40852483941646e-05,9.87020330130651e-05,1.43377768719197e-05,3.94704453338012e-05,9.10279591988961e-05,5.0890948548561e-05,1.64362820813113e-05,3.07182680534151e-05,1.73324455300966e-05,5.51442547439458e-05,2.37697030599774e-05,3.85767709989042e-05,1.66179997155958e-05,4.21025998481734e-05,1.95650590927146e-05,1.40245623916677e-05,8.65458826408361e-05,4.37342625345924e-05,5.13524823810737e-05,-3.68475049196751e-05,5.02878511523817e-05,4.8749761044942e-05,4.47843823963625e-05,0.000132185852196842,0.000350023623144015,0.00930871130558969,0.000275531137038754,6.83437394271144e-05,3.60758756175121e-05,2.13035843218618e-05,3.03730308925301e-05,7.31213455127486e-05,-1.55124423321297e-05,1.14805159573932e-05,3.70924523124209e-05,2.46850213993267e-05,6.33412079399508e-05,3.74100957668576e-05,0.000131116544475636,-1.06010231185538e-05,-0.000105226520954644,4.32831139535656e-05,4.2342691531576e-05,0.000124123392636648,-0.000253554533963416,1.45121198293174e-05,-0.000204727358372513,-4.29129287825793e-06,1.94108246271918e-05,0.000141221754411632,-0.000109756970042705,0.000110883226319431,8.23888112020069e-05,-0.000260901367771189,-0.000125831405513033,-0.000237673231778536,0.000202077531204111,-8.62875907938816e-05,-8.78874842130043e-05,-0.000294443041367841,-0.000405978222020559,-0.000558558519551853,0.00129138902374753,-0.00029880498572831,-8.75152711334436e-05,7.13639660964209e-07,3.25542136923451e-05,-1.71100527787118e-05,-0.000158809303336766,0.000239615603401784,0.000124445119174527,-4.3262171039156e-05,-2.47362268824532e-05,-3.85015644866471e-05,1.95511548462261e-05,-1.27653348891174e-05
"EBS_2006",2.69739260156294e-05,4.17003369871224e-06,-9.97371096228179e-06,1.60567489002102e-05,1.42955617817136e-05,2.77770890115782e-06,2.42259722385636e-05,4.86106089221918e-06,3.58571764415445e-05,1.72650062838199e-05,2.88679815802512e-05,7.705745534687e-06,3.00261238085697e-05,4.15451989806308e-05,1.35605367858458e-05,3.48149805785669e-05,1.64812876299712e-05,8.03760893886665e-05,2.37788573544059e-05,1.8559225115601e-05,2.69125886332945e-05,1.7170589673526e-05,4.19407952838248e-05,0.000267879467489615,0.0102607809243287,0.000576460991355462,0.000173916434508968,0.000100419799752462,6.08549076101831e-05,3.34723046130478e-05,5.06347493513948e-05,4.65475081187282e-05,1.84342606626213e-05,1.54633563455683e-05,4.82018554226982e-06,7.85354924714684e-06,1.04792548644852e-05,2.79462823941982e-05,6.21436261423871e-06,-8.35455775829528e-06,1.58171315897041e-05,1.53768795527282e-05,4.2746980954326e-06,2.45835114522249e-05,5.46979331330493e-06,3.66032190621591e-05,1.83006439434733e-05,2.99760114063869e-05,9.75089690253941e-06,3.09872363585005e-05,4.20912764432442e-05,1.5661642681464e-05,3.59972606568473e-05,1.75636583787667e-05,8.08090298874674e-05,2.48713806312061e-05,2.03127918837027e-05,2.96411072350885e-05,2.04378373906998e-05,4.65385199905095e-05,0.000275531137038754,0.0102815120561733,0.00057817205832512,0.000174486996960978,0.000100675849003687,6.10203832783618e-05,3.44633979611222e-05,5.11421938322876e-05,4.74679515573815e-05,2.13396475935544e-05,2.1058519813455e-05,7.96338032642897e-06,8.43922677163158e-06,1.28894354307423e-05,-0.000207284962134807,-0.000143140743553243,-0.000236895171100142,2.12513167937555e-05,-0.000119914149706408,-0.000141164753861752,-0.000195480074425266,-8.47732222744609e-05,-0.00011594118348859,-2.65183473556353e-05,-0.000108514280381152,-0.000125965218777525,-0.0001284643233755,-8.02127729769736e-05,-9.5753144275844e-05,-6.47436887455878e-05,-1.89289597448296e-05,-0.000130753653310436,-0.000140576688163759,-0.000199870419102747,-0.000164079720920002,-9.50721414289794e-05,-0.000133821337796371,-0.000270406836559452,0.00115766091141012,-0.000468798311733559,-0.000108871180079949,-0.000100287843759464,-5.4493963908277e-05,-0.000103253604162343,-0.00012772039179243,-0.000106200093330548,-8.79534436578777e-05,-6.00616435477862e-05,-1.31375588139619e-05,5.2933439276188e-06,2.19110021499364e-06
"EBS_2007",3.60347665054302e-05,8.83101186971378e-06,-5.03934038064423e-05,2.8912041266553e-05,6.9427932335495e-06,3.45204493411052e-06,2.22918447710706e-05,1.09893412253434e-05,5.02480068951832e-05,3.77469802599189e-05,3.74164625518986e-05,1.30758432759574e-05,4.01315666372348e-05,5.15759533949141e-05,1.94056659951666e-05,5.73753938965789e-05,4.55919534766468e-05,0.000111325259896988,2.26227261926434e-05,3.95386601794546e-05,2.96441282692117e-05,8.61882559363679e-06,3.97850010188725e-05,6.20776628448111e-05,0.000574599726142219,0.0151566228059087,0.000800758016687129,0.000209375228009165,9.99425929800994e-05,8.51527879133893e-05,7.75919984469057e-05,6.46138331990266e-05,4.11731541808221e-05,3.11935808988766e-05,3.04703118770782e-05,1.35733558221341e-05,7.3315933696978e-06,3.82319617427891e-05,1.3120721609287e-05,-4.72243818978559e-05,3.01760937678924e-05,9.36122244139169e-06,7.54404500408547e-06,2.30802788924192e-05,1.31591115893383e-05,5.20192127803794e-05,4.11917212168601e-05,4.011029674683e-05,1.89217301244881e-05,4.2546602309184e-05,5.29554649436195e-05,2.56121930786583e-05,6.16968549136909e-05,5.12897641509337e-05,0.000112523629780964,2.61514480119783e-05,4.48042031451751e-05,3.58514589388598e-05,1.46925135170652e-05,4.66019117684393e-05,6.83437394271148e-05,0.000578172058325121,0.0151779792814802,0.00080366722348998,0.000210070062644084,0.000100438580915127,8.79739502294726e-05,7.90865853332653e-05,6.69261191952034e-05,4.76971005939819e-05,4.02964117252241e-05,2.43702123591246e-05,1.52944624069252e-05,4.33531378097923e-06,-0.000493310774535363,-0.000300277992615449,-0.000494526223936641,1.5091523636912e-06,-0.000293224923365185,-0.000390012764262913,-0.000462196953219051,-0.000308503763599896,-0.000310141789946521,-0.000107885336319382,-0.000296586310926508,-0.000369010952147883,-0.000358115323010842,-0.000256011412800986,-0.000303499678052742,-0.000306530685809473,-0.000140814493386627,-0.000473077275666984,-0.000508226375098847,-0.000616353489184747,-0.000404859935574389,-0.000200036097264894,-0.000220812327181096,-0.000378733742132096,-0.000994025124184344,0.00211034515066386,-0.000641130858443366,-0.000335280229981557,-0.000245797957416564,-0.000304039594629788,-0.000447721144413304,-0.000319110060035803,-0.000197716776319621,-9.16788429605364e-05,6.53214856710117e-05,6.04978517214551e-06,1.76352315916832e-05
"EBS_2008",3.91961803672715e-05,3.42608303263261e-05,4.57806029356542e-06,8.48513222711776e-05,4.95690232653347e-05,1.85701713261271e-05,3.74639290163005e-05,3.42822061507082e-05,4.78198308911468e-05,3.91590806289656e-05,6.25540149323824e-05,2.31915341722645e-05,6.89635386827198e-05,6.51176535209758e-05,2.35275347445229e-05,9.97985746699509e-05,7.25587324881544e-05,0.000143005255948094,2.82982331131005e-05,4.16556961012794e-05,2.04221519466417e-05,5.9867612665362e-06,3.90151848415292e-05,3.25789650626183e-05,0.000172272940330715,0.000800642547806483,0.0145766921214663,0.000646456983576403,0.000181690059928364,0.000120068570704017,0.00016431168844199,7.25699169599104e-05,6.52213165421544e-05,4.47920220684975e-05,4.75031637935955e-05,3.27103941187909e-05,8.91117943644487e-06,4.09982544087816e-05,3.7221425660708e-05,7.12709644222531e-06,9.1695813202513e-05,5.26066763601269e-05,1.98174036643609e-05,3.79771193892047e-05,3.49913878661536e-05,4.89082958595671e-05,4.22663269611065e-05,6.57121656481343e-05,2.65472595098905e-05,7.17681180513048e-05,6.69088349254299e-05,2.55462338484125e-05,0.000104056808187188,7.56552552853072e-05,0.000144665992862601,3.13534878906526e-05,4.56287506457964e-05,2.4089488444878e-05,7.62218163792202e-06,4.35800339015909e-05,3.6075875617512e-05,0.000174486996960978,0.00080366722348998,0.0146024039765062,0.000648341109197726,0.000182393925192397,0.000122552331485736,0.000166801379356644,7.55335348214607e-05,7.05428325778229e-05,5.45052979944536e-05,3.91836385220341e-05,4.2295057092799e-05,2.0999262294353e-06,-0.000394957254092813,-0.000179074507505615,-0.000352664851234466,-6.35276607121522e-05,-0.000327454786374364,-0.000101357009903919,-0.000277888971344598,-7.01429772322887e-05,-0.000173651694311381,-9.22050733633962e-05,-0.000329018376608089,-0.000196138462079048,-0.000393520317470202,-0.000334259046944313,-8.14987899458886e-05,-0.000258783178027835,-2.87454078641045e-05,-0.000666877299280336,-0.000431324070918799,-0.000453240139275236,-0.000236286036607749,-5.01963215214748e-05,-0.000135490175781491,-0.000213424739892671,-0.000799927872029502,-0.00104707612901156,0.00183313683186352,-0.000830440182506327,-0.000308956479242646,-0.000222577710508193,-0.000710757784639598,-0.000419242508395271,-0.000129638744440818,-8.63203515881218e-05,9.50343918119099e-05,-9.18758575055289e-06,3.23337896453513e-05
"EBS_2009",4.35702099346491e-05,1.64321835561451e-05,0.0001561068068549,6.61549889778749e-05,8.2689659870939e-05,4.18013852432242e-06,7.0840836941061e-05,6.40199023169979e-06,9.11307239437875e-05,1.92739453487366e-05,6.28844539294628e-05,6.35021537575509e-06,0.000105227235358469,0.000157717825512686,1.04662554669963e-05,4.03889744443829e-05,2.47807538230534e-05,0.000159078141127875,5.49670572441574e-05,3.00570827538514e-05,3.89407174351722e-05,5.41905818208493e-05,1.94010907597977e-05,2.14893140265054e-05,0.000100612268754797,0.000209986583958131,0.000646974427809285,0.019429980620483,0.000660050489400653,6.42288012425603e-05,5.25142103296369e-05,9.31553695697472e-05,2.30539310647836e-05,1.39177729218131e-05,1.26745714554402e-05,4.95117938184745e-05,1.40746651509898e-05,4.34318203412839e-05,1.83667812269018e-05,0.000157419432145067,6.28355268342948e-05,8.24603100770761e-05,4.05819458611473e-06,7.0700284529389e-05,6.01806459000795e-06,9.18782859569034e-05,1.99729674709378e-05,6.35416330818665e-05,6.76768491244106e-06,0.000105360736250504,0.000157946669917552,1.12069217108394e-05,4.02325944175324e-05,2.2219993534063e-05,0.000158923261067888,5.42376830615737e-05,2.93883160769246e-05,3.9588447511004e-05,5.3936230391081e-05,2.06403659428546e-05,2.13035843218619e-05,0.000100675849003687,0.000210070062644084,0.000648341109197726,0.0194524174248895,0.000661103784478361,6.44011432561143e-05,5.20185738671989e-05,9.28324995196202e-05,2.47352095896994e-05,2.51513683034717e-05,4.67362244096002e-05,6.03550123982613e-05,1.81591158531616e-05,7.69108584464779e-05,-0.000122971551520472,-2.78553078632512e-05,0.00013811628191537,0.000111155824482767,1.59056144665488e-05,0.000157209586273687,6.29340534068951e-05,-6.09767889514948e-05,-1.0278410625461e-05,-1.8597791717544e-05,-2.09355671918925e-05,8.32125232626419e-05,0.000106692774055067,-2.80681914266676e-05,5.35575862384905e-05,0.000108557182003463,0.000234607659150804,0.000164691668359109,0.000113360707085165,-6.39944006660064e-06,6.29285477195045e-05,-2.79740053025923e-05,3.45551888164858e-05,7.26939360401992e-05,0.000158990991971721,-3.0393261524544e-05,0.00184259023140035,-7.41746684648538e-05,4.04534238047741e-05,0.0002267191027911,0.000146735658880881,-3.85101107792005e-05,-0.000137716275818879,-0.000181926940097042,2.11221857934437e-06,2.90124925348247e-08
"EBS_2010",4.55389343586556e-05,2.0920390265772e-05,4.76391004899488e-05,5.72029369307634e-05,4.79500106080196e-05,2.74275439825267e-06,4.53213522492702e-05,2.08122915238649e-05,4.94450308476274e-05,2.07669023122126e-05,2.45156193565468e-05,1.07276784332887e-05,3.49805095516998e-05,4.34398232512181e-05,1.77439590473981e-05,4.96400200969547e-05,3.11854063645664e-05,9.45014140456185e-05,2.79000702636793e-05,2.68750736655622e-05,1.43393115764736e-05,1.28575903689944e-05,3.83897312490022e-06,2.76064384759522e-05,5.9695586688906e-05,9.92176277011652e-05,0.000180590866004901,0.000658880514288232,0.0142987580456054,0.000289029854092353,0.000108290223286809,5.08963809151571e-05,2.19094324758977e-05,7.90188968316347e-06,1.87430228565947e-05,2.32095104764356e-05,1.31513399083971e-05,4.83275044599006e-05,2.59918330420036e-05,5.14810041370674e-05,6.26494166872269e-05,5.14161881329165e-05,5.63894065582081e-06,4.63084336008629e-05,2.27189344580486e-05,5.09972892048237e-05,2.1934653806373e-05,2.74277578839649e-05,1.45776498898547e-05,3.77776739926978e-05,4.54491035662472e-05,2.11542320440586e-05,5.36788918753751e-05,3.57938147968156e-05,9.60294714541344e-05,3.08140935099451e-05,3.0247576495468e-05,1.77165590545488e-05,1.60707053863471e-05,7.8612726656163e-06,3.03730308925302e-05,6.10203832783617e-05,0.000100438580915127,0.000182393925192397,0.000661103784478361,0.0143179949719281,0.000298828788814243,0.000111665795271518,5.54572499998535e-05,3.45651036616961e-05,2.7464058649772e-05,3.20472695488155e-05,2.70231299078448e-05,1.59887780803914e-05,-0.000626279902671724,-0.000344518933847208,-0.000490796906162926,-6.08691206123946e-05,-0.000382260883964622,-0.000275739003605744,-0.000561235168572992,-0.000259935976092925,-0.00026639519905291,-2.86017896772828e-05,-0.000336554244108512,-0.000240906212956384,-0.000426280601993405,-0.00040456602390936,-0.000159681412737858,-0.000290469491361416,-0.000119580754649876,-0.000650678046818904,-0.000410475834825137,-0.000393214201896744,-0.000222063070048417,-9.75254708845491e-05,-0.000149925767538206,-0.000167020210932818,-0.000522027709336547,-0.00064664020727016,-0.000713058557992599,-0.00108385967572587,0.000889186914933798,-0.0010627784871354,-0.00107814620564645,-0.000705979907140613,-0.00044150829332099,-0.000256153453399492,-5.72669852266271e-05,6.53881995734625e-06,3.39392724518174e-06
"EBS_2011",4.11391717300785e-05,6.2981961220546e-05,7.16755350187049e-05,8.54941076712647e-05,3.05828842045476e-05,4.14062880182593e-05,2.62883647169401e-05,6.85152864216203e-05,4.88938405994058e-05,5.72247003266117e-05,3.93561725912639e-05,5.45973262619486e-05,1.35698012600285e-05,2.69229873499087e-05,8.15146878837396e-05,7.40357065748318e-05,8.19985397536545e-05,1.71875295131225e-05,4.242767840725e-05,6.01815292959622e-05,4.95546970681733e-05,4.62504097413887e-05,5.16018451260374e-05,7.07842663873688e-05,3.41361359689284e-05,8.77350294826221e-05,0.000122246671587534,6.43266350688739e-05,0.000298195913014879,0.00879972437475334,0.00021787247566289,6.27017869295373e-05,8.59503446061902e-05,5.74774945092997e-05,9.12535418964822e-05,5.69816116114599e-05,8.95934546744521e-05,4.19591470824915e-05,6.57163663910703e-05,7.33610976438678e-05,8.9409413232398e-05,3.10845331371326e-05,4.48187032380026e-05,2.65134313038248e-05,7.06393531440822e-05,4.94882136634607e-05,5.84005958682505e-05,3.95265395101571e-05,5.80694242966482e-05,1.36422269279712e-05,2.69333490234949e-05,8.6892918898106e-05,7.65539829405832e-05,8.9154678963419e-05,1.70569335881416e-05,4.31909469904189e-05,6.16486039314346e-05,5.24845792652462e-05,5.26274672155425e-05,5.54469915834193e-05,7.31213455127487e-05,3.44633979611222e-05,8.79739502294722e-05,0.000122552331485735,6.44011432561145e-05,0.000298828788814243,0.00884552165574269,0.000219504500670385,6.44594776918456e-05,9.52537444890997e-05,7.06278010636836e-05,0.000120800341490185,6.49678519589055e-05,0.000122598065723079,-0.000156408269320304,-0.000134054507780246,-0.0001645530881368,6.15763459137666e-07,-3.16801806531909e-05,-0.000286713281967486,-0.000112013919757696,-0.000244248074745046,-7.20440975499905e-05,7.51170479865699e-06,1.82327405908404e-05,-0.000172338782125896,1.62658347460182e-06,2.46126624468918e-05,-0.000198297115513095,-0.000138025926341773,-0.000152117783094682,8.08745352525036e-05,-7.23958928830935e-05,-0.000122561777945217,-0.00015553276950427,-0.000172826443089024,-9.53906754076031e-05,-9.36266084673391e-05,-0.000109565868012346,-5.82172551043511e-05,-2.92474079546881e-05,5.9223920806287e-06,-0.000142965679335005,0.00248177776078005,-0.000355747026627755,-0.000228987019528391,-0.000254715934773538,-0.000120028829804164,-7.75536463574678e-05,2.2070907059971e-05,-2.39031539810148e-05
"EBS_2012",2.25722234662552e-05,1.58090199860978e-05,1.91638141675458e-05,4.67358162632395e-05,5.37485168523266e-05,-1.19101474105037e-05,2.44724933205044e-05,-6.68140558409606e-06,7.65096762872599e-06,1.30830700197818e-05,3.24575553281673e-05,-4.74558517267767e-06,5.75552625490282e-05,3.02558859569291e-05,-2.29774132120311e-05,4.17669608460058e-05,5.19344778265833e-06,7.83677925394751e-05,8.92809565440421e-06,1.51793000962261e-05,-1.00526506511598e-05,-8.17186874494258e-06,5.26842106160272e-06,-1.41436383583083e-05,5.07770655974008e-05,7.86397889500484e-05,0.00016585965727382,5.16986778005671e-05,0.00011136513986621,0.000216454986774931,0.00942604812994676,0.000257737694892871,2.9513499752818e-05,1.81458488583071e-05,2.0428107957652e-05,2.11635284140457e-05,-1.11450812191803e-05,2.31512489120292e-05,1.54734640474329e-05,1.9497745485353e-05,5.13106684746188e-05,5.53477775483233e-05,-1.44095945782491e-05,2.4549329300214e-05,-7.77583854378192e-06,7.57146466023287e-06,1.34820676682323e-05,3.36703016702265e-05,-6.34386825804273e-06,5.8719858456998e-05,3.1104476897229e-05,-2.7113724131149e-05,4.26137754664614e-05,1.62453336826414e-06,7.92812113865369e-05,9.45555211276194e-06,1.55557259875873e-05,-1.15358339257948e-05,-1.25922674822688e-05,3.44663673013742e-06,-1.55124423321298e-05,5.11421938322875e-05,7.90865853332655e-05,0.000166801379356644,5.20185738671987e-05,0.000111665795271518,0.000219504500670385,0.00944659522320619,0.000262416338072306,3.27229947892174e-05,2.00884335373621e-05,3.84972923951247e-06,2.92555380424956e-05,-2.72568736974716e-05,-0.000116925866035638,3.99885958658808e-05,-2.76360698931854e-05,-5.24405761422927e-05,-0.000144746617843034,0.000228423304725475,-2.2742829358835e-05,0.00015447103253106,2.38275504316999e-05,-3.7852380998656e-06,-0.000117908284759316,9.97180964022458e-05,-0.000134490222920665,-0.000158953006530231,0.000192221341656827,-2.95424846279657e-05,0.000121952093019551,-0.000367074217811616,-7.04206887571209e-05,-3.17094611512622e-05,9.37680082687467e-05,0.000143686107688976,7.49117165039383e-05,8.21501740317901e-05,-0.000109552151695693,-0.000194299893974599,-0.000300885640227187,-0.000199056149213618,-9.82140816620539e-05,-0.000204239551717276,0.00220421430076587,-0.000518683205824146,-8.80098515488263e-05,-8.07567416253944e-06,0.000115143932876098,-1.42095313832179e-05,4.42603226788522e-05
